"auction_date","judgment_amount","address","city","state","zip"
"01/28/2025","$745,099.04","21410 SE 122 LN","HAWTHORNE","FL","32640"
"01/28/2025","$90,703.61","202 SE 14TH PL","GAINESVILLE","FL","32601"
"01/28/2025","$80,044.44","4531 SW 44TH LN","GAINESVILLE","FL","32608"
"02/06/2025","$572,602.27","10620 SW 10TH TER","MICANOPY","FL","32667"
"02/06/2025","$431,039.16","13714 NW STATE RD 45","HIGH SPRINGS","FL","32643"
"01/22/2025","$446,390.02","9902 THOMAS DR S 1334","PANAMA CITY BEACH","FL","32408"
"01/23/2025","$78,217.05","7512 HARVEY ST","PANAMA CITY","FL","32404"
"01/23/2025","$230,631.50","126 GRAND LAGOON SHORES","PANAMA CITY","FL","32408"
"02/05/2025","$148,521.05","923 GREENTREE RD","PANAMA CITY","FL","32401"
"02/05/2025","$254,921.19","603 LIVE OAK LN","PANAMA CITY BEACH","FL","32408"
"02/10/2025","$257,632.91","125 RED BAY RD","PANAMA CITY","FL","32404"
"02/10/2025","$214,845.88","705 MALLORY DR","PANAMA CITY","FL","32405"
"02/10/2025","$271,608.36","3913 PRINCESS LN","PANAMA CITY","FL","32405"
"02/11/2025","$9,435.42","4623 HYACINTH ST","PANAMA CITY","FL","32404"
"02/13/2025","$14,060.46","331 LA VALENCIA CIR","PANAMA CITY BEACH","FL","32413"
"02/17/2025","$129,788.21","17711 LA FONTAIN DR","FOUNTAIN","FL","32438"
"02/17/2025","$687,156.88","1941 CALLAWAY DR E","PANAMA CITY","FL","32404"
"02/20/2025","$8,298.26","7638 CAMP FLOWERS RD","YOUNGSTOWN","FL","32466"
"03/10/2025","$425,911.91","468 EAGLE LAKE WAY","PANAMA CITY","FL","32404"
"03/10/2025","$28,655.82","9902 THOMAS DR S 637","PANAMA CITY BEACH","FL","32408"
"03/21/2025","$224,879.16","738 MARK DR","PANAMA CITY","FL","32404"
"04/07/2025","$94,408.95","2403 MINNESOTA AVE","LYNN HAVEN","FL","32444"
"04/08/2025","$133,739.06","903 25TH ST E","PANAMA CITY","FL","32405"
"04/10/2025","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"01/21/2025","$541,124.89","7741 BELMONTE BLVD","MARGATE","FL","33063"
"01/21/2025","$22,038.61","5688 NW 108 TER","CORAL SPRINGS","FL","33076"
"01/21/2025","$323,664.92","1461 NW 47 AVE","COCONUT CREEK","FL","33063"
"01/21/2025","$22,970.39","2824 NW 99 TER","SUNRISE","FL","33322"
"01/21/2025","$261,470.10","13227 SW 42 ST","MIRAMAR","FL","33027"
"01/21/2025","$47,220.79","1000 RIVER REACH DR","FORT LAUDERDALE","FL","33315"
"01/21/2025","$269,397.35","6417 FLETCHER ST","HOLLYWOOD","FL","33023"
"01/21/2025","$325,417.65","3100 NE 48 CT","LIGHTHOUSE POINT","FL","33064"
"01/21/2025","$344,293.91","1100 NW 3 AVE","FORT LAUDERDALE","FL","33311"
"01/22/2025","$75,456.29","9330 LIME BAY BLVD","TAMARAC","FL","33321"
"01/22/2025","$191,595.65","1280 NW 58 TER","SUNRISE","FL","33313"
"01/22/2025","$290,685.67","2637 UTOPIA DR","MIRAMAR","FL","33023"
"01/22/2025","$418,114.77","20861 JOHNSON ST","PEMBROKE PINES","FL","33029"
"01/23/2025","$510,992.31","16533 SW 19 ST","MIRAMAR","FL","33027"
"01/23/2025","$347,736.80","1819 SE 17 ST","FORT LAUDERDALE","FL","33316"
"01/23/2025","$296,062.05","7882 TRENT DR","TAMARAC","FL","33321"
"01/23/2025","$356,690.97","2660 NW 83 TER","CORAL SPRINGS","FL","33065"
"01/23/2025","$172,134.59","3012 OAKTREE LN","HOLLYWOOD","FL","33021"
"01/23/2025","$1,346,237.00","19147 SW 8 ST","PEMBROKE PINES","FL","33029"
"01/23/2025","$322,547.68","680 SW 29 TER","FORT LAUDERDALE","FL","33312"
"01/23/2025","$21,292.69","387 SW 163 AVE","PEMBROKE PINES","FL","33027"
"01/23/2025","$2,200,980.65","319 GEORGIA ST","HOLLYWOOD","FL","33019"
"01/23/2025","$127,446.16","3777 NW 78 AVE","DAVIE","FL","33024"
"01/24/2025","$19,043.12","4055 W MCNAB RD","POMPANO BEACH","FL","33069"
"01/24/2025","$10,807.35","8384 SW 25 CT","MIRAMAR","FL","33025"
"01/24/2025","$16,675.21","1402 NW 80 AVE","MARGATE","FL","33063"
"01/24/2025","$9,935.08","9308 CHELSEA DR S","PLANTATION","FL","33324"
