"auction_date","judgment_amount","address","city","state","zip"
"10/10/2023","$72,476.22","10509 SW 82ND LN","GAINESVILLE","FL","32608"
"10/10/2023","$118,391.51","104 SE 39TH ST","GAINESVILLE","FL","32641"
"10/12/2023","$288,042.39","17919 NW 266TH ST","HIGH SPRINGS","FL","32643"
"10/17/2023","$4,480.59","11325 NW 34TH AVE","GAINESVILLE","FL","32606"
"10/17/2023","$4,286.86","2300 SW 43RD ST","GAINESVILLE","FL","32607"
"10/19/2023","$10,637.18","2311 SW 43RD PL","GAINESVILLE","FL","32608"
"10/24/2023","$55,119.32","7412 SE 225TH WAY","HAWTHORNE","FL","32640"
"10/24/2023","$221,104.16","5021 WEST UNIVERSITY AVE","GAINESVILLE","FL","32607"
"10/24/2023","$97,850.12","408 SE 14TH TER","GAINESVILLE","FL","32641"
"10/26/2023","$1,673,965.18","3510 NE 156TH AVE","GAINESVILLE","FL","32609"
"10/26/2023","$166,509.80","313 NW 33RD AVE","GAINESVILLE","FL","32609"
"11/02/2023","$248,688.63","8030 NW 290TH AVE","ALACHUA","FL","32615"
"11/02/2023","$224,935.81","3609 NW 40TH ST","GAINESVILLE","FL","32606"
"10/11/2023","$123,489.37","2010 11TH ST W","PANAMA CITY","FL","32401"
"10/11/2023","$86,039.05","7011 LOIS ST","PANAMA CITY","FL","32404"
"10/13/2023","$274,060.19","2510 26TH ST W","PANAMA CITY","FL","32405"
"10/13/2023","$53,480.93","8140 GRAYLING CIR","YOUNGSTOWN","FL","32466"
"10/16/2023","$246,849.75","9009 CREEK RUN","YOUNGSTOWN","FL","32466"
"10/16/2023","$17,287.92","109 SEACLUSION DR","PANAMA CITY BEACH","FL","32413"
"10/17/2023","$177,280.14","304 CARDIFF CT","PANAMA CITY","FL","32404"
"10/17/2023","$150,487.06","3415 W 19TH ST # 13","PANAMA CITY","FL","32405"
"10/19/2023","$159,602.95","1902 HANNAH AVE","PANAMA CITY","FL","32405"
"10/24/2023","$331,535.16","9900 THOMAS DR S 2208","PANAMA CITY BEACH","FL","32408"
"10/24/2023","$303,020.91","15141 MEMORIAL CIR","PANAMA CITY BEACH","FL","32413"
"10/24/2023","$184,388.65","1816 CLAY AVE","PANAMA CITY","FL","32405"
"10/25/2023","$122,105.51","2817 KRYSTAL LEIGH CT","PANAMA CITY","FL","32405"
"10/25/2023","$13,162.67","5505 SUN HARBOUR RD 265","PANAMA CITY","FL","32401"
"11/02/2023","$226,883.06","4726 BAY POINT RD A203","PANAMA CITY BEACH","FL","32408"
"11/06/2023","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"11/06/2023","$157,449.95","5200 HICKORY ST","PANAMA CITY","FL","32404"
"11/06/2023","$307,362.36","6301 ELM ST","PANAMA CITY BEACH","FL","32408"
"11/06/2023","$175,253.60","9850 THOMAS DR 1011W","PANAMA CITY BEACH","FL","32408"
"11/06/2023","$72,780.13","414 SANDERS LN","PANAMA CITY","FL","32401"
"11/07/2023","$107,054.75","1503 IOWA AVE","LYNN HAVEN","FL","32444"
"11/13/2023","$72,798.74","429 MACARTHUR AVE S","PANAMA CITY","FL","32401"
"11/29/2023","$241,039.84","9206 CHEROKEE ST","YOUNGSTOWN","FL","32466"
"12/05/2023","$50,316.04","1911 FRANKFORD AVE","PANAMA CITY","FL","32405"
"12/12/2023","$150,292.44","711 SANDERS LN","PANAMA CITY","FL","32401"
"12/13/2023","$241,426.96","1814 RHETT PL","LYNN HAVEN","FL","32444"
"12/18/2023","$336,617.68","3318 AZALEA CIR","LYNN HAVEN","FL","32444"
"10/10/2023","$393,491.57","3360 SW 50 ST","HOLLYWOOD","FL","33312"
"10/10/2023","$316,557.27","2290 NW 32 TER","LAUDERDALE LAKES","FL","33311"
"10/10/2023","$33,798.63","6085 N SABAL PALM BLVD","TAMARAC","FL","33319"
"10/10/2023","$39,927.56","6919 SW 22 CT","MIRAMAR","FL","33023"
"10/10/2023","$131,084.90","2611 NW 56 AVE","LAUDERHILL","FL","33313"
"10/10/2023","$34,000.50","4243 SW 10 CT","DEERFIELD BEACH","FL","33442"
"10/11/2023","$250,717.71","8265 SW 25 CT","MIRAMAR","FL","33025"
"10/11/2023","$690,114.11","427 SW 169 TER","WESTON","FL","33326"
"10/11/2023","$254,364.70","704 NW 1 WAY","DEERFIELD BEACH","FL","33441"
"10/11/2023","$158,017.36","7455 NW 53 ST","LAUDERHILL","FL","33319"
"10/11/2023","$463,427.85","801 MOCKINGBIRD LN","PLANTATION","FL","33324"
"10/11/2023","$306,110.86","2798 CARAMBOLA CIR S","COCONUT CREEK","FL","33066"
"10/12/2023","$1,057,713.78","1807 VICTORIA POINTE CIR","WESTON","FL","33327"
"10/12/2023","$78,769.71","4740 NW 21 ST 402","LAUDERHILL","FL","33313"
"10/13/2023","$19,508.72","10738 NW 10 ST","PEMBROKE PINES","FL","33026"
"10/17/2023","$522,947.99","4351 NE 15 TER","OAKLAND PARK","FL","33334"
"10/17/2023","$425,508.18","3498 NW 32 CT","LAUDERDALE LAKES","FL","33309"
"10/17/2023","$334,610.39","11310 NW 23 ST","PEMBROKE PINES","FL","33026"
"10/17/2023","$293,918.82","5101 SW 24 ST","WEST PARK","FL","33023"
"10/17/2023","$250,347.51","2360 NW 47 AVE","LAUDERHILL","FL","33313"
"10/17/2023","$123,423.23","8250 NW 52 ST","LAUDERHILL","FL","33351"
"10/17/2023","$94,270.64","6070 NW 64 AVE","TAMARAC","FL","33319"
"10/17/2023","$545,405.51","2720 SW 128 AVE","MIRAMAR","FL","33027"
"10/17/2023","$324,505.00","1701 SW 86 TER","MIRAMAR","FL","33025"
"10/18/2023","$221,660.48","16100 GOLF CLUB RD","WESTON","FL","33326"
"10/18/2023","$200,765.84","9230 NW 31 PL","SUNRISE","FL","33351"
"10/18/2023","$537,135.63","16891 SW 49 CT","MIRAMAR","FL","33027"
"10/18/2023","$32,676.11","2720 N PINE ISLAND RD 306","SUNRISE","FL","33322"
"10/18/2023","$303,677.46","1220 SW 6 TER","DEERFIELD BEACH","FL","33441"
"10/18/2023","$368,184.56","1741 NW 106 AVE","PEMBROKE PINES","FL","33026"
