"auction_date","judgment_amount","address","city","state","zip"
"08/12/2025","$102,141.99","1228 SE 19TH ST","GAINESVILLE","FL","32641"
"08/12/2025","$80,566.47","2932 NE 11TH TER","GAINESVILLE","FL","32609"
"08/12/2025","$6,248.15","4313 SW 68TH TER","GAINESVILLE","FL","32608"
"08/14/2025","$161,265.50","1909 SE 14TH AVE","GAINESVILLE","FL","32641"
"08/14/2025","$189,795.17","2861 SE 18TH AVE","GAINESVILLE","FL","32641"
"08/14/2025","$229,107.01","2751 SE 24TH PL","GAINESVILLE","FL","32641"
"08/14/2025","$7,207.99","4404 SW 70TH TER","GAINESVILLE","FL","32608"
"08/19/2025","$52,217.83","10625 NW COUNTY RD 235","ALACHUA","FL","32615"
"08/19/2025","$342,485.33","6580 NW 20TH PL","GAINESVILLE","FL","32605"
"08/21/2025","$64,173.87","1670 NW 19TH CIR","GAINESVILLE","FL","32605"
"07/24/2025","$541,296.80","104 SEASHELL CT","PANAMA CITY BEACH","FL","32413"
"07/25/2025","$134,816.06","4518 TROPICAL DR","PANAMA CITY","FL","32404"
"07/30/2025","$75,979.08","1406 LINCOLN AVE","PANAMA CITY","FL","32401"
"07/30/2025","$250,027.06","6510 OMOKO ST","PANAMA CITY","FL","32404"
"07/31/2025","$452,108.54","212 MOONRAKER CIR","PANAMA CITY BEACH","FL","32407"
"08/01/2025","$271,608.36","3913 PRINCESS LN","PANAMA CITY","FL","32405"
"08/06/2025","$276,809.06","3121 DOUGLAS RD","PANAMA CITY","FL","32405"
"08/07/2025","$388,464.34","7117 SHIMANO WAY","PANAMA CITY","FL","32404"
"08/08/2025","$165,675.61","939 KATHERINE AVE S","PANAMA CITY","FL","32404"
"08/08/2025","$216,540.96","8720 CREEK RUN","YOUNGSTOWN","FL","32466"
"08/11/2025","$221,468.26","336 SHADECREST DR","PANAMA CITY","FL","32404"
"08/13/2025","$35,451.81","420 HICKORY BLUFF CIR","SOUTHPORT","FL","32409"
"08/13/2025","$69,613.36","1913 ANNA LAUREN DR","PANAMA CITY","FL","32409"
"08/14/2025","$399,240.52","7312 RODGERS DR","PANAMA CITY","FL","32404"
"08/18/2025","$238,299.11","628 HELEN AVE","PANAMA CITY","FL","32401"
"08/28/2025","$187,093.87","607 JENNINGS AVE","PANAMA CITY","FL","32404"
"10/22/2025","$34,890.78","1734 BUCHANAN ST","SOUTHPORT","FL","32409"
"07/24/2025","$177,718.18","320 NE 12 AVE","HALLANDALE BEACH","FL","33009"
"07/24/2025","$357,725.34","3321 NW 17 CT","LAUDERHILL","FL","33311"
"07/24/2025","$53,115.93","5570 NW 44 ST","LAUDERHILL","FL","33319"
"07/24/2025","$467,854.00","6721 SIMMS ST","HOLLYWOOD","FL","33024"
"07/24/2025","$311,408.43","865 NW 80 TER","PLANTATION","FL","33324"
"07/24/2025","$718,185.22","3840 NE 22 TER","LIGHTHOUSE POINT","FL","33064"
"07/24/2025","$52,075.08","1147 HILLSBORO MILE","HILLSBORO BEACH","FL","33062"
"07/24/2025","$1,703,304.54","201 SE 12 ST","POMPANO BEACH","FL","33060"
"07/25/2025","$26,880.70","2908 CARAMBOLA CIR S","COCONUT CREEK","FL","33066"
"07/25/2025","$24,460.75","2811 SOMERSET DR","LAUDERDALE LAKES","FL","33311"
"07/25/2025","$47,506.67","801 NE 18 CT #208","FORT LAUDERDALE","FL","33305"
"07/29/2025","$94,192.94","117 ROYAL PARK DR","OAKLAND PARK","FL","33309"
"07/29/2025","$128,367.45","349 NW 207 AVE","PEMBROKE PINES","FL","33029"
"07/29/2025","$440,004.27","6521 SW 10 ST","PEMBROKE PINES","FL","33023"
"07/29/2025","$1,279,007.07","8645 SW 57 MNR","COOPER CITY","FL","33328"
"07/29/2025","$1,201,643.95","4490 SW 105 AVE","DAVIE","FL","33328"
"07/29/2025","$37,882.09","4152 INVERRARY DR","LAUDERHILL","FL","33319"
"07/29/2025","$148,592.67","2015 SW 101 LN","MIRAMAR","FL","33025"
"07/29/2025","$586,252.20","2003 N 45 AVE","HOLLYWOOD","FL","33021"
"07/29/2025","$246,379.37","2220 N 47 AVE","HOLLYWOOD","FL","33021"
"07/29/2025","$51,140.79","4805 SW 119 AVE","COOPER CITY","FL","33330"
"07/30/2025","$90,117.23","6542 RACQUET CLUB DR","LAUDERHILL","FL","33319"
"07/30/2025","$97,989.89","2701 N 34 AVE","HOLLYWOOD","FL","33021"
"07/30/2025","$359,864.59","7641 GRANVILLE DR","TAMARAC","FL","33321"
"07/30/2025","$310,779.36","527 S 28 AVE","HOLLYWOOD","FL","33020"
"07/30/2025","$102,757.68","601 NW 10 ST","HALLANDALE BEACH","FL","33009"
"07/30/2025","$779,018.13","1392 NW 159 LN","PEMBROKE PINES","FL","33028"
"07/30/2025","$8,377,297.97","1495 NORTHPARK DR","WESTON","FL","33326"
"07/30/2025","$1,111,653.84","2512 GULFSTREAM LN","FORT LAUDERDALE","FL","33312"
"07/30/2025","$1,804,295.06","4220 NE 27 AVE","LIGHTHOUSE POINT","FL","33064"
"07/30/2025","$268,486.01","7435 WOODMONT TER","TAMARAC","FL","33321"
"07/31/2025","$697,995.49","16727 SAPPHIRE ISLE","WESTON","FL","33331"
"07/31/2025","$80,731.34","2840 SOMERSET DR","LAUDERDALE LAKES","FL","33311"
