"auction_date","judgment_amount","address","city","state","zip"
"12/06/2022","$61,636.90","814 SE 20TH ST","GAINESVILLE","FL","32641"
"12/06/2022","$118,507.24","1125 SE 11TH ST","GAINESVILLE","FL","32641"
"12/06/2022","$55,486.24","7108 NW 92ND PL","GAINESVILLE","FL","32653"
"12/08/2022","$448,271.53","12014 SW 1ST LN","GAINESVILLE","FL","32607"
"12/15/2022","$79,888.15","17342 NW 217TH TER","HIGH SPRINGS","FL","32643"
"12/05/2022","$125,689.60","130 FOX AVE N","PANAMA CITY","FL","32404"
"12/06/2022","$198,171.18","2417 34TH PL E","PANAMA CITY","FL","32405"
"12/16/2022","$275,548.39","218 OXFORD AVE","PANAMA CITY BEACH","FL","32413"
"12/20/2022","$176,077.82","4900 LAKEWOOD DR S","PANAMA CITY","FL","32404"
"12/27/2022","$185,698.69","6337 LAKE JOANNA CIR","PANAMA CITY","FL","32404"
"12/27/2022","$102,195.18","3036 DOUGLAS RD","PANAMA CITY","FL","32405"
"12/29/2022","$184,392.15","6827 TILLMAN RD","SOUTHPORT","FL","32409"
"01/03/2023","$221,609.90","600 WINDY LN","PANAMA CITY","FL","32405"
"01/03/2023","$123,860.21","12230 HAMILTON ROAD","PANAMA CITY","FL","32404"
"01/04/2023","$97,801.90","8245 JAMES ST","PANAMA CITY","FL","32404"
"01/04/2023","$156,622.25","707 8TH ST CIR W","LYNN HAVEN","FL","32444"
"01/04/2023","$315,113.81","1503 SYDNEY LN","LYNN HAVEN","FL","32444"
"01/04/2023","$114,566.59","932 MACARTHUR AVE N","PANAMA CITY","FL","32401"
"01/09/2023","$96,542.11","2711 REDWOOD ST A","PANAMA CITY BEACH","FL","32408"
"01/10/2023","$23,068.08","10649 WHITE RD","YOUNGSTOWN","FL","32466"
"01/12/2023","$272,316.86","356 EAGLE DR","PANAMA CITY BEACH","FL","32407"
"01/23/2023","$114,322.81","12201 PINECREST DR","FOUNTAIN","FL","32438"
"01/27/2023","$252,300.24","2901 TUPELO DR","PANAMA CITY","FL","32405"
"01/27/2023","$170,176.82","12510 STEEPLE CHASE DR","PANAMA CITY","FL","32404"
"12/01/2022","$895,444.52","4981 SW 173 AVE","MIRAMAR","FL","33029"
"12/01/2022","$701,182.89","324 SW 183 WAY","PEMBROKE PINES","FL","33029"
"12/01/2022","$326,325.60","439 SW 204 AVE","PEMBROKE PINES","FL","33029"
"12/01/2022","$466,815.15","4961 SW 140 TER","MIRAMAR","FL","33027"
"12/01/2022","$325,356.30","1991 PISCES TER","WESTON","FL","33327"
"12/01/2022","$113,899.81","505 E DANIA BEACH BLVD","DANIA BEACH","FL","33004"
"12/01/2022","$562,410.37","9410 NW 24 PL","PEMBROKE PINES","FL","33024"
"12/01/2022","$277,001.40","2102 LUCAYA BND J4","COCONUT CREEK","FL","33066"
"12/01/2022","$269,878.47","1319 SW 82 AVE","NORTH LAUDERDALE","FL","33068"
"12/02/2022","$24,337.50","1424 SW 147 AVE","PEMBROKE PINES","FL","33027"
"12/02/2022","$36,758.67","1030 COUNTRY CLUB DR","MARGATE","FL","33063"
"12/02/2022","$23,565.12","3401 BIMINI LN","COCONUT CREEK","FL","33066"
"12/02/2022","$16,489.72","2167 SW 176 TER","MIRAMAR","FL","33029"
"12/06/2022","$221,426.57","2555 NE 11 ST 310","FORT LAUDERDALE","FL","33304"
"12/06/2022","$491,044.58","5905 MANCHESTER WAY","TAMARAC","FL","33321"
"12/06/2022","$713,597.26","14150 CARLTON DR","DAVIE","FL","33330"
"12/06/2022","$388,233.99","5336 FLAMINGO PL","COCONUT CREEK","FL","33073"
"12/06/2022","$404,936.23","5901 NW 56 PL","TAMARAC","FL","33319"
"12/06/2022","$144,465.18","36 NE 18 AVE","POMPANO BEACH","FL","33060"
"12/06/2022","$52,336.65","714 NW 2 AVE","DEERFIELD BEACH","FL","33441"
"12/06/2022","$624,695.12","7113 NW 66 TER","PARKLAND","FL","33067"
"12/06/2022","$407,961.57","1821 NW 119 TER","PEMBROKE PINES","FL","33026"
"12/08/2022","$45,748.31","1644 NW 58 AVE","LAUDERHILL","FL","33313"
"12/08/2022","$423,755.54","1210 NW 76 AVE","PLANTATION","FL","33322"
"12/08/2022","$373,411.93","1620 NW 25 TER","FORT LAUDERDALE","FL","33311"
"12/08/2022","$16,141.69","11421 NW 10 ST","PEMBROKE PINES","FL","33026"
"12/09/2022","$6,698.84","19402 NW 11 ST","PEMBROKE PINES","FL","33029"
"12/09/2022","$10,115.50","3965-C COCOPLUM CIR","COCONUT CREEK","FL","33063"
"12/09/2022","$27,484.91","3361 NW 47 TER","LAUDERDALE LAKES","FL","33319"
