"auction_date","judgment_amount","address","city","state","zip"
"03/30/2023","$470,346.74","4714 SW 170TH ST","ARCHER","FL","32618"
"04/04/2023","$148,651.04","923 NW 42ND AVE","GAINESVILLE","FL","32609"
"04/06/2023","$204,470.93","737 NE 8TH AVE","GAINESVILLE","FL","32601"
"04/06/2023","$146,858.55","17032 NW 239TH TER","HIGH SPRINGS","FL","32643"
"04/06/2023","$55,486.24","7108 NW 92ND PL","GAINESVILLE","FL","32653"
"04/13/2023","$745,099.04","21410 SE 122 LN","HAWTHRONE","FL","32640"
"04/18/2023","$257,266.10","15114 NW 134 TER","ALACHUA","FL","32615"
"04/20/2023","$6,703.97","11616 NW 8TH LN","GAINESVILLE","FL","32606"
"04/27/2023","$541,307.10","6319 SW 37TH WAY","GAINESVILLE","FL","32606"
"03/30/2023","$48,053.15","114 HARLEM AVE","PANAMA CITY","FL","32401"
"03/31/2023","$79,242.14","13000 AIRWAY ST","PANAMA CITY","FL","32404"
"04/04/2023","$57,564.27","13203 HOLLY RD","FOUNTAIN","FL","32438"
"04/05/2023","$426,401.16","324 MASSALINA DR","PANAMA CITY","FL","32401"
"04/10/2023","$272,687.72","1740 9TH ST E","LYNN HAVEN","FL","32444"
"04/14/2023","$145,168.26","226 SAN GABRIEL ST","PANAMA CITY BEACH","FL","32413"
"04/14/2023","$181,363.90","4927 HENSEY AVE","PANAMA CITY","FL","32404"
"04/14/2023","$321,199.74","9137 ELOISE LN","PANAMA CITY","FL","32404"
"04/17/2023","$160,602.23","1604 EVERITT AVE","PANAMA CITY","FL","32405"
"04/18/2023","$737,174.34","11324 POSTON RD","PANAMA CITY","FL","32404"
"04/18/2023","$94,757.58","136 BERTHE AVE N","PANAMA CITY","FL","32404"
"04/19/2023","$107,311.98","1003 TEXAS AVE","LYNN HAVEN","FL","32444"
"04/28/2023","$102,100.36","503 SPRINGFIELD AVE","PANAMA CITY","FL","32401"
"05/11/2023","$61,493.56","10737 JOHNSON BLVD","YOUNGSTOWN","FL","32466"
"05/12/2023","$150,575.28","127 HARRIS AVE N","PANAMA CITY","FL","32401"
"05/16/2023","$76,946.28","2221 EDGEWOOD DR","PANAMA CITY","FL","32405"
"06/05/2023","$75,330.30","4455 WEST 19TH STREET 16","PANAMA CITY","FL","32405"
"06/20/2023","$187,364.91","6300 LAKE JOANNA CIR","PANAMA CITY","FL","32404"
"03/30/2023","$1,002,450.26","2051 NE 59 ST","FORT LAUDERDALE","FL","33308"
"03/30/2023","$52,314.61","3551 INVERRARY DR 111","LAUDERHILL","FL","33319"
"03/31/2023","$6,552.70","410 NE 6 AVE","DEERFIELD BEACH","FL","33441"
"04/04/2023","$727,020.08","2980 SW 86 WAY","DAVIE","FL","33328"
"04/04/2023","$383,476.37","1500 NW 85 DR","CORAL SPRINGS","FL","33071"
"04/04/2023","$204,836.10","6440 NW 30 ST","SUNRISE","FL","33313"
"04/04/2023","$317,823.55","5620 SW 37 ST","HOLLYWOOD","FL","33023"
"04/04/2023","$509,813.99","4000 ADAMS ST","HOLLYWOOD","FL","33021"
"04/04/2023","$519,144.76","9160 SW 54 ST","COOPER CITY","FL","33328"
"04/04/2023","$1,346,073.21","9631 NW 26 CT","COOPER CITY","FL","33024"
"04/04/2023","$577,357.42","9831 SW 16 ST","PEMBROKE PINES","FL","33025"
"04/04/2023","$456,723.28","16275 MARIPOSA CIR N","PEMBROKE PINES","FL","33331"
"04/04/2023","$98,024.31","9670 GLACIER DR","MIRAMAR","FL","33025"
"04/05/2023","$1,004,586.71","10038 VESTAL PL","CORAL SPRINGS","FL","33071"
"04/05/2023","$727,103.87","5106 TAFT ST","HOLLYWOOD","FL","33021"
"04/05/2023","$194,175.02","628 SW 80 TER","NORTH LAUDERDALE","FL","33068"
"04/05/2023","$155,754.61","1541 NE 32 PL","POMPANO BEACH","FL","33064"
"04/05/2023","$80,528.44","2748 NW 104 AVE 310","SUNRISE","FL","33322"
"04/05/2023","$192,802.21","2230 NW 5 ST","POMPANO BEACH","FL","33069"
"04/05/2023","$13,839.16","5080 SW 64 AVE","DAVIE","FL","33314"
"04/05/2023","$10,429.51","3110 HOLIDAY SPRINGS BLVD 101","MARGATE","FL","33063"
"04/05/2023","$11,273.29","11859 NW 11 PL","CORAL SPRINGS","FL","33071"
"04/06/2023","$338,003.80","1721 SW 35 AVE","FORT LAUDERDALE","FL","33312"
"04/11/2023","$439,320.16","10395 NW 42 DR","CORAL SPRINGS","FL","33065"
"04/11/2023","$89,495.82","380 NW 2 WAY","DEERFIELD BEACH","FL","33441"
"04/11/2023","$263,844.42","8206 SW 20 ST","NORTH LAUDERDALE","FL","33068"
"04/11/2023","$136,693.93","3050 NE 13 AVE","POMPANO BEACH","FL","33064"
"04/11/2023","$372,999.75","2203 DISCOVERY CIR W","DEERFIELD BEACH","FL","33442"
"04/11/2023","$682,250.59","17319 SW 22 ST","MIRAMAR","FL","33029"
"04/11/2023","$175,373.57","3962 NW 36 WAY","LAUDERDALE LAKES","FL","33309"
"04/11/2023","$26,717.00","955 NW 197 AVE","PEMBROKE PINES","FL","33029"
"04/11/2023","$85,785.59","258 MARKHAM L","DEERFIELD BEACH","FL","33442"
"04/11/2023","$299,230.17","2677 ALOE AVE","COCONUT CREEK","FL","33063"
"04/12/2023","$278,907.85","9691 NW 20 PL","SUNRISE","FL","33322"
"04/12/2023","$985,559.06","1025 NW 121 LN","CORAL SPRINGS","FL","33071"
"04/12/2023","$143,717.97","6201 NW 16 PL","SUNRISE","FL","33313"
"04/12/2023","$230,848.72","4871 NE 2 AVE","OAKLAND PARK","FL","33334"
"04/12/2023","$106,078.86","4871 NW 65 AVE","LAUDDERHILL","FL","33319"
"04/13/2023","$510,000.00","2817 CENTER COURT DR","WESTON","FL","33332"
"04/13/2023","$177,387.84","4100 N 58 AVE","HOLLYWOOD","FL","33021"
"04/13/2023","$192,122.77","7819 SW 9 ST","NORTH LAUDERDALE","FL","33068"
"04/14/2023","$3,781.06","4771 NW 10 CT","PLANTATION","FL","33313"
"04/14/2023","$15,899.95","3481 NW 122 AVE","SUNRISE","FL","33323"
"04/14/2023","$8,348.44","5101 NW 47 AVE","COCONUT CREEK","FL","33073"
