"auction_date","judgment_amount","address","city","state","zip"
"06/15/2023","$1,673,965.18","3510 NE 156TH AVE","GAINESVILLE","FL","32609"
"06/15/2023","$158,200.94","8518 SW 122ND ST","ARCHER","FL","32608"
"06/22/2023","$64,530.37","2425 SE 9TH PL","GAINESVILLE","FL","32641"
"06/22/2023","$160,911.73","3807 SW 93RD TER","GAINESVILLE","FL","32608"
"06/27/2023","$60,673.93","19921 NW 207TH ST","HIGH SPRINGS","FL","32643"
"06/29/2023","$139,975.97","1943 NE 15TH TER","GAINESVILLE","FL","32609"
"06/29/2023","$199,186.36","5110 SW 69TH ST","GAINESVILLE","FL","32608"
"06/29/2023","$58,647.09","14232 NE 150TH AVE","WALDO","FL","32694"
"07/06/2023","$95,848.64","25131 NW 3RD AVE","NEWBERRY","FL","32669"
"07/06/2023","$235,259.38","6004 NW 111TH PL","ALACHUA","FL","32615"
"07/06/2023","$51,291.20","13866 NE 150TH AVE","WALDO","FL","32694"
"07/11/2023","$209,640.09","2105 NE 4TH AVE","GAINESVILLE","FL","32641"
"06/15/2023","$378,475.10","223 TURTLE COVE","PANAMA CITY BEACH","FL","32413"
"06/15/2023","$158,840.80","607 LIVE OAK LN","PANAMA CITY BEACH","FL","32408"
"06/19/2023","$86,921.24","3747 GREENTREE PL","PANAMA CITY","FL","32405"
"06/20/2023","$187,364.91","6300 LAKE JOANNA CIR","PANAMA CITY","FL","32404"
"06/20/2023","$288,712.88","1302 WYOMING AVE","LYNN HAVEN","FL","32444"
"06/20/2023","$208,423.49","657 BERTHE AVE S","PANAMA CITY","FL","32404"
"06/21/2023","$39,167.84","LOT 31 LAIRD BAYOU","PANAMA CITY","FL","32404"
"06/22/2023","$136,833.22","6908 SUNSET AVE","PANAMA CITY BEACH","FL","32408"
"06/27/2023","$76,946.28","2221 EDGEWOOD DR","PANAMA CITY","FL","32405"
"06/28/2023","$118,977.52","832 PREMIER DR","PANAMA CITY","FL","32401"
"06/28/2023","$302,041.83","7405 LITTLETON RD","PANAMA CITY","FL","32404"
"06/29/2023","$299,587.12","8700 FRONT BEACH RD 7203","PANAMA CITY BEACH","FL","32407"
"06/30/2023","$54,070.84","127 KACY LN","PANAMA CITY","FL","32404"
"07/05/2023","$176,077.82","4900 LAKEWOOD DR S","PANAMA CITY","FL","32404"
"07/05/2023","$151,194.32","12510 STEEPLECHASE DRIVE","PANAMA CITY","FL","32404"
"07/06/2023","$98,842.00","14 11TH ST W","PANAMA CITY","FL","32401"
"07/06/2023","$86,039.05","7011 LOIS ST","PANAMA CITY","FL","32404"
"07/06/2023","$115,340.99","4923 LAKEWOOD DR S","PARKER","FL","32404"
"07/19/2023","$50,000.00","9900 THOMAS DR S 2208","PANAMA CITY BEACH","FL","32408"
"07/20/2023","$77,534.81","3706 DOE RUN","SOUTHPORT","FL","32409"
"08/07/2023","$447,445.87","701 ISLAND CT","PANAMA CITY","FL","32404"
"08/08/2023","$180,097.27","918 VIRGINIA AVE 1/2","LYNN HAVEN","FL","32444"
"08/11/2023","$241,039.84","9206 CHEROKEE ST","YOUNGSTOWN","FL","32466"
"08/16/2023","$298,488.93","1102 NEW JERSEY AVE","LYNN HAVEN","FL","32444"
"08/28/2023","$133,952.82","1015 REEL EASY DR","PANAMA CITY","FL","32404"
"08/29/2023","$239,791.50","21115 LAKEVIEW DR S","PANAMA CITY BEACH","FL","32413"
"09/07/2023","$183,818.03","1110 MCKENZIE AVE","PANAMA CITY","FL","32401"
"09/22/2023","$61,493.56","10737 JOHNSON BLVD","YOUNGSTOWN","FL","32466"
"06/13/2023","$410,581.41","12655 NW 8 CT","CORAL SPRINGS","FL","33071"
"06/13/2023","$372,999.75","2203 DISCOVERY CIR W","DEERFIELD BEACH","FL","33442"
"06/13/2023","$168,964.16","1409 ARPEIKA ST","FT LAUDERDALE","FL","33312"
"06/13/2023","$50,072.68","111 BRINY AVE 2014","POMPANO BEACH","FL","33062"
"06/13/2023","$271,096.71","1032 NW 11 PL","FORT LAUDERDALE","FL","33311"
"06/14/2023","$334,039.18","1531-1533 NW 8 AVE 1533","FORT LAUDERDALE","FL","33311"
"06/14/2023","$861,158.12","5260 NW 76 TER","LAUDERHILL","FL","33351"
"06/14/2023","$82,990.74","2811 SOMERSET DR","LAUDERDALE LAKES","FL","33311"
"06/15/2023","$345,933.81","1163 HIDDEN VALLEY WAY","WESTON","FL","33327"
"06/15/2023","$14,754.30","1301 SW 135 TER J411","PEMBROKE PINES","FL","33027"
"06/15/2023","$33,798.63","6085 N SABAL PALM BLVD","TAMARAC","FL","33319"
"06/15/2023","$243,426.00","124 ALLEN RD","WEST PARK","FL","33023"
"06/16/2023","$14,464.88","3361 NW 47 TER","LAUDERDALE LAKES","FL","33319"
"06/16/2023","$7,184.90","2103 NW 45 AVE","COCONUT CREEK","FL","33066"
"06/16/2023","$27,251.54","12701 SW 14 ST","PEMBROKE PINES","FL","33027"
"06/16/2023","$32,264.00","6060 S FALLS CIRCLE DR","LAUDERHILL","FL","33319"
"06/20/2023","$620,634.69","19321 NW 6 ST","PEMBROKE PINES","FL","33029"
"06/20/2023","$313,025.70","9539 WELDON CIR","TAMARAC","FL","33321"
"06/20/2023","$458,105.33","13096 SW 49 CT","MIRAMAR","FL","33027"
"06/20/2023","$147,748.38","319 SW 79 WAY","NORTH LAUDERDALE","FL","33068"
"06/20/2023","$79,421.00","NW 112 AVE","PLANTATION","FL","33323"
"06/20/2023","$17,112.26","5335 FLAMINGO CT","COCONUT CREEK","FL","33073"
"06/20/2023","$286,235.03","1218 SW 20 ST","FORT LAUDERDALE","FL","33315"
"06/21/2023","$232,653.95","101 E MCNAB RD","POMPANO BEACH","FL","33060"
"06/21/2023","$311,271.00","6035 NW 91 WAY","TAMARAC","FL","33321"
"06/21/2023","$343,899.60","1820 N 62 AVE","HOLLYWOOD","FL","33024"
"06/21/2023","$310,779.36","527 S 28 AVE","HOLLYWOOD","FL","33020"
"06/21/2023","$25,941.50","11600 SW 2 ST 204","PEMBROKE PINES","FL","33025"
"06/21/2023","$201,148.12","11100 SW 9 PL","DAVIE","FL","33324"
"06/22/2023","$846,315.15","900 LAKEWOOD CT","WESTON","FL","33326"
"06/22/2023","$118,843.55","500 THREE ISLANDS BLVD 325","HALLANDALE BEACH","FL","33009"
"06/22/2023","$38,031.37","3571 INVERRARY DR 202","LAUDERHILL","FL","33319"
"06/22/2023","$452,016.08","3861 NW 3 AVE","DEERFIELD BEACH","FL","33064"
"06/22/2023","$44,951.40","3990 WOODSIDE DR","CORAL SPRINGS","FL","33065"
"06/22/2023","$617,348.98","2167 SW 176 TER","MIRAMAR","FL","33029"
"06/22/2023","$339,741.45","2334 S CYPRESS BEND DR 811","POMPANO BEACH","FL","33069"
"06/22/2023","$111,686.38","2257 SW 15 ST","DEERFIELD BEACH","FL","33442"
"06/22/2023","$210,351.27","2931 NE 10 TER","POMPANO BEACH","FL","33064"
"06/23/2023","$10,427.08","8725 AZALEA CT","TAMARAC","FL","33321"
"06/23/2023","$10,342.65","1805 ELEUTHERA PT","COCONUT CREEK","FL","33066"
"06/23/2023","$24,273.40","2501 ANTIGUA TER J1","COCONUT CREEK","FL","33066"
"06/23/2023","$19,209.92","1961 SW 179 AVE","MIRAMAR","FL","33029"
"06/27/2023","$895,743.26","3421 SW 195 AVE","MIRAMAR","FL","33029"
"06/27/2023","$1,475,077.18","13976 SW 42 ST","DAVIE","FL","33330"
"06/27/2023","$463,427.85","801 MOCKINGBIRD LN","PLANTATION","FL","33324"
"06/27/2023","$124,905.75","1856 SW 156 AVE","MIRAMAR","FL","33027"
"06/27/2023","$6,452.64","16848 SW 16 ST","PEMBROKE PINES","FL","33027"
"06/27/2023","$48,836.55","1101 NW 58 TER","SUNRISE","FL","33313"
"06/27/2023","$404,744.07","11945 SW 16 CT","DAVIE","FL","33325"
"06/27/2023","$133,852.40","13455 SW 3 ST 302","PEMBROKE PINES","FL","33027"
"06/28/2023","$105,553.06","160 NE 8 AVE","HALLANDALE BEACH","FL","33009"
"06/29/2023","$259,620.36","4330 NW 7 CT","PLANTATION","FL","33317"
"06/29/2023","$303,741.65","5910 NW 59 AVE","PARKLAND","FL","33067"
"06/29/2023","$357,123.34","14421 FAIRFAX PL","DAVIE","FL","33325"
"06/29/2023","$293,918.82","5101 SW 24 ST","WEST PARK","FL","33023"
"06/29/2023","$671,777.96","16931 ROYAL POINCIANA DR","WESTON","FL","33326"
"06/29/2023","$214,716.33","7200 RADICE CT","LAUDERHILL","FL","33319"
"06/29/2023","$840,702.74","14822 SW 36 ST","DAVIE","FL","33331"
