"auction_date","judgment_amount","address","city","state","zip"
"01/08/2026","$117,469.24","1931 SE 43RD TER","GAINESVILLE","FL","32641"
"01/08/2026","$68,459.24","1215 NW 6TH PL","GAINESVILLE","FL","32601"
"01/08/2026","$10,784.39","841 SW 60TH TER","GAINESVILLE","FL","32607"
"01/13/2026","$269,674.37","1228 SE US HWY 301","HAWTHORNE","FL","32640"
"01/13/2026","$94,156.22","2913 NE 14TH DR","GAINESVILLE","FL","32609"
"01/13/2026","$2,165.57","2306 SE 9TH PL","GAINESVILLE","FL","32641"
"01/15/2026","$67,548.08","18563 NW 241ST ST","HIGH SPRINGS","FL","32643"
"01/20/2026","$288,542.43","24528 NW 7TH LN","NEWBERRY","FL","32669"
"01/20/2026","$358,197.47","1255 SE 12TH AVE","GAINESVILLE","FL","32641"
"01/22/2026","$541,307.10","6319 SW 37TH WAY","GAINESVILLE","FL","32608"
"01/22/2026","$147,546.54","1307 NW 43RD ST","GAINESVILLE","FL","32605"
"01/29/2026","$158,189.17","25136 NW 5TH AVE","NEWBERRY","FL","32669"
"01/08/2026","$174,756.35","14701 FRONT BEACH RD 1127","PANAMA CITY BEACH","FL","32413"
"01/13/2026","$121,118.56","4119 FERRIS ST","PANAMA CITY","FL","32404"
"01/13/2026","$204,891.55","1613 ARTHUR AVE","PANAMA CITY","FL","32405"
"01/14/2026","$60,093.15","1002 9TH CT E","PANAMA CITY","FL","32401"
"01/15/2026","$381,998.07","219 S SHOREVIEW DR","PANAMA CITY","FL","32404"
"01/15/2026","$307,105.32","243 WOODLAWN CT","PANAMA CITY BEACH","FL","32407"
"01/16/2026","$169,433.83","1008 CYPRESS AVE","PANAMA CITY","FL","32401"
"01/16/2026","$77,479.49","6319 LOIS ST","PANAMA CITY","FL","32404"
"01/20/2026","$209,370.05","1809 GEORGIA CT","LYNN HAVEN","FL","32444"
"01/21/2026","$13,128.38","1664 ACRE CIR","PANAMA CITY BEACH","FL","32407"
"01/22/2026","$350,339.87","317 PRUDENCE LANE","PANAMA CITY","FL","32408"
"01/26/2026","$173,710.49","2119 BRIAWOOD CIR","PANAMA CITY","FL","32405"
"01/27/2026","$92,720.61","8823 SEMINOLE ST","YOUNGSTOWN","FL","32466"
"01/27/2026","$152,331.15","6507 WINONA ST","PANAMA CITY","FL","32404"
"01/27/2026","$418,924.10","315 HIDDEN ISLAND DR","PANAMA CITY BEACH","FL","32408"
"01/29/2026","$387,142.67","9850 SOUTH THOMAS DRIVE # 1001","PANAMA CITY BEACH","FL","32408"
"02/06/2026","$189,279.16","14401 FRONT BEACH RD 427","PANAMA CITY BEACH","FL","32413"
"02/10/2026","$748,077.19","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"02/10/2026","$260,133.81","7304 ELLIE B DR","PANAMA CITY","FL","32404"
"02/11/2026","$4,824.26","2902 SHORT TAIL CT","PANAMA CITY","FL","32405"
"02/11/2026","$104,596.72","6908 SUNSET AVE","PANAMA CITY BEACH","FL","32408"
"02/11/2026","$242,876.12","1814 RHETT PL","LYNN HAVEN","FL","32444"
"02/17/2026","$126,345.65","331 S COMET AVE","PANAMA CITY","FL","32404"
"02/17/2026","$60,666.02","14401 FRONT BEACH ROAD # 607","PANAMA CITY BEACH","FL","32413"
"02/17/2026","$617,165.75","9860 THOMAS DR S L15","PANAMA CITY BEACH","FL","32408"
"02/19/2026","$418,769.24","1510 CONNECTICUT AVE","LYNN HAVEN","FL","32444"
"02/27/2026","$29,252.33","9860 S THOMAS DR 1222","PANAMA CITY BEACH","FL","32408"
