"auction_date","judgment_amount","address","city","state","zip"
"09/26/2023","$99,392.48","712 NE 12TH ST","GAINESVILLE","FL","32601"
"09/28/2023","$230,093.41","8751 SE US HWY 301","HAWTHORNE","FL","32640"
"10/10/2023","$72,476.22","10509 SW 82ND LN","GAINESVILLE","FL","32608"
"10/10/2023","$118,391.51","104 SE 39TH ST","GAINESVILLE","FL","32641"
"10/12/2023","$288,042.39","17919 NW 266TH ST","HIGH SPRINGS","FL","32643"
"10/12/2023","$148,323.37","25501 N STATE RD 121","ALACHUA","FL","32615"
"10/17/2023","$4,480.59","11325 NW 34TH AVE","GAINESVILLE","FL","32606"
"10/17/2023","$4,286.86","2300 SW 43RD ST","GAINESVILLE","FL","32607"
"09/26/2023","$82,566.33","1921 GRANT AVE","PANAMA CITY","FL","32405"
"09/26/2023","$148,354.33","114 MOODY DR","PANAMA CITY","FL","32401"
"09/28/2023","$241,039.84","9206 CHEROKEE ST","YOUNGSTOWN","FL","32466"
"09/28/2023","$165,165.50","916 LOUISIANA AVE","LYNN HAVEN","FL","32444"
"10/03/2023","$104,694.61","8028 BAYOU GEORGE DR","PANAMA CITY","FL","32404"
"10/03/2023","$477,967.23","348 GREENWOOD CIR","PANAMA CITY BEACH","FL","32407"
"10/04/2023","$180,097.27","918 VIRGINIA AVE 1/2","LYNN HAVEN","FL","32444"
"10/05/2023","$56,221.59","2500 N BONITA WAY","PANAMA CITY","FL","32405"
"10/05/2023","$111,849.06","7040 HWY 388 E","YOUNGSTOWN","FL","32466"
"10/09/2023","$245,448.20","409 CLIFTONIA CIR","PANAMA CITY BEACH","FL","32408"
"10/11/2023","$123,489.37","2010 11TH ST W","PANAMA CITY","FL","32401"
"10/11/2023","$86,039.05","7011 LOIS ST","PANAMA CITY","FL","32404"
"10/13/2023","$274,060.19","2510 26TH ST W","PANAMA CITY","FL","32405"
"10/13/2023","$53,480.93","8140 GRAYLING CIR","YOUNGSTOWN","FL","32466"
"10/16/2023","$246,849.75","9009 CREEK RUN","YOUNGSTOWN","FL","32466"
"10/16/2023","$17,287.92","109 SEACLUSION DR","PANAMA CITY BEACH","FL","32413"
"10/17/2023","$150,487.06","3415 W 19TH ST # 13","PANAMA CITY","FL","32405"
"10/24/2023","$331,535.16","9900 THOMAS DR S 2208","PANAMA CITY BEACH","FL","32408"
"10/24/2023","$303,020.91","15141 MEMORIAL CIR","PANAMA CITY BEACH","FL","32413"
"10/24/2023","$147,314.95","147 H L SUDDUTH DR","PANAMA CITY","FL","32404"
"10/24/2023","$184,388.65","1816 CLAY AVE","PANAMA CITY","FL","32405"
"10/25/2023","$122,105.51","2817 KRYSTAL LEIGH CT","PANAMA CITY","FL","32405"
"10/25/2023","$13,162.67","5505 SUN HARBOUR RD 265","PANAMA CITY","FL","32401"
"11/06/2023","$157,449.95","5200 HICKORY ST","PANAMA CITY","FL","32404"
"11/06/2023","$307,362.36","6301 ELM ST","PANAMA CITY BEACH","FL","32408"
"11/06/2023","$72,780.13","414 SANDERS LN","PANAMA CITY","FL","32401"
"11/07/2023","$107,054.75","1503 IOWA AVE","LYNN HAVEN","FL","32444"
"12/12/2023","$150,292.44","711 SANDERS LN","PANAMA CITY","FL","32401"
"12/13/2023","$241,426.96","1814 RHETT PL","LYNN HAVEN","FL","32444"
"09/26/2023","$518,311.42","5172 NW 53 AVE","COCONUT CREEK","FL","33073"
"09/26/2023","$436,077.54","1147 HILLSBORO MILE 208S","HILLSBORO BEACH","FL","33062"
"09/26/2023","$662,593.79","9511 NW 21 MNR","SUNRISE","FL","33322"
"09/26/2023","$230,848.72","4871 NE 2 AVE","FORT LAUDERDALE","FL","33334"
"09/27/2023","$373,423.94","4120 NW 78 TER","CORAL SPRINGS","FL","33065"
"09/27/2023","$206,612.63","2761 SW 64 WAY","MIRAMAR","FL","33023"
"09/27/2023","$307,423.23","8532 NW 9 PL","PLANTATION","FL","33324"
"09/27/2023","$16,876.53","6070 NW 64 AVE","TAMARAC","FL","33319"
"09/27/2023","$10,574.39","2824 NW 99 TER","SUNRISE","FL","33322"
"09/27/2023","$192,033.12","2200 S CYPRESS BEND DR 604","POMPANO BEACH","FL","33069"
"09/27/2023","$161,991.15","1200 SW 50 AVE 3-203","NORTH LAUDERDALE","FL","33068"
"09/27/2023","$5,624.82","829 SW 1 CT 72","HALLANDALE BEACH","FL","33009"
"09/27/2023","$94,735.34","7206 WOODMONT WAY","TAMARAC","FL","33321"
"09/28/2023","$734,016.98","13370 SW 32 ST","MIRAMAR","FL","33027"
"09/28/2023","$27,839.03","15456 NW 14 CT","PEMBROKE PINES","FL","33028"
"09/28/2023","$82,006.18","1101 RIVER REACH DR 102","FORT LAUDERDALE","FL","33315"
"09/28/2023","$393,293.86","829 NE 11 AVE 2","POMPANO BEACH","FL","33060"
"09/28/2023","$117,733.75","4770 NW 21 ST","LAUDERHILL","FL","33313"
"09/28/2023","$221,036.40","533 SW 2 CT","POMPANO BEACH","FL","33060"
"09/28/2023","$829,361.84","841 LAVENDER CIR","WESTON","FL","33327"
"09/28/2023","$17,036.57","163 SW 7 ST","POMPANO BEACH","FL","33060"
"09/28/2023","$30,295.28","16886 SW 1 PL","PEMBROKE PINES","FL","33027"
"09/28/2023","$26,438.07","3591 INVERRARY DR","LAUDERHILL","FL","33319"
"09/29/2023","$31,268.62","16100 GOLF CLUB RD","WESTON","FL","33326"
"09/29/2023","$5,859.48","400 COMMODORE DR 101","PLANTATION","FL","33325"
"09/29/2023","$9,075.72","2141 AUSTIN","WESTON","FL","33326"
"10/03/2023","$281,731.93","1701 NW 34 AVE","LAUDERHILL","FL","33311"
"10/03/2023","$91,010.09","11737 NW 27 ST","CORAL SPRINGS","FL","33065"
"10/03/2023","$81,095.17","6770 MCKINLEY ST","HOLLYWOOD","FL","33024"
"10/03/2023","$303,940.37","11240 REVEILLE RD","COOPER CITY","FL","33026"
"10/03/2023","$98,532.21","3531 NW 1 CT","LAUDERHILL","FL","33311"
"10/03/2023","$158,833.78","6329 FUNSTON ST","HOLLYWOOD","FL","33023"
"10/03/2023","$700,027.42","2890 SW 130 TER","MIRAMAR","FL","33027"
"10/03/2023","$184,324.88","1335 NW 94 WAY","CORAL SPRINGS","FL","33071"
"10/04/2023","$416,845.41","9873 NW 13 CT","CORAL SPRINGS","FL","33071"
"10/04/2023","$519,144.76","9160 SW 54 ST","COOPER CITY","FL","33328"
"10/04/2023","$809,419.57","4441 N 41 CT","HOLLYWOOD","FL","33021"
