"auction_date","judgment_amount","address","city","state","zip"
"12/02/2025","$145,622.54","651 SE 73RD TER","GAINESVILLE","FL","32641"
"12/04/2025","$45,759.50","7200 SW 8TH AVE","GAINESVILLE","FL","32607"
"12/04/2025","$230,667.43","8475 NW 39TH CIR","GAINESVILLE","FL","32653"
"12/09/2025","$191,535.41","3702 NW 22ND PL","GAINESVILLE","FL","32605"
"12/09/2025","$163,476.23","2212 NE 8TH AVE","GAINESVILLE","FL","32641"
"11/25/2025","$713,834.53","1135 NORTH BAY DR","LYNN HAVEN","FL","32444"
"11/25/2025","$156,685.92","3117 22ND ST W","PANAMA CITY","FL","32405"
"12/08/2025","$32,166.08","1320 HWY 98 BUS E 309","PANAMA CITY","FL","32401"
"12/09/2025","$21,687.14","9850 THOMAS DR 1001W","PANAMA CITY BEACH","FL","32408"
"12/09/2025","$152,331.15","6507 WINONA ST","PANAMA CITY","FL","32404"
"12/09/2025","$242,876.12","1814 RHETT PL","LYNN HAVEN","FL","32444"
"12/10/2025","$311,301.23","6610 BOAT RACE RD","PANAMA CITY","FL","32404"
"12/10/2025","$340,775.80","726 MILES DR","PANAMA CITY","FL","32404"
"12/10/2025","$242,530.67","6811 OAKENSHAW DR","YOUNGSTOWN","FL","32466"
"12/12/2025","$189,279.16","14401 FRONT BEACH RD 427","PANAMA CITY BEACH","FL","32413"
"12/15/2025","$472,880.15","9900 HWY 2301","YOUNGSTOWN","FL","32466"
"12/15/2025","$140,413.22","3130 LAWTON CT","PANAMA CITY","FL","32405"
"12/16/2025","$35,451.81","420 HICKORY BLUFF CIR","SOUTHPORT","FL","32409"
"12/16/2025","$78,963.52","215 W 6TH STREET","PANAMA CITY","FL","32401"
"12/17/2025","$628,358.10","105 HERON TURN","PANAMA CITY BEACH","FL","32407"
"12/18/2025","$232,071.99","112 KRISTINE BLVD","PANAMA CITY","FL","32404"
"12/18/2025","$231,279.02","837 PLANTATION DR","PANAMA CITY, FL- 32404-8657","FL",""
"12/18/2025","$61,216.08","4838 HWY 22","PANAMA CITY","FL","32404"
"01/05/2026","$303,127.07","5707 MERRITT BROWN RD","PANAMA CITY","FL","32404"
"01/08/2026","$174,756.35","14701 FRONT BEACH RD 1127","PANAMA CITY BEACH","FL","32413"
"01/13/2026","$121,118.56","4119 FERRIS ST","PANAMA CITY","FL","32404"
"01/13/2026","$418,769.24","1510 CONNECTICUT AVE","LYNN HAVEN","FL","32444"
"01/14/2026","$60,093.15","1002 9TH CT E","PANAMA CITY","FL","32401"
"01/15/2026","$307,105.32","243 WOODLAWN CT","PANAMA CITY BEACH","FL","32407"
"01/27/2026","$418,924.10","315 HIDDEN ISLAND DR","PANAMA CITY BEACH","FL","32408"
"02/10/2026","$748,077.19","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"02/17/2026","$60,666.02","14401 FRONT BEACH ROAD # 607","PANAMA CITY BEACH","FL","32413"
"12/02/2025","$2,636,510.19","11400 NW 4 ST","PLANTATION","FL","33325"
"12/02/2025","$192,384.70","2902 SW 67 TER","MIRAMAR","FL","33023"
"12/02/2025","$253,993.80","3404 BIMINI LN","COCONUT CREEK","FL","33066"
"12/02/2025","$362,859.19","1391 E GOLFVIEW DR","PEMBROKE PINES","FL","33026"
"12/02/2025","$65,272.66","6510 SW 20 CT","MIRAMAR","FL","33023"
"12/02/2025","$37,882.09","4152 INVERRARY DR","LAUDERHILL","FL","33319"
"12/02/2025","$149,688.98","13440 SW 9 PL","DAVIE","FL","33325"
"12/02/2025","$803,440.04","12237 GLENMORE DR","CORAL SPRINGS","FL","33071"
"12/02/2025","$493,108.23","5522 NW 125 TER","CORAL SPRINGS","FL","33076"
"12/02/2025","$238,351.05","7958 SW 6 ST","NORTH LAUDERDALE","FL","33068"
"12/03/2025","$179,635.91","6005 DEL LAGO CIR","SUNRISE","FL","33313"
"12/03/2025","$22,756.61","4172 INVERRARY DR","LAUDERHILL","FL","33319"
"12/03/2025","$50,148.32","3282 NW 102 TER","CORAL SPRINGS","FL","33065"
"12/03/2025","$198,015.99","2250 NW 60 AVE","SUNRISE","FL","33313"
"12/03/2025","$25,404.95","4770 NW 21 ST","LAUDERHILL","FL","33313"
"12/03/2025","$18,330.09","1049 NW 161 AVE","PEMBROKE PINES","FL","33028"
"12/03/2025","$13,222.04","754 NW 126 AVE","CORAL SPRINGS","FL","33071"
"12/03/2025","$16,327.09","1001 THREE ISLANDS BLVD","HALLANDALE BEACH","FL","33009"
"12/03/2025","$236,608.69","251 S CYPRESS RD","POMPANO BEACH","FL","33060"
"12/04/2025","$311,956.01","6921 NW 5 CT","MARGATE","FL","33063"
"12/04/2025","$42,557.14","6508 IBIS WAY","COCONUT CREEK","FL","33073"
"12/04/2025","$419,342.86","3519 SW 15 CT","FORT LAUDERDALE","FL","33312"
"12/04/2025","$422,439.72","3416 BAHAMA DR","MIRAMAR","FL","33023"
"12/04/2025","$50,870.76","2250 NW 60 AVE","SUNRISE","FL","33313"
"12/04/2025","$212,061.95","2670 E SUNRISE BLVD","FORT LAUDERDALE","FL","33304"
"12/04/2025","$346,208.43","4339 LAGO DR","DEERFIELD BEACH","FL","33064"
"12/04/2025","$212,322.14","1131 NW 18 AVE","FORT LAUDERDALE","FL","33311"
"12/04/2025","$4,718.50","12650 SW 15 ST","PEMBROKE PINES","FL","33027"
"12/04/2025","$40,186.11","3955 N NOB HILL RD","SUNRISE","FL","33351"
"12/05/2025","$17,034.92","1280 NW 43 AVE","LAUDERHILL","FL","33313"
"12/05/2025","$6,811.58","2 TILFORD A","DEERFIELD BEACH","FL","33442"
"12/05/2025","$41,350.58","3301 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"12/05/2025","$25,833.48","3360 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"12/05/2025","$21,363.54","4171 NW 26 ST","LAUDERHILL","FL","33313"
"12/05/2025","$40,579.41","4176 INVERRARY DR","LAUDERHILL","FL","33319"
"12/05/2025","$7,680.66","7960 NW 24 ST","MARGATE","FL","33063"
"12/09/2025","$1,111,600.59","4917 SW 167 AVE","MIRAMAR","FL","33027"
"12/09/2025","$279,132.08","6819 SIENNA CLUB DR","LAUDERHILL","FL","33319"
"12/09/2025","$298,324.30","640 NW 28 CT","WILTON MANORS","FL","33311"
"12/09/2025","$10,530,438.52","4100 S HOSPITAL DR","PLANTATION","FL","33317"
"12/09/2025","$327,885.66","2214-2216 N 25 AVE","HOLLYWOOD","FL","33020"
"12/09/2025","$79,928.02","6925 NW 11 ST","MARGATE","FL","33063"
"12/09/2025","$408,667.50","6244 VISTA DEL MAR","MARGATE","FL","33063"
"12/09/2025","$572,627.60","1680 NW 99 AVE","PLANTATION","FL","33322"
"12/09/2025","$1,659,582.80","5058 SW 170 AVE","MIRAMAR","FL","33027"
"12/09/2025","$23,335.37","8350 SANDS POINT BLVD","TAMARAC","FL","33321"
"12/10/2025","$501,434.23","5905 MANCHESTER WAY","TAMARAC","FL","33321"
"12/10/2025","$47,930.12","11600 SW 2 ST","PEMBROKE PINES","FL","33025"
"12/10/2025","$0.00","2241 SW 67 AVE","MIRAMAR","FL","33023"
"12/10/2025","$0.00","3723 NW 91 LN","SUNRISE","FL","33351"
"12/10/2025","$0.00","4750 NW 22 CT","LAUDERHILL","FL","33313"
"12/10/2025","$132,360.04","1641 NW 32 AVE","LAUDERHILL","FL","33311"
"12/10/2025","$494,571.73","754 NW 126 AVE","CORAL SPRINGS","FL","33071"
"12/10/2025","$707,583.47","702 NW 6 AVE","FORT LAUDERDALE","FL","33311"
"12/10/2025","$33,577.22","6061 N FALLS CIRCLE DR","LAUDERHILL","FL","33319"
"12/10/2025","$12,379.60","2629 NW 47 LN","LAUDERDALE LAKES","FL","33313"
"12/11/2025","$181,889.67","733 NW 15 TER","FORT LAUDERDALE","FL","33311"
"12/11/2025","$557,905.26","12180 NW 2 ST","CORAL SPRINGS","FL","33071"
"12/11/2025","$135,577.01","3901 SW 58 AVE","WEST PARK","FL","33023"
"12/11/2025","$83,156.53","9531 SEAGRAPE DR","DAVIE","FL","33324"
"12/11/2025","$714,040.21","812 SW 4 AVE","FORT LAUDERDALE","FL","33315"
"12/11/2025","$418,808.59","1700 NW 93 TER","CORAL SPRINGS","FL","33071"
"12/11/2025","$820,465.50","4901 NE 29 AVE","LIGHTHOUSE POINT","FL","33064"
