"auction_date","judgment_amount","address","city","state","zip"
"02/10/2026","$55,486.24","7108 NW 92ND PL","GAINESVILLE","FL","32653"
"02/10/2026","$180,353.09","925 NW 13TH AVE","GAINESVILLE","FL","32601"
"02/12/2026","$256,576.56","717 NW 253RD ST","NEWBERRY","FL","32669"
"02/12/2026","$153,115.39","16643 NW 168TH TER","ALACHUA","FL","32615"
"02/06/2026","$189,279.16","14401 FRONT BEACH RD 427","PANAMA CITY BEACH","FL","32413"
"02/10/2026","$748,077.19","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"02/10/2026","$260,133.81","7304 ELLIE B DR","PANAMA CITY","FL","32404"
"02/10/2026","$305,467.15","520 RICHARD JACKSON BLVD 2002","PANAMA CITY BEACH","FL","32407"
"02/11/2026","$4,824.26","2902 SHORT TAIL CT","PANAMA CITY","FL","32405"
"02/17/2026","$126,345.65","331 S COMET AVE","PANAMA CITY","FL","32404"
"02/17/2026","$60,666.02","14401 FRONT BEACH ROAD # 607","PANAMA CITY BEACH","FL","32413"
"02/17/2026","$617,165.75","9860 THOMAS DR S L15","PANAMA CITY BEACH","FL","32408"
"02/19/2026","$418,769.24","1510 CONNECTICUT AVE","LYNN HAVEN","FL","32444"
"02/19/2026","$244,319.95","6508 NORTH LAGOON DR","PANAMA CITY BEACH","FL","32408"
"02/25/2026","$76,512.42","5930 PITTI LN","YOUNGSTOWN","FL","32466"
"02/27/2026","$29,252.33","9860 S THOMAS DR 1222","PANAMA CITY BEACH","FL","32408"
"03/02/2026","$17,130.34","5728 CALLAWAY CIR","PANAMA CITY","FL","32404"
"03/02/2026","$158,181.56","1328 MOON CT","SOUTHPORT","FL","32409"
"03/05/2026","$405,399.05","3855 HEARTWOOD ST","PANAMA CITY","FL","32404"
"03/06/2026","$51,979.38","1422 LINCOLN AVE","PANAMA CITY","FL","32401"
"03/16/2026","$254,240.00","1501 ALABAMA AVE","LYNN HAVEN","FL","32444"
"03/16/2026","$173,710.49","2119 BRIAWOOD CIR","PANAMA CITY","FL","32405"
"03/27/2026","$221,653.81","3785 ATLANTIS DR","SOUTHPORT","FL","32409"
"04/13/2026","$118,147.27","10325 THOMAS LN","FOUNTAIN","FL","32438"
"04/14/2026","$837,832.10","9860 S THOMAS DR L11","PANAMA CITY BEACH","FL","32408"
"04/15/2026","$818,869.79","9860 S THOMAS DR L7","PANAMA CITY BEACH","FL","32408"
"02/03/2026","$547,706.22","17487 SW 20 CT","MIRAMAR","FL","33029"
"02/03/2026","$463,500.70","758 SW 3 PL","DANIA BEACH","FL","33004"
"02/03/2026","$145,577.87","4872 NW 6 CT","PLANTATION","FL","33317"
"02/03/2026","$283,889.59","4301 SW 52 ST","DANIA BEACH","FL","33314"
"02/03/2026","$555,263.43","2555 NW 124 AVE","CORAL SPRINGS","FL","33065"
"02/03/2026","$86,135.29","4720 NW 16 CT","LAUDERHILL","FL","33313"
"02/03/2026","$1,041,747.63","13085 ADDILYN CT","DAVIE","FL","33325"
"02/03/2026","$313,691.81","3141 N 73 AVE","HOLLYWOOD","FL","33024"
"02/03/2026","$191,746.06","1716 SW 13 CT","FORT LAUDERDALE","FL","33312"
"02/03/2026","$18,378.48","1182 SW 30 AVE","FORT LAUDERDALE","FL","33312"
"02/04/2026","$349,188.84","220 NW 20 ST","POMPANO BEACH","FL","33060"
"02/04/2026","$148,463.85","1958 MONROE ST","HOLLYWOOD","FL","33020"
"02/04/2026","$400,019.47","3450 SW 17 ST","FORT LAUDERDALE","FL","33312"
"02/04/2026","$11,604.14","3365 CABARET LN","MARGATE","FL","33063"
"02/04/2026","$788,093.77","404 NW 112 AVE","CORAL SPRINGS","FL","33071"
"02/04/2026","$553,609.53","693 NW 133 WAY","PLANTATION","FL","33325"
"02/04/2026","$277,900.79","6935 NW 29 CT","MARGATE","FL","33063"
"02/04/2026","$23,335.37","8350 SANDS POINT BLVD","TAMARAC","FL","33321"
"02/04/2026","$181,630.26","6439 BAY CLUB DR","FORT LAUDERDALE","FL","33308"
"02/05/2026","$868,230.23","850 NW 168 AVE","PEMBROKE PINES","FL","33028"
"02/05/2026","$658,713.78","620 NW 104 AVE","CORAL SPRINGS","FL","33071"
"02/05/2026","$346,208.43","4339 LAGO DR","DEERFIELD BEACH","FL","33064"
"02/05/2026","$295,436.42","8410 NW 59 PL","TAMARAC","FL","33321"
"02/05/2026","$205,805.63","2223 NW 56 AVE","LAUDERHILL","FL","33313"
"02/06/2026","$21,359.96","1040 SW 8 AVE","DEERFIELD BEACH","FL","33441"
"02/06/2026","$17,657.50","11459 LAKEVIEW DR","CORAL SPRINGS","FL","33071"
"02/06/2026","$25,412.87","6600 ROYAL PALM BLVD","MARGATE","FL","33063"
"02/06/2026","$35,248.84","2200 S CYPRESS BEND DR","POMPANO BEACH","FL","33069"
"02/06/2026","$8,356.24","1038 BERKSHIRE B","DEERFIELD BEACH","FL","33442"
"02/06/2026","$24,409.69","3301 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"02/10/2026","$79,629.71","1901 N ANDREWS AVE","WILTON MANORS","FL","33311"
"02/10/2026","$2,286,701.44","3328 NE 16 CT","FORT LAUDERDALE","FL","33305"
"02/10/2026","$572,627.60","1680 NW 99 AVE","PLANTATION","FL","33322"
"02/10/2026","$19,105.99","1049 NW 161 AVE","PEMBROKE PINES","FL","33028"
"02/10/2026","$28,091.06","3095 N COURSE DR","POMPANO BEACH","FL","33069"
"02/10/2026","$10,970.16","6387 NW 120 DR","CORAL SPRINGS","FL","33076"
"02/10/2026","$19,635.36","9470 LIVE OAK PL","DAVIE","FL","33324"
"02/10/2026","$18,643.42","16807 SW 51 ST","MIRAMAR","FL","33027"
"02/11/2026","$779,823.52","15624 SW 53 CT","MIRAMAR","FL","33027"
"02/11/2026","$3,060,973.81","1055 HOLLYWOOD BLVD","HOLLYWOOD","FL","33019"
"02/11/2026","$227,323.06","1231 SW 46 AVE","POMPANO BEACH","FL","33069"
"02/11/2026","$411,241.84","1821 SW 98 TER","MIRAMAR","FL","33025"
"02/11/2026","$193,535.34","2043 NW 8 ST","POMPANO BEACH","FL","33069"
"02/11/2026","$317,417.14","2661 LAGUNA WAY","MIRAMAR","FL","33025"
"02/11/2026","$243,269.48","6305 NW 73 AVE","TAMARAC","FL","33321"
"02/11/2026","$612,778.35","1613-1615 NE 25 ST","WILTON MANORS","FL","33305"
"02/11/2026","$446,981.76","5706 BAMBOO CIR","TAMARAC","FL","33319"
"02/11/2026","$26,502.66","7900 NW 79 TER","TAMARAC","FL","33321"
"02/12/2026","$416,079.90","11010 CLUBHOUSE RD","PEMBROKE PINES","FL","33026"
"02/12/2026","$213,472.87","285 NW 45 TER","DEERFIELD BEACH","FL","33442"
"02/12/2026","$1,612,687.12","12390 NW 7 ST","PLANTATION","FL","33325"
"02/12/2026","$41,961.98","10360 NW 30 CT","SUNRISE","FL","33322"
"02/12/2026","$22,012.08","11680 NW 19 DR","CORAL SPRINGS","FL","33071"
"02/12/2026","$559,376.32","7440 NW 42 CT","LAUDERHILL","FL","33319"
"02/13/2026","$38,009.19","1631 RIVERVIEW RD","DEERFIELD BEACH","FL","33441"
"02/13/2026","$19,583.80","3571 INVERRARY DR","LAUDERHILL","FL","33319"
"02/13/2026","$10,676.37","10748 NW 37 PL","SUNRISE","FL","33351"
"02/17/2026","$573,803.56","6930 MARTIN RD","MARGATE","FL","33068"
"02/17/2026","$373,886.29","3831 NE 16 AVE","POMPANO BEACH","FL","33064"
"02/17/2026","$40,890.95","1800 N ANDREWS AVE","FORT LAUDERDALE","FL","33311"
"02/17/2026","$29,702.13","4750 NW 22 CT","LAUDERHILL","FL","33313"
"02/17/2026","$46,114.15","1470 N DIXIE HWY","FORT LAUDERDALE","FL","33304"
"02/17/2026","$20,339.52","9041 SUNRISE LAKES BLVD","SUNRISE","FL","33322"
"02/17/2026","$12,442.18","10429 E CLAIRMONT CIR","TAMARAC","FL","33321"
"02/17/2026","$346,487.38","3941 NW 36 TER","LAUDERDALE LAKES","FL","33309"
"02/17/2026","$510,623.82","3290 NW 13 ST","LAUDERHILL","FL","33311"
"02/17/2026","$185,128.94","1600 SW 127 WAY","PEMBROKE PINES","FL","33027"
"02/18/2026","$26,961.35","3080 HOLIDAY SPRINGS BLVD","MARGATE","FL","33063"
"02/18/2026","$319,192.98","6388 PINEHURST CIR E","TAMARAC","FL","33321"
"02/19/2026","$532,185.94","7199 NW 21 CT","SUNRISE","FL","33313"
"02/19/2026","$697,995.49","16727 SAPPHIRE ISLE","WESTON","FL","33331"
"02/19/2026","$417,873.71","6243 NW 44 ST","CORAL SPRINGS","FL","33067"
"02/19/2026","$337,570.93","6340 LIBERTY ST","HOLLYWOOD","FL","33024"
"02/19/2026","$289,756.28","9849 NW 28 PL","CORAL SPRINGS","FL","33065"
"02/19/2026","$680,593.27","2024 NW 139 TER","PEMBROKE PINES","FL","33028"
"02/20/2026","$7,732.07","4654 NW 30 ST","COCONUT CREEK","FL","33063"
"02/20/2026","$14,230.59","2309 S CYPRESS BEND DR","POMPANO BEACH","FL","33069"
"02/20/2026","$6,110.13","6305 NW 73 AVE","TAMARAC","FL","33321"
"02/20/2026","$41,282.17","3301 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"02/20/2026","$11,461.10","1812 HAMMOCKS BLVD","COCONUT CREEK","FL","33063"
"02/20/2026","$36,445.38","3280 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"02/20/2026","$6,912.97","3710 NW 21 ST","LAUDERDALE LAKES","FL","33311"
"02/24/2026","$672,043.12","8511 NW 52 CT","LAUDERHILL","FL","33351"
"02/24/2026","$332,890.11","130 NW 33 AVE","LAUDERHILL","FL","33311"
"02/24/2026","$493,927.22","4956 ROTHSCHILD DR","CORAL SPRINGS","FL","33067"
"02/24/2026","$173,917.86","252 PRESCOTT M","DEERFIELD BEACH","FL","33442"
"02/24/2026","$1,325,139.40","10749 NASHVILLE DR","COOPER CITY","FL","33026"
"02/24/2026","$511,442.37","3225 NE 13 ST","POMPANO BEACH","FL","33062"
"02/24/2026","$12,036.12","2910 E GOLF BLVD","POMPANO BEACH","FL","33064"
"02/24/2026","$29,745.51","6101 N FALLS CIRCLE DR","LAUDERHILL","FL","33319"
"02/24/2026","$13,031.35","8184 NW 8 MNR","PLANTATION","FL","33324"
"02/25/2026","$64,888.72","5688 NW 108 TER","CORAL SPRINGS","FL","33076"
"02/02/2026","$195,807.48","3370 IDLEWILD ST","PORT CHARLOTTE","FL","33980"
"02/02/2026","$14,388.96","14196 GUADALCANAL AVE","PORT CHARLOTTE","FL","33953"
"02/06/2026","$14,677.66","4 ASPEN CT","PLACIDA","FL","33946"
"02/06/2026","$26,308.75","15538 RAVINE AVE","PORT CHARLOTTE","FL","33953"
"02/06/2026","$246,843.81","1140 VICTORIA AVE NW","PORT CHARLOTTE","FL","33948"
"02/09/2026","$12,830.92","1596 FRISCO TER","PORT CHARLOTTE","FL","33953"
"02/11/2026","$17,465.60","3300 LOVELAND BLVD # 2501","PORT CHARLOTTE","FL","33980"
"02/11/2026","$9,912.50","1 BOBOLINK PL","PLACIDA","FL","33946"
"02/18/2026","$1,090,066.08","1050 GULF DRIVE","ENGLEWOOD","FL","34223"
"02/18/2026","$62,010.56","11186 GRAPEFRUIT LN","PUNTA GORDA","FL","33955"
"02/18/2026","$405,485.76","21010 MIDWAY BLVD","PORT CHARLOTTE","FL","33952"
"02/18/2026","$255,872.48","3453 MAPLE TER","PORT CHARLOTTE","FL","33952"
"02/18/2026","$8,030.14","13602 MARTHA AVE","PORT CHARLOTTE","FL","33981"
"02/19/2026","$190,853.67","189 CENTER AVENUE NW","PORT CHARLOTTE","FL","33952"
"02/19/2026","$457,428.39","1968 SUNSET PRESERVE WAY","PORT CHARLOTTE","FL","33953"
"02/19/2026","$194,394.86","21330 HEPNER AVE","PORT CHARLOTTE","FL","33952"
"02/23/2026","$124,252.95","1506 BEACON DR","PORT CHARLOTTE","FL","33952"
"02/26/2026","$175,243.03","462 RIDGEWOOD ST","PORT CHARLOTTE","FL","33952"
"02/27/2026","$192,498.54","2216 MARK AVE","PUNTA GORDA","FL","33950"
"03/02/2026","$316,242.13","66 OAKLAND HILLS CT","ROTONDA WEST","FL","33947"
"04/16/2026","$160,935.27","1637 ALTON RD","PORT CHARLOTTE","FL","33952"
"04/20/2026","$564,119.63","12439 PRATHER AVE","PORT CHARLOTTE","FL","33981"
"02/05/2026","$542,735.66","11020 N CITRUS AVE","CRYSTAL RIVER","FL","34428"
"02/05/2026","$33,819.71","5434 S GARCIA TER","INVERNESS","FL","34452"
"02/05/2026","$206,630.26","6975 N GOLD LEAF PT","DUNNELLON","FL","34433"
"02/05/2026","$110,723.69","7025 W VILLAGE DR","HOMOSASSA","FL","34446"
"02/05/2026","$102,161.61","4374 E THUNDERHILL LOOP","HERNANDO","FL","34442"
"02/05/2026","$47,679.28","3790 W HAMPSHIRE BLVD","CITRUS SPRINGS","FL","34433"
"02/12/2026","$183,159.95","6022 E TREMONT ST","INVERNESS","FL","34452"
"02/12/2026","$434,912.47","213 LINDER DR","HOMOSASSA","FL","34446"
"02/19/2026","$162,374.16","9600 N WESTRIDGE TER","CRYSTAL RIVER","FL","34428"
"02/19/2026","$13,117.95","50 CYPRESS BLVD W","HOMOSASSA","FL","34446"
"02/19/2026","$225,063.77","6810 W PERSHING DR","HOMOSASSA","FL","34448"
"02/19/2026","$49,652.03","3119 W JULIET PL","CITRUS SPRINGS","FL","34433"
"02/19/2026","$48,767.44","856 W VIRGINIS DR","CITRUS SPRINGS","FL","34434"
"02/19/2026","$83,260.82","5180 S SWALLOW AVE","INVERNESS","FL","34452"
"02/26/2026","$214,136.13","305 VIOLET LN","INVERNESS","FL","34452"
"02/26/2026","$264,609.71","10780 W SPRING CIR","CRYSTAL RIVER","FL","34428"
"02/26/2026","$7,918.30","3840 N PARKSIDE VILLAGE TER","BEVERLY HILLS","FL","34465"
"02/04/2026","$334,618.93","2784 WOOD STORK TRL","ORANGE PARK","FL","32073"
"02/04/2026","$231,336.42","575 OAKLEAF PLANTATION PKWY 15","ORANGE PARK","FL","32065"
"02/04/2026","$317,420.92","133 KNIGHT BOXX RD","MIDDLEBURG","FL","32068"
"02/04/2026","$484,617.46","637 IVORY PALM RD","ORANGE PARK","FL","32073"
"02/04/2026","$5,594.62","4051 SANDHILL CRANE TER","MIDDLEBURG","FL","32068"
"02/04/2026","$133,899.24","213 SNAKE RD","GREEN COVE SPRINGS","FL","32043"
"02/04/2026","$229,543.55","3248 MERGANZER TRL","ORANGE PARK","FL","32065"
"02/04/2026","$262,599.53","1429 WOLF TRL","MIDDLEBURG","FL","32068"
"02/04/2026","$5,523.70","3478 LYNN CT","MIDDLEBURG","FL","32068"
"02/09/2026","$448,740.16","2856 SPOONBILL TRL","ORANGE PARK","FL","32073"
"02/11/2026","$50,529.32","4381 SADDLEHORN TRL","MIDDLEBURG","FL","32068"
"02/11/2026","$602,339.40","1875 OAKCHIME DR","ORANGE PARK","FL","32065"
"02/11/2026","$130,412.05","19 N COCOA AVE","MIDDLEBURG","FL","32068"
"02/18/2026","$145,074.00","2878 THUNDER RD","MIDDLEBURG","FL","32068"
"02/18/2026","$88,769.71","1838 QUEBEC CT","MIDDLEBURG","FL","32068"
"02/25/2026","$386,041.43","2543 COLD STREAM LN","GREEN COVE SPRINGS","FL","32043"
"02/02/2026","$226,539.62","1029 NOAH RD","JACKSONVILLE","FL","32218"
"02/02/2026","$136,334.92","2905 PEARCE ST","JACKSONVILLE","FL","32209"
"02/02/2026","$141,542.27","2736 LIPPIA RD","JACKSONVILLE","FL","32209"
"02/03/2026","$178,428.79","8925 DEVONSHIRE BLVD","JACKSONVILLE","FL","32208"
"02/03/2026","$388,841.30","8097 LEAFCREST DR","JACKSONVILLE","FL","32244"
"02/03/2026","$208,187.94","6238 RANDIA DR","JACKSONVILLE","FL","32210"
"02/03/2026","$159,622.61","3638 DELLWOOD AVE","JACKSONVILLE","FL","32205"
"02/03/2026","$158,412.07","8384 DELAWARE AVE","JACKSONVILLE","FL","32208"
"02/03/2026","$458,742.97","7101 MAHOGANY RUN DR","JACKSONVILLE","FL","32244"
"02/03/2026","$7,613.99","12217 BITTERCREEK LN","JACKSONVILLE","FL","32225"
"02/03/2026","$32,603.90","618 OAKS PLANTATION DR B1-2","JACKSONVILLE","FL","32211"
"02/03/2026","$58,948.50","9531 NORFOLK BLVD","JACKSONVILLE","FL","32208"
"02/03/2026","$5,007.28","8160 HELMSLEY BLVD","JACKSONVILLE","FL","32219"
"02/04/2026","$197,394.04","5414 SHARON TER","JACKSONVILLE","FL","32207"
"02/04/2026","$210,857.67","2479 DOBY ST","JACKSONVILLE","FL","32209"
"02/04/2026","$133,387.46","3913 HARBOR VIEW DR","JACKSONVILLE","FL","32208"
"02/05/2026","$130,820.12","5103 CAMILLE AVE","JACKSONVILLE","FL","32210"
"02/05/2026","$129,336.45","6949 CAVALIER RD","JACKSONVILLE","FL","32208"
"02/05/2026","$292,378.17","734 WILLOW BRANCH AVE","JACKSONVILLE","FL","32205"
"02/05/2026","$267,090.58","10127 HAVERFORD RD","JACKSONVILLE","FL","32218"
"02/05/2026","$5,517.54","7232 STEVENTON WAY","JACKSONVILLE","FL","32244"
"02/09/2026","$57,073.49","3880 N SUMMER GROVE WAY 56","JACKSONVILLE","FL","32257"
"02/09/2026","$298,656.02","7876 ARBLE DR","JACKSONVILLE","FL","32211"
"02/09/2026","$367,975.96","1619 N LAURA ST","JACKSONVILLE","FL","32206"
"02/09/2026","$414,743.18","5715 N RAINBOW LAKE DR","JACKSONVILLE","FL","32258"
"02/09/2026","$333,722.45","7339 ZAIN MICHAEL LN","JACKSONVILLE","FL","32222"
"02/09/2026","$384,705.57","2674 MYRA ST","JACKSONVILLE","FL","32204"
"02/09/2026","$181,246.26","2653 CHARBRAY DR","JACKSONVILLE","FL","32211"
"02/10/2026","$248,202.68","8330 PEPPERWOOD DR","JACKSONVILLE","FL","32244"
"02/10/2026","$245,976.47","5631 N SHADY PINE ST","JACKSONVILLE","FL","32244"
"02/10/2026","$89,741.96","1456 DAKAR ST","JACKSONVILLE","FL","32205"
"02/10/2026","$186,211.26","633 W 17TH ST","JACKSONVILLE","FL","32206"
"02/10/2026","$133,097.66","1817 E 25TH ST","JACKSONVILLE","FL","32206"
"02/10/2026","$28,475.98","718 OAKS MANOR CT M1-2","JACKSONVILLE","FL","32211"
"02/11/2026","$113,018.55","6880 TINKERBELL LN","JACKSONVILLE","FL","32210"
"02/12/2026","$172,410.94","6309 MERCADO DR","JACKSONVILLE","FL","32210"
"02/12/2026","$55,023.43","11255 GUINN RD","JACKSONVILLE","FL","32218"
"02/12/2026","$169,054.99","7581 FANNING DR","JACKSONVILLE","FL","32244"
"02/12/2026","$97,760.36","7743 FALCON ST","JACKSONVILLE","FL","32244"
"02/12/2026","$5,393.69","8239 VELVET SPRINGS LN","JACKSONVILLE","FL","32244"
"02/17/2026","$126,111.84","7217 TYNAN AVE","JACKSONVILLE","FL","32211"
"02/17/2026","$214,544.75","1329 SALT RIDGE AVE","JACKSONVILLE","FL","32218"
"02/17/2026","$294,913.64","1722 DUPRE DR","JACKSONVILLE","FL","32221"
"02/17/2026","$155,062.98","7330 ELWOOD AVE","JACKSONVILLE","FL","32208"
"02/17/2026","$196,371.97","1457 DETROIT ST","JACKSONVILLE","FL","32254"
"02/17/2026","$257,727.53","2901 E STONEHURST RD","JACKSONVILLE","FL","32277"
"02/17/2026","$251,788.49","6901 LANGFORD ST","JACKSONVILLE","FL","32219"
"02/17/2026","$8,536.03","12700 BARTRAM PARK BLVD 2432","JACKSONVILLE","FL","32258"
"02/18/2026","$57,862.66","8550 NOROAD","JACKSONVILLE","FL","32210"
"02/18/2026","$705,523.85","7125 SALAMANCA AVE","JACKSONVILLE","FL","32217"
"02/18/2026","$321,229.61","13201 PERDUE RD","JACKSONVILLE","FL","32218"
