"auction_date","judgment_amount","address","city","state","zip"
"02/28/2023","$168,282.07","125 SE 71ST ST","GAINESVILLE","FL","32641"
"03/02/2023","$268,165.67","4001 SW 100TH WAY","GAINESVILLE","FL","32608"
"03/07/2023","$248,688.63","8030 NW 290TH AVE","ALACHUA","FL","32615"
"03/07/2023","$110,493.47","2205 NW 43RD PL","GAINESVILLE","FL","32605"
"03/07/2023","$193,234.30","2726 NW 36TH PL","GAINESVILLE","FL","32605"
"03/09/2023","$119,040.97","3802 NW 47TH TER","GAINESVILLE","FL","32606"
"03/09/2023","$64,530.37","2425 SE 9TH PL","GAINESVILLE","FL","32641"
"03/14/2023","$61,193.03","2635 SW 35TH PL","GAINESVILLE","FL","32608"
"03/14/2023","$221,104.16","5021 W UNIVERSITY AVE","GAINESVILLE","FL","32607"
"03/21/2023","$89,735.93","3204 NW 57TH TER","GAINESVILLE","FL","32606"
"03/21/2023","$168,406.33","19518 NW 78TH AVE","ALACHUA","FL","32615"
"03/21/2023","$27,219.11","7603 SW 51ST PL","GAINESVILLE","FL","32608"
"03/23/2023","$191,994.84","1351 NE 28TH AVE","GAINESVILLE","FL","32609"
"03/23/2023","$236,325.78","2125 SW 72ND ST","GAINESVILLE","FL","32607"
"03/23/2023","$121,187.27","16417 SE COUNTY RD 234","MICANOPY","FL","32667"
"03/23/2023","$262,277.18","12501 NW 112TH AVE","ALACHUA","FL","32615"
"02/28/2023","$148,724.22","708 MULBERRY AVE","PANAMA CITY","FL","32401"
"03/07/2023","$89,311.95","5149 MARLA DR","PANAMA CITY","FL","32404"
"03/10/2023","$276,333.41","329 S MACARTHUR AVE","PANAMA CITY","FL","32401"
"03/10/2023","$298,468.17","2606 AVONDALE CT","PANAMA CITY","FL","32404"
"03/13/2023","$371,428.53","3565 CEDAR PARK DR","PANAMA CITY","FL","32404"
"03/13/2023","$218,544.99","320 N COMET AVE","PANAMA CITY","FL","32404"
"03/23/2023","$237,500.08","741 COTTONWOOD CT","PANAMA CITY","FL","32404"
"03/23/2023","$110,035.35","401 18TH ST W","LYNN HAVEN","FL","32444"
"03/27/2023","$86,921.24","3747 GREENTREE PL","PANAMA CITY","FL","32405"
"03/27/2023","$151,194.32","12510 STEEPLECHASE DRIVE","PANAMA CITY","FL","32404"
"03/29/2023","$315,113.81","1503 SYDNEY LN","LYNN HAVEN","FL","32444"
"03/29/2023","$106,003.30","4418 PIPELINE ROAD","PANAMA CITY","FL","32404"
"03/30/2023","$48,053.15","114 HARLEM AVE","PANAMA CITY","FL","32401"
"03/31/2023","$79,242.14","13000 AIRWAY ST","PANAMA CITY","FL","32404"
"04/18/2023","$94,757.58","136 BERTHE AVE N","PANAMA CITY","FL","32404"
"05/16/2023","$76,946.28","2221 EDGEWOOD DR","PANAMA CITY","FL","32405"
"02/28/2023","$846,315.15","900 LAKEWOOD CT","WESTON","FL","33326"
"02/28/2023","$281,731.93","1701 NW 34 AVE","LAUDERHILL","FL","33311"
"02/28/2023","$331,239.88","2452 SW 106 AVE","MIRAMAR","FL","33025"
"02/28/2023","$112,427.22","1316 NW 2 AVE","FORT LAUDERDALE","FL","33311"
"02/28/2023","$343,058.83","20305 SW 1 ST","PEMBROKE PINES","FL","33029"
"02/28/2023","$394,119.29","3225 CLEVELAND ST","HOLLYWOOD","FL","33021"
"02/28/2023","$220,778.21","4340 SW 19 ST","WEST PARK","FL","33023"
"02/28/2023","$190,203.07","12112 ST ANDREWS PL","MIRAMAR","FL","33025"
"02/28/2023","$44,951.40","3990 WOODSIDE DR","CORAL SPRINGS","FL","33065"
"03/01/2023","$713,597.26","14150 CARLTON DR","DAVIE","FL","33330"
"03/01/2023","$294,454.69","3301 SW 97 TER","MIRAMAR","FL","33025"
"03/01/2023","$1,079,112.22","5068 SW 170 AVE","MIRAMAR","FL","33027"
"03/01/2023","$218,361.77","713 GARDENS DR 205","POMPANO BEACH","FL","33069"
"03/01/2023","$156,759.13","1000 SE 4 ST 112","FORT LAUDERDALE","FL","33301"
"03/02/2023","$796,840.45","1151 NW 112 AVE","PLANTATION","FL","33323"
"03/02/2023","$307,361.35","1107 NW 17 ST","FORT LAUDERDALE","FL","33311"
"03/02/2023","$58,366.95","3815 SW 165 AVE","MIRAMAR","FL","33027"
"03/02/2023","$25,764.22","9649 N BELFORT CIR","TAMARAC","FL","33321"
"03/02/2023","$77,234.94","18521 SW 44 ST","MIRAMAR","FL","33027"
"03/03/2023","$26,924.33","3877 NW 35 ST","COCONUT CREEK","FL","33066"
"03/03/2023","$22,941.70","950 HILLCREST DR","HOLLYWOOD","FL","33021"
"03/03/2023","$10,350.25","2601 S PALM AIRE DR 109","POMPANO BEACH","FL","33069"
"03/03/2023","$51,828.36","4241 SW 124 WAY","MIRAMAR","FL","33027"
"03/07/2023","$206,612.63","2761 SW 64 WAY","MIRAMAR","FL","33023"
"03/07/2023","$712,787.43","5776 NW 56 MNR","CORAL SPRINGS","FL","33067"
"03/07/2023","$985,559.06","1025 NW 121 LN","CORAL SPRINGS","FL","33071"
"03/07/2023","$303,684.76","11390 NW 45 PL","SUNRISE","FL","33323"
"03/07/2023","$269,878.47","1319 SW 82 AVE","NORTH LAUDERDALE","FL","33068"
"03/07/2023","$501,482.93","2324 NW 192 AVE","PEMBROKE PINES","FL","33029"
"03/07/2023","$247,810.26","3834 NW 43 TER","COCONUT CREEK","FL","33073"
"03/07/2023","$48,949.16","4890 NW 2 PL","PLANTATION","FL","33317"
"03/07/2023","$310,871.75","9158 PERSHORE PL","TAMARAC","FL","33321"
"03/08/2023","$584,187.41","18192 SW 33 ST","MIRAMAR","FL","33029"
"03/08/2023","$23,137.10","104 HEATHERBROOK WAY","HOLLYWOOD","FL","33021"
"03/09/2023","$806,156.50","2600 NE 36 ST","LIGHTHOUSE POINT","FL","33064"
"03/09/2023","$349,618.83","3868 NW 67 WAY","LAUDERHILL","FL","33319"
"03/09/2023","$906,428.72","6466 NW 80 TER","PARKLAND","FL","33067"
"03/10/2023","$17,930.53","2860 SOMERSET DR","LAUDERDALE LAKES","FL","33311"
"03/10/2023","$20,845.57","3427 NW 14 CT","LAUDERHILL","FL","33311"
"03/10/2023","$29,521.03","10250 SW 24 CT","MIRAMAR","FL","33025"
"03/14/2023","$1,308,847.48","5893 NW 91 AVE","PARKLAND","FL","33067"
"03/14/2023","$865,003.88","2446 SE 11 ST","POMPANO BEACH","FL","33062"
"03/14/2023","$899,216.11","12040 NW 62 CT","CORAL SPRINGS","FL","33076"
"03/14/2023","$386,973.70","4959 NW 91 TER","SUNRISE","FL","33351"
"03/14/2023","$383,476.37","1500 NW 85 DR","CORAL SPRINGS","FL","33071"
"03/14/2023","$129,731.97","5203 NE 24 TER B110","FORT LAUDERDALE","FL","33308"
"03/14/2023","$460,597.20","370 SW 190 AVE","PEMBROKE PINES","FL","33029"
