"auction_date","judgment_amount","address","city","state","zip"
"02/06/2025","$12,301.88","1700 SW 16TH CT","GAINESVILLE","FL","32608"
"02/06/2025","$11,656.94","1700 SW 16TH CT","GAINESVILLE","FL","32608"
"02/06/2025","$12,359.19","1700 SW 16TH CT","GAINESVILLE","FL","32608"
"02/18/2025","$272,444.96","3541 NW 35TH PL","GAINESVILLE","FL","32605"
"02/20/2025","$206,389.03","27017 NW 182ND AVE","HIGH SPRINGS","FL","32643"
"02/20/2025","$21,357.64","1023 SE 19TH TER","GAINESVILLE","FL","32641"
"02/20/2025","$533,953.48","6565 SW 74TH DR","GAINESVILLE","FL","32608"
"02/25/2025","$122,816.10","608 SW 2ND ST","GAINESVILLE","FL","32601"
"02/25/2025","$344,793.91","1437 NW 136TH TER","NEWBERRY","FL","32669"
"02/27/2025","$14,318.55","4621 SW 44TH LN","GAINESVILLE","FL","32608"
"02/10/2025","$257,632.91","125 RED BAY RD","PANAMA CITY","FL","32404"
"02/10/2025","$214,845.88","705 MALLORY DR","PANAMA CITY","FL","32405"
"02/10/2025","$271,608.36","3913 PRINCESS LN","PANAMA CITY","FL","32405"
"02/11/2025","$9,435.42","4623 HYACINTH ST","PANAMA CITY","FL","32404"
"02/13/2025","$14,060.46","331 LA VALENCIA CIR","PANAMA CITY BEACH","FL","32413"
"02/17/2025","$129,788.21","17711 LA FONTAIN DR","FOUNTAIN","FL","32438"
"02/17/2025","$687,156.88","1941 CALLAWAY DR E","PANAMA CITY","FL","32404"
"02/20/2025","$8,298.26","7638 CAMP FLOWERS RD","YOUNGSTOWN","FL","32466"
"02/25/2025","$385,311.55","209 BALDWIN RD E","PANAMA CITY","FL","32405"
"02/25/2025","$167,654.06","6300 PRIDGEN ST","PANAMA CITY","FL","32404"
"02/27/2025","$135,757.43","7103 LETOHATCHEE ST","PANAMA CITY","FL","32404"
"03/03/2025","$252,124.64","6400 OMOKO ST","PANAMA CITY","FL","32404"
"03/04/2025","$230,628.77","2403 OAK TREE CT","PANAMA CITY","FL","32404"
"03/10/2025","$425,911.91","468 EAGLE LAKE WAY","PANAMA CITY","FL","32404"
"03/12/2025","$214,754.38","507 11TH ST N","PANAMA CITY","FL","32404"
"03/17/2025","$315,367.73","324 FAIRWAY BLVD","PANAMA CITY BEACH","FL","32407"
"03/19/2025","$443,106.76","9860 THOMAS DR S 1226","PANAMA CITY BEACH","FL","32408"
"03/21/2025","$224,879.16","738 MARK DR","PANAMA CITY","FL","32404"
"04/07/2025","$94,408.95","2403 MINNESOTA AVE","LYNN HAVEN","FL","32444"
"04/08/2025","$133,739.06","903 25TH ST E","PANAMA CITY","FL","32405"
"05/16/2025","$342,875.51","151 GULF HIGHLANDS BLVD","PANAMA CITY BEACH","FL","32407"
"05/20/2025","$210,279.57","2637 FEROL LN","LYNN HAVEN","FL","32444"
"02/06/2025","$386,973.70","4959 NW 91 TER","SUNRISE","FL","33351"
"02/06/2025","$317,823.55","5620 SW 37 ST","HOLLYWOOD","FL","33023"
"02/06/2025","$361,211.94","4826 SW 18 ST","WEST PARK","FL","33023"
"02/06/2025","$2,541,515.69","3325 NE 14 CT","FORT LAUDERDALE","FL","33304"
"02/06/2025","$464,035.57","530 E MELROSE CIR","FORT LAUDERDALE","FL","33312"
"02/06/2025","$403,784.54","777 N OCEAN DR","HOLLYWOOD","FL","33019"
"02/06/2025","$204,852.57","3505 S OCEAN DR","HOLLYWOOD","FL","33019"
"02/06/2025","$14,610.54","3725 S OCEAN DR","HOLLYWOOD","FL","33019"
"02/06/2025","$255,621.29","4131 NW 79 AVE","SUNRISE","FL","33351"
"02/06/2025","$123,027.40","4243 SW 10 CT","DEERFIELD BEACH","FL","33442"
"02/07/2025","$16,095.69","4222 INVERRARY BLVD","LAUDERHILL","FL","33319"
"02/07/2025","$17,919.87","9401 LIME BAY BLVD","TAMARAC","FL","33321"
"02/07/2025","$24,804.78","3080 HOLIDAY SPRINGS BLVD","MARGATE","FL","33063"
"02/11/2025","$550,094.67","6920 NW 45 ST","LAUDERHILL","FL","33319"
"02/11/2025","$1,270,087.59","3316 NE 38 ST","FORT LAUDERDALE","FL","33308"
"02/11/2025","$566,419.99","4750 NE 17 AVE","POMPANO BEACH","FL","33064"
"02/11/2025","$811,344.24","11101 NW 19 ST","PEMBROKE PINES","FL","33026"
"02/11/2025","$283,106.54","3254 NW 47 AVE","COCONUT CREEK","FL","33063"
"02/11/2025","$88,347.38","6200 NW 62 ST","TAMARAC","FL","33319"
"02/12/2025","$563,583.11","3480 SW 146 TER","MIRAMAR","FL","33027"
"02/12/2025","$201,148.12","11100 SW 9 PL","DAVIE","FL","33324"
"02/12/2025","$197,202.69","5300 WASHINGTON ST","HOLLYWOOD","FL","33021"
"02/12/2025","$300,193.69","4942 SW 166 AVE","MIRAMAR","FL","33027"
"02/12/2025","$669,061.09","1320 NW 72 AVE","PLANTATION","FL","33313"
"02/12/2025","$191,565.36","1613-1615 NE 25 ST","WILTON MANORS","FL","33305"
"02/13/2025","$2,093,813.62","2534 POINCIANA DR","WESTON","FL","33327"
"02/13/2025","$198,632.69","2600 SW 81 TER","MIRAMAR","FL","33025"
"02/13/2025","$66,599.87","790 SW 64 TER","NORTH LAUDERDALE","FL","33068"
"02/13/2025","$16,307.79","4998 SW 135 AVE","MIRAMAR","FL","33027"
"02/14/2025","$37,041.77","14629 SW 5 ST","PEMBROKE PINES","FL","33027"
"02/14/2025","$14,453.89","2331 N STATE ROAD 7","LAUDERHILL","FL","33313"
"02/14/2025","$42,270.60","9774 N BELFORT CIR","TAMARAC","FL","33321"
"02/18/2025","$357,212.40","10507 SW 19 ST","MIRAMAR","FL","33025"
"02/18/2025","$412,826.74","5360 SW 9 ST","PLANTATION","FL","33317"
"02/18/2025","$190,868.96","253 SAN REMO BLVD","NORTH LAUDERDALE","FL","33068"
"02/18/2025","$99,984.45","860 SE 6 AVE","DEERFIELD BEACH","FL","33441"
"02/18/2025","$124,305.60","8305 NW 61 ST","TAMARAC","FL","33321"
"02/18/2025","$615,429.80","631 SE 5 TER","POMPANO BEACH","FL","33060"
"02/18/2025","$121,431.38","10346 NW 24 PL","SUNRISE","FL","33322"
"02/18/2025","$422,167.84","1106 SW 9 AVE","FORT LAUDERDALE","FL","33315"
"02/18/2025","$580,720.86","6901 SW 10 CT","PEMBROKE PINES","FL","33023"
"02/18/2025","$323,118.03","4730 LAGO VISTA DR","COCONUT CREEK","FL","33073"
"02/19/2025","$252,032.47","5300 WASHINGTON ST","HOLLYWOOD","FL","33021"
"02/19/2025","$194,400.33","3310 NW 66 ST","FORT LAUDERDALE","FL","33309"
"02/19/2025","$417,873.71","6243 NW 44 ST","CORAL SPRINGS","FL","33067"
"02/19/2025","$412,205.20","1581 NW 132 AVE","PEMBROKE PINES","FL","33028"
"02/19/2025","$1,173,004.79","601 NW 22 RD","FORT LAUDERDALE","FL","33311"
"02/19/2025","$382,147.42","6121 SW 39 ST","MIRAMAR","FL","33023"
"02/19/2025","$79,863.56","4222 INVERRARY BLVD","LAUDERHILL","FL","33319"
"02/19/2025","$121,034.19","4020 GALT OCEAN DR","FORT LAUDERDALE","FL","33308"
"02/19/2025","$15,675.50","220 SW 9 AVE","HALLANDALE BEACH","FL","33009"
"02/19/2025","$508,916.27","4506 TAFT ST","HOLLYWOOD","FL","33021"
"02/20/2025","$434,602.18","3037 SW 128 AVE","MIRAMAR","FL","33027"
"02/20/2025","$1,771,307.50","2045 SW 127 AVE","DAVIE","FL","33325"
"02/20/2025","$611,146.92","4755 CHARDONNAY DR","CORAL SPRINGS","FL","33067"
"02/20/2025","$468,430.26","2542 SCOTT ST","HOLLYWOOD","FL","33020"
"02/20/2025","$148,774.68","3430 GALT OCEAN DR","FORT LAUDERDALE","FL","33308"
"02/20/2025","$25,623.02","5800 NW 64 AVE","TAMARAC","FL","33319"
"02/20/2025","$965,202.24","4301 NW 48 AVE","LAUDERDALE LAKES","FL","33319"
"02/20/2025","$25,489.34","402 LAKESIDE DR","MARGATE","FL","33063"
"02/20/2025","$61,178.74","2500 NE 48 LN","FORT LAUDERDALE","FL","33308"
"02/20/2025","$26,111.52","3203 NW 103 TER","CORAL SPRINGS","FL","33065"
