"auction_date","judgment_amount","address","city","state","zip"
"01/05/2023","$96,101.09","1424 SE 2ND AVE","GAINESVILLE","FL","32641"
"01/05/2023","$143,833.53","3616 NW 186TH ST","NEWBERRY","FL","32669"
"01/10/2023","$441,007.62","4714 SW 170TH ST","ARCHER","FL","32618"
"01/10/2023","$139,975.97","1943 NE 15TH TER","GAINESVILLE","FL","32609"
"01/10/2023","$93,776.17","20308 NW COUNTRY RD 2054","ALACHUA","FL","32615"
"01/10/2023","$22,053.58","1944 SW 65TH DR","GAINESVILLE","FL","32607"
"01/10/2023","$221,104.16","5021 W UNIVERSITY AVE","GAINESVILLE","FL","32607"
"01/12/2023","$32,404.21","4411 SW 34TH ST","GAINESVILLE","FL","32608"
"01/12/2023","$6,703.97","11616 NW 8TH LN","GAINESVILLE","FL","32606"
"12/27/2022","$185,698.69","6337 LAKE JOANNA CIR","PANAMA CITY","FL","32404"
"12/27/2022","$102,195.18","3036 DOUGLAS RD","PANAMA CITY","FL","32405"
"12/29/2022","$184,392.15","6827 TILLMAN RD","SOUTHPORT","FL","32409"
"01/03/2023","$221,609.90","600 WINDY LN","PANAMA CITY","FL","32405"
"01/03/2023","$123,860.21","12230 HAMILTON ROAD","PANAMA CITY","FL","32404"
"01/04/2023","$45,451.38","2330 16TH CT E","PANAMA CITY","FL","32405"
"01/04/2023","$97,801.90","8245 JAMES ST","PANAMA CITY","FL","32404"
"01/04/2023","$156,622.25","707 8TH ST CIR W","LYNN HAVEN","FL","32444"
"01/04/2023","$48,053.15","114 HARLEM AVE","PANAMA CITY","FL","32401"
"01/04/2023","$315,113.81","1503 SYDNEY LN","LYNN HAVEN","FL","32444"
"01/04/2023","$114,566.59","932 MACARTHUR AVE N","PANAMA CITY","FL","32401"
"01/09/2023","$96,542.11","2711 REDWOOD ST A","PANAMA CITY BEACH","FL","32408"
"01/09/2023","$147,161.70","602 AMY ST","LYNN HAVEN","FL","32444"
"01/10/2023","$23,068.08","10649 WHITE RD","YOUNGSTOWN","FL","32466"
"01/12/2023","$272,316.86","356 EAGLE DR","PANAMA CITY BEACH","FL","32407"
"01/13/2023","$116,761.17","15153 BANKS DR","SOUTHPORT","FL","32409"
"01/18/2023","$134,888.44","3946 21ST PL W","PANAMA CITY","FL","32405"
"01/20/2023","$87,235.78","8811 CROOK HOLLOW RD","PANAMA CITY","FL","32404"
