"auction_type","auction_date","auction_time","sold_to","sold_amount","judgment_amount","assessed_value","plaintiff_max_bid","surplus_amount","case_number","parcel_id","address","city","state","zip"
"FORECLOSURE","10/17/2024","11:03 AM CT","3rd Party Bidder","$140,000.00","$72,706.92","$224,608.00","Hidden","$67,293.08","2023 CA 002301","342S301264010002","615 FRANCES DR","PENSACOLA","FL","32506"
"FORECLOSURE","10/23/2024","11:04 AM CT","3rd Party Bidder","$68,500.00","$64,598.51","$102,597.00","Hidden","$3,901.49","2022 CA 002187","221S302401002011","7908 ATILLA AVE","PENSACOLA","FL","32534"
"FORECLOSURE","10/24/2024","11:07 AM CT","3rd Party Bidder","$136,600.00","$100,525.41","$130,205.00","Hidden","$36,074.59","2022 CA 002103","012S312900011001","4768 LANETT DR","PENSACOLA","FL","32526"
"FORECLOSURE","11/05/2024","11:10 AM CT","3rd Party Bidder","$400,000.00","$181,512.04","$459,734.00","Hidden","$218,487.96","2023 CA 001647","000S009025009277","2295 N 20TH AVE","PENSACOLA","FL","32503"
"FORECLOSURE","11/05/2024","11:25 AM CT","3rd Party Bidder","$187,100.00","$80,052.12","$213,400.00","Hidden","$107,047.88","2024 CA 000714","241S301000055002","2042 INDA AVE","PENSACOLA","FL","32526"
"FORECLOSURE","11/06/2024","11:02 AM CT","3rd Party Bidder","$171,200.00","$277,838.17","$234,728.00","Hidden","$-106,638.17","2024 CA 000175","211S302101003011","8320 CALVERT ST","PENSACOLA","FL","32514"
"FORECLOSURE","11/19/2024","11:10 AM CT","3rd Party Bidder","$240,000.00","$302,936.18","$237,216.00","$239,900.00","$-62,936.18","2024 CA 000452","281S311000050016","6931 CEDAR LAKE DR","PENSACOLA","FL","32526"
"FORECLOSURE","11/20/2024","11:06 AM CT","3rd Party Bidder","$94,900.00","$94,852.48","$182,417.00","Hidden","$47.52","2023 CA 002614","042S306001420018","3061 N GUILLEMARD ST","PENSACOLA","FL","32503"
"FORECLOSURE","11/26/2024","11:05 AM CT","3rd Party Bidder","$75,100.00","$41,678.30","$110,256.00","Hidden","$33,421.70","2022 CA 001548","421S302201001021","6210 NASHVILLE AVE","PENSACOLA","FL","32526"
"FORECLOSURE","12/03/2024","11:02 AM CT","3rd Party Bidder","$88,900.00","$87,219.86","$101,281.00","Hidden","$1,680.14","2023 CA 001843","102S301000110021","800 MONTCLAIR RD","PENSACOLA","FL","32505"
"FORECLOSURE","12/03/2024","11:12 AM CT","3rd Party Bidder","$112,400.00","$88,726.54","$143,454.00","$92,459.68","$23,673.46","2024 CA 000657","142S308001070009","310 CHEROKEE TRL","PENSACOLA","FL","32506"
"FORECLOSURE","12/04/2024","11:07 AM CT","3rd Party Bidder","$130,100.00","$210,786.86","$177,696.00","Hidden","$-80,686.86","2023 CA 003285","102S313000006007","3010 BENT OAK DR","PENSACOLA","FL","32526"
"FORECLOSURE","12/10/2024","11:02 AM CT","3rd Party Bidder","$79,500.00","$78,220.98","$112,908.00","Hidden","$1,279.02","2023 CA 002229","231S302500015003","7731 CASTLEGATE DR","PENSACOLA","FL","32534"
"FORECLOSURE","12/17/2024","11:03 AM CT","3rd Party Bidder","$238,100.00","$326,621.99","$384,521.00","Hidden","$-88,521.99","2023 CA 003106","241S311000021002","2409 SWEETHEART LN","PENSACOLA","FL","32526"
"FORECLOSURE","12/18/2024","11:05 AM CT","3rd Party Bidder","$157,100.00","$118,321.59","$146,871.00","$122,652.40","$38,778.41","2024 CA 000464","502S306090746034","110 COUSINEAU RD","PERDIDO KEY","FL","32507"
"FORECLOSURE","12/27/2024","11:05 AM CT","3rd Party Bidder","$72,100.00","$129,932.17","$198,115.00","Hidden","$-57,832.17","2023 CA 001847","071S291101001007","3600 E JOHNSON AVE","PENSACOLA","FL","32514"
"FORECLOSURE","10/07/2024","11:07 AM ET","3rd Party Bidder","$90,200.00","$63,526.00","Not Found","$64,650.11","$26,674.00","212023CC000034CCAXMX","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","11/18/2024","11:18 AM ET","3rd Party Bidder","$70,100.00","$113,707.46","$93,862.00","$57,096.37","$-43,607.46","212023CA000095CAAXMX","25-08-14-0093-0000-0100","1689 ROSEMARY CIR","BELL","FL","32619"
"FORECLOSURE","10/01/2024","10:02 AM ET","3rd Party Bidder","$140,300.00","$140,258.75","Not Found","Hidden","$41.25","292023CA011968A001HC","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","10/01/2024","10:08 AM ET","3rd Party Bidder","$154,500.00","$113,742.28","$223,739.00","Hidden","$40,757.72","292023CA014846A001HC","2228335EH000005000060P","611 S CORONET ST","PLANT CITY","FL","33563"
"FORECLOSURE","10/02/2024","12:14 PM ET","3rd Party Bidder","$216,000.00","$278,658.05","$174,771.00","$180,000.00","$-62,658.05","292023CA016234A001HC","1829144PB000003000240A","2123 W SAINT JOSEPH ST","TAMPA","FL","33607"
"FORECLOSURE","10/04/2024","10:02 AM ET","3rd Party Bidder","$236,800.00","$236,705.02","$239,040.00","Hidden","$94.98","292024CA002750A001HC","1830083XE000005000140A","4728 W TRILBY AVE","TAMPA","FL","33616"
"FORECLOSURE","10/04/2024","10:06 AM ET","3rd Party Bidder","$26,900.00","$11,463.72","$220,874.00","Hidden","$15,436.28","292024CC018063A001HC","20300888V000000000080U","10823 GREAT CARLISLE CT","RIVERVIEW","FL","33578"
"FORECLOSURE","10/18/2024","10:20 AM ET","3rd Party Bidder","$92,700.00","$6,640.40","$376,379.00","Hidden","$86,059.60","292024CC006092A001HC","2029342JR000005000010U","2532 BELLWOOD DR","BRANDON","FL","33511"
"FORECLOSURE","10/21/2024","10:06 AM ET","3rd Party Bidder","$130,100.00","$110,583.60","$159,025.00","Hidden","$19,516.40","292022CA005027A001HC","1929021MK000003000020U","4217 KING ALFRED DR","TAMPA","FL","33610"
"FORECLOSURE","10/23/2024","10:05 AM ET","3rd Party Bidder","$141,100.00","$39,647.35","$145,465.00","$40,233.30","$101,452.65","292024CA001718A001HC","222923ZZZ000005061900U","2404 BRANCHWOOD RD","PLANT CITY","FL","33567"
"FORECLOSURE","10/30/2024","10:04 AM ET","3rd Party Bidder","$152,100.00","$98,168.44","$165,584.00","Hidden","$53,931.56","292023CA013979A001HC","222825ZZZ000004789800U","606 S WIGGINS RD","PLANT CITY","FL","33566"
"FORECLOSURE","11/12/2024","10:17 AM ET","3rd Party Bidder","$227,400.00","$64,562.92","$198,658.00","Hidden","$162,837.08","292022CA010418A001HC","2230113BD000000000060U","2811 PRITCHER MANOR CT","LITHIA","FL","33547"
"FORECLOSURE","11/13/2024","10:19 AM ET","3rd Party Bidder","$475,100.00","$600,269.16","$393,199.00","$379,500.00","$-125,169.16","292022CA001637A001HC","1829223MP000000000440A","215 S BEVERLY AVE","TAMPA","FL","33609"
"FORECLOSURE","11/22/2024","10:16 AM ET","3rd Party Bidder","$53,100.00","$28,077.81","$209,912.00","$28,077.81","$25,022.19","292022CC089323A001HC","2130219CQ000029000010U","5527 KINGLETHILL DR","LITHIA","FL","33547"
"FORECLOSURE","11/22/2024","10:18 AM ET","3rd Party Bidder","$191,100.00","$185,856.13","$156,431.00","Hidden","$5,243.87","292023CA016774A001HC","1827250LW000000000910U","16117 TAMPA ST","LUTZ","FL","33548"
"FORECLOSURE","11/22/2024","10:25 AM ET","3rd Party Bidder","$46,200.00","$7,891.42","$294,153.00","$7,891.42","$38,308.58","292023CC115229A001HC","20302878A000021000020U","11385 COCOA BEACH DR","RIVERVIEW","FL","33569"
"FORECLOSURE","11/25/2024","10:17 AM ET","3rd Party Bidder","$276,300.00","$59,980.00","$445,711.00","Hidden","$216,320.00","292024CA005698A001HC","19322087K000013000050U","125 ORANGE MILL AVE","RUSKIN","FL","33570"
"FORECLOSURE","12/02/2024","10:25 AM ET","3rd Party Bidder","$50,100.00","$21,941.09","Not Found","$22,300.86","$28,158.91","292023CA014195A001HC","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","12/02/2024","10:55 AM ET","3rd Party Bidder","$105,200.00","$26,053.76","$107,362.00","$26,053.76","$79,146.24","292024CC003696A001HC","18281612B000000001020U","10423 CARROLLBROOK CIR 102","TAMPA","FL","33618"
"FORECLOSURE","12/12/2024","10:18 AM ET","3rd Party Bidder","$168,100.00","$103,288.76","$219,973.00","Hidden","$64,811.24","292019CA009993A001HC","1929101MV000003000240U","5817 E 30TH AVE","TAMPA","FL","33619"
"FORECLOSURE","12/13/2024","10:06 AM ET","3rd Party Bidder","$73,100.00","$5,188.56","$233,657.00","Hidden","$67,911.44","292023CC013329A001HC","2031082UPA00000000170U","13024 FENNWAY RIDGE DR","RIVERVIEW","FL","33579"
"FORECLOSURE","12/13/2024","10:14 AM ET","3rd Party Bidder","$200,000.00","$5,944.93","$427,172.00","$5,944.93","$194,055.07","292024CC015366A001HC","1827330QW000008000230U","4209 INTERLAKE DR","TAMPA","FL","33624"
"FORECLOSURE","12/16/2024","10:03 AM ET","3rd Party Bidder","$80,100.00","$6,601.47","Not Found","$6,601.47","$73,498.53","292024CA001606A001HC","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","12/16/2024","10:21 AM ET","3rd Party Bidder","$275,600.00","$243,680.63","$228,553.00","Hidden","$31,919.37","292024CA002794A001HC","1829153JD000014000170A","3315 W GRACE ST","TAMPA","FL","33607"
"FORECLOSURE","12/19/2024","10:09 AM ET","3rd Party Bidder","$338,500.00","$244,209.63","$448,949.00","Hidden","$94,290.37","292022CA005021A001HC","192828445000000000030A","8309 N RIVER HIGHLANDS PL","TAMPA","FL","33617"
"FORECLOSURE","12/20/2024","10:06 AM ET","3rd Party Bidder","$91,100.00","$7,455.02","$298,455.00","$7,455.02","$83,644.98","292024CC017370A001HC","203218A9Y000028000200U","17124 WHITE MANGROVE DR","WIMAUMA","FL","33598"
"FORECLOSURE","12/20/2024","10:09 AM ET","3rd Party Bidder","$68,100.00","$53,535.08","Not Found","Hidden","$14,564.92","292024CC020872A001HC","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","12/27/2024","10:06 AM ET","3rd Party Bidder","$41,200.00","$13,533.86","$223,858.00","$13,533.86","$27,666.14","292024CC038015A001HC","203006769000043000030U","4909 BARNSTEAD DR","RIVERVIEW","FL","33578"
"FORECLOSURE","10/02/2024","10:02 AM ET","3rd Party Bidder","$192,300.00","$178,471.69","$211,293.00","Hidden","$13,828.31","2024 CA 000045","31382500001345000021.0","1666LACONIA ST","SEBASTIAN","FL","32958"
"FORECLOSURE","10/15/2024","10:02 AM ET","3rd Party Bidder","$155,100.00","$65,398.42","$165,405.00","Hidden","$89,701.58","2023 CA 001003","31392900000300000005.0","892066TH AVE","SEBASTIAN","FL","32958"
"FORECLOSURE","10/15/2024","10:09 AM ET","3rd Party Bidder","$201,100.00","$75,159.10","$76,814.00","Hidden","$125,940.90","2023 CA 001175","32393300005000000022.0","270549TH AV","VERO BEACH","FL","32966"
"FORECLOSURE","11/22/2024","10:02 AM ET","3rd Party Bidder","$294,200.00","$310,339.54","$306,072.00","Hidden","$-16,139.54","2022 CA 000290","31380100003083000011.0","614STEVENSON AVE","SEBASTIAN","FL","32958"
"FORECLOSURE","12/19/2024","10:17 AM ET","3rd Party Bidder","$67,100.00","$27,578.54","$28,082.00","$28,082.02","$39,521.46","2023 CC 002044","33391300030004000596.0","5967TH PL","VERO BEACH","FL","32962"
"FORECLOSURE","12/27/2024","10:03 AM ET","3rd Party Bidder","$123,500.00","$82,092.37","$203,947.00","Hidden","$41,407.63","2023 CA 000766","33392400007001000017.0","7545TH PL SW","VERO BEACH","FL","32962"
"FORECLOSURE","10/31/2024","09:15 AM ET","3rd Party Bidder","$237,700.00","$197,488.13","$273,460.00","Hidden","$40,211.87","23-CA-010094","31-43-24-C1-02168.0330","2018 NE 10TH AVE","CAPE CORAL","FL","33909"
"FORECLOSURE","10/31/2024","09:15 AM ET","3rd Party Bidder","$237,700.00","$197,488.13","$273,460.00","Hidden","$40,211.87","23-CA-010094","31-43-24-C1-02168.0330","2018 NE 10TH AVE","CAPE CORAL","FL","33909"
"FORECLOSURE","11/07/2024","09:23 AM ET","3rd Party Bidder","$249,100.00","$9,543.13","$330,007.00","$3,548.78","$239,556.87","23-CC-004942","05-45-27-L4-01000.1540","10521 CANAL BROOK LN","LEHIGH ACRES","FL","33936"
"FORECLOSURE","11/21/2024","09:07 AM ET","3rd Party Bidder","$76,400.00","$18,957.41","$178,829.00","Hidden","$57,442.59","23-CC-007648","14-45-24-02-05606.0020","5606 MALT DR 2","FORT MYERS","FL","33907"
"FORECLOSURE","11/21/2024","09:07 AM ET","3rd Party Bidder","$76,400.00","$18,957.41","$178,829.00","Hidden","$57,442.59","23-CC-007648","14-45-24-02-05606.0020","5606 MALT DR 2","FORT MYERS","FL","33907"
"FORECLOSURE","12/12/2024","09:18 AM ET","3rd Party Bidder","$333,500.00","$237,819.98","$377,584.00","Hidden","$95,680.02","24-CA-002297","15-44-23-C3-04568.0350","831 SW 5TH TER","CAPE CORAL","FL","33991"
"FORECLOSURE","10/21/2024","11:03 AM ET","3rd Party Bidder","$180,100.00","$143,176.56","$156,764.00","$145,596.49","$36,923.44","2024 CA 000327","142560 DD0030","3424 NATIVE DANCER TRL","TALLAHASSEE","FL","32309"
"FORECLOSURE","10/30/2024","11:03 AM ET","3rd Party Bidder","$138,100.00","$273,028.16","$200,739.00","Hidden","$-134,928.16","2024 CA 000174","2113070000040","3158 FOLSOM RD","TALLAHASSEE","FL","32312"
"FORECLOSURE","11/18/2024","11:03 AM ET","3rd Party Bidder","$100,100.00","$134,176.48","$94,737.00","Hidden","$-34,076.48","2024 CA 000340","210370 C0020","2904 NEPAL DR","TALLAHASSEE","FL","32303"
"FORECLOSURE","11/19/2024","11:06 AM ET","3rd Party Bidder","$63,100.00","$13,898.65","$97,170.00","$14,861.75","$49,201.35","2023 CC 004626","41017000000F0","644 PALM BEACH ST","TALLAHASSEE","FL","32310"
"FORECLOSURE","10/01/2024","11:02 AM ET","3rd Party Bidder","$68,235.00","$66,130.83","$109,617.00","Hidden","$2,104.17","422023CA002632CAAXXX","1963231","6522 SE 111TH ST","BELLEVIEW","FL","34420"
"FORECLOSURE","10/09/2024","11:19 AM ET","3rd Party Bidder","$178,023.00","$114,953.72","$149,280.00","Hidden","$63,069.28","422017CA000413CAAXXX","1429455","30 TEAK LOOP","OCALA","FL","34472"
"FORECLOSURE","10/09/2024","11:39 AM ET","3rd Party Bidder","$118,201.00","$56,805.63","$59,308.00","Hidden","$61,395.37","422022CA001750CAAXXX","743160","16995 E FORT KING ST","SILVER SPRINGS","FL","34488"
"FORECLOSURE","10/09/2024","11:42 AM ET","3rd Party Bidder","$174,202.00","$151,192.84","$175,450.00","Hidden","$23,009.16","422023CA002530CAAXXX","291064","1021 NE 45TH ST","OCALA","FL","34479"
"FORECLOSURE","10/16/2024","11:01 AM ET","3rd Party Bidder","$156,311.00","$149,288.48","$117,321.00","Hidden","$7,022.52","422023CA002813CAAXXX","1241995","421 NE 55TH CT","OCALA","FL","34470"
"FORECLOSURE","11/13/2024","11:01 AM ET","3rd Party Bidder","$107,198.00","$107,197.00","$101,273.00","$107,197.00","$1.00","422023CA002538CAAXXX","1369614","190 OAK CIR","OCALA","FL","34472"
"FORECLOSURE","11/13/2024","11:08 AM ET","3rd Party Bidder","$191,000.00","$55,932.45","$342,060.00","Hidden","$135,067.55","422024CA000693CAAXMX","1813689","327 SE 50TH AVE","OCALA","FL","34471"
"FORECLOSURE","11/14/2024","11:15 AM ET","3rd Party Bidder","$72,001.00","$31,632.95","$43,307.00","Hidden","$40,368.05","422024CA000513CAAXMX","1929776","2813 SW 32ND AVE","OCALA","FL","34474"
"FORECLOSURE","11/18/2024","11:03 AM ET","3rd Party Bidder","$27,001.00","$11,360.69","$159,801.00","$11,360.69","$15,640.31","422023CC002087CCAXXX","2647329","8720 SW 90TH ST UNIT D","OCALA","FL","34481"
"FORECLOSURE","12/04/2024","11:02 AM ET","3rd Party Bidder","$13,066.00","$68,428.41","Not Found","Hidden","$-55,362.41","422022CA002272CAAXXX","Property Appraiser","26 PINE RUN","OCALA","FL","34472"
"FORECLOSURE","12/04/2024","11:04 AM ET","3rd Party Bidder","$50,901.00","$2,447.03","$205,301.00","Hidden","$48,453.97","422024CA001502CAAXMX","3364759","4460 SW 44TH ST","OCALA","FL","34474"
"FORECLOSURE","12/05/2024","11:11 AM ET","3rd Party Bidder","$88,701.00","$20,172.08","$123,685.00","$20,172.08","$68,528.92","422024CC000951CCAXMX","1974836","5425 SE 28TH LN","OCALA","FL","34480"
"FORECLOSURE","12/16/2024","11:01 AM ET","3rd Party Bidder","$159,201.00","$95,756.93","$196,439.00","$97,322.79","$63,444.07","422023CA003301CAAXXX","2998768","9090 SE 135TH LOOP","SUMMERFIELD","FL","34491"
"FORECLOSURE","12/17/2024","11:01 AM ET","3rd Party Bidder","$60,901.00","$102,997.80","$104,393.00","$47,250.00","$-42,096.80","422022CA000261CAAXXX","1086205","1760 SE 178TH ST","SUMMERFIELD","FL","34491"
"FORECLOSURE","12/17/2024","11:02 AM ET","3rd Party Bidder","$163,807.00","$152,908.10","$155,256.00","Hidden","$10,898.90","422023CA002736CAAXXX","1300428","16303 SW 16TH CT","OCALA","FL","34473"
"FORECLOSURE","12/26/2024","11:01 AM ET","3rd Party Bidder","$69,292.00","$69,291.46","$72,564.00","$69,291.46","$0.54","422024CA000297CAAXMX","1022673","7360 SW 157TH LN","DUNNELLON","FL","34432"
"FORECLOSURE","12/30/2024","11:15 AM ET","3rd Party Bidder","$30,626.00","$27,348.00","Not Found","$27,348.00","$3,278.00","422024CA000306CAAXMX","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","10/15/2024","10:04 AM ET","3rd Party Bidder","$433,100.00","$46,427.22","$629,690.00","$46,427.22","$386,672.78","24000598CCAXMX","31-38-42-004-000-00360-7","6102 SE OAKMONT PL","STUART","FL","34997"
"FORECLOSURE","10/29/2024","10:04 AM ET","3rd Party Bidder","$210,100.00","$41,237.48","$247,800.00","$41,237.48","$168,862.52","23001930CCAXMX","18-38-41-015-105-00060-3","1574 SW SILVER PINE WAY 105-F","PALM CITY","FL","34990"
"FORECLOSURE","12/17/2024","10:04 AM ET","3rd Party Bidder","$184,100.00","$169,712.95","$210,870.00","$178,800.00","$14,387.05","24000248CAAXMX","18-37-41-008-011-03040-0","3720 NW MEDITERRANEAN LN","JENSEN BEACH","FL","34957"
"FORECLOSURE","10/08/2024","09:15 AM ET","3rd Party Bidder","$459,100.00","$376,392.51","$107,951.00","Hidden","$82,707.49","2021-019072-CA-01","30-5020-018-0030","10530 SW 146 ST","MIAMI","FL","33176"
"FORECLOSURE","10/15/2024","09:10 AM ET","3rd Party Bidder","$935,000.00","$461,063.13","$154,745.00","Hidden","$473,936.87","2006-002204-CA-01","18-3207-049-0320","333 NE 86 ST","EL PORTAL","FL","33138"
"FORECLOSURE","10/15/2024","09:13 AM ET","3rd Party Bidder","$1,305,100.00","$2,445,351.98","$928,336.00","Hidden","$-1,140,251.98","2012-035887-CA-01","35-3018-017-0020","11110 NW 71 ST","DORAL","FL","33178"
"FORECLOSURE","10/15/2024","09:25 AM ET","3rd Party Bidder","$121,800.00","$222,663.23","Not Found","$121,719.02","$-100,863.23","2019-000249-CA-01","Property Appraiser","19201 COLLINS AVE","SUNNY ISLES BEACH","FL","33160"
"FORECLOSURE","10/15/2024","09:52 AM ET","3rd Party Bidder","$247,200.00","$240,821.06","$212,643.00","Hidden","$6,378.94","2022-010929-CA-01","30-3111-035-3290","774 NW 74 ST","MIAMI","FL","33150"
"FORECLOSURE","10/15/2024","09:54 AM ET","3rd Party Bidder","$415,100.00","$368,386.11","$353,651.00","Hidden","$46,713.89","2022-011303-CA-01","34-2111-002-0890","16810 NW 7 RD","MIAMI","FL","33169"
"FORECLOSURE","10/15/2024","10:24 AM ET","3rd Party Bidder","$604,200.00","$604,180.19","$384,546.00","$604,180.19","$19.81","2023-015246-CA-01","30-4028-006-1340","5711 SW 92 AVE","MIAMI","FL","33173"
"FORECLOSURE","10/15/2024","10:32 AM ET","3rd Party Bidder","$950,200.00","$711,477.73","$563,519.00","$735,752.38","$238,722.27","2023-019621-CA-01","33-5026-007-0290","15240 SW 72 AVE","PALMETTO BAY","FL","33157"
"FORECLOSURE","10/16/2024","09:10 AM ET","3rd Party Bidder","$406,000.00","$401,065.95","$60,596.00","Hidden","$4,934.05","2015-026956-CA-01","30-6935-023-0090","27636 SW 132 PL","HOMESTEAD","FL","33032"
"FORECLOSURE","10/16/2024","09:16 AM ET","3rd Party Bidder","$581,100.00","$883,677.03","$420,809.00","$552,000.00","$-302,577.03","2019-004254-CA-01","32-2021-023-0400","14368 NW 88 CT","MIAMI LAKES","FL","33018"
"FORECLOSURE","10/16/2024","09:23 AM ET","3rd Party Bidder","$205,000.00","$119,313.81","$335,500.00","Hidden","$85,686.19","2024-000965-CA-01","30-5909-048-2250","15345 SW 119 LN","MIAMI","FL","33196"
"FORECLOSURE","10/21/2024","09:02 AM ET","3rd Party Bidder","$350,100.00","$288,912.43","$96,803.00","Hidden","$61,187.57","2016-017789-CA-01","34-2101-001-0540","571 NW 189 ST","MIAMI","FL","33169"
"FORECLOSURE","10/21/2024","09:12 AM ET","3rd Party Bidder","$575,100.00","$480,594.70","$374,868.00","Hidden","$94,505.30","2018-041490-CA-01","27-2029-006-0070","10298 NW 130 ST","HIALEAH GARDENS","FL","33018"
"FORECLOSURE","10/21/2024","09:02 AM ET","3rd Party Bidder","$350,100.00","$288,912.43","$96,803.00","Hidden","$61,187.57","2016-017789-CA-01","34-2101-001-0540","571 NW 189 ST","MIAMI","FL","33169"
"FORECLOSURE","10/21/2024","09:12 AM ET","3rd Party Bidder","$575,100.00","$480,594.70","$374,868.00","Hidden","$94,505.30","2018-041490-CA-01","27-2029-006-0070","10298 NW 130 ST","HIALEAH GARDENS","FL","33018"
"FORECLOSURE","10/21/2024","09:14 AM ET","3rd Party Bidder","$477,800.00","$436,797.66","$180,605.00","$469,055.47","$41,002.34","2019-022026-CA-01","30-5933-005-0240","14862 SW 170 TER","MIAMI","FL","33187"
"FORECLOSURE","10/21/2024","09:27 AM ET","3rd Party Bidder","$330,300.00","$313,953.47","$113,195.00","Hidden","$16,346.53","2019-031217-CA-01","30-4926-035-0050","5914 SW 133 PL","MIAMI","FL","33183"
"FORECLOSURE","10/21/2024","09:34 AM ET","3rd Party Bidder","$91,100.00","$59,103.29","$101,200.00","$59,776.93","$31,996.71","2023-003397-CC-24","02-4203-075-0040","636 MERIDIAN AVE 4","MIAMI BEACH","FL","33139"
"FORECLOSURE","10/23/2024","09:06 AM ET","3rd Party Bidder","$491,500.00","$484,712.02","$162,238.00","Hidden","$6,787.98","2024-004825-CA-01","05-3118-016-0350","461 PLOVER AVE","MIAMI SPRINGS","FL","33166"
"FORECLOSURE","10/28/2024","09:02 AM ET","3rd Party Bidder","$170,900.00","$205,933.77","$110,110.00","Hidden","$-35,033.77","2019-000519-CA-01","10-7929-010-0460","1241 SE 29 ST 205-27","HOMESTEAD","FL","33035"
"FORECLOSURE","10/28/2024","09:02 AM ET","3rd Party Bidder","$170,900.00","$205,933.77","$110,110.00","Hidden","$-35,033.77","2019-000519-CA-01","10-7929-010-0460","1241 SE 29 ST 205-27","HOMESTEAD","FL","33035"
"FORECLOSURE","10/28/2024","09:07 AM ET","3rd Party Bidder","$295,800.00","$253,187.06","$238,920.00","Hidden","$42,612.94","2021-024694-CA-01","30-4005-035-0140","251 W PARK DR 10-201","MIAMI","FL","33172"
"FORECLOSURE","10/28/2024","09:13 AM ET","3rd Party Bidder","$752,100.00","$712,108.92","$540,877.00","$726,699.43","$39,991.08","2023-014532-CA-01","30-5017-015-0170","13000 SW 96 AVE","MIAMI","FL","33176"
"FORECLOSURE","10/28/2024","09:15 AM ET","3rd Party Bidder","$500,100.00","$265,569.32","$474,401.00","Hidden","$234,530.68","2023-021930-CA-01","01-4001-005-5560","521 SW 64 CT","MIAMI","FL","33144"
"FORECLOSURE","10/30/2024","09:12 AM ET","3rd Party Bidder","$642,100.00","$357,067.55","$571,409.00","$360,779.69","$285,032.45","2022-011804-CA-01","01-3231-044-0660","801 N VENETIAN DR 208","MIAMI","FL","33139"
"FORECLOSURE","10/30/2024","09:18 AM ET","3rd Party Bidder","$420,100.00","$317,831.26","$126,532.00","$318,101.26","$102,268.74","2024-008147-CA-01","30-2123-022-0850","851 NW 151 ST","MIAMI","FL","33169"
"FORECLOSURE","11/04/2024","09:28 AM ET","3rd Party Bidder","$59,800.00","$30,905.65","$149,022.00","Hidden","$28,894.35","2023-003632-CA-01","01-3134-121-0020","2415 NW 16 STREET RD 301-1","MIAMI","FL","33125"
"FORECLOSURE","11/04/2024","09:35 AM ET","3rd Party Bidder","$305,200.00","$183,573.99","$254,833.00","Hidden","$121,626.01","2023-019920-CA-01","02-4203-206-0540","335 OCEAN DR 319","MIAMI BEACH","FL","33139"
"FORECLOSURE","11/06/2024","09:01 AM ET","3rd Party Bidder","$110,500.00","$110,488.59","$379,703.00","Hidden","$11.41","2024-001720-CA-01","30-4010-019-1050","7910 SW 12 ST","MIAMI","FL","33144"
"FORECLOSURE","11/12/2024","09:07 AM ET","3rd Party Bidder","$300,300.00","$348,977.98","$244,557.00","$299,250.00","$-48,677.98","2019-002541-CA-01","01-4138-122-0770","690 SW 1 CT 1205","MIAMI","FL","33130"
"FORECLOSURE","11/12/2024","09:11 AM ET","3rd Party Bidder","$476,300.00","$459,292.65","$147,308.00","Hidden","$17,007.35","2019-008338-CA-01","04-3120-013-0940","712 HIALEAH DR","HIALEAH","FL","33010"
"FORECLOSURE","11/12/2024","09:07 AM ET","3rd Party Bidder","$300,300.00","$348,977.98","$244,557.00","$299,250.00","$-48,677.98","2019-002541-CA-01","01-4138-122-0770","690 SW 1 CT 1205","MIAMI","FL","33130"
"FORECLOSURE","11/12/2024","09:11 AM ET","3rd Party Bidder","$476,300.00","$459,292.65","$147,308.00","Hidden","$17,007.35","2019-008338-CA-01","04-3120-013-0940","712 HIALEAH DR","HIALEAH","FL","33010"
"FORECLOSURE","11/12/2024","09:32 AM ET","3rd Party Bidder","$656,000.00","$794,517.02","$436,570.00","Hidden","$-138,517.02","2019-021468-CA-01","30-4018-010-0060","3420 SW 108 AVE","MIAMI","FL","33165"
"FORECLOSURE","11/12/2024","10:23 AM ET","3rd Party Bidder","$525,000.00","$324,071.54","$481,375.00","$324,071.54","$200,928.46","2022-016916-CA-01","35-3007-031-0280","11278 NW 88 TER","DORAL","FL","33178"
"FORECLOSURE","11/18/2024","09:39 AM ET","3rd Party Bidder","$920,100.00","$861,331.15","$707,741.00","Hidden","$58,768.85","2023-018907-CA-01","02-3227-042-0420","2155 WASHINGTON CT 607","MIAMI BEACH","FL","33139"
"FORECLOSURE","11/20/2024","09:17 AM ET","3rd Party Bidder","$70,700.00","$23,704.34","$250,588.00","Hidden","$46,995.66","2024-010170-CA-01","02-4203-051-0140","701 COLLINS AVE 3B","MIAMI BEACH","FL","33139"
"FORECLOSURE","11/25/2024","09:04 AM ET","3rd Party Bidder","$374,500.00","$499,642.08","$260,774.00","Hidden","$-125,142.08","2022-015118-CA-01","36-6010-007-0580","19810 SW 79 AVE","MIAMI","FL","33189"
"FORECLOSURE","11/25/2024","09:04 AM ET","3rd Party Bidder","$374,500.00","$499,642.08","$260,774.00","Hidden","$-125,142.08","2022-015118-CA-01","36-6010-007-0580","19810 SW 79 AVE","MIAMI","FL","33189"
