"auction_date","judgment_amount","address","city","state","zip"
"10/08/2024","$173,464.79","1301 SE 20TH ST","GAINESVILLE","FL","32641"
"10/08/2024","$17,371.07","7200 SW 8TH AVE","GAINESVILLE","FL","32607"
"10/08/2024","$121,408.01","1403 NE 22ND AVE","GAINESVILLE","FL","32609"
"10/08/2024","$81,898.12","1732 SW 67TH TER","GAINESVILLE","FL","32607"
"10/10/2024","$53,235.42","1122 NE 20TH AVE","GAINESVILLE","FL","32609"
"10/10/2024","$213,765.95","2727 NW 54TH AVE","GAINESVILLE","FL","32653"
"10/10/2024","$8,456.35","22754 NW 197TH PL","HIGH SPRINGS","FL","32643"
"10/15/2024","$158,226.07","3510 SE 18 AVE","GAINESVILLE","FL","32641"
"10/15/2024","$81,514.05","13929 NW 155TH LN","ALACHUA","FL","32615"
"10/22/2024","$51,186.13","6548 NW 109TH PL","ALACHUA","FL","32615"
"10/22/2024","$257,598.06","3015 NE 13TH DR","GAINESVILLE","FL","32609"
"10/22/2024","$522,450.43","7808 NE 75TH ST","GAINESVILLE","FL","32609"
"10/24/2024","$271,248.59","4217 NW 202ND ST","NEWBERRY","FL","32669"
"10/24/2024","$56,918.76","18573 NW 246TH ST","HIGH SPRINGS","FL","32643"
"10/29/2024","$186,003.47","4105 NW 22ND DR","GAINESVILLE","FL","32605"
"10/15/2024","$1,158,056.84","539 WAHOO RD","PANAMA CITY BEACH","FL","32408"
"10/15/2024","$177,323.70","211 BERTHE AVE N","PANAMA CITY","FL","32404"
"10/15/2024","$181,183.55","5120 E HIGHWAY 22","PANAMA CITY","FL","32404"
"10/15/2024","$277,064.75","9902 THOMAS DR S 1137","PANAMA CITY BEACH","FL","32408"
"10/23/2024","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"10/23/2024","$598,303.65","3112 PRESERVE ROOKERY BLVD","PANAMA CITY BEACH","FL","32408"
"11/04/2024","$270,316.85","3216 JOSIE ST","PANAMA CITY","FL","32404"
"11/04/2024","$184,494.60","8913 FIREBIRD LN","YOUNGSTOWN","FL","32466"
"11/05/2024","$257,632.91","125 RED BAY RD","CALLAWAY","FL","32404"
"11/06/2024","$127,490.69","410 VENETIAN WAY","PANAMA CITY","FL","32405"
"11/06/2024","$150,000.00","6807 FORSYTHE DR","PANAMA CITY","FL","32404"
"11/18/2024","$45,244.74","ALEX DR","FOUNTAIN","FL","32438"
"11/20/2024","$165,675.61","939 KATHERINE AVE S","PANAMA CITY","FL","32404"
"12/09/2024","$425,911.91","468 EAGLE LAKE WAY","PANAMA CITY","FL","32404"
"10/08/2024","$399,834.14","3311 JAVA PLUM AVE","MIRAMAR","FL","33025"
"10/08/2024","$31,263.86","5300 WASHINGTON ST","HOLLYWOOD","FL","33021"
"10/08/2024","$464,035.57","530 E MELROSE CIR","FORT LAUDERDALE","FL","33312"
"10/08/2024","$375,941.00","10571 NW 21 ST","SUNRISE","FL","33322"
"10/09/2024","$111,992.82","8031 NW 47 CT","LAUDERHILL","FL","33351"
"10/09/2024","$69,516.95","4848 NW 24 CT","LAUDERDALE LAKES","FL","33313"
"10/09/2024","$428,365.93","4934 EGRET CT","COCONUT CREEK","FL","33073"
"10/09/2024","$81,894.98","9201 SUNRISE LAKES BLVD","SUNRISE","FL","33322"
"10/09/2024","$1,052,570.71","10971 NW 24 ST","CORAL SPRINGS","FL","33065"
"10/09/2024","$478,369.66","706 NW 24 ST","WILTON MANORS","FL","33311"
"10/09/2024","$17,408.96","6001 NW 61 AVE","TAMARAC","FL","33319"
"10/09/2024","$356,690.97","2660 NW 83 TER","CORAL SPRINGS","FL","33065"
"10/09/2024","$339,603.09","2631 W GOLF BLVD","POMPANO BEACH","FL","33064"
"10/09/2024","$288,906.53","516 SW 2 CT","POMPANO BEACH","FL","33060"
"10/10/2024","$508,297.34","3740 SW 43 AVE","WEST PARK","FL","33023"
"10/10/2024","$618,547.75","1945 JACKSON ST","HOLLYWOOD","FL","33020"
"10/10/2024","$0.00","600 THREE ISLANDS BLVD","HALLANDALE BEACH","FL","33009"
"10/10/2024","$347,736.80","1819 SE 17 ST","FORT LAUDERDALE","FL","33316"
"10/10/2024","$190,013.29","750 PINE DR","POMPANO BEACH","FL","33060"
"10/10/2024","$224,900.79","2710 NW 9 ST","POMPANO BEACH","FL","33069"
