"auction_date","judgment_amount","address","city","state","zip"
"11/16/2023","$135,787.45","43 NE 46TH TER","GAINESVILLE","FL","32641"
"11/16/2023","$284,225.50","12124 SW 99TH AVE","GAINESVILLE","FL","32608"
"11/16/2023","$78,146.22","3533 HARRISON AVE","PANAMA CITY","FL","32405"
"11/21/2023","$737,174.34","11324 POSTON RD","PANAMA CITY","FL","32404"
"11/21/2023","$123,186.12","1405 13TH ST W","PANAMA CITY","FL","32401"
"11/21/2023","$290,200.66","830 FLORIDA AVE","PANAMA CITY","FL","32401"
"11/27/2023","$170,760.97","1607 13TH ST W","PANAMA CITY","FL","32401"
"11/27/2023","$221,487.90","2011 GERALO LN","LYNN HAVEN","FL","32444"
"11/29/2023","$241,039.84","9206 CHEROKEE ST","YOUNGSTOWN","FL","32466"
"11/30/2023","$242,834.18","1201 KIMBREL AVE S","PANAMA CITY","FL","32404"
"11/30/2023","$111,984.43","3711 TREASURE CIR","PANAMA CITY BEACH","FL","32408"
"11/30/2023","$256,608.45","2331 WOODHAVEN PL","LYNN HAVEN","FL","32444"
"12/04/2023","$177,280.14","304 CARDIFF CT","PANAMA CITY","FL","32404"
"12/05/2023","$50,316.04","1911 FRANKFORD AVE","PANAMA CITY","FL","32405"
"12/05/2023","$400,445.11","5229 MELISSA DR","PANAMA CITY","FL","32404"
"12/05/2023","$65,209.56","309 7TH ST E","PANAMA CITY","FL","32401"
"12/12/2023","$150,292.44","711 SANDERS LN","PANAMA CITY","FL","32401"
"12/13/2023","$241,426.96","1814 RHETT PL","LYNN HAVEN","FL","32444"
"12/18/2023","$336,617.68","3318 AZALEA CIR","LYNN HAVEN","FL","32444"
"01/08/2024","$19,735.00","12301 MORRELL RD","FOUNTAIN","FL","32438"
"01/17/2024","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"11/16/2023","$134,267.70","10625 NW 30 PL","SUNRISE","FL","33322"
"11/16/2023","$52,482.55","6019 BAYVIEW DR","FORT LAUDERDALE","FL","33308"
"11/17/2023","$10,476.79","159 SW 3 ST","POMPANO BEACH","FL","33060"
"11/17/2023","$10,942.13","5045 SW 32 WAY","HOLLYWOOD","FL","33312"
"11/17/2023","$13,144.68","6844 NW 70 PL","PARKLAND","FL","33067"
"11/21/2023","$1,122,589.75","1065 RIVER BIRCH ST","HOLLYWOOD","FL","33019"
"11/21/2023","$253,571.46","218 NW 29 AVE","FT LAUDERDALE","FL","33311"
"11/21/2023","$97,989.89","2701 N 34 AVE","HOLLYWOOD","FL","33021"
"11/21/2023","$46,370.58","5612 ROCK ISLAND RD","TAMARAC","FL","33319"
"11/21/2023","$219,563.10","5720 NW 68 TER","TAMARAC","FL","33321"
"11/21/2023","$310,000.00","1200 SE 5 CT","FORT LAUDERDALE","FL","33301"
"11/21/2023","$384,457.88","1215 SW 83 AVE","NORTH LAUDERDALE","FL","33068"
"11/21/2023","$145,310.37","12356 NW 26 ST","CORAL SPRINGS","FL","33065"
"11/22/2023","$854,070.85","800 SW 6 AVE","HALLANDALE BEACH","FL","33009"
"11/22/2023","$192,518.31","7103 NW 76 ST","TAMARAC","FL","33321"
"11/28/2023","$362,414.48","800-840 SW 10 AVE","HALLANDALE BEACH","FL","33009"
"11/28/2023","$172,175.38","3331 NW 75 TER","LAUDERHILL","FL","33319"
"11/28/2023","$296,540.77","1790 NW 56 AVE","LAUDERHILL","FL","33313"
"11/28/2023","$346,856.57","11320 NW 29 PL","SUNRISE","FL","33323"
"11/28/2023","$876,915.68","221 SE 10 ST","POMPANO BEACH","FL","33060"
"11/28/2023","$111,902.17","3260 NW 4 ST","LAUDERHILL","FL","33311"
"11/28/2023","$263,217.57","8560 WINDSOR DR","MIRAMAR","FL","33025"
"11/28/2023","$644,314.33","14521 FAIRFAX PL","DAVIE","FL","33325"
"11/28/2023","$101,178.73","5861 NE 14 TER","FORT LAUDERDALE","FL","33334"
"11/28/2023","$148,611.52","3200 PORT ROYALE DR N","FORT LAUDERDALE","FL","33308"
"11/29/2023","$13,658.98","2620 NW 60 WAY","SUNRISE","FL","33313"
"11/29/2023","$1,602,625.91","6041 NW 84 TER","PARKLAND","FL","33067"
"11/29/2023","$399,280.30","2081 UTOPIA DR","MIRAMAR","FL","33023"
"11/29/2023","$117,773.85","10315 NW 24 PL","SUNRISE","FL","33322"
"11/29/2023","$244,230.25","7151 TAM O'SHANTER BLVD","NORTH LAUDERDALE","FL","33068"
"11/30/2023","$207,162.74","5412 TAFT ST","HOLLYWOOD","FL","33021"
"11/30/2023","$19,765.32","1333 S DIXIE HWY","DEERFIELD BEACH","FL","33441"
"11/30/2023","$331,282.14","8620 NW 46 ST","LAUDERHILL","FL","33351"
"12/01/2023","$27,020.71","2920 NW 2 AVE","POMPANO BEACH","FL","33064"
"12/01/2023","$10,543.87","7739 SOUTHAMPTON TER","TAMARAC","FL","33321"
"12/01/2023","$22,515.40","3341 NW 47 TER 403","LAUDERDALE LAKES","FL","33319"
"12/01/2023","$12,917.84","15224 SW 54 ST","MIRAMAR","FL","33027"
