"auction_date","judgment_amount","address","city","state","zip"
"08/08/2023","$220,976.84","7777 NW 20TH DR","GAINESVILLE","FL","32609"
"08/17/2023","$221,104.16","5021 W UNIVERSITY AVE","GAINESVILLE","FL","32607"
"08/22/2023","$4,329,816.71","2015 NW 36TH DR","GAINESVILLE","FL","32605"
"08/24/2023","$6,703.97","11616 NW 8TH LN","GAINESVILLE","FL","32606"
"08/24/2023","$4,088.96","7904 SW 87TH TER","GAINESVILLE","FL","32608"
"08/29/2023","$201,564.92","7023 NW 92ND PL","GAINESVILLE","FL","32653"
"08/29/2023","$465,357.31","9302 HOLDEN PARK RD","HAWTHORNE","FL","32640"
"08/29/2023","$188,906.81","22528 SE 60TH PL","HAWTHORNE","FL","32640"
"08/31/2023","$101,689.09","14215 NW 156TH PL","ALACHUA","FL","32615"
"08/31/2023","$252,251.94","14624 NW 150TH LN","ALACHUA","FL","32615"
"09/05/2023","$128,646.05","4741 NW 27TH TER","GAINESVILLE","FL","32605"
"08/10/2023","$237,500.08","741 COTTONWOOD CT","PANAMA CITY","FL","32404"
"08/10/2023","$76,946.28","2221 EDGEWOOD DR","PANAMA CITY","FL","32405"
"08/11/2023","$241,039.84","9206 CHEROKEE ST","YOUNGSTOWN","FL","32466"
"08/15/2023","$139,734.71","1611 LAKE AVE","PANAMA CITY","FL","32401"
"08/15/2023","$14,544.12","5505 SUN HARBOUR RD 161","PANAMA CITY","FL","32401"
"08/16/2023","$298,488.93","1102 NEW JERSEY AVE","LYNN HAVEN","FL","32444"
"08/16/2023","$288,712.88","1302 WYOMING AVE","LYNN HAVEN","FL","32444"
"08/17/2023","$158,123.76","6903 NORTH LAGOON DR 4","PANAMA CITY","FL","32408"
"08/17/2023","$150,487.06","3415 W 19TH ST # 13","PANAMA CITY","FL","32405"
"08/17/2023","$109,655.14","1916 ARTHUR AVE","PANAMA CITY","FL","32405"
"08/25/2023","$148,354.33","114 MOODY DR","PANAMA CITY","FL","32401"
"08/28/2023","$133,952.82","1015 REEL EASY DR","PANAMA CITY","FL","32404"
"08/29/2023","$239,791.50","21115 LAKEVIEW DR S","PANAMA CITY BEACH","FL","32413"
"08/31/2023","$84,398.20","1009 BAY AVE","PANAMA CITY","FL","32401"
"09/05/2023","$94,592.97","150 HILL DR","PANAMA CITY","FL","32404"
"09/06/2023","$88,152.03","1720 ALABAMA AVE","PANAMA CITY","FL","32401"
"09/07/2023","$183,818.03","1110 MCKENZIE AVE","PANAMA CITY","FL","32401"
"09/22/2023","$61,493.56","10737 JOHNSON BLVD","YOUNGSTOWN","FL","32466"
"09/26/2023","$82,566.33","1921 GRANT AVE","PANAMA CITY","FL","32405"
"10/18/2023","$187,364.91","6300 LAKE JOANNA CIR","PANAMA CITY","FL","32404"
"08/08/2023","$278,907.85","9691 NW 20 PL","SUNRISE","FL","33322"
"08/08/2023","$466,241.76","3510 OAKS WAY","POMPANO BEACH","FL","33069"
"08/08/2023","$220,470.67","548 NW 2 TER","DEERFIELD BEACH","FL","33441"
"08/08/2023","$315,959.32","9587 WELDON CIR","TAMARAC","FL","33321"
"08/09/2023","$432,167.43","10929 NW 81 MNR","PARKLAND","FL","33076"
"08/09/2023","$122,891.28","2763 NW 108 TER","SUNRISE","FL","33322"
"08/09/2023","$1,229,513.70","3820 NE 29 AVE","LIGHTHOUSE POINT","FL","33064"
"08/09/2023","$478,817.65","5721 NW 54 LN","TAMARAC","FL","33319"
"08/09/2023","$13,427.19","761 E COCO PLUM CIR","PLANTATION","FL","33324"
"08/09/2023","$12,546.37","6361 N FALLS CIRCLE DR","LAUDERHILL","FL","33319"
"08/10/2023","$1,111,600.59","4917 SW 167 AVE","MIRAMAR","FL","33027"
"08/10/2023","$628,123.85","2220 NW 41 AVE","COCONUT CREEK","FL","33441"
"08/10/2023","$129,731.97","5203 NE 24 TER B110","FORT LAUDERDALE","FL","33308"
"08/10/2023","$1,057,713.78","1807 VICTORIA POINTE CIR","WESTON","FL","33327"
"08/10/2023","$310,610.50","3941 NW 115 TER","SUNRISE","FL","33323"
"08/10/2023","$869,601.66","10182 RAMBLEWOOD DR","CORAL SPRINGS","FL","33071"
"08/10/2023","$254,364.70","704 NW 1 WAY","DEERFIELD BEACH","FL","33441"
"08/10/2023","$728,386.65","13280 SW 53 ST","MIRAMAR","FL","33027"
"08/10/2023","$301,438.97","5568 NW 90 TER","SUNRISE","FL","33351"
"08/10/2023","$192,122.77","7819 SW 9 ST","NORTH LAUDERDALE","FL","33068"
"08/11/2023","$22,453.98","2920 NW 2 AVE","POMPANO BEACH","FL","33064"
"08/11/2023","$11,004.49","2041 NW 45 AVE","COCONUT CREEK","FL","33066"
"08/11/2023","$12,393.75","6506 RACQUET CLUB DR","LAUDERHILL","FL","33319"
"08/15/2023","$322,296.51","8620 WINDSOR DR","MIRAMAR","FL","33025"
"08/15/2023","$836,300.49","17825 NW 15 ST","PEMBROKE PINES","FL","33029"
"08/15/2023","$456,723.28","16275 MARIPOSA CIR N","PEMBROKE PINES","FL","33331"
"08/15/2023","$392,356.05","1830 NE 2 TER","POMPANO BEACH","FL","33060"
"08/15/2023","$1,602,625.91","6041 NW 84 TER","PARKLAND","FL","33067"
"08/15/2023","$161,068.41","6296 BLVD OF CHAMPIONS","NORTH LAUDERDALE","FL","33068"
"08/15/2023","$318,434.99","330 SW 29 AVE","FORT LAUDERDALE","FL","33313"
"08/15/2023","$275,484.85","6770 CHARLESTON ST","HOLLYWOOD","FL","33024"
"08/15/2023","$672,064.81","3608 ISLAND DR","MIRAMAR","FL","33023"
"08/15/2023","$166,028.22","6755 W BROWARD BLVD","PLANTATION","FL","33317"
"08/16/2023","$468,339.43","626 NW 208 WAY","PEMBROKE PINES","FL","33029"
"08/16/2023","$516,660.09","380 SW 55 AVE","PLANTATION","FL","33317"
"08/16/2023","$390,784.43","2149 NE 63 CT","FORT LAUDERDALE","FL","33308"
"08/16/2023","$265,439.98","7761 NW 36 ST","HOLLYWOOD","FL","33024"
"08/16/2023","$118,136.20","5721 NW 65 WAY","TAMARAC","FL","33321"
"08/16/2023","$2,042,889.68","5669 S STERLING RANCH DR","DAVIE","FL","33314"
"08/16/2023","$168,385.78","3301 SPANISH MOSS TER 505","LAUDERHILL","FL","33319"
"08/16/2023","$58,535.72","4170 INVERRARY DR 106","LAUDERHILL","FL","33319"
"08/17/2023","$846,315.15","900 LAKEWOOD CT","WESTON","FL","33326"
"08/17/2023","$48,524.63","1025 SE 3 AVE","DANIA BEACH","FL","33004"
"08/17/2023","$216,371.67","9525 NW 9 CT","PLANTATION","FL","33324"
"08/17/2023","$452,016.08","3861 NW 3 AVE","DEERFIELD BEACH","FL","33064"
"08/17/2023","$520,891.20","1980 NE 7 ST 101","DEERFIELD BEACH","FL","33441"
"08/17/2023","$44,951.40","3990 WOODSIDE DR","CORAL SPRINGS","FL","33065"
"08/17/2023","$178,610.08","2100 S OCEAN DR 15E","FORT LAUDERDALE","FL","33316"
"08/17/2023","$186,494.42","3650 ENVIRON BLVD 103","LAUDERHILL","FL","33319"
