"auction_date","judgment_amount","address","city","state","zip"
"01/28/2025","$745,099.04","21410 SE 122 LN","HAWTHORNE","FL","32640"
"02/06/2025","$572,602.27","10620 SW 10TH TER","MICANOPY","FL","32667"
"02/05/2025","$148,521.05","923 GREENTREE RD","PANAMA CITY","FL","32401"
"02/05/2025","$254,921.19","603 LIVE OAK LN","PANAMA CITY BEACH","FL","32408"
"02/10/2025","$257,632.91","125 RED BAY RD","PANAMA CITY","FL","32404"
"02/10/2025","$214,845.88","705 MALLORY DR","PANAMA CITY","FL","32405"
"02/10/2025","$271,608.36","3913 PRINCESS LN","PANAMA CITY","FL","32405"
"02/11/2025","$9,435.42","4623 HYACINTH ST","PANAMA CITY","FL","32404"
"02/13/2025","$14,060.46","331 LA VALENCIA CIR","PANAMA CITY BEACH","FL","32413"
"02/17/2025","$129,788.21","17711 LA FONTAIN DR","FOUNTAIN","FL","32438"
"02/17/2025","$687,156.88","1941 CALLAWAY DR E","PANAMA CITY","FL","32404"
"02/20/2025","$8,298.26","7638 CAMP FLOWERS RD","YOUNGSTOWN","FL","32466"
"02/25/2025","$167,654.06","6300 PRIDGEN ST","PANAMA CITY","FL","32404"
"03/04/2025","$230,628.77","2403 OAK TREE CT","PANAMA CITY","FL","32404"
"03/10/2025","$425,911.91","468 EAGLE LAKE WAY","PANAMA CITY","FL","32404"
"03/10/2025","$28,655.82","9902 THOMAS DR S 637","PANAMA CITY BEACH","FL","32408"
"03/19/2025","$443,106.76","9860 THOMAS DR S 1226","PANAMA CITY BEACH","FL","32408"
"03/21/2025","$224,879.16","738 MARK DR","PANAMA CITY","FL","32404"
"04/07/2025","$94,408.95","2403 MINNESOTA AVE","LYNN HAVEN","FL","32444"
"04/08/2025","$133,739.06","903 25TH ST E","PANAMA CITY","FL","32405"
"04/10/2025","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"01/28/2025","$407,961.57","1821 NW 119 TER","PEMBROKE PINES","FL","33026"
"01/28/2025","$415,496.04","13423 SW 27 ST","MIRAMAR","FL","33027"
"01/28/2025","$339,603.09","2631 W GOLF BLVD","POMPANO BEACH","FL","33064"
"01/28/2025","$189,425.66","1053 NANDINA DR","WESTON","FL","33327"
"01/28/2025","$559,807.86","16768 NATURES WAY","WESTON","FL","33326"
"01/28/2025","$265,929.59","1230 NE 42 ST","POMPANO BEACH","FL","33064"
"01/28/2025","$359,356.18","5718 NW 86 TER","TAMARAC","FL","33321"
"01/28/2025","$889,376.73","6411 NE 22 AVE","FORT LAUDERDALE","FL","33308"
"01/28/2025","$79,614.91","1313 NW 1 AVE","FORT LAUDERDALE","FL","33311"
"01/29/2025","$296,540.77","1790 NW 56 AVE","LAUDERHILL","FL","33313"
"01/29/2025","$40,044.14","2652 NW 60 WAY 175","SUNRISE","FL","33313"
"01/29/2025","$308,163.57","6900 SW 39 ST","DAVIE","FL","33314"
"01/29/2025","$480,900.36","1288 NW 112 WAY","CORAL SPRINGS","FL","33071"
"01/29/2025","$479,481.48","15320 SW 47 ST","MIRAMAR","FL","33027"
"01/29/2025","$32,871.27","120 CYPRESS CLUB DR","POMPANO BEACH","FL","33060"
"01/29/2025","$180,883.51","1182 SW 30 AVE","FORT LAUDERDALE","FL","33312"
"01/29/2025","$217,949.37","7320 NW 44 CT","LAUDERHILL","FL","33319"
"01/30/2025","$243,498.27","5840 NW 41 TER","NORTH LAUDERDALE","FL","33319"
"01/30/2025","$499,843.15","912 BANYAN DR","HOLLYWOOD","FL","33021"
"01/30/2025","$34,639.89","1830 RADIUS DR 703","HOLLYWOOD","FL","33020"
"01/30/2025","$310,988.40","4252 SW 126 AVE","MIRAMAR","FL","33027"
"01/30/2025","$24,688.86","6060 S FALLS CIRCLE DR","LAUDERHILL","FL","33319"
"01/30/2025","$39,909.63","4965 E SABAL PALM BLVD","TAMARAC","FL","33319"
"01/31/2025","$13,035.29","130 VENTNOR I","DEERFIELD BEACH","FL","33442"
"01/31/2025","$11,294.41","8111 NW 92 AVE","TAMARAC","FL","33321"
"02/04/2025","$2,489,467.22","15298 SW 34 ST","DAVIE","FL","33331"
"02/04/2025","$445,081.89","2821 HURON WAY","MIRAMAR","FL","33025"
"02/04/2025","$317,417.14","2661 LAGUNA WAY","MIRAMAR","FL","33025"
"02/04/2025","$67,985.54","130 VENTNOR I","DEERFIELD BEACH","FL","33442"
"02/04/2025","$1,029,688.30","2101 NE 55 CT","FORT LAUDERDALE","FL","33308"
"02/04/2025","$146,947.19","4055 W MCNAB RD","POMPANO BEACH","FL","33069"
"02/04/2025","$145,991.40","7852 CATALINA CIR","TAMARAC","FL","33321"
"02/04/2025","$245,922.45","1170 NW 72 TER","MARGATE","FL","33063"
"02/05/2025","$272,688.23","3510 SW 36 CT","WEST PARK","FL","33023"
"02/05/2025","$359,611.74","3051 N COURSE DR","POMPANO BEACH","FL","33069"
"02/05/2025","$831,017.73","8500 NW 57 DR","CORAL SPRINGS","FL","33067"
"02/05/2025","$96,793.07","711 S HOLLYBROOK DR","PEMBROKE PINES","FL","33025"
"02/05/2025","$106,195.20","1855 PLUNKETT ST","HOLLYWOOD","FL","33020"
"02/05/2025","$778,157.88","511 SE 14 ST","POMPANO BEACH","FL","33060"
"02/05/2025","$390,118.15","1001 ARIZONA AVE","FORT LAUDERDALE","FL","33312"
"02/05/2025","$415,939.69","1040 NW 191 AVE","PEMBROKE PINES","FL","33029"
"02/05/2025","$154,358.10","5100 SW 41 ST 321","PEMBROKE PARK","FL","33023"
"02/05/2025","$238,940.58","2500 NW 80 AVE","MARGATE","FL","33063"
"02/06/2025","$386,973.70","4959 NW 91 TER","SUNRISE","FL","33351"
"02/06/2025","$317,823.55","5620 SW 37 ST","HOLLYWOOD","FL","33023"
"02/06/2025","$361,211.94","4826 SW 18 ST","WEST PARK","FL","33023"
"02/06/2025","$359,941.15","11850 NW 18 ST","PLANTATION","FL","33323"
"02/06/2025","$2,541,515.69","3325 NE 14 CT","FORT LAUDERDALE","FL","33304"
"02/06/2025","$464,035.57","530 E MELROSE CIR","FORT LAUDERDALE","FL","33312"
"02/06/2025","$403,784.54","777 N OCEAN DR","HOLLYWOOD","FL","33019"
"02/06/2025","$204,852.57","3505 S OCEAN DR","HOLLYWOOD","FL","33019"
"02/06/2025","$14,610.54","3725 S OCEAN DR","HOLLYWOOD","FL","33019"
"02/06/2025","$153,491.73","7221 BRANCH ST","HOLLYWOOD","FL","33024"
"02/07/2025","$16,095.69","4222 INVERRARY BLVD","LAUDERHILL","FL","33319"
"02/07/2025","$17,919.87","9401 LIME BAY BLVD","TAMARAC","FL","33321"
"02/07/2025","$8,327.41","3271 NW 44 ST","OAKLAND PARK","FL","33309"
"02/07/2025","$24,804.78","3080 HOLIDAY SPRINGS BLVD","MARGATE","FL","33063"
"02/11/2025","$550,094.67","6920 NW 45 ST","LAUDERHILL","FL","33319"
"02/11/2025","$660,009.94","3707 SW 50 CT","HOLLYWOOD","FL","33312"
"02/11/2025","$1,270,087.59","3316 NE 38 ST","FORT LAUDERDALE","FL","33308"
"02/11/2025","$566,419.99","4750 NE 17 AVE","POMPANO BEACH","FL","33064"
"02/11/2025","$339,661.81","5544 NW 90 AVE","SUNRISE","FL","33351"
"02/11/2025","$811,344.24","11101 NW 19 ST","PEMBROKE PINES","FL","33026"
