"auction_date","judgment_amount","address","city","state","zip"
"03/07/2023","$248,688.63","8030 NW 290TH AVE","ALACHUA","FL","32615"
"03/07/2023","$110,493.47","2205 NW 43RD PL","GAINESVILLE","FL","32605"
"03/07/2023","$193,234.30","2726 NW 36TH PL","GAINESVILLE","FL","32605"
"03/07/2023","$6,703.97","11616 NW 8TH LN","GAINESVILLE","FL","32606"
"03/09/2023","$119,040.97","3802 NW 47TH TER","GAINESVILLE","FL","32606"
"03/09/2023","$64,530.37","2425 SE 9TH PL","GAINESVILLE","FL","32641"
"03/14/2023","$61,193.03","2635 SW 35TH PL","GAINESVILLE","FL","32608"
"03/14/2023","$221,104.16","5021 W UNIVERSITY AVE","GAINESVILLE","FL","32607"
"03/21/2023","$89,735.93","3204 NW 57TH TER","GAINESVILLE","FL","32606"
"03/21/2023","$168,406.33","19518 NW 78TH AVE","ALACHUA","FL","32615"
"03/21/2023","$27,219.11","7603 SW 51ST PL","GAINESVILLE","FL","32608"
"03/23/2023","$93,776.17","20308 NW COUNTY RD 2054","ALACHUA","FL","32615"
"03/23/2023","$191,994.84","1351 NE 28TH AVE","GAINESVILLE","FL","32609"
"03/23/2023","$236,325.78","2125 SW 72ND ST","GAINESVILLE","FL","32607"
"03/23/2023","$121,187.27","16417 SE COUNTY RD 234","MICANOPY","FL","32667"
"03/23/2023","$262,277.18","12501 NW 112TH AVE","ALACHUA","FL","32615"
"03/28/2023","$175,413.65","12809 NW 157 ST","ALACHUA","FL","32615"
"03/28/2023","$192,291.68","8810 NW 9TH PL","GAINESVILLE","FL","32606"
"03/30/2023","$441,007.62","4714 SW 170TH ST","ARCHER","FL","32618"
"03/07/2023","$89,311.95","5149 MARLA DR","PANAMA CITY","FL","32404"
"03/10/2023","$276,333.41","329 S MACARTHUR AVE","PANAMA CITY","FL","32401"
"03/10/2023","$298,468.17","2606 AVONDALE CT","PANAMA CITY","FL","32404"
"03/13/2023","$371,428.53","3565 CEDAR PARK DR","PANAMA CITY","FL","32404"
"03/13/2023","$218,544.99","320 N COMET AVE","PANAMA CITY","FL","32404"
"03/23/2023","$237,500.08","741 COTTONWOOD CT","PANAMA CITY","FL","32404"
"03/23/2023","$110,035.35","401 18TH ST W","LYNN HAVEN","FL","32444"
"03/27/2023","$86,921.24","3747 GREENTREE PL","PANAMA CITY","FL","32405"
"03/27/2023","$151,194.32","12510 STEEPLECHASE DRIVE","PANAMA CITY","FL","32404"
"03/29/2023","$315,113.81","1503 SYDNEY LN","LYNN HAVEN","FL","32444"
