"auction_date","judgment_amount","address","city","state","zip"
"01/20/2026","$288,542.43","24528 NW 7TH LN","NEWBERRY","FL","32669"
"01/20/2026","$358,197.47","1255 SE 12TH AVE","GAINESVILLE","FL","32641"
"01/22/2026","$541,307.10","6319 SW 37TH WAY","GAINESVILLE","FL","32608"
"01/22/2026","$147,546.54","1307 NW 43RD ST","GAINESVILLE","FL","32605"
"01/29/2026","$158,189.17","25136 NW 5TH AVE","NEWBERRY","FL","32669"
"01/20/2026","$209,370.05","1809 GEORGIA CT","LYNN HAVEN","FL","32444"
"01/21/2026","$13,128.38","1664 ACRE CIR","PANAMA CITY BEACH","FL","32407"
"01/22/2026","$350,339.87","317 PRUDENCE LANE","PANAMA CITY","FL","32408"
"01/26/2026","$173,710.49","2119 BRIAWOOD CIR","PANAMA CITY","FL","32405"
"01/27/2026","$152,331.15","6507 WINONA ST","PANAMA CITY","FL","32404"
"01/27/2026","$418,924.10","315 HIDDEN ISLAND DR","PANAMA CITY BEACH","FL","32408"
"01/28/2026","$356,454.44","260 RYDER LN","PANAMA CITY","FL","32404"
"01/29/2026","$387,142.67","9850 SOUTH THOMAS DRIVE # 1001","PANAMA CITY BEACH","FL","32408"
"02/06/2026","$189,279.16","14401 FRONT BEACH RD 427","PANAMA CITY BEACH","FL","32413"
"02/10/2026","$748,077.19","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"02/10/2026","$260,133.81","7304 ELLIE B DR","PANAMA CITY","FL","32404"
"02/10/2026","$305,467.15","520 RICHARD JACKSON BLVD 2002","PANAMA CITY BEACH","FL","32407"
"02/11/2026","$4,824.26","2902 SHORT TAIL CT","PANAMA CITY","FL","32405"
"02/11/2026","$104,596.72","6908 SUNSET AVE","PANAMA CITY BEACH","FL","32408"
"02/11/2026","$242,876.12","1814 RHETT PL","LYNN HAVEN","FL","32444"
"02/17/2026","$126,345.65","331 S COMET AVE","PANAMA CITY","FL","32404"
"02/17/2026","$60,666.02","14401 FRONT BEACH ROAD # 607","PANAMA CITY BEACH","FL","32413"
"02/17/2026","$617,165.75","9860 THOMAS DR S L15","PANAMA CITY BEACH","FL","32408"
"02/19/2026","$418,769.24","1510 CONNECTICUT AVE","LYNN HAVEN","FL","32444"
"02/27/2026","$29,252.33","9860 S THOMAS DR 1222","PANAMA CITY BEACH","FL","32408"
"03/05/2026","$405,399.05","3855 HEARTWOOD ST","PANAMA CITY","FL","32404"
"03/06/2026","$51,979.38","1422 LINCOLN AVE","PANAMA CITY","FL","32401"
"01/20/2026","$996,386.20","12652 SW 28 ST","MIRAMAR","FL","33027"
"01/20/2026","$1,319,979.11","1355 HOLLYWOOD BLVD","HOLLYWOOD","FL","33019"
"01/20/2026","$672,908.89","317 SE 7 AVE","DEERFIELD BEACH","FL","33441"
"01/20/2026","$316,951.20","1720 HARRISON ST UNIT 2A","HOLLYWOOD","FL","33020"
"01/20/2026","$316,922.10","1720 HARRISON ST UNIT 3A","HOLLYWOOD","FL","33020"
"01/20/2026","$316,887.10","1720 HARRISON ST UNIT 4A","HOLLYWOOD","FL","33020"
"01/20/2026","$350,911.91","1720 HARRISON ST UNIT 1A","HOLLYWOOD","FL","33020"
"01/20/2026","$261,935.48","5300 WASHINGTON ST","HOLLYWOOD","FL","33021"
"01/20/2026","$19,972.01","13300 SW 1 ST","PEMBROKE PINES","FL","33027"
"01/20/2026","$268,598.68","514 SW 72 TER","NORTH LAUDERDALE","FL","33068"
"01/21/2026","$711,754.48","3537 SW 175 AVE","MIRAMAR","FL","33029"
"01/21/2026","$40,186.11","3955 N NOB HILL RD","SUNRISE","FL","33351"
