"auction_date","judgment_amount","address","city","state","zip"
"04/29/2025","$102,141.99","1228 SE 19TH ST","GAINESVILLE","FL","32641"
"04/29/2025","$344,793.91","1437 NW 136TH TER","NEWBERRY","FL","32669"
"04/29/2025","$6,636.20","24474 NW 7TH LN","NEWBERRY","FL","32669"
"04/29/2025","$9,234.87","24528 NW 7TH LN","NEWBERRY","FL","32669"
"04/29/2025","$6,052.70","7631 NW 20TH DR","GAINESVILLE","FL","32609"
"05/06/2025","$67,885.62","1116 SE 13TH ST","GAINESVILLE","FL","32641"
"05/06/2025","$206,389.03","27017 NW 182ND AVE","HIGH SPRINGS","FL","32643"
"05/06/2025","$558,558.37","11205 W NEWBERRY RD","GAINESVILLE","FL","32607"
"05/08/2025","$32,211.67","25317 NW 6TH AVE","NEWBERRY","FL","32669"
"05/08/2025","$153,079.05","22619 SE 59TH PL","HAWTHORNE","FL","32640"
"05/08/2025","$89,347.47","937 SW 56TH TER","GAINESVILLE","FL","32607"
"04/24/2025","$371,391.67","1217 FRANKFORD AVE","PANAMA CITY","FL","32401"
"04/25/2025","$31,851.59","9900 THOMAS DR S 2016","PANAMA CITY BEACH","FL","32408"
"04/29/2025","$461,888.77","151 DERBY WOODS DR","LYNN HAVEN","FL","32444"
"04/29/2025","$148,407.44","4629 PARK ST","PANAMA CITY","FL","32404"
"04/29/2025","$713,834.53","1135 NORTH BAY DR","LYNN HAVEN","FL","32444"
"04/29/2025","$20,617.71","7640 LIBERTY AVE","SOUTHPORT","FL","32409"
"05/05/2025","$89,325.70","9725 FELTY RD","YOUNGSTOWN","FL","32466"
"05/09/2025","$43,411.72","9840 CAMPFLOWERS RD","YOUNGSTOWN","FL","32466"
"05/14/2025","$905,223.85","1105 PROSPECT PROMENADE # 2105","PANAMA CITY BEACH","FL","32413"
"05/15/2025","$281,311.64","141 MERRION RD","SOUTHPORT","FL","32409"
"05/15/2025","$23,193.57","152 GULF DR","PANAMA CITY BEACH","FL","32408"
"05/16/2025","$342,875.51","151 GULF HIGHLANDS BLVD","PANAMA CITY BEACH","FL","32407"
"05/19/2025","$150,158.02","1008 CYPRESS AVE","PANAMA CITY","FL","32401"
"05/19/2025","$28,912.05","9860 THOMAS DR S L11","PANAMA CITY BEACH","FL","32408"
"05/19/2025","$40,870.06","9860 THOMAS DR S L15","PANAMA CITY BEACH","FL","32408"
"05/19/2025","$40,870.09","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"05/19/2025","$95,866.54","7925 HERON LN","YOUNGSTOWN","FL","32466"
"05/19/2025","$22,077.42","9860 THOMAS DR S 415","PANAMA CITY BEACH","FL","32408"
"05/19/2025","$229,929.02","7163 RIVERBROOKE ST","PANAMA CITY","FL","32404"
"05/20/2025","$210,279.57","2637 FEROL LN","LYNN HAVEN","FL","32444"
"05/20/2025","$443,106.76","9860 THOMAS DR S 1226","PANAMA CITY BEACH","FL","32408"
"05/21/2025","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"05/27/2025","$75,979.08","1406 LINCOLN AVE","PANAMA CITY","FL","32401"
"06/24/2025","$262,687.45","142 RYDER LN","PANAMA CITY","FL","32404"
"07/16/2025","$94,408.95","2403 MINNESOTA AVE","LYNN HAVEN","FL","32444"
