"auction_date","judgment_amount","address","city","state","zip"
"07/16/2024","$90,703.61","202 SE 14TH PL","GAINESVILLE","FL","32601"
"07/16/2024","$129,071.79","1610 NE 17TH PL","GAINESVILLE","FL","32609"
"07/16/2024","$235,685.80","10880PALMETTO BLVD","ALACHUA","FL","32615"
"07/18/2024","$256,576.56","717 NW 253RD ST","NEWBERRY","FL","32669"
"07/23/2024","$18,057.76","717 SW 75TH ST","GAINESVILLE","FL","32607"
"07/30/2024","$102,012.49","25934 SW 2ND AVE","NEWBERRY","FL","32669"
"07/30/2024","$285,365.25","1635 NW 16TH AVE","GAINESVILLE","FL","32605"
"07/30/2024","$94,650.08","14272 COLE ST","WALDO","FL","32694"
"07/08/2024","$154,845.35","142 DOGWOOD WAY","PANAMA CITY","FL","32404"
"07/08/2024","$160,639.64","500 PALM BEACH DR","PANAMA CITY BEACH","FL","32413"
"07/08/2024","$191,417.39","736 PINE FOREST DR E","LYNN HAVEN","FL","32444"
"07/09/2024","$156,912.03","318 GAY AVE S","PANAMA CITY","FL","32404"
"07/16/2024","$273,680.67","8116 CLUSTER RD","PANAMA CITY","FL","32404"
"07/16/2024","$230,339.25","1201 11TH ST E","PANAMA CITY","FL","32401"
"07/16/2024","$316,042.12","1507 BELMONT BLVD","LYNN HAVEN","FL","32444"
"07/17/2024","$209,471.74","1935 FRANKFORD AVE","PANAMA CITY","FL","32405"
"07/17/2024","$152,535.96","3126 DEBRA BLVD","PANAMA CITY","FL","32405"
"07/19/2024","$172,110.52","716 NEW YORK AVE","LYNN HAVEN","FL","32444"
"07/22/2024","$56,655.66","105 CEDAR BLUFF CIR S","SOUTHPORT","FL","32409"
"07/25/2024","$115,185.76","8921 RUFF DR","YOUNGSTOWN","FL","32466"
"07/25/2024","$274,502.86","8001 BLANCHE DR","PANAMA CITY","FL","32404"
"07/31/2024","$336,617.68","3318 AZALEA CIR","LYNN HAVEN","FL","32444"
"08/13/2024","$74,234.01","6001 PINETREE AVE","PANAMA CITY BEACH","FL","32408"
"08/15/2024","$111,995.59","6508 PRIDGEN ST","PANAMA CITY","FL","32404"
"08/16/2024","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"07/02/2024","$259,620.36","4330 NW 7 CT","PLANTATION","FL","33317"
"07/02/2024","$571,191.52","5201 YELLOW PINE LN","TAMARAC","FL","33319"
"07/02/2024","$682,250.59","17319 SW 22 ST","MIRAMAR","FL","33029"
"07/02/2024","$73,445.24","5900 NW 17 PL","SUNRISE","FL","33313"
"07/02/2024","$91,916.79","240 SW 3 CT","DEERFIELD BEACH","FL","33441"
"07/02/2024","$193,049.93","905-907 SW 15 TER","FORT LAUDERDALE","FL","33312"
"07/02/2024","$394,499.69","1040 NW 191 AVE","PEMBROKE PINES","FL","33029"
"07/03/2024","$478,612.64","310 SE 9 CT","POMPANO BEACH","FL","33060"
"07/03/2024","$1,060,819.99","3801 SW 130 AVE","MIRAMAR","FL","33027"
"07/03/2024","$89,904.84","415 NE 25 ST","WILTON MANORS","FL","33305"
"07/03/2024","$24,202.39","3575 BROKEN WOODS DR","CORAL SPRINGS","FL","33065"
"07/03/2024","$163,157.74","8649 LONG ACRE DR","MIRAMAR","FL","33025"
"07/03/2024","$922,569.09","5965 NW 99 WAY","PARKLAND","FL","33076"
"07/03/2024","$91,765.13","6728 W SAMPLE RD","CORAL SPRINGS","FL","33067"
"07/03/2024","$538,383.15","10781 NW 12 DR","PLANTATION","FL","33322"
"07/03/2024","$519,871.08","10896 NW 4 DR","CORAL SPRINGS","FL","33071"
"07/03/2024","$147,500.72","196 WESTBURY K","DEERFIELD BEACH","FL","33442"
"07/09/2024","$827,604.83","941 BLUEWOOD TER","WESTON","FL","33327"
"07/09/2024","$190,825.79","1310 NW 20 ST","FORT LAUDERDALE","FL","33311"
"07/09/2024","$426,821.53","17390 SW 21 ST","MIRAMAR","FL","33029"
"07/09/2024","$222,836.33","106 ROYAL PARK DR","OAKLAND PARK","FL","33309"
"07/09/2024","$323,666.09","9405 NW 74 ST","TAMARAC","FL","33321"
"07/09/2024","$202,479.49","4809 NW 20 PL","COCONUT CREEK","FL","33063"
"07/09/2024","$428,427.69","912 BANYAN DR","HOLLYWOOD","FL","33021"
"07/09/2024","$213,895.05","1235 SW 2 AVE","POMPANO BEACH","FL","33060"
"07/09/2024","$18,887.04","3100 N COURSE LN","POMPANO BEACH","FL","33069"
"07/09/2024","$146,715.56","4400 HILLCREST DR","HOLLYWOOD","FL","33021"
"07/10/2024","$1,022,968.83","14076 SW 54 ST","MIRAMAR","FL","33027"
"07/10/2024","$518,311.42","5172 NW 53 AVE","COCONUT CREEK","FL","33073"
"07/10/2024","$402,557.09","8400 NW 24 PL","SUNRISE","FL","33322"
"07/10/2024","$209,532.52","5100 DUPONT BLVD","FORT LAUDERDALE","FL","33308"
"07/10/2024","$302,894.96","2800 ALCAZAR DR","MIRAMAR","FL","33023"
"07/10/2024","$408,961.18","6112 NW 10 ST","MARGATE","FL","33063"
"07/10/2024","$423,067.53","6900 NW 61 AVE","PARKLAND","FL","33067"
"07/10/2024","$316,557.27","2290 NW 32 TER","LAUDERDALE LAKES","FL","33311"
"07/10/2024","$404,066.96","1811 SW 124 WAY","MIRAMAR","FL","33027"
"07/10/2024","$176,837.31","1011 TUPELO WAY","WESTON","FL","33327"
"07/11/2024","$2,995,481.93","6451 SW 136 LN","SOUTHWEST RANCHES","FL","33330"
"07/11/2024","$1,148,795.46","1316 CORDOVA RD","FORT LAUDERDALE","FL","33316"
"07/11/2024","$104,837.71","8480 NW 10 ST","PEMBROKE PINES","FL","33024"
"07/11/2024","$33,873.51","1040 SE 4 AVE","DEERFIELD BEACH","FL","33441"
"07/12/2024","$15,248.86","4456 CRYSTAL LAKE DR","DEERFIELD BEACH","FL","33064"
