"auction_date","judgment_amount","address","city","state","zip"
"06/26/2025","$295,652.54","12804 SE 8TH AVE","GAINESVILLE","FL","32641"
"06/26/2025","$195,172.86","22560 NW 174TH AVE","HIGH SPRINGS","FL","32643"
"07/15/2025","$344,793.91","1437 NW 136TH TER","NEWBERRY","FL","32669"
"07/15/2025","$202,118.28","220 NW 7 ST","HIGH SPRINGS","FL","32643"
"07/17/2025","$541,307.10","6319 SW 37TH WAY","GAINESVILLE","FL","32608"
"07/17/2025","$486,042.07","11109 SE 224TH TER","HAWTHORNE","FL","32640"
"06/24/2025","$117,074.52","412 VENETIAN WAY","PANAMA CITY","FL","32405"
"06/27/2025","$61,606.48","7124 KEIBER CIR","YOUNGSTOWN","FL","32466"
"06/27/2025","$63,265.26","131 CHERI LN","PANAMA CITY","FL","32404"
"06/30/2025","$61,493.56","10737 JOHNSON BLVD","YOUNGSTOWN","FL","32466"
"06/30/2025","$350,820.05","3992 PIONEER LN","PANAMA CITY","FL","32404"
"06/30/2025","$30,012.15","4010 THOMAS DR 6","PANAMA CITY BEACH","FL","32408"
"07/01/2025","$262,644.67","741 COTTONWOOD CT","PANAMA CITY","FL","32404"
"07/01/2025","$165,675.61","939 KATHERINE AVE S","PANAMA CITY","FL","32404"
"07/01/2025","$461,888.77","151 DERBY WOODS DR","LYNN HAVEN","FL","32444"
"07/01/2025","$35,451.81","420 HICKORY BLUFF CIR","SOUTHPORT","FL","32409"
"07/09/2025","$214,754.38","507 11TH ST N","PANAMA CITY","FL","32404"
"07/10/2025","$25,807.95","5505 SUN HARBOUR RD 235","PANAMA CITY","FL","32401"
"07/18/2025","$144,920.80","8815 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"07/22/2025","$118,196.16","1105 13TH ST","SOUTHPORT","FL","32409"
"07/22/2025","$153,163.19","13615 HWY 167","FOUNTAIN","FL","32438"
"07/22/2025","$33,024.15","4919 2ND ST E","PANAMA CITY","FL","32404"
"07/24/2025","$122,467.34","8804 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"07/24/2025","$541,296.80","104 SEASHELL CT","PANAMA CITY BEACH","FL","32413"
"07/24/2025","$70,322.48","14401 FRONT BEACH RD 227","PANAMA CITY BEACH","FL","32413"
"07/25/2025","$134,816.06","4518 TROPICAL DR","PANAMA CITY","FL","32404"
"07/30/2025","$75,979.08","1406 LINCOLN AVE","PANAMA CITY","FL","32401"
"08/08/2025","$216,540.96","8720 CREEK RUN","YOUNGSTOWN","FL","32466"
