"auction_date","judgment_amount","address","city","state","zip"
"03/26/2024","$129,735.24","19926 NW 245TH TER","HIGH SPRINGS","FL","32643"
"03/26/2024","$95,875.02","15615 NW 138TH DR","ALACHUA","FL","32615"
"04/04/2024","$194,969.01","25142 NW 2ND AVE","NEWBERRY","FL","32669"
"04/09/2024","$145,966.57","912 NW 16TH AVE","GAINESVILLE","FL","32601"
"04/09/2024","$129,071.79","1610 NE 17TH PL","GAINESVILLE","FL","32609"
"04/09/2024","$72,223.69","1368 NE 28TH AVE","GAINESVILLE","FL","32609"
"04/16/2024","$128,357.36","7603 SW 51ST PL","GAINESVILLE","FL","32608"
"04/16/2024","$152,800.98","1155 NW 30TH AVE","GAINESVILLE","FL","32609"
"04/16/2024","$266,769.79","3541 NW 35TH PL","GAINESVILLE","FL","32605"
"03/25/2024","$243,466.41","1623 ISABELLA AVE","PANAMA CITY","FL","32401"
"04/10/2024","$184,886.50","2912 E 17TH STREET","PANAMA CITY","FL","32405"
"04/10/2024","$126,836.56","1337 STEPHEN DR","PANAMA CITY","FL","32405"
"04/11/2024","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"04/15/2024","$191,826.92","6020 BEACH DR","PANAMA CITY BEACH","FL","32408"
"04/15/2024","$178,619.57","3542 E 3RD ST","PANAMA CITY","FL","32401"
"04/15/2024","$273,680.67","8116 CLUSTER RD","PANAMA CITY","FL","32404"
"04/15/2024","$186,783.70","1882 ANNABELLA'S DR","PANAMA CITY BEACH","FL","32407"
"04/15/2024","$230,339.25","1201 11TH ST E","PANAMA CITY","FL","32401"
"04/15/2024","$161,020.99","3422 GAME FARM RD","PANAMA CITY","FL","32405"
"04/15/2024","$316,042.12","1507 BELMONT BLVD","LYNN HAVEN","FL","32444"
"04/23/2024","$98,318.86","1613 FRIENDSHIP AVE","PANAMA CITY","FL","32405"
"06/13/2024","$275,548.39","218 OXFORD AVE","PANAMA CITY BEACH","FL","32413"
"03/26/2024","$309,088.97","251 SW 31 AVE","FORT LAUDERDALE","FL","33312"
"03/26/2024","$21,245.77","5102 NW 36 ST #408","LAUDERDALE LAKES","FL","33319"
"03/26/2024","$112,472.19","10444 NW 30 CT","SUNRISE","FL","33322"
"03/26/2024","$81,896.54","1070 NW 68 TER","MARGATE","FL","33063"
"03/27/2024","$518,311.42","5172 NW 53 AVE","COCONUT CREEK","FL","33073"
"03/27/2024","$292,450.59","20574 SW 5 ST","PEMBROKE PINES","FL","33029"
"03/27/2024","$317,823.55","5620 SW 37 ST","WEST PARK","FL","33023"
