"auction_date","judgment_amount","address","city","state","zip"
"07/15/2025","$344,793.91","1437 NW 136TH TER","NEWBERRY","FL","32669"
"07/15/2025","$202,118.28","220 NW 7 ST","HIGH SPRINGS","FL","32643"
"07/17/2025","$541,307.10","6319 SW 37TH WAY","GAINESVILLE","FL","32608"
"07/17/2025","$191,535.41","3702 NW 22ND PL","GAINESVILLE","FL","32605"
"07/17/2025","$206,298.98","14621 NW 122ND TER","ALACHUA","FL","32615"
"07/17/2025","$486,042.07","11109 SE 224TH TER","HAWTHORNE","FL","32640"
"07/17/2025","$272,217.01","1500 NW 4TH AVE 306","GAINESVILLE","FL","32603"
"07/22/2025","$156,469.05","2532 NE 13TH AVE","GAINESVILLE","FL","32641"
"07/22/2025","$256,576.56","717 NW 253RD ST","NEWBERRY","FL","32669"
"07/22/2025","$8,028.74","3020 SW ARCHER RD","GAINESVILLE","FL","32608"
"07/22/2025","$25,312.71","3230 SW ARCHER RD","GAINESVILLE","FL","32608"
"07/09/2025","$214,754.38","507 11TH ST N","PANAMA CITY","FL","32404"
"07/10/2025","$25,807.95","5505 SUN HARBOUR RD 235","PANAMA CITY","FL","32401"
"07/18/2025","$144,920.80","8815 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"07/22/2025","$118,196.16","1105 13TH ST","SOUTHPORT","FL","32409"
"07/22/2025","$153,163.19","13615 HWY 167","FOUNTAIN","FL","32438"
"07/22/2025","$33,024.15","4919 2ND ST E","PANAMA CITY","FL","32404"
"07/24/2025","$122,467.34","8804 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"07/24/2025","$541,296.80","104 SEASHELL CT","PANAMA CITY BEACH","FL","32413"
"07/24/2025","$70,322.48","14401 FRONT BEACH RD 227","PANAMA CITY BEACH","FL","32413"
"07/25/2025","$134,816.06","4518 TROPICAL DR","PANAMA CITY","FL","32404"
"07/30/2025","$75,979.08","1406 LINCOLN AVE","PANAMA CITY","FL","32401"
"07/30/2025","$250,027.06","6510 OMOKO ST","PANAMA CITY","FL","32404"
"07/31/2025","$452,108.54","212 MOONRAKER CIR","PANAMA CITY BEACH","FL","32407"
"08/01/2025","$271,608.36","3913 PRINCESS LN","PANAMA CITY","FL","32405"
"08/06/2025","$276,809.06","3121 DOUGLAS RD","PANAMA CITY","FL","32405"
"08/08/2025","$165,675.61","939 KATHERINE AVE S","PANAMA CITY","FL","32404"
"08/08/2025","$216,540.96","8720 CREEK RUN","YOUNGSTOWN","FL","32466"
"08/11/2025","$138,001.80","20022 RIDGE RD","FOUNTAIN","FL","32438"
"08/18/2025","$238,299.11","628 HELEN AVE","PANAMA CITY","FL","32401"
"07/08/2025","$205,226.30","480 NW 76 AVE","MARGATE","FL","33063"
"07/08/2025","$150,129.21","9731 W MCNAB RD","TAMARAC","FL","33321"
"07/08/2025","$278,353.09","4716 NW 48 AVE","TAMARAC","FL","33319"
