"auction_date","judgment_amount","address","city","state","zip"
"08/17/2023","$221,104.16","5021 W UNIVERSITY AVE","GAINESVILLE","FL","32607"
"08/22/2023","$4,329,816.71","2015 NW 36TH DR","GAINESVILLE","FL","32605"
"08/24/2023","$6,703.97","11616 NW 8TH LN","GAINESVILLE","FL","32606"
"08/24/2023","$4,088.96","7904 SW 87TH TER","GAINESVILLE","FL","32608"
"08/29/2023","$201,564.92","7023 NW 92ND PL","GAINESVILLE","FL","32653"
"08/29/2023","$465,357.31","9302 HOLDEN PARK RD","HAWTHORNE","FL","32640"
"08/29/2023","$188,906.81","22528 SE 60TH PL","HAWTHORNE","FL","32640"
"08/31/2023","$101,689.09","14215 NW 156TH PL","ALACHUA","FL","32615"
"08/31/2023","$252,251.94","14624 NW 150TH LN","ALACHUA","FL","32615"
"09/05/2023","$128,646.05","4741 NW 27TH TER","GAINESVILLE","FL","32605"
"09/05/2023","$135,787.45","43 NE 46TH TER","GAINESVILLE","FL","32641"
"09/07/2023","$209,640.09","2105 NE 4TH AVE","GAINESVILLE","FL","32641"
"09/12/2023","$195,172.86","22560 NW 174TH AVE","HIGH SPRINGS","FL","32643"
"08/15/2023","$139,734.71","1611 LAKE AVE","PANAMA CITY","FL","32401"
"08/15/2023","$14,544.12","5505 SUN HARBOUR RD 161","PANAMA CITY","FL","32401"
"08/16/2023","$298,488.93","1102 NEW JERSEY AVE","LYNN HAVEN","FL","32444"
"08/16/2023","$288,712.88","1302 WYOMING AVE","LYNN HAVEN","FL","32444"
"08/17/2023","$158,123.76","6903 NORTH LAGOON DR 4","PANAMA CITY","FL","32408"
"08/17/2023","$150,487.06","3415 W 19TH ST # 13","PANAMA CITY","FL","32405"
"08/17/2023","$109,655.14","1916 ARTHUR AVE","PANAMA CITY","FL","32405"
"08/28/2023","$133,952.82","1015 REEL EASY DR","PANAMA CITY","FL","32404"
"08/29/2023","$239,791.50","21115 LAKEVIEW DR S","PANAMA CITY BEACH","FL","32413"
"08/31/2023","$84,398.20","1009 BAY AVE","PANAMA CITY","FL","32401"
"08/31/2023","$31,858.33","1208 HAMILTON AVE","PANAMA CITY","FL","32401"
"09/05/2023","$94,592.97","150 HILL DR","PANAMA CITY","FL","32404"
"09/06/2023","$88,152.03","1720 ALABAMA AVE","PANAMA CITY","FL","32401"
"09/07/2023","$183,818.03","1110 MCKENZIE AVE","PANAMA CITY","FL","32401"
"09/22/2023","$61,493.56","10737 JOHNSON BLVD","YOUNGSTOWN","FL","32466"
"09/22/2023","$15,438.45","5505 SUN HARBOUR RD 235","PANAMA CITY","FL","32401"
"09/26/2023","$82,566.33","1921 GRANT AVE","PANAMA CITY","FL","32405"
"10/04/2023","$180,097.27","918 VIRGINIA AVE 1/2","LYNN HAVEN","FL","32444"
"10/05/2023","$111,849.06","7040 HWY 388 E","YOUNGSTOWN","FL","32466"
"10/18/2023","$187,364.91","6300 LAKE JOANNA CIR","PANAMA CITY","FL","32404"
"08/15/2023","$322,296.51","8620 WINDSOR DR","MIRAMAR","FL","33025"
"08/15/2023","$836,300.49","17825 NW 15 ST","PEMBROKE PINES","FL","33029"
"08/15/2023","$456,723.28","16275 MARIPOSA CIR N","PEMBROKE PINES","FL","33331"
"08/15/2023","$392,356.05","1830 NE 2 TER","POMPANO BEACH","FL","33060"
"08/15/2023","$1,602,625.91","6041 NW 84 TER","PARKLAND","FL","33067"
"08/15/2023","$161,068.41","6296 BLVD OF CHAMPIONS","NORTH LAUDERDALE","FL","33068"
"08/15/2023","$318,434.99","330 SW 29 AVE","FORT LAUDERDALE","FL","33313"
"08/15/2023","$275,484.85","6770 CHARLESTON ST","HOLLYWOOD","FL","33024"
"08/15/2023","$672,064.81","3608 ISLAND DR","MIRAMAR","FL","33023"
"08/15/2023","$166,028.22","6755 W BROWARD BLVD","PLANTATION","FL","33317"
"08/16/2023","$468,339.43","626 NW 208 WAY","PEMBROKE PINES","FL","33029"
"08/16/2023","$516,660.09","380 SW 55 AVE","PLANTATION","FL","33317"
"08/16/2023","$265,439.98","7761 NW 36 ST","HOLLYWOOD","FL","33024"
"08/16/2023","$2,042,889.68","5669 S STERLING RANCH DR","DAVIE","FL","33314"
"08/16/2023","$168,385.78","3301 SPANISH MOSS TER 505","LAUDERHILL","FL","33319"
"08/16/2023","$58,535.72","4170 INVERRARY DR 106","LAUDERHILL","FL","33319"
"08/17/2023","$846,315.15","900 LAKEWOOD CT","WESTON","FL","33326"
"08/17/2023","$48,524.63","1025 SE 3 AVE","DANIA BEACH","FL","33004"
"08/17/2023","$452,016.08","3861 NW 3 AVE","DEERFIELD BEACH","FL","33064"
"08/17/2023","$520,891.20","1980 NE 7 ST 101","DEERFIELD BEACH","FL","33441"
"08/17/2023","$44,951.40","3990 WOODSIDE DR","CORAL SPRINGS","FL","33065"
"08/17/2023","$178,610.08","2100 S OCEAN DR 15E","FORT LAUDERDALE","FL","33316"
"08/17/2023","$186,494.42","3650 ENVIRON BLVD 103","LAUDERHILL","FL","33319"
"08/17/2023","$86,379.92","3730 N PINE ISLAND RD 442","SUNRISE","FL","33351"
"08/22/2023","$1,124,308.33","2921 NE 55 PL","FORT LAUDERDALE","FL","33308"
"08/22/2023","$661,419.28","411 N NEW RIVER DR E 606","FORT LAUDERDALE","FL","33301"
"08/22/2023","$624,535.32","2800 NE 10 AVE","WILTON MANORS","FL","33334"
"08/22/2023","$299,230.17","2677 ALOE AVE","COCONUT CREEK","FL","33063"
"08/22/2023","$307,423.23","8532 NW 9 PL","PLANTATION","FL","33324"
"08/22/2023","$370,317.40","1478 NE 56 ST","FORT LAUDERDALE","FL","33334"
"08/22/2023","$190,688.68","7380 N DEVON DR","TAMARAC","FL","33321"
"08/22/2023","$339,741.45","2334 S CYPRESS BEND DR 811","POMPANO BEACH","FL","33069"
"08/22/2023","$23,365.12","8545 NW 12 ST","PLANTATION","FL","33322"
"08/22/2023","$116,109.93","4216 INVERRARY BLVD 93A","LAUDERHILL","FL","33319"
"08/23/2023","$827,604.83","941 BLUEWOOD TER","WESTON","FL","33327"
"08/23/2023","$995,980.29","918 NE 17 TER","FORT LAUDERDALE","FL","33304"
"08/23/2023","$488,771.95","8755 SW 53 ST","COOPER CITY","FL","33328"
"08/23/2023","$276,440.01","3540 SW 3 ST","FORT LAUDERDALE","FL","33312"
"08/23/2023","$364,065.99","9816 NW 5 CT","PLANTATION","FL","33324"
"08/23/2023","$299,200.38","3370 NW 14 ST","LAUDERHILL","FL","33311"
"08/23/2023","$218,361.77","713 GARDENS DR205","POMPANO BEACH","FL","33069"
"08/23/2023","$98,529.21","750 SE 6 AVE","DEERFIELD BEACH","FL","33441"
"08/23/2023","$212,880.49","2200 S CYPRESS BEND DR 802","POMPANO BEACH","FL","33069"
"08/23/2023","$13,293.34","3505 S OCEAN DR","HOLLYWOOD","FL","33019"
"08/24/2023","$590,343.76","6699 RACQUET CLUB DR","LAUDERHILL","FL","33319"
"08/24/2023","$412,826.74","5360 SW 9 ST","PLANTATION","FL","33317"
"08/24/2023","$429,826.63","6852 DOGWOOD LN","MARGATE","FL","33063"
"08/24/2023","$831,744.59","7992 NW 109 LN","PARKLAND","FL","33076"
"08/24/2023","$488,249.98","3260 NW 63 ST","FORT LAUDERDALE","FL","33309"
"08/24/2023","$98,532.21","3531 NW 1 CT","LAUDERHILL","FL","33311"
