"auction_date","judgment_amount","address","city","state","zip"
"07/16/2024","$90,703.61","202 SE 14TH PL","GAINESVILLE","FL","32601"
"07/16/2024","$129,071.79","1610 NE 17TH PL","GAINESVILLE","FL","32609"
"07/16/2024","$235,685.80","10880PALMETTO BLVD","ALACHUA","FL","32615"
"07/18/2024","$256,576.56","717 NW 253RD ST","NEWBERRY","FL","32669"
"07/23/2024","$18,057.76","717 SW 75TH ST","GAINESVILLE","FL","32607"
"07/30/2024","$102,012.49","25934 SW 2ND AVE","NEWBERRY","FL","32669"
"07/30/2024","$285,365.25","1635 NW 16TH AVE","GAINESVILLE","FL","32605"
"07/30/2024","$94,650.08","14272 COLE ST","WALDO","FL","32694"
"08/01/2024","$51,186.13","6548 NW 109TH PL","ALACHUA","FL","32615"
"08/01/2024","$81,514.05","13929 NW 155TH LN","ALACHUA","FL","32615"
"07/09/2024","$156,912.03","318 GAY AVE S","PANAMA CITY","FL","32404"
"07/16/2024","$273,680.67","8116 CLUSTER RD","PANAMA CITY","FL","32404"
"07/16/2024","$230,339.25","1201 11TH ST E","PANAMA CITY","FL","32401"
"07/16/2024","$316,042.12","1507 BELMONT BLVD","LYNN HAVEN","FL","32444"
"07/17/2024","$209,471.74","1935 FRANKFORD AVE","PANAMA CITY","FL","32405"
"07/17/2024","$152,535.96","3126 DEBRA BLVD","PANAMA CITY","FL","32405"
"07/19/2024","$172,110.52","716 NEW YORK AVE","LYNN HAVEN","FL","32444"
"07/22/2024","$56,655.66","105 CEDAR BLUFF CIR S","SOUTHPORT","FL","32409"
"07/25/2024","$115,185.76","8921 RUFF DR","YOUNGSTOWN","FL","32466"
"07/25/2024","$274,502.86","8001 BLANCHE DR","PANAMA CITY","FL","32404"
"07/31/2024","$336,617.68","3318 AZALEA CIR","LYNN HAVEN","FL","32444"
"08/13/2024","$74,234.01","6001 PINETREE AVE","PANAMA CITY BEACH","FL","32408"
"08/15/2024","$111,995.59","6508 PRIDGEN ST","PANAMA CITY","FL","32404"
"08/16/2024","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"09/30/2024","$303,317.99","504 KENTUCKY AVE","LYNN HAVEN","FL","32444"
"07/09/2024","$827,604.83","941 BLUEWOOD TER","WESTON","FL","33327"
"07/09/2024","$190,825.79","1310 NW 20 ST","FORT LAUDERDALE","FL","33311"
"07/09/2024","$426,821.53","17390 SW 21 ST","MIRAMAR","FL","33029"
"07/09/2024","$222,836.33","106 ROYAL PARK DR","OAKLAND PARK","FL","33309"
"07/09/2024","$323,666.09","9405 NW 74 ST","TAMARAC","FL","33321"
"07/09/2024","$18,887.04","3100 N COURSE LN","POMPANO BEACH","FL","33069"
"07/09/2024","$15,147.26","5061 W OAKLAND PARK BLVD","LAUDERDALE LAKES","FL","33313"
"07/10/2024","$1,022,968.83","14076 SW 54 ST","MIRAMAR","FL","33027"
"07/10/2024","$518,311.42","5172 NW 53 AVE","COCONUT CREEK","FL","33073"
"07/10/2024","$402,557.09","8400 NW 24 PL","SUNRISE","FL","33322"
"07/10/2024","$209,532.52","5100 DUPONT BLVD","FORT LAUDERDALE","FL","33308"
"07/10/2024","$302,894.96","2800 ALCAZAR DR","MIRAMAR","FL","33023"
"07/10/2024","$408,961.18","6112 NW 10 ST","MARGATE","FL","33063"
"07/10/2024","$423,067.53","6900 NW 61 AVE","PARKLAND","FL","33067"
"07/10/2024","$316,557.27","2290 NW 32 TER","LAUDERDALE LAKES","FL","33311"
"07/10/2024","$404,066.96","1811 SW 124 WAY","MIRAMAR","FL","33027"
"07/10/2024","$176,837.31","1011 TUPELO WAY","WESTON","FL","33327"
"07/11/2024","$2,995,481.93","6451 SW 136 LN","SOUTHWEST RANCHES","FL","33330"
"07/11/2024","$104,837.71","8480 NW 10 ST","PEMBROKE PINES","FL","33024"
"07/11/2024","$33,873.51","1040 SE 4 AVE","DEERFIELD BEACH","FL","33441"
"07/12/2024","$15,248.86","4456 CRYSTAL LAKE DR","DEERFIELD BEACH","FL","33064"
"07/12/2024","$15,203.37","4357 SW 125 LN","MIRAMAR","FL","33027"
"07/12/2024","$18,991.76","4025 ELLESMERE B","DEERFIELD BEACH","FL","33442"
"07/12/2024","$10,480.35","8450 SUNRISE LAKES BLVD","SUNRISE","FL","33322"
"07/16/2024","$613,340.36","2731 NW 123 AVE","CORAL SPRINGS","FL","33065"
"07/16/2024","$2,669,466.45","9558 EDEN MNR","PARKLAND","FL","33076"
"07/16/2024","$302,231.75","5381 NW 12 ST","LAUDERHILL","FL","33313"
"07/16/2024","$675,682.61","451 NW 41 AVE","COCONUT CREEK","FL","33066"
"07/16/2024","$1,346,237.00","19147 SW 8 ST","PEMBROKE PINES","FL","33029"
"07/16/2024","$509,632.30","19429 NW 14 ST","PEMBROKE PINES","FL","33029"
"07/16/2024","$272,099.76","4948 SW 31 TER","DANIA BEACH","FL","33312"
"07/16/2024","$15,866.16","701 SW 128 AVE","PEMBROKE PINES","FL","33027"
"07/16/2024","$793,197.91","3101 BAYSHORE DR","FORT LAUDERDALE","FL","33304"
"07/17/2024","$140,401.74","2814 FUNSTON ST","HOLLYWOOD","FL","33020"
"07/17/2024","$1,270,087.59","3316 NE 38 ST","FORT LAUDERDALE","FL","33308"
"07/17/2024","$239,567.19","1979 PISCES TER","WESTON","FL","33327"
"07/17/2024","$397,013.06","6061 SWANS WAY","COCONUT CREEK","FL","33073"
"07/17/2024","$152,698.34","2727 CARAMBOLA CIR S","COCONUT CREEK","FL","33066"
"07/17/2024","$220,090.63","2209 NW 6 PL","FORT LAUDERDALE","FL","33311"
"07/17/2024","$154,959.34","1720 JEFFERSON ST","HOLLYWOOD","FL","33020"
"07/17/2024","$396,858.00","302 SW 14 AVE","FORT LAUDERDALE","FL","33312"
"07/17/2024","$284,485.25","6801 SW 27 ST","MIRAMAR","FL","33023"
