"auction_date","judgment_amount","address","city","state","zip"
"01/14/2025","$133,204.71","5901 NW 26TH TER","GAINESVILLE","FL","32653"
"01/14/2025","$115,610.02","3321 SW 162ND ST","ARCHER","FL","32618"
"01/14/2025","$285,340.59","3731 NW 53RD RD","GAINESVILLE","FL","32653"
"01/14/2025","$19,941.87","819 SW 51ST WAY","GAINESVILLE","FL","32607"
"01/14/2025","$6,961.08","7756 NW 21ST DR","GAINESVILLE","FL","32609"
"01/16/2025","$295,652.54","12804 SE 8TH AVE","GAINESVILLE","FL","32641"
"01/16/2025","$102,141.99","1228 SE 19TH ST","GAINESVILLE","FL","32641"
"01/16/2025","$93,862.66","214 SE 13TH PL","GAINESVILLE","FL","32601"
"01/16/2025","$163,595.95","1129 NE 24TH TER","GAINESVILLE","FL","32641"
"01/16/2025","$30,427.13","2758 SW 14TH DR","GAINESVILLE","FL","32608"
"01/28/2025","$745,099.04","21410 SE 122 LN","HAWTHORNE","FL","32640"
"01/28/2025","$90,703.61","202 SE 14TH PL","GAINESVILLE","FL","32601"
"01/28/2025","$80,044.44","4531 SW 44TH LN","GAINESVILLE","FL","32608"
"02/06/2025","$572,602.27","10620 SW 10TH TER","MICANOPY","FL","32667"
"02/06/2025","$431,039.16","13714 NW STATE RD 45","HIGH SPRINGS","FL","32643"
"01/22/2025","$446,390.02","9902 THOMAS DR S 1334","PANAMA CITY BEACH","FL","32408"
"01/23/2025","$78,217.05","7512 HARVEY ST","PANAMA CITY","FL","32404"
"01/23/2025","$230,631.50","126 GRAND LAGOON SHORES","PANAMA CITY","FL","32408"
"02/05/2025","$148,521.05","923 GREENTREE RD","PANAMA CITY","FL","32401"
"02/10/2025","$257,632.91","125 RED BAY RD","PANAMA CITY","FL","32404"
"02/11/2025","$9,435.42","4623 HYACINTH ST","PANAMA CITY","FL","32404"
"02/13/2025","$14,060.46","331 LA VALENCIA CIR","PANAMA CITY BEACH","FL","32413"
"02/17/2025","$129,788.21","17711 LA FONTAIN DR","FOUNTAIN","FL","32438"
"02/17/2025","$687,156.88","1941 CALLAWAY DR E","PANAMA CITY","FL","32404"
"02/20/2025","$8,298.26","7638 CAMP FLOWERS RD","YOUNGSTOWN","FL","32466"
"03/10/2025","$425,911.91","468 EAGLE LAKE WAY","PANAMA CITY","FL","32404"
"03/21/2025","$224,879.16","738 MARK DR","PANAMA CITY","FL","32404"
"04/07/2025","$94,408.95","2403 MINNESOTA AVE","LYNN HAVEN","FL","32444"
"04/10/2025","$120,522.13","922 ARROW ST","PANAMA CITY","FL","32404"
"01/14/2025","$111,992.82","8031 NW 47 CT","LAUDERHILL","FL","33351"
"01/14/2025","$126,724.15","449 SW 22 AVE","FORT LAUDERDALE","FL","33312"
"01/14/2025","$393,491.57","3360 SW 50 ST","HOLLYWOOD","FL","33312"
"01/14/2025","$325,600.78","8436 SOUTHAMPTON DR","MIRAMAR","FL","33025"
"01/14/2025","$385,310.79","6940 NW 20 ST","MARGATE","FL","33063"
"01/14/2025","$796,103.88","3845 HERON RIDGE LN","WESTON","FL","33331"
"01/14/2025","$3,069,663.59","14101 LURAY RD","SOUTHWEST RANCHES","FL","33330"
"01/14/2025","$174,348.32","4701 NW 41 CT","LAUDERDALE LAKES","FL","33319"
"01/14/2025","$1,332,044.66","15843 SW 14 CT","PEMBROKE PINES","FL","33027"
"01/15/2025","$2,357,625.36","1737 NW 126 DR","CORAL SPRINGS","FL","33071"
"01/15/2025","$55,042.30","9571 ASHLEY DR","MIRAMAR","FL","33025"
"01/15/2025","$320,675.89","653 NW 3 CT","HALLANDALE BEACH","FL","33009"
"01/15/2025","$586,618.37","2037 NW 139 AVE","PEMBROKE PINES","FL","33028"
"01/15/2025","$13,644.11","17725 SW 46 ST","MIRAMAR","FL","33029"
"01/16/2025","$419,869.49","2400 NW 110 AVE","SUNRISE","FL","33322"
"01/16/2025","$190,825.79","1310 NW 20 ST","FORT LAUDERDALE","FL","33311"
"01/16/2025","$53,407.57","4165 SW 66 TER","DAVIE","FL","33314"
"01/16/2025","$426,821.53","17390 SW 21 ST","MIRAMAR","FL","33029"
"01/16/2025","$586,219.45","1718 NW 91 AVE","PLANTATION","FL","33322"
"01/16/2025","$14,661.74","5001 SW 37 AVE","HOLLYWOOD","FL","33312"
"01/16/2025","$397,125.11","884 NW 170 TER","PEMBROKE PINES","FL","33028"
"01/16/2025","$315,383.67","6209 DAWSON ST","HOLLYWOOD","FL","33023"
"01/16/2025","$24,219.78","7760 NW 50 ST","LAUDERHILL","FL","33351"
