"auction_date","judgment_amount","address","city","state","zip"
"03/12/2026","$70,639.82","6511 NW 27TH TER","GAINESVILLE","FL","32653"
"03/12/2026","$30,303.96","2600 SW 14TH DR","GAINESVILLE","FL","32608"
"03/19/2026","$219,123.16","14202 NW 158TH AVE","ALACHUA","FL","32615"
"02/27/2026","$29,252.33","9860 S THOMAS DR 1222","PANAMA CITY BEACH","FL","32408"
"03/02/2026","$17,130.34","5728 CALLAWAY CIR","PANAMA CITY","FL","32404"
"03/02/2026","$158,181.56","1328 MOON CT","SOUTHPORT","FL","32409"
"03/05/2026","$405,399.05","3855 HEARTWOOD ST","PANAMA CITY","FL","32404"
"03/05/2026","$306,517.19","428 S MACARTHUR AVE","PANAMA CITY","FL","32401"
"03/06/2026","$51,979.38","1422 LINCOLN AVE","PANAMA CITY","FL","32401"
"03/12/2026","$171,364.67","16801 LISBON AVE","PANAMA CITY BEACH","FL","32413"
"03/16/2026","$254,240.00","1501 ALABAMA AVE","LYNN HAVEN","FL","32444"
"03/16/2026","$173,710.49","2119 BRIAWOOD CIR","PANAMA CITY","FL","32405"
"03/18/2026","$226,812.00","1060 W 11TH CT","PANAMA CITY","FL","32401"
"03/24/2026","$84,319.29","908 E WND CT","PANAMA CITY","FL","32401"
"03/27/2026","$221,653.81","3785 ATLANTIS DR","SOUTHPORT","FL","32409"
"03/30/2026","$364,923.78","916 WYOMING AVE","LYNN HAVEN","FL","32444"
"04/06/2026","$201,078.58","211 N BERTHE AVE","PANAMA CITY","FL","32404"
"04/06/2026","$233,973.14","5628 MARTIN CT","PANAMA CITY","FL","32404"
"04/06/2026","$4,318,786.68","21523 FRONT BEACH RD","PANAMA CITY BEACH","FL","32413"
"04/07/2026","$242,876.12","1814 RHETT PL","LYNN HAVEN","FL","32444"
"04/13/2026","$118,147.27","10325 THOMAS LN","FOUNTAIN","FL","32438"
"04/14/2026","$837,832.10","9860 S THOMAS DR L11","PANAMA CITY BEACH","FL","32408"
"04/15/2026","$818,869.79","9860 S THOMAS DR L7","PANAMA CITY BEACH","FL","32408"
"04/15/2026","$49,231.36","15617 FRONT BEACH RD 307","PANAMA CITY BEACH","FL","32413"
"04/16/2026","$171,786.75","3111 E 2ND PLZ","PANAMA CITY","FL","32401"
"04/22/2026","$323,506.01","21316 SUNSET AVE","PANAMA CITY BEACH","FL","32413"
"04/24/2026","$49,720.32","NORTHWOOD ST","YOUNGSTOWN","FL","32466"
"02/26/2026","$547,390.52","800 NW 48 TER","PLANTATION","FL","33317"
"02/26/2026","$117,370.34","5860 NW 44 ST","LAUDERHILL","FL","33319"
"02/26/2026","$269,834.45","4701 NW 1 PL","DEERFIELD BEACH","FL","33442"
"02/26/2026","$216,140.33","1410 S OCEAN DR","HOLLYWOOD","FL","33019"
"02/26/2026","$320,478.49","5408 SW 14 CT","NORTH LAUDERDALE","FL","33068"
"02/26/2026","$175,744.23","8517 WINDSOR DR","MIRAMAR","FL","33025"
"02/26/2026","$26,641.24","11830 NW 31 PL","SUNRISE","FL","33323"
"02/26/2026","$306,809.67","820 NE 3 AVE","POMPANO BEACH","FL","33064"
"02/27/2026","$18,346.29","2311 S CYPRESS BEND DR","POMPANO BEACH","FL","33069"
"02/27/2026","$5,581.08","6605 NW 77 ST","TAMARAC","FL","33321"
"02/27/2026","$118,655.98","3366 NW 68 AVE","MARGATE","FL","33063"
"03/03/2026","$573,668.90","10901 NW 33 ST","CORAL SPRINGS","FL","33065"
"03/03/2026","$310,779.36","527 S 28 AVE","HOLLYWOOD","FL","33020"
"03/03/2026","$0.00","2241 SW 67 AVE","MIRAMAR","FL","33023"
"03/03/2026","$1,602,103.36","1855 HIDDEN TRAIL LN","WESTON","FL","33327"
"03/03/2026","$9,972.91","566 VILLAGE LAKE DR","WESTON","FL","33326"
"03/03/2026","$361,401.82","430 NW 30 AVE","FORT LAUDERDALE","FL","33311"
"03/03/2026","$388,824.14","4656 MONARCH WAY","COCONUT CREEK","FL","33073"
"03/03/2026","$117,022.61","80 NW 30 TER","FORT LAUDERDALE","FL","33311"
"03/03/2026","$81,509.31","1470 N DIXIE HWY","FORT LAUDERDALE","FL","33304"
"03/03/2026","$103,184.58","215 SE 3 AVE","HALLANDALE BEACH","FL","33009"
"03/04/2026","$453,626.11","1221 NW 159 AVE","PEMBROKE PINES","FL","33028"
"03/04/2026","$310,000.00","1200 SE 5 CT","FORT LAUDERDALE","FL","33301"
"03/04/2026","$147,569.55","4111 S OCEAN DR","HOLLYWOOD","FL","33019"
"03/04/2026","$128,554.33","1561 NE 34 CT","OAKLAND PARK","FL","33334"
