"auction_date","judgment_amount","address","city","state","zip"
"04/29/2025","$102,141.99","1228 SE 19TH ST","GAINESVILLE","FL","32641"
"04/29/2025","$344,793.91","1437 NW 136TH TER","NEWBERRY","FL","32669"
"04/29/2025","$6,636.20","24474 NW 7TH LN","NEWBERRY","FL","32669"
"04/29/2025","$9,234.87","24528 NW 7TH LN","NEWBERRY","FL","32669"
"04/29/2025","$6,052.70","7631 NW 20TH DR","GAINESVILLE","FL","32609"
"04/21/2025","$144,920.80","8815 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"04/21/2025","$234,173.42","2125 STERLING COVE BLVD","PANAMA CITY","FL","32408"
"04/21/2025","$315,367.73","324 FAIRWAY BLVD","PANAMA CITY BEACH","FL","32407"
"04/24/2025","$371,391.67","1217 FRANKFORD AVE","PANAMA CITY","FL","32401"
"04/25/2025","$31,851.59","9900 THOMAS DR S 2016","PANAMA CITY BEACH","FL","32408"
"04/29/2025","$461,888.77","151 DERBY WOODS DR","LYNN HAVEN","FL","32444"
"04/29/2025","$148,407.44","4629 PARK ST","PANAMA CITY","FL","32404"
"04/29/2025","$713,834.53","1135 NORTH BAY DR","LYNN HAVEN","FL","32444"
"04/29/2025","$20,617.71","7640 LIBERTY AVE","SOUTHPORT","FL","32409"
"04/22/2025","$710,701.39","17869 SW 54 ST","MIRAMAR, 33029","FL",""
"04/22/2025","$371,630.70","10947 NW 41 DR","CORAL SPRINGS, 33065","FL",""
"04/22/2025","$480,900.36","1288 NW 112 WAY","CORAL SPRINGS, 33071","FL",""
"04/22/2025","$254,403.91","2601 N NOB HILL RD","SUNRISE, 33322","FL",""
"04/22/2025","$359,012.00","790 NW 42 PL","DEERFIELD BEACH, 33064","FL",""
"04/22/2025","$1,029,688.30","2101 NE 55 CT","FORT LAUDERDALE, 33308","FL",""
"04/22/2025","$311,408.43","865 NW 80 TER","PLANTATION, 33324","FL",""
"04/22/2025","$1,186,943.52","4362 SW 52 ST","DANIA BEACH, 33314","FL",""
"04/22/2025","$95,825.62","4681 NW 43 CT","LAUDERDALE LAKES, 33319","FL",""
"04/23/2025","$408,918.89","12086-12088 NW 33 ST","CORAL SPRINGS, 33065","FL",""
"04/23/2025","$503,591.64","5040 SW 139 TER","MIRAMAR, 33027","FL",""
"04/23/2025","$357,725.34","3321 NW 17 CT","LAUDERHILL, 33311","FL",""
"04/23/2025","$583,005.35","1649 SW 28 TER","FORT LAUDERDALE, 33312","FL",""
"04/23/2025","$583,271.17","16080 SW 49 CT","MIRAMAR, 33027","FL",""
"04/23/2025","$442,630.04","5521 NE 26 AVE","FORT LAUDERDALE, 33308","FL",""
"04/23/2025","$397,027.52","8429 N CORAL CIR","NORTH LAUDERDALE, 33068","FL",""
"04/23/2025","$197,250.17","4163 NW 90 AVE","CORAL SPRINGS, 33065","FL",""
"04/23/2025","$86,691.65","2201 S OCEAN DR","HOLLYWOOD, 33019","FL",""
"04/23/2025","$707,914.13","4830 SW 188 AVE","SOUTHWEST RANCHES, 33332","FL",""
"04/24/2025","$279,132.08","6819 SIENNA CLUB DR","LAUDERHILL, 33319","FL",""
"04/24/2025","$316,894.13","8008 SW 6 ST","NORTH LAUDERDALE, 33068","FL",""
"04/24/2025","$240,258.17","700 PINE DR","POMPANO BEACH, 33060","FL",""
