"auction_date","judgment_amount","address","city","state","zip"
"01/06/2026","$271,873.25","880 NW 251ST DR","NEWBERRY","FL","32669"
"01/06/2026","$174,542.12","1948 NW 31ST PL","GAINESVILLE","FL","32605"
"01/08/2026","$117,469.24","1931 SE 43RD TER","GAINESVILLE","FL","32641"
"01/08/2026","$68,459.24","1215 NW 6TH PL","GAINESVILLE","FL","32601"
"01/08/2026","$153,115.39","16643 NW 168TH TER","ALACHUA","FL","32615"
"01/08/2026","$10,784.39","841 SW 60TH TER","GAINESVILLE","FL","32607"
"01/13/2026","$269,674.37","1228 SE US HWY 301","HAWTHORNE","FL","32640"
"01/13/2026","$94,156.22","2913 NE 14TH DR","GAINESVILLE","FL","32609"
"01/13/2026","$2,165.57","2306 SE 9TH PL","GAINESVILLE","FL","32641"
"01/15/2026","$106,402.76","15703 NW 138TH TER","ALACHUA","FL","32615"
"01/15/2026","$67,548.08","18563 NW 241ST ST","HIGH SPRINGS","FL","32643"
"01/20/2026","$288,542.43","24528 NW 7TH LN","NEWBERRY","FL","32669"
"01/20/2026","$358,197.47","1255 SE 12TH AVE","GAINESVILLE","FL","32641"
"01/22/2026","$541,307.10","6319 SW 37TH WAY","GAINESVILLE","FL","32608"
"01/22/2026","$147,546.54","1307 NW 43RD ST","GAINESVILLE","FL","32605"
"01/05/2026","$303,127.07","5707 MERRITT BROWN RD","PANAMA CITY","FL","32404"
"01/06/2026","$182,839.70","505 CARRIE LANE","LYNN HAVEN","FL","32444"
"01/06/2026","$122,574.71","3109 ORLANDO RD","PANAMA CITY","FL","32405"
"01/08/2026","$174,756.35","14701 FRONT BEACH RD 1127","PANAMA CITY BEACH","FL","32413"
"01/13/2026","$121,118.56","4119 FERRIS ST","PANAMA CITY","FL","32404"
"01/13/2026","$204,891.55","1613 ARTHUR AVE","PANAMA CITY","FL","32405"
"01/14/2026","$60,093.15","1002 9TH CT E","PANAMA CITY","FL","32401"
"01/15/2026","$381,998.07","219 S SHOREVIEW DR","PANAMA CITY","FL","32404"
"01/15/2026","$307,105.32","243 WOODLAWN CT","PANAMA CITY BEACH","FL","32407"
"01/16/2026","$169,433.83","1008 CYPRESS AVE","PANAMA CITY","FL","32401"
"01/16/2026","$77,479.49","6319 LOIS ST","PANAMA CITY","FL","32404"
"01/20/2026","$209,370.05","1809 GEORGIA CT","LYNN HAVEN","FL","32444"
"01/26/2026","$173,710.49","2119 BRIAWOOD CIR","PANAMA CITY","FL","32405"
"01/27/2026","$92,720.61","8823 SEMINOLE ST","YOUNGSTOWN","FL","32466"
"01/27/2026","$152,331.15","6507 WINONA ST","PANAMA CITY","FL","32404"
"01/27/2026","$418,924.10","315 HIDDEN ISLAND DR","PANAMA CITY BEACH","FL","32408"
"02/10/2026","$748,077.19","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"02/11/2026","$4,824.26","2902 SHORT TAIL CT","PANAMA CITY","FL","32405"
"02/11/2026","$242,876.12","1814 RHETT PL","LYNN HAVEN","FL","32444"
"02/17/2026","$60,666.02","14401 FRONT BEACH ROAD # 607","PANAMA CITY BEACH","FL","32413"
"02/17/2026","$617,165.75","9860 THOMAS DR S L15","PANAMA CITY BEACH","FL","32408"
"01/06/2026","$541,124.89","7741 BELMONTE BLVD","MARGATE","FL","33063"
"01/07/2026","$321,776.81","3030 ARTHUR ST","HOLLYWOOD","FL","33021"
"01/09/2026","$13,746.69","4745 NW 22 ST","COCONUT CREEK","FL","33063"
"01/13/2026","$0.00","1596 SALERNO CIR","WESTON","FL","33327"
"01/13/2026","$527,225.55","16682 ROYAL POINCIANA DR","WESTON","FL","33326"
"01/13/2026","$271,162.36","5891 E GRAND DUKE CIR","TAMARAC","FL","33321"
"01/13/2026","$583,543.92","4972 SW 90 WAY","COOPER CITY","FL","33328"
"01/13/2026","$135,577.01","3901 SW 58 AVE","WEST PARK","FL","33023"
"01/13/2026","$7,611.21","5860 NW 64 AVE","TAMARAC","FL","33319"
"01/13/2026","$648,122.47","7773 BILTMORE BLVD","MIRAMAR","FL","33023"
"01/13/2026","$122,546.95","1541 S OCEAN BLVD","LAUDERDALE BY THE SEA","FL","33062"
"01/13/2026","$224,408.18","463 NE 21 AVE","DEERFIELD BEACH","FL","33441"
"01/13/2026","$27,668.88","3141 NW 47 TER","LAUDERDALE LAKES","FL","33319"
"01/14/2026","$188,743.45","6674 RACQUET CLUB DR","LAUDERHILL","FL","33319"
"01/14/2026","$188,367.15","1121 NW 130 AVE","PEMBROKE PINES","FL","33028"
"01/14/2026","$672,043.12","8511 NW 52 CT","LAUDERHILL","FL","33351"
"01/14/2026","$876,908.04","7389 NW 48 PL","LAUDERHILL","FL","33319"
"01/14/2026","$100,419.29","10466 SUNRISE LAKES BLVD","SUNRISE","FL","33322"
"01/14/2026","$197,541.39","2501 NE 8 AVE","POMPANO BEACH","FL","33064"
"01/14/2026","$243,653.92","5208 NE 6 AVE","OAKLAND PARK","FL","33334"
"01/14/2026","$906,428.72","6466 NW 80 TER","PARKLAND","FL","33067"
"01/14/2026","$507,519.81","10000 SW 9 CT","PEMBROKE PINES","FL","33025"
"01/14/2026","$328,882.19","6911 SW 10 ST","NORTH LAUDERDALE","FL","33068"
"01/15/2026","$420,258.91","7920 NW 51 ST","LAUDERHILL","FL","33351"
"01/15/2026","$1,233,784.03","1945 S OCEAN DR","HALLANDALE BEACH","FL","33009"
"01/15/2026","$388,233.99","5336 FLAMINGO PL","COCONUT CREEK","FL","33073"
"01/15/2026","$1,375,562.78","19148 N GARDENIA AVE","WESTON","FL","33332"
"01/15/2026","$93,099.30","1510 SW 189 TER","PEMBROKE PINES","FL","33029"
"01/15/2026","$284,056.03","720 NW 33 TER","LAUDERHILL","FL","33311"
"01/15/2026","$310,779.36","527 S 28TH AVE","HOLLYWOOD","FL","33020"
"01/15/2026","$295,363.13","7040 NW 21 CT","SUNRISE","FL","33313"
"01/15/2026","$282,255.85","6641 NW 22 ST","MARGATE","FL","33063"
"01/15/2026","$533,646.07","2343 NW 162 WAY","PEMBROKE PINES","FL","33028"
"01/16/2026","$34,825.78","3013 N OAKLAND FOREST DR","OAKLAND PARK","FL","33309"
"01/16/2026","$18,219.71","3511 INVERRARY BLVD W","LAUDERHILL","FL","33319"
"01/16/2026","$9,333.27","12137 NW 46 ST","CORAL SPRINGS","FL","33076"
"01/16/2026","$17,160.94","5521 N UNIVERSITY DR","CORAL SPRINGS","FL","33067"
"01/16/2026","$22,829.25","1627 RIVERVIEW RD","DEERFIELD BEACH","FL","33441"
"01/16/2026","$6,005.30","1415 NW 126 LN","SUNRISE","FL","33323"
"01/16/2026","$9,634.46","1714 SW 20 TER","DEERFIELD BEACH","FL","33442"
"01/16/2026","$34,483.42","3774 INVERRARY BLVD","LAUDERHILL","FL","33319"
"01/16/2026","$17,843.11","3150 N COURSE LN 302","POMPANO BEACH","FL","33069"
"01/16/2026","$4,030.00","500 NW 17 AVE","POMPANO BEACH","FL","33069"
"01/20/2026","$1,319,979.11","1355 HOLLYWOOD BLVD","HOLLYWOOD","FL","33019"
"01/20/2026","$261,935.48","5300 WASHINGTON ST","HOLLYWOOD","FL","33021"
"01/20/2026","$19,972.01","13300 SW 1 ST","PEMBROKE PINES","FL","33027"
"01/20/2026","$268,598.68","514 SW 72 TER","NORTH LAUDERDALE","FL","33068"
"01/20/2026","$357,978.50","5520 SW 25 CT","WEST PARK","FL","33023"
"01/20/2026","$457,582.14","1140 NW 78 TER","PLANTATION","FL","33322"
"01/21/2026","$711,754.48","3537 SW 175 AVE","MIRAMAR","FL","33029"
"01/21/2026","$40,186.11","3955 N NOB HILL RD","SUNRISE","FL","33351"
"01/21/2026","$13,099.72","1420 SW 85 TER","PEMBROKE PINES","FL","33025"
"01/22/2026","$413,057.67","12723 SW 53 CT","MIRAMAR","FL","33027"
"01/22/2026","$447,358.07","9020 NW 19 ST","PEMBROKE PINES","FL","33024"
"01/22/2026","$430,645.03","333 SUNSET DR","FORT LAUDERDALE","FL","33301"
"01/22/2026","$539,316.07","1711 SW 85 AVE","MIRAMAR","FL","33025"
"01/22/2026","$121,006.04","4781 NW 19 CT","LAUDERHILL","FL","33313"
"01/22/2026","$1,602,103.36","1855 HIDDEN TRAIL LN","WESTON","FL","33327"
"01/22/2026","$458,734.24","2152 SW 148 AVE","MIRAMAR","FL","33027"
"01/22/2026","$1,804,295.06","4220 NE 27 AVE","LIGHTHOUSE POINT","FL","33064"
"01/22/2026","$1,099,862.07","19451 STONEBROOK ST","WESTON","FL","33332"
"01/08/2026","$297,325.81","455 LENOIR ST","PORT CHARLOTTE","FL","33948"
"01/09/2026","$501,261.07","10512 VAN WYCK TER","PORT CHARLOTTE","FL","33981"
"01/09/2026","$502,333.55","96 BROADMOOR LN","ROTONDA WEST","FL","33947"
"01/09/2026","$25,836.61","300 BERTHOUD ST","PORT CHARLOTTE","FL","33953"
"01/12/2026","$177,277.51","23221 ELMIRA BLVD","PORT CHARLOTTE","FL","33980"
"01/12/2026","$262,247.23","5104 SILVER BELL DR","PORT CHARLOTTE","FL","33948"
"01/16/2026","$14,407.23","2072 BELVOIR ST","PORT CHARLOTTE","FL","33953"
"01/16/2026","$22,812.70","13358 JAVA AVE","PORT CHARLOTTE","FL","33953"
"01/16/2026","$32,528.72","72 WESTMORE ST","PORT CHARLOTTE","FL","33953"
"01/16/2026","$24,296.20","16278 ARCARO AVE","PORT CHARLOTTE","FL","33954"
"01/21/2026","$120,368.73","2321 WILEY ST","PORT CHARLOTTE","FL","33952"
"01/22/2026","$100,988.97","645 DALTON BLVD","PORT CHARLOTTE","FL","33952"
"01/26/2026","$496,982.80","4320 POINT CT","PORT CHARLOTTE","FL","33948"
"01/30/2026","$96,338.21","16130 ARALIA DR","PUNTA GORDA","FL","33955"
"01/30/2026","$256,843.40","17215 BERWIN AVE","PORT CHARLOTTE","FL","33948"
"01/30/2026","$11,111.14","2020 WILLOW HAMMOCK CIR -UNIT","PUNTA GORDA","FL","33983"
