"auction_date","judgment_amount","address","city","state","zip"
"01/29/2026","$158,189.17","25136 NW 5TH AVE","NEWBERRY","FL","32669"
"02/10/2026","$55,486.24","7108 NW 92ND PL","GAINESVILLE","FL","32653"
"02/10/2026","$180,353.09","925 NW 13TH AVE","GAINESVILLE","FL","32601"
"02/12/2026","$256,576.56","717 NW 253RD ST","NEWBERRY","FL","32669"
"02/12/2026","$153,115.39","16643 NW 168TH TER","ALACHUA","FL","32615"
"01/27/2026","$152,331.15","6507 WINONA ST","PANAMA CITY","FL","32404"
"01/27/2026","$418,924.10","315 HIDDEN ISLAND DR","PANAMA CITY BEACH","FL","32408"
"01/28/2026","$356,454.44","260 RYDER LN","PANAMA CITY","FL","32404"
"01/29/2026","$387,142.67","9850 SOUTH THOMAS DRIVE # 1001","PANAMA CITY BEACH","FL","32408"
"02/06/2026","$189,279.16","14401 FRONT BEACH RD 427","PANAMA CITY BEACH","FL","32413"
"02/10/2026","$748,077.19","9860 THOMAS DR S L19","PANAMA CITY BEACH","FL","32408"
"02/10/2026","$260,133.81","7304 ELLIE B DR","PANAMA CITY","FL","32404"
"02/10/2026","$305,467.15","520 RICHARD JACKSON BLVD 2002","PANAMA CITY BEACH","FL","32407"
"02/11/2026","$4,824.26","2902 SHORT TAIL CT","PANAMA CITY","FL","32405"
"02/11/2026","$104,596.72","6908 SUNSET AVE","PANAMA CITY BEACH","FL","32408"
"02/11/2026","$242,876.12","1814 RHETT PL","LYNN HAVEN","FL","32444"
"02/17/2026","$126,345.65","331 S COMET AVE","PANAMA CITY","FL","32404"
"02/17/2026","$60,666.02","14401 FRONT BEACH ROAD # 607","PANAMA CITY BEACH","FL","32413"
"02/17/2026","$617,165.75","9860 THOMAS DR S L15","PANAMA CITY BEACH","FL","32408"
"02/19/2026","$418,769.24","1510 CONNECTICUT AVE","LYNN HAVEN","FL","32444"
"02/19/2026","$244,319.95","6508 NORTH LAGOON DR","PANAMA CITY BEACH","FL","32408"
"02/25/2026","$76,512.42","5930 PITTI LN","YOUNGSTOWN","FL","32466"
"02/27/2026","$29,252.33","9860 S THOMAS DR 1222","PANAMA CITY BEACH","FL","32408"
"03/02/2026","$17,130.34","5728 CALLAWAY CIR","PANAMA CITY","FL","32404"
"03/02/2026","$158,181.56","1328 MOON CT","SOUTHPORT","FL","32409"
"03/05/2026","$405,399.05","3855 HEARTWOOD ST","PANAMA CITY","FL","32404"
"03/06/2026","$51,979.38","1422 LINCOLN AVE","PANAMA CITY","FL","32401"
"03/27/2026","$221,653.81","3785 ATLANTIS DR","SOUTHPORT","FL","32409"
"04/13/2026","$118,147.27","10325 THOMAS LN","FOUNTAIN","FL","32438"
"01/27/2026","$174,570.51","244 PRESCOTT M","DEERFIELD BEACH","FL","33442"
"01/27/2026","$174,570.51","245 PRESCOTT M","DEERFIELD BEACH","FL","33442"
"01/27/2026","$172,151.55","246 PRESCOTT M","DEERFIELD BEACH","FL","33442"
"01/27/2026","$315,176.66","6755 SW 7 ST","MARGATE","FL","33068"
"01/27/2026","$246,293.26","1035 W JASMINE LN","NORTH LAUDERDALE","FL","33068"
"01/27/2026","$264,903.66","1535 NW 11 WAY","FORT LAUDERDALE","FL","33311"
"01/27/2026","$30,245.36","120 NE 20 AVE","DEERFIELD BEACH","FL","33441"
"01/28/2026","$72,800.66","5640 NW 13 ST","LAUDERHILL","FL","33313"
"01/28/2026","$325,981.03","3151 NW 4 ST","LAUDERHILL","FL","33311"
"01/28/2026","$289,771.59","4831 NW 15 ST","COCONUT CREEK","FL","33063"
"01/28/2026","$482,709.01","4416 W BROWARD BLVD","PLANTATION","FL","33317"
"01/28/2026","$543,417.66","824 HOLLY LN","PLANTATION","FL","33317"
"01/28/2026","$119,305.48","112 LAKE EMERALD DR 106","OAKLAND PARK","FL","33309"
"01/28/2026","$1,158,802.73","401-403 NE 14 AVE","FORT LAUDERDALE","FL","33301"
"01/28/2026","$41,951.62","2421 NE 65 ST","FORT LAUDERDALE","FL","33308"
"01/29/2026","$660,009.94","3707 SW 50 CT","HOLLYWOOD","FL","33312"
"01/29/2026","$1,081,376.19","904 STILLWATER CT","WESTON","FL","33327"
"01/29/2026","$128,554.33","1561 NE 34 CT","OAKLAND PARK","FL","33334"
"01/29/2026","$514,235.54","2921 DEVONWOOD AVE","MIRAMAR","FL","33025"
"01/29/2026","$110,126.33","7318 NW 75 ST","TAMARAC","FL","33321"
"01/29/2026","$493,108.23","5522 NW 125 TER","CORAL SPRINGS","FL","33076"
"01/29/2026","$657,341.47","5201 SW 28 TER","DANIA BEACH","FL","33312"
"01/29/2026","$351,066.35","9528 NW 9 CT","PLANTATION","FL","33324"
"01/29/2026","$39,581.50","8030 HAMPTON BLVD","NORTH LAUDERDALE","FL","33068"
"01/29/2026","$111,873.06","3253 RIVERSIDE DR","CORAL SPRINGS","FL","33065"
"01/30/2026","$11,339.20","2741 CARAMBOLA CIR S","COCONUT CREEK","FL","33066"
"01/30/2026","$8,467.69","8631 NW 80 ST","TAMARAC","FL","33321"
"01/30/2026","$15,871.97","3280 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"01/30/2026","$35,616.37","3301 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"01/30/2026","$27,845.66","12113 NW 33 ST","SUNRISE","FL","33323"
"01/30/2026","$22,223.71","31 LAREDO PL","DAVIE","FL","33324"
"02/03/2026","$547,706.22","17487 SW 20 CT","MIRAMAR","FL","33029"
"02/03/2026","$463,500.70","758 SW 3 PL","DANIA BEACH","FL","33004"
"02/03/2026","$145,577.87","4872 NW 6 CT","PLANTATION","FL","33317"
"02/03/2026","$283,889.59","4301 SW 52 ST","DANIA BEACH","FL","33314"
"02/03/2026","$555,263.43","2555 NW 124 AVE","CORAL SPRINGS","FL","33065"
"02/03/2026","$122,484.94","817 NE 11 AVE","POMPANO BEACH","FL","33060"
"02/03/2026","$86,135.29","4720 NW 16 CT","LAUDERHILL","FL","33313"
"02/03/2026","$1,041,747.63","13085 ADDILYN CT","DAVIE","FL","33325"
"02/03/2026","$313,691.81","3141 N 73 AVE","HOLLYWOOD","FL","33024"
"02/03/2026","$191,746.06","1716 SW 13 CT","FORT LAUDERDALE","FL","33312"
"02/04/2026","$349,188.84","220 NW 20 ST","POMPANO BEACH","FL","33060"
"02/04/2026","$148,463.85","1958 MONROE ST","HOLLYWOOD","FL","33020"
"02/04/2026","$400,019.47","3450 SW 17 ST","FORT LAUDERDALE","FL","33312"
"02/04/2026","$11,604.14","3365 CABARET LN","MARGATE","FL","33063"
"02/04/2026","$788,093.77","404 NW 112 AVE","CORAL SPRINGS","FL","33071"
"02/04/2026","$553,609.53","693 NW 133 WAY","PLANTATION","FL","33325"
"02/04/2026","$277,900.79","6935 NW 29 CT","MARGATE","FL","33063"
"02/04/2026","$427,400.50","4874 SW 34 TER","HOLLYWOOD","FL","33312"
"02/04/2026","$23,335.37","8350 SANDS POINT BLVD","TAMARAC","FL","33321"
"02/04/2026","$181,630.26","6439 BAY CLUB DR","FORT LAUDERDALE","FL","33308"
"02/05/2026","$868,230.23","850 NW 168 AVE","PEMBROKE PINES","FL","33028"
"02/05/2026","$658,713.78","620 NW 104 AVE","CORAL SPRINGS","FL","33071"
"02/05/2026","$346,208.43","4339 LAGO DR","DEERFIELD BEACH","FL","33064"
"02/05/2026","$295,436.42","8410 NW 59 PL","TAMARAC","FL","33321"
"02/05/2026","$205,805.63","2223 NW 56 AVE","LAUDERHILL","FL","33313"
"02/06/2026","$21,359.96","1040 SW 8 AVE","DEERFIELD BEACH","FL","33441"
"02/06/2026","$17,657.50","11459 LAKEVIEW DR","CORAL SPRINGS","FL","33071"
"02/06/2026","$25,412.87","6600 ROYAL PALM BLVD","MARGATE","FL","33063"
"02/06/2026","$35,248.84","2200 S CYPRESS BEND DR","POMPANO BEACH","FL","33069"
"02/06/2026","$8,356.24","1038 BERKSHIRE B","DEERFIELD BEACH","FL","33442"
"02/06/2026","$24,409.69","3301 SPANISH MOSS TER","LAUDERHILL","FL","33319"
"02/10/2026","$2,286,701.44","3328 NE 16 CT","FORT LAUDERDALE","FL","33305"
"02/10/2026","$572,627.60","1680 NW 99 AVE","PLANTATION","FL","33322"
"02/10/2026","$19,105.99","1049 NW 161 AVE","PEMBROKE PINES","FL","33028"
"02/10/2026","$28,091.06","3095 N COURSE DR","POMPANO BEACH","FL","33069"
"02/10/2026","$10,970.16","6387 NW 120 DR","CORAL SPRINGS","FL","33076"
"02/10/2026","$19,635.36","9470 LIVE OAK PL","DAVIE","FL","33324"
"02/10/2026","$18,643.42","16807 SW 51 ST","MIRAMAR","FL","33027"
"02/11/2026","$779,823.52","15624 SW 53 CT","MIRAMAR","FL","33027"
"02/11/2026","$3,060,973.81","1055 HOLLYWOOD BLVD","HOLLYWOOD","FL","33019"
"02/11/2026","$227,323.06","1231 SW 46 AVE","POMPANO BEACH","FL","33069"
"02/11/2026","$411,241.84","1821 SW 98 TER","MIRAMAR","FL","33025"
"02/11/2026","$193,535.34","2043 NW 8 ST","POMPANO BEACH","FL","33069"
"02/11/2026","$317,417.14","2661 LAGUNA WAY","MIRAMAR","FL","33025"
"02/11/2026","$243,269.48","6305 NW 73 AVE","TAMARAC","FL","33321"
"02/11/2026","$612,778.35","1613-1615 NE 25 ST","WILTON MANORS","FL","33305"
"02/11/2026","$446,981.76","5706 BAMBOO CIR","TAMARAC","FL","33319"
"02/11/2026","$26,502.66","7900 NW 79 TER","TAMARAC","FL","33321"
"02/12/2026","$416,079.90","11010 CLUBHOUSE RD","PEMBROKE PINES","FL","33026"
"02/12/2026","$213,472.87","285 NW 45 TER","DEERFIELD BEACH","FL","33442"
"02/12/2026","$1,612,687.12","12390 NW 7 ST","PLANTATION","FL","33325"
"02/12/2026","$41,961.98","10360 NW 30 CT","SUNRISE","FL","33322"
"02/12/2026","$22,012.08","11680 NW 19 DR","CORAL SPRINGS","FL","33071"
"02/12/2026","$559,376.32","7440 NW 42 CT","LAUDERHILL","FL","33319"
"02/13/2026","$38,009.19","1631 RIVERVIEW RD","DEERFIELD BEACH","FL","33441"
"02/13/2026","$19,583.80","3571 INVERRARY DR","LAUDERHILL","FL","33319"
"02/13/2026","$10,676.37","10748 NW 37 PL","SUNRISE","FL","33351"
"02/24/2026","$173,917.86","252 PRESCOTT M","DEERFIELD BEACH","FL","33442"
"01/29/2026","$328,695.94","1598 NOBLE TER","PORT CHARLOTTE","FL","33952"
"01/29/2026","$492,079.40","2700 W MARION AVE","PUNTA GORDA","FL","33950"
"01/29/2026","$200,000.00","3121 WISTERIA PL","PUNTA GORDA","FL","33950"
"01/30/2026","$96,338.21","16130 ARALIA DR","PUNTA GORDA","FL","33955"
"01/30/2026","$256,843.40","17215 BERWIN AVE","PORT CHARLOTTE","FL","33948"
"02/02/2026","$14,388.96","14196 GUADALCANAL AVE","PORT CHARLOTTE","FL","33953"
"02/06/2026","$14,677.66","4 ASPEN CT","PLACIDA","FL","33946"
"02/06/2026","$26,308.75","15538 RAVINE AVE","PORT CHARLOTTE","FL","33953"
"02/06/2026","$14,097.91","17338 PALMETTO PASS LN","PUNTA GORDA","FL","33982"
"02/06/2026","$246,843.81","1140 VICTORIA AVE NW","PORT CHARLOTTE","FL","33948"
"02/09/2026","$12,830.92","1596 FRISCO TER","PORT CHARLOTTE","FL","33953"
"02/11/2026","$17,465.60","3300 LOVELAND BLVD # 2501","PORT CHARLOTTE","FL","33980"
"02/11/2026","$15,787.77","17204 BULLHORN CIR","PUNTA GORDA","FL","33982"
"02/11/2026","$9,912.50","1 BOBOLINK PL","PLACIDA","FL","33946"
"02/18/2026","$62,010.56","11186 GRAPEFRUIT LN","PUNTA GORDA","FL","33955"
"02/18/2026","$405,485.76","21010 MIDWAY BLVD","PORT CHARLOTTE","FL","33952"
"02/18/2026","$255,872.48","3453 MAPLE TER","PORT CHARLOTTE","FL","33952"
"02/18/2026","$8,030.14","13602 MARTHA AVE","PORT CHARLOTTE","FL","33981"
"02/19/2026","$190,853.67","189 CENTER AVENUE NW","PORT CHARLOTTE","FL","33952"
"02/19/2026","$457,428.39","1968 SUNSET PRESERVE WAY","PORT CHARLOTTE","FL","33953"
"02/19/2026","$194,394.86","21330 HEPNER AVE","PORT CHARLOTTE","FL","33952"
"02/27/2026","$192,498.54","2216 MARK AVE","PUNTA GORDA","FL","33950"
"04/16/2026","$160,935.27","1637 ALTON RD","PORT CHARLOTTE","FL","33952"
"04/20/2026","$564,119.63","12439 PRATHER AVE","PORT CHARLOTTE","FL","33981"
"01/29/2026","$71,968.26","5120 E HOPP LN","INVERNESS","FL","34452"
"01/29/2026","$486,855.16","235 S LEE ST","BEVERLY HILLS","FL","34465"
"02/05/2026","$542,735.66","11020 N CITRUS AVE","CRYSTAL RIVER","FL","34428"
"02/05/2026","$33,819.71","5434 S GARCIA TER","INVERNESS","FL","34452"
"02/05/2026","$206,630.26","6975 N GOLD LEAF PT","DUNNELLON","FL","34433"
"02/05/2026","$110,723.69","7025 W VILLAGE DR","HOMOSASSA","FL","34446"
"02/05/2026","$102,161.61","4374 E THUNDERHILL LOOP","HERNANDO","FL","34442"
"02/05/2026","$286,376.61","5006 S ATWOOD TER","INVERNESS","FL","34452"
"02/05/2026","$47,679.28","3790 W HAMPSHIRE BLVD","CITRUS SPRINGS","FL","34433"
"02/12/2026","$183,159.95","6022 E TREMONT ST","INVERNESS","FL","34452"
"02/12/2026","$434,912.47","213 LINDER DR","HOMOSASSA","FL","34446"
"01/28/2026","$278,416.50","2471 HALPERNS WAY","MIDDLEBURG","FL","32068"
"01/29/2026","$19,384.08","3662 CLUBHOUSE DR A","GREEN COVE SPRINGS","FL","32043"
"02/04/2026","$317,420.92","133 KNIGHT BOXX RD","MIDDLEBURG","FL","32068"
"02/04/2026","$484,617.46","637 IVORY PALM RD","ORANGE PARK","FL","32073"
"02/04/2026","$5,594.62","4051 SANDHILL CRANE TER","MIDDLEBURG","FL","32068"
"02/04/2026","$133,899.24","213 SNAKE RD","GREEN COVE SPRINGS","FL","32043"
"02/04/2026","$229,543.55","3248 MERGANZER TRL","ORANGE PARK","FL","32065"
"02/04/2026","$262,599.53","1429 WOLF TRL","MIDDLEBURG","FL","32068"
"02/04/2026","$5,523.70","3478 LYNN CT","MIDDLEBURG","FL","32068"
"02/11/2026","$50,529.32","4381 SADDLEHORN TRL","MIDDLEBURG","FL","32068"
"02/11/2026","$602,339.40","1875 OAKCHIME DR","ORANGE PARK","FL","32065"
"02/11/2026","$130,412.05","19 N COCOA AVE","MIDDLEBURG","FL","32068"
"02/18/2026","$145,074.00","2878 THUNDER RD","MIDDLEBURG","FL","32068"
"02/18/2026","$88,769.71","1838 QUEBEC CT","MIDDLEBURG","FL","32068"
"01/27/2026","$116,018.96","4140 LOCKHART DR","JACKSONVILLE","FL","32209"
"01/27/2026","$117,427.81","7204 PAUL HOWARD DR","JACKSONVILLE","FL","32222"
"01/27/2026","$113,700.42","9129 TAMWORTH RD","JACKSONVILLE","FL","32208"
"01/27/2026","$1,781.80","12627 S MISSION HILLS CIR","JACKSONVILLE","FL","32225"
"01/27/2026","$1,321,147.74","5545 EDENFIELD RD","JACKSONVILLE","FL","32277"
