"auction_type","auction_date","auction_time","sold_to","sold_amount","judgment_amount","assessed_value","plaintiff_max_bid","surplus_amount","case_number","parcel_id","address","city","state","zip"
"FORECLOSURE","10/01/2024","10:02 AM ET","3rd Party Bidder","$144,000.00","$138,250.34","$77,683.00","Hidden","$5,749.66","522022CA003258XXCICI","163112478080050080","1712 25TH AVE N","ST PETERSBURG","FL","33713"
"FORECLOSURE","10/17/2024","10:11 AM ET","3rd Party Bidder","$120,000.00","$15,150.44","Not Found","Hidden","$104,849.56","522024CC000939XXCOCO","Property Appraiser","9760 LAKE SEMINOLE DRIVE EAST","LARGO","FL","33773"
"FORECLOSURE","10/17/2024","10:37 AM ET","3rd Party Bidder","$31,800.00","$14,014.64","$110,603.00","Hidden","$17,785.36","522024CC002169XXCOCO","152923450710002010","1524 LAKEVIEW RD # 201","CLEARWATER","FL","33756"
"FORECLOSURE","10/29/2024","10:23 AM ET","3rd Party Bidder","$40,000.00","$28,060.82","$111,002.00","$18,454.83","$11,939.18","522020CA005948XXCICI","163025438160331251","1125 83RD AVE N # A","ST PETERSBURG","FL","33702"
"FORECLOSURE","10/29/2024","10:25 AM ET","3rd Party Bidder","$124,400.00","$125,440.49","$68,720.00","$124,338.79","$-1,040.49","522023CA007464XXCICI","163212956340040140","2070 68TH TER S","ST PETERSBURG","FL","33712"
"FORECLOSURE","10/30/2024","10:03 AM ET","3rd Party Bidder","$107,300.00","$109,666.07","$121,725.00","Hidden","$-2,366.07","522018CA006740XXCICI","163029287460000030","6127 84TH AVE","PINELLAS PARK","FL","33781"
"FORECLOSURE","08/01/2024","10:03 AM ET","3rd Party Bidder","$215,100.00","$183,324.68","$174,264.00","Hidden","$31,775.32","2023CA006975000000","262825590012000020","1802 EMILY DR","WINTER HAVEN","FL","33884"
"FORECLOSURE","08/02/2024","10:04 AM ET","3rd Party Bidder","$242,200.00","$229,460.04","$219,739.00","$242,164.05","$12,739.96","2024CA000815000000","272726758511001130","430 STILLWATER LN","HAINES CITY","FL","33844"
"FORECLOSURE","08/05/2024","10:23 AM ET","3rd Party Bidder","$198,200.00","$194,370.36","$169,744.00","$196,878.29","$3,829.64","2024CA000039000000","272629707041001000","366 MADISON DR","DAVENPORT","FL","33837"
"FORECLOSURE","08/06/2024","10:12 AM ET","3rd Party Bidder","$161,100.00","$86,336.49","$248,095.00","Hidden","$74,763.51","2023CA005162000000","232724000000031025","6416 TULA LN","LAKELAND","FL","33809"
"FORECLOSURE","08/09/2024","10:16 AM ET","3rd Party Bidder","$45,200.00","$73,163.30","$33,513.00","$800.00","$-27,963.30","2023CA004593000000","262933691500021110","281 ELM ST","BARTOW","FL","33830"
"FORECLOSURE","08/13/2024","10:08 AM ET","3rd Party Bidder","$83,500.00","$81,256.91","$44,446.00","Hidden","$2,243.09","2023CA005531000000","263006692942001450","371 HIGHLANDS WAY","BARTOW","FL","33830"
"FORECLOSURE","08/13/2024","10:12 AM ET","3rd Party Bidder","$152,100.00","$55,170.84","$162,906.00","$56,562.56","$96,929.16","2023CA006139000000","232812057103000220","1152 N VIRGINIA AVE","LAKELAND","FL","33805"
"FORECLOSURE","08/13/2024","10:18 AM ET","3rd Party Bidder","$374,800.00","$317,321.76","$381,466.00","$324,822.48","$57,478.24","2023CA006758000000","282619932936000150","2203 VICTORIA DR","DAVENPORT","FL","33837"
"FORECLOSURE","08/15/2024","10:02 AM ET","3rd Party Bidder","$265,300.00","$435,343.13","$308,067.00","Hidden","$-170,043.13","2024CA000868000000","272709729507001340","2180 NIGHTHAWK DR","HAINES CITY","FL","33844"
"FORECLOSURE","08/16/2024","10:11 AM ET","3rd Party Bidder","$129,200.00","$126,467.19","$154,320.00","Hidden","$2,732.81","2019CA005176000000","282917937000000560","4080 SILVER SPUR LOOP","LAKE WALES","FL","33853"
"FORECLOSURE","08/19/2024","10:05 AM ET","3rd Party Bidder","$106,000.00","$99,517.41","$138,492.00","Hidden","$6,482.59","2022CA002108000000","233026156700000010","4970 MAGNOLIA AVE","MULBERRY","FL","33860"
"FORECLOSURE","08/19/2024","10:15 AM ET","3rd Party Bidder","$150,100.00","$8,675.91","$173,691.00","$15,847.85","$141,424.09","2022CA003770000000","282802934710115210","256 GROUPER CT","POINCIANA","FL","34759"
"FORECLOSURE","08/22/2024","10:08 AM ET","3rd Party Bidder","$163,300.00","$132,531.73","$185,202.00","Hidden","$30,768.27","2023CA000046000000","272936880201000400","1423 CHAMBERLAIN LOOP","LAKE WALES","FL","33853"
"FORECLOSURE","08/23/2024","10:02 AM ET","3rd Party Bidder","$145,100.00","$237,755.37","$188,948.00","$145,000.00","$-92,655.37","2024CA000541000000","252813343500003120","1701 NW 36TH ST","WINTER HAVEN","FL","33881"
"FORECLOSURE","08/27/2024","10:45 AM ET","3rd Party Bidder","$152,800.00","$105,161.30","$131,292.00","$111,371.37","$47,638.70","2019CA004397000000","26-28-31-641445-000240","137 KINGS POND AVE","WINTER HAVEN","FL","33880"
"FORECLOSURE","08/27/2024","10:45 AM ET","3rd Party Bidder","$152,800.00","$105,161.30","$131,292.00","$111,371.37","$47,638.70","2019CA004397000000","26-28-31-641445-000240","137 KINGS POND AVE","WINTER HAVEN","FL","33880"
"FORECLOSURE","08/28/2024","10:10 AM ET","3rd Party Bidder","$134,000.00","$130,693.44","$139,928.00","Hidden","$3,306.56","2021CA003054000000","26-28-27-593520-000230","1739 AVENUE C NE","WINTER HAVEN","FL","33881"
"FORECLOSURE","08/28/2024","10:58 AM ET","3rd Party Bidder","$62,600.00","$6,128.11","$62,747.00","$6,562.11","$56,471.89","2023CC008907000000","26-25-02-488046-009030","721 POLO PARK BLVD","DAVENPORT","FL","33897"
"FORECLOSURE","08/29/2024","10:16 AM ET","3rd Party Bidder","$175,000.00","$40,103.69","$44,399.00","Hidden","$134,896.31","2016CA001540000000","272728760800006050","318 S 21ST ST","HAINES CITY","FL","33844"
"FORECLOSURE","08/30/2024","10:06 AM ET","3rd Party Bidder","$130,000.00","$51,941.95","$138,063.00","Hidden","$78,058.05","2022CA003055000000","232718000998002950","7005 DOVE MEADOW TRL","LAKELAND","FL","33810"
"FORECLOSURE","09/03/2024","10:08 AM ET","3rd Party Bidder","$302,100.00","$228,184.47","$249,008.00","Hidden","$73,915.53","2023CA004755000000","27-27-04-725006-001860","538 CADIZ LOOP","DAVENPORT","FL","33897"
"FORECLOSURE","09/03/2024","10:23 AM ET","3rd Party Bidder","$37,100.00","$36,883.82","$61,553.00","$33,708.82","$216.18","2023CC002118000000","23-27-25-009210-001970","1007 CASSANDRA LN","LAKELAND","FL","33809"
"FORECLOSURE","09/03/2024","10:08 AM ET","3rd Party Bidder","$302,100.00","$228,184.47","$249,008.00","Hidden","$73,915.53","2023CA004755000000","27-27-04-725006-001860","538 CADIZ LOOP","DAVENPORT","FL","33897"
"FORECLOSURE","09/03/2024","10:23 AM ET","3rd Party Bidder","$37,100.00","$36,883.82","$61,553.00","$33,708.82","$216.18","2023CC002118000000","23-27-25-009210-001970","1007 CASSANDRA LN","LAKELAND","FL","33809"
"FORECLOSURE","09/04/2024","10:03 AM ET","3rd Party Bidder","$15,100.00","$7,699.05","$5,188.00","$6,000.00","$7,400.95","2023CC000436000000","28-27-33-934460-395060","MEDITERRANEAN DR","POINCIANA","FL","34759"
"FORECLOSURE","09/10/2024","10:26 AM ET","3rd Party Bidder","$185,000.00","$124,749.75","$148,858.00","Hidden","$60,250.25","2024CA000163000000","26-29-01-663562-000721","3966 CYPRESS LNDG W","WINTER HAVEN","FL","33884"
"FORECLOSURE","09/12/2024","10:12 AM ET","3rd Party Bidder","$10,100.00","$4,538.06","Not Found","$4,538.06","$5,561.94","2024CC004047000000","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","09/16/2024","10:05 AM ET","3rd Party Bidder","$70,100.00","$5,776.15","$234,295.00","Hidden","$64,323.85","2023CC005327000000","27-27-28-776634-000270","308 BOW LN","HAINES CITY","FL","33844"
"FORECLOSURE","09/30/2024","10:32 AM ET","3rd Party Bidder","$101,400.00","$59,878.18","$160,729.00","Hidden","$41,521.82","2023CA004920000000","25-28-13-343500-002770","1771 INMAN DR","WINTER HAVEN","FL","33881"
"FORECLOSURE","09/30/2024","10:32 AM ET","3rd Party Bidder","$101,400.00","$59,878.18","$160,729.00","Hidden","$41,521.82","2023CA004920000000","25-28-13-343500-002770","1771 INMAN DR","WINTER HAVEN","FL","33881"
"FORECLOSURE","10/14/2024","10:10 AM ET","3rd Party Bidder","$252,800.00","$288,895.11","$235,256.00","Hidden","$-36,095.11","2024CA001330000000","24-29-23-288039-000830","6413 GARDNER DR","LAKELAND","FL","33813"
"FORECLOSURE","08/15/2024","11:19 AM ET","3rd Party Bidder","$43,300.00","$40,733.73","$100,460.00","Hidden","$2,566.27","542020CA000066CAAXMX","49-09-27-0015-0000-0041","104 VINE RD","EAST PALATKA","FL","32131"
"FORECLOSURE","08/15/2024","11:20 AM ET","3rd Party Bidder","$45,200.00","$35,564.00","$14,860.00","$35,564.00","$9,636.00","542022CA000385CAAXMX","31-11-27-0600-0000-0590","508 W MAIN ST","POMONA PARK","FL","32181"
"FORECLOSURE","08/15/2024","11:38 AM ET","3rd Party Bidder","$62,000.00","$16,920.00","$96,890.00","$17,421.16","$45,080.00","542023CA000553CAAXMX","03-09-23-3408-0030-0080","185 LAKEVIEW DR","MELROSE","FL","32666"
"FORECLOSURE","08/15/2024","11:39 AM ET","3rd Party Bidder","$74,700.00","$68,704.34","$87,970.00","Hidden","$5,995.66","542023CA000585CAAXMX","42-10-27-6850-2620-0030","1412 LAUREL ST","PALATKA","FL","32177"
"FORECLOSURE","08/22/2024","11:19 AM ET","3rd Party Bidder","$57,900.00","$87,660.90","$86,760.00","Hidden","$-29,760.90","542023CA000454CAAXMX","13-10-26-6550-0020-0100","1814 LOCUST","PALATKA","FL","32177"
"FORECLOSURE","10/17/2024","11:04 AM ET","3rd Party Bidder","$88,000.00","$86,481.05","$70,980.00","Hidden","$1,518.95","542023CA000537CAAXMX","28-10-27-3700-0000-0300","133 OLEANDER DR","SAN MATEO","FL","32187"
"FORECLOSURE","08/15/2024","12:11 PM ET","3rd Party Bidder","$120,900.00","$99,369.88","$141,902.00","Hidden","$21,530.12","CA23-1435","0506701208","10450 ERICKSON AVE","HASTINGS","FL","32145"
"FORECLOSURE","08/15/2024","12:11 PM ET","3rd Party Bidder","$120,900.00","$99,369.88","$141,902.00","Hidden","$21,530.12","CA23-1435","0506701208","10450 ERICKSON AVE","HASTINGS","FL","32145"
"FORECLOSURE","08/22/2024","12:09 PM ET","3rd Party Bidder","$368,600.00","$485,662.07","$400,945.00","Hidden","$-117,062.07","CA24-0187","0237231150","55 STARNBERG CT","SAINT AUGUSTINE","FL","32095"
"FORECLOSURE","09/12/2024","12:05 PM ET","3rd Party Bidder","$530,100.00","$642,407.22","$611,639.00","Hidden","$-112,307.22","CA24-0346","1631520090","211 WOODLAND AVE","SAINT AUGUSTINE","FL","32080"
"FORECLOSURE","09/19/2024","12:07 PM ET","3rd Party Bidder","$600,000.00","$257,065.24","$472,476.00","Hidden","$342,934.76","CA23-1583","0615510080","141 SUMMERFIELD DR","PONTE VEDRA BEACH","FL","32082"
"FORECLOSURE","09/19/2024","12:09 PM ET","3rd Party Bidder","$2,100.00","$41,161.86","$407,102.00","Hidden","$-39,061.86","CC23-3086","1830400040","6372 PUTNAM ST","SAINT AUGUSTINE","FL","32080"
"FORECLOSURE","10/17/2024","12:08 PM ET","3rd Party Bidder","$247,500.00","$199,317.49","$242,739.00","$201,538.82","$48,182.51","CA23-1534","0096252390","165 SERVIA DR","SAINT JOHNS","FL","32259"
"FORECLOSURE","10/17/2024","12:36 PM ET","3rd Party Bidder","$127,300.00","$142,520.56","$104,788.00","Hidden","$-15,220.56","CA24-0181","0502900286","9640 HUSKENS AVE","HASTINGS","FL","32145"
"FORECLOSURE","10/17/2024","12:58 PM ET","3rd Party Bidder","$305,200.00","$222,487.44","$216,374.00","$225,393.72","$82,712.56","CA24-0540","0099813500","1553 W WINDY WILLOW DR","SAINT AUGUSTINE","FL","32092"
"FORECLOSURE","08/15/2024","11:19 AM CT","3rd Party Bidder","$175,500.00","$98,720.19","Not Found","Hidden","$76,779.81","572022CA000529CAAXMX","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","08/22/2024","11:06 AM CT","3rd Party Bidder","$174,300.00","$137,312.32","$183,941.00","Hidden","$36,987.68","572023CA000130CAAXMX","19-2S-27-4938-00E00-0060","5417 FAWN RIDGE DR","GULF BREEZE","FL","32563"
"FORECLOSURE","08/22/2024","11:12 AM CT","3rd Party Bidder","$305,700.00","$200,247.18","$213,857.00","Hidden","$105,452.82","572023CA000682CAAXMX","14-2S-26-0772-00A00-0110","2487 HERITAGE CIR","Not Found","Not Found","Not Found"
"FORECLOSURE","08/29/2024","11:07 AM CT","3rd Party Bidder","$230,100.00","$192,925.96","$226,980.00","Hidden","$37,174.04","572019CA000863CAAXMX","25-2S-29-4576-00000-1730","2727 SANIBEL PL","GULF BREEZE","FL","32563"
"FORECLOSURE","09/10/2024","11:02 AM CT","3rd Party Bidder","$425,900.00","$670,358.06","$515,081.00","Hidden","$-244,458.06","572023CA000722CAAXMX","02-2S-27-1922-30500-0130","7108 REEF ST","NAVARRE","FL","32566"
"FORECLOSURE","09/10/2024","11:03 AM CT","3rd Party Bidder","$152,000.00","$148,952.09","Not Found","Hidden","$3,047.91","572024CA000025CAAXMX","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","09/24/2024","11:02 AM CT","3rd Party Bidder","$190,100.00","$207,066.09","$173,197.00","Hidden","$-16,966.09","572023CA000104CAAXMX","17-1N-29-0412-00000-0030","3741 CORNERBROOK DR","PACE","FL","32571"
"FORECLOSURE","08/08/2024","09:02 AM ET","3rd Party Bidder","$6,658.00","$6,657.46","$0.00","$6,657.46","$0.54","2023 CC 006855 NC","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","08/22/2024","09:02 AM ET","3rd Party Bidder","$225,101.00","$255,648.58","$222,250.00","Hidden","$-30,547.58","2023 CA 008526 NC","1006009325","1360 FRANKLIN LN","Not Found","Not Found","Not Found"
"FORECLOSURE","08/28/2024","09:09 AM ET","3rd Party Bidder","$285,000.00","$59,270.78","$213,807.00","$59,270.78","$225,729.22","2023 CA 001126 NC","0114051017","7560 FAIRWAY WOODS DR 305","Not Found","Not Found","Not Found"
"FORECLOSURE","09/19/2024","09:05 AM ET","3rd Party Bidder","$5,951.00","$4,835.97","$0.00","$4,835.97","$1,115.03","2023 CC 006856 NC","TIMESHARE","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","09/24/2024","09:04 AM ET","3rd Party Bidder","$320,001.00","$342,763.16","$302,600.00","Hidden","$-22,762.16","2023 CA 007984 NC","0854060004","649 MICHIGAN AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","09/30/2024","09:12 AM ET","3rd Party Bidder","$197,001.00","$19,575.65","$153,079.00","$19,575.65","$177,425.35","2021 CC 001847 NC","0123041051","7927 TIMBERWOOD CIR 51","Not Found","Not Found","Not Found"
"FORECLOSURE","09/30/2024","09:22 AM ET","3rd Party Bidder","$188,001.00","$18,971.88","$144,946.00","$18,971.88","$169,029.12","2021 CC 001848 NC","0123041003","7923 PINEGROVE CT 3","Not Found","Not Found","Not Found"
"FORECLOSURE","10/22/2024","09:12 AM ET","3rd Party Bidder","$372,101.00","$256,201.61","$163,432.00","$260,132.91","$115,899.39","2024 CA 001542 NC","0058080018","3317 PINE VALLEY DR","Not Found","Not Found","Not Found"
"FORECLOSURE","10/28/2024","09:06 AM ET","3rd Party Bidder","$50,001.00","$25,910.01","$253,979.00","$27,368.21","$24,090.99","2024 CC 000994 SC","0980037133","1431 TORINO ST","Not Found","Not Found","Not Found"
"FORECLOSURE","08/13/2024","08:17 AM ET","3rd Party Bidder","$116,800.00","$59,251.42","Not Found","Hidden","$57,548.58","2023CA002569","Property Appraiser","2312 N 51ST ST","FORT PIERCE","FL","34946"
"FORECLOSURE","08/21/2024","08:13 AM ET","3rd Party Bidder","$295,100.00","$33,338.05","$293,062.00","Hidden","$261,761.95","2023CC003593","3522-604-0015-000-4","7420 S OCEAN DR 314","SAINT LUCIE COUNTY","FL","34950"
"FORECLOSURE","08/27/2024","08:02 AM ET","3rd Party Bidder","$150,800.00","$111,215.64","$101,156.00","Hidden","$39,584.36","2023CA000084","2405-715-0013-000-8","3404 SLOAN RD","SAINT LUCIE COUNTY","FL","34950"
"FORECLOSURE","08/27/2024","08:12 AM ET","3rd Party Bidder","$220,000.00","$199,918.12","$158,026.00","$199,918.12","$20,081.88","2024CA000064","3420-580-0478-000-3","1250 SW MARMORE AVE","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","09/04/2024","08:02 AM ET","3rd Party Bidder","$155,700.00","$155,624.06","Not Found","$155,624.06","$75.94","2023CA002829","MULTIPLE PARCEL","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","09/10/2024","08:05 AM ET","3rd Party Bidder","$290,100.00","$197,402.57","$327,140.00","$197,347.90","$92,697.43","2023CA000286","3420-620-0541-000-7","514 NW RIVERSIDE DR","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","09/10/2024","08:11 AM ET","3rd Party Bidder","$247,800.00","$245,173.24","$211,225.00","Hidden","$2,626.76","2023CA002741","3420-555-0788-000-1","838 SW SAIL TER","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","09/17/2024","08:07 AM ET","3rd Party Bidder","$237,500.00","$207,787.24","$103,092.00","Hidden","$29,712.76","2023CA002806","1301-602-0017-000-7","5310 FORT PIERCE BLVD","SAINT LUCIE COUNTY","FL","34950"
"FORECLOSURE","09/24/2024","08:07 AM ET","3rd Party Bidder","$277,600.00","$165,319.48","$326,600.00","$190,750.95","$112,280.52","2022CA002213","3420-690-0182-000-9","2827 SE PACE DR","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","09/24/2024","08:14 AM ET","3rd Party Bidder","$265,100.00","$134,157.64","$253,495.00","Hidden","$130,942.36","2023CA002129","1301-605-0245-000-3","7907 WINTER GARDEN PKWY","SAINT LUCIE COUNTY","FL","34951"
"FORECLOSURE","10/02/2024","08:01 AM ET","3rd Party Bidder","$20,100.00","$13,986.59","Not Found","$14,581.97","$6,113.41","2024CC000971","Property Appraiser","1004 SW CAMELOT GARDENS BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","10/08/2024","08:05 AM ET","3rd Party Bidder","$158,300.00","$158,227.18","$181,400.00","$158,227.18","$72.82","2024CA000834","2421-602-0057-000-1","1919 ROYAL PALM DR","SAINT LUCIE COUNTY","FL","34950"
"FORECLOSURE","10/15/2024","08:03 AM ET","3rd Party Bidder","$153,700.00","$134,048.98","$133,765.00","Hidden","$19,651.02","2023CA002057","2422-504-0033-000-9","115 MAPLE AVE","FORT PIERCE","FL","34982"
"FORECLOSURE","10/22/2024","08:05 AM ET","3rd Party Bidder","$217,600.00","$232,173.53","$82,900.00","Hidden","$-14,573.53","2024CA000203","3420-570-0785-000-7","884 SW THRIFT AVE","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","10/22/2024","08:10 AM ET","3rd Party Bidder","$217,600.00","$218,835.65","$91,900.00","Hidden","$-1,235.65","2024CA000205","3420-715-1021-000-4","4947 NW FLINTSTONE AVE","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","10/23/2024","08:02 AM ET","3rd Party Bidder","$243,500.00","$338,726.96","$320,977.00","Hidden","$-95,226.96","2022CA000406","3420-600-0659-000-5","3933 SW KAKOPO ST","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","10/23/2024","08:05 AM ET","3rd Party Bidder","$2,600.00","$249,755.00","$47,158.00","Hidden","$-247,155.00","2024CA000611","2404-515-0026-000-5","1405 N 15TH ST","FORT PIERCE","FL","34950"
"FORECLOSURE","08/07/2024","11:03 AM ET","3rd Party Bidder","$201,900.00","$81,707.27","$226,394.00","$85,198.01","$120,192.73","2023 32346 CICI","424220230250","806 BUENA VISTA AVE","ORMOND BEACH","FL","32174"
"FORECLOSURE","08/08/2024","11:04 AM ET","3rd Party Bidder","$182,200.00","$133,290.57","$272,135.00","Hidden","$48,909.43","2024 10675 CIDL","813021060090","580 TRADEWINDS DR","DELTONA","FL","32738"
"FORECLOSURE","08/13/2024","11:02 AM ET","3rd Party Bidder","$235,100.00","$224,563.54","$250,354.00","$231,401.72","$10,536.46","2023 11130 CIDL","813053080010","2770 BEAVER DR","DELTONA","FL","32725"
"FORECLOSURE","08/13/2024","11:04 AM ET","3rd Party Bidder","$248,800.00","$228,161.54","$291,209.00","$231,977.81","$20,638.46","2023 11861 CIDL","813069060020","2090 W ATMORE CIR","DELTONA","FL","32725"
"FORECLOSURE","08/15/2024","11:03 AM ET","3rd Party Bidder","$239,100.00","$105,623.76","$274,405.00","Hidden","$133,476.24","2023 11675 CIDL","813062180080","3591 SANDLOR DR","DELTONA","FL","32738"
"FORECLOSURE","08/21/2024","11:04 AM ET","3rd Party Bidder","$88,500.00","$168,990.23","Not Found","Hidden","$-80,490.23","2022 30490 CICI","Property Appraiser","844 KINGSTON AVENUE","DAYTONA BEACH","FL","32114"
"FORECLOSURE","08/23/2024","11:36 AM ET","3rd Party Bidder","$101,100.00","$25,000.00","Not Found","$25,000.00","$76,100.00","2021 30727 CICI","Property Appraiser","2301 ARABIAN TRAIL","Not Found","Not Found","Not Found"
"FORECLOSURE","08/29/2024","11:10 AM ET","3rd Party Bidder","$45,300.00","$6,943.09","$188,966.00","$7,654.60","$38,356.91","2023 21171 CODL","731206002860","4 BOGEY CIR","NEW SMYRNA BEACH","FL","32168"
"FORECLOSURE","08/30/2024","11:01 AM ET","3rd Party Bidder","$190,100.00","$280,454.61","Not Found","$187,320.00","$-90,354.61","2021 31215 CICI","Property Appraiser","1740 PALM ROAD","ORMOND BEACH","FL","32174"
"FORECLOSURE","09/05/2024","11:05 AM ET","3rd Party Bidder","$20,800.00","$311,359.21","$40,538.00","$4,999.00","$-290,559.21","2024 11053 CIDL","803430290290","239 ANGELES RD","DEBARY","FL","32713"
"FORECLOSURE","09/06/2024","11:02 AM ET","3rd Party Bidder","$98,100.00","$167,924.39","Not Found","Hidden","$-69,824.39","2024 11137 CICI","Property Appraiser","185 MOONSTONE CT","PORT ORANGE","FL","32129"
"FORECLOSURE","09/09/2024","11:11 AM ET","3rd Party Bidder","$30,400.00","$24,533.93","$46,768.00","$26,909.82","$5,866.07","2024 11439 CODL","900204000100","209 RIVER VILLAGE DR","DEBARY","FL","32713"
"FORECLOSURE","09/17/2024","11:17 AM ET","3rd Party Bidder","$106,800.00","$78,308.07","Not Found","Hidden","$28,491.93","2023 11772 CIDL","Property Appraiser","233 E DAVIS STREET","DELEON SPRINGS","FL","32130"
"FORECLOSURE","09/18/2024","11:01 AM ET","3rd Party Bidder","$48,100.00","$39,692.20","$115,745.00","$44,810.79","$8,407.80","2023 32322 CICI","422530018180","2700 N ATLANTIC AVE 818","DAYTONA BEACH","FL","32118"
"FORECLOSURE","10/01/2024","11:03 AM ET","3rd Party Bidder","$95,200.00","$75,023.95","Not Found","Hidden","$20,176.05","2023 10065 CIDL","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","10/04/2024","11:08 AM ET","3rd Party Bidder","$430,100.00","$351,445.42","$493,987.00","Hidden","$78,654.58","2022 31166 CICI","633015000170","6065 SPRUCE POINT CIR","PORT ORANGE","FL","32128"
"FORECLOSURE","10/08/2024","11:06 AM ET","3rd Party Bidder","$198,500.00","$195,498.37","$252,033.00","Hidden","$3,001.63","2023 12094 CIDL","813003410250","1902 N NORMANDY BLVD","DELTONA","FL","32725"
"FORECLOSURE","10/14/2024","11:02 AM ET","3rd Party Bidder","$24,600.00","$24,025.15","$265,228.00","$24,243.46","$574.85","2024 12980 CODL","840102002680","807 STARBOARD AVE","EDGEWATER","FL","32141"
"FORECLOSURE","10/28/2024","11:01 AM ET","3rd Party Bidder","$51,100.00","$10,894.90","$206,666.00","$10,894.90","$40,205.10","2024 12022 CODL","813003490180","1962 URBANA AVE","DELTONA","FL","32725"
"FORECLOSURE","08/15/2024","11:10 AM CT","3rd Party Bidder","$90,100.00","$55,363.01","$63,157.00","Hidden","$34,736.99","24CA000197","30-3N-18-10011-00B-0070","37 BEECH LN","DEFUNIAK SPRINGS","FL","32435"
"FORECLOSURE","08/22/2024","11:05 AM CT","3rd Party Bidder","$100,000.00","$99,940.40","$22,500.00","$99,940.40","$59.60","24CA000189","22-4N-21-38000-003-0020","159 LONG CREEK LN","DEFUNIAK SPRINGS","FL","32433"
"FORECLOSURE","08/28/2024","11:09 AM CT","3rd Party Bidder","$231,100.00","$162,474.38","$184,353.00","$163,800.00","$68,625.62","22CA000271","22-2S-20-33120-106-0190","200 S2ND ST","SANTA ROSA BEACH","FL","32459"
"FORECLOSURE","08/29/2024","11:02 AM CT","3rd Party Bidder","$110,300.00","$106,776.75","$62,404.00","$110,219.47","$3,523.25","22CA000474","16-3N-21-37010-000-0050","336 MIXON RD","DEFUNIAK SPRINGS","FL","32433"
"FORECLOSURE","10/10/2024","11:18 AM CT","3rd Party Bidder","$70,000.00","$28,757.51","Not Found","Hidden","$41,242.49","23CC000448","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","08/16/2024","11:09 AM ET","3rd Party Bidder","$197,600.00","$167,731.35","$230,190.00","Hidden","$29,868.65","2021 CA 000413","07-11-31-7063-00650-0100","12 ZEPHYR LILY TRL","PALM COAST","FL","32164"
"FORECLOSURE","08/16/2024","11:21 AM ET","3rd Party Bidder","$205,300.00","$154,827.85","$89,222.00","Hidden","$50,472.15","2023 CA 000738","07-11-31-7032-00240-0190","19 ROYAL OAK DR","PALM COAST","FL","32164"
"FORECLOSURE","08/30/2024","11:09 AM ET","3rd Party Bidder","$212,400.00","$99,948.80","$227,333.00","$101,139.78","$112,451.20","2023 CA 000620","07-11-31-7024-00420-0120","39 PRESIDENT LN","PALM COAST","FL","32164"
"FORECLOSURE","08/06/2024","11:05 AM ET","3rd Party Bidder","$346,900.00","$336,339.26","$189,114.00","Hidden","$10,560.74","2017CA001684","05213052200000090","790 SILHOUETTE CT","LONGWOOD","FL","32750"
"FORECLOSURE","08/06/2024","12:07 PM ET","3rd Party Bidder","$461,100.00","$333,182.37","$408,089.00","$349,111.20","$127,917.63","2022CA001512","35-20-30-5QB-0000-2760","740 SENCA MEADOWS RD","WINTER SPRINGS","FL","32708"
"FORECLOSURE","08/06/2024","12:08 PM ET","3rd Party Bidder","$37,800.00","$37,752.22","$147,088.00","$37,752.22","$47.78","2023CC003134","21-21-29-506-0000-2823","1036 BONAIRE DR #2823","ALTAMONTE SPRINGS","FL","32714"
"FORECLOSURE","08/08/2024","11:06 AM ET","3rd Party Bidder","$26,000.00","$14,078.13","$114,840.00","Hidden","$11,921.87","2023CC003813","33-21-30-519-0200-1260","126 LEWFIELD CIRCLE","WINTER PARK","FL","32792"
"FORECLOSURE","08/13/2024","11:04 AM ET","3rd Party Bidder","$134,200.00","$130,956.05","$48,750.00","Hidden","$3,243.95","2022CA002762","15-21-29-5DQ-0000-5390","539 HEATHERTON VLG","ALTAMONTE SPRINGS","FL","32714"
"FORECLOSURE","08/20/2024","11:03 AM ET","3rd Party Bidder","$267,300.00","$264,124.75","$170,216.00","$267,294.23","$3,175.25","2021CA000453","17-21-29-511-0E00-0010","1014 OAK LN","APOPKA","FL","32703"
