"auction_date","opening_bid","address","city","state","zip"
"06/25/2024","$2,040.61","12505 SUNCREST","FOUNTAIN","FL","32438"
"06/25/2024","$1,260.11","MANOR BLVD","FOUNTAIN","FL","32438"
"06/25/2024","$1,705.93","11636 PRICKLEY PEAR LANE","FOUNTAIN","FL","32438"
"06/25/2024","$1,461.52","7 4S 13W -178-","PANAMA CITY","FL","32404"
"06/25/2024","$12,897.91","1513 LOUISIANA AVE","PANAMA CITY","FL","32405"
"06/25/2024","$2,003.07","4703 3RD E","PANAMA CITY","FL","32404"
"07/02/2024","$2,462.28","17924 APRIL AVE","FOUNTAIN","FL","32438"
"07/02/2024","$6,338.42","3043 TRANSMITTER RD","PANAMA CITY","FL","32405"
"07/02/2024","$5,555.01","810 MAPLE AVE","PANAMA CITY","FL","32401"
"07/02/2024","$198,636.63","431 WAHOO","PANAMA CITY BEACH","FL","32408"
"07/02/2024","$25,016.55","11347 FRONT BEACH 514","PANAMA CITY BEACH","FL","32407"
"07/02/2024","$21,049.61","21115 LAKEVIEW DR S","PANAMA CITY BEACH","FL","32413"
"07/30/2024","$2,742.45","12505 PITTS RD","FOUNTAIN","FL","32438"
"07/30/2024","$5,086.17","13021 PITTS RD","FOUNTAIN","FL","32438"
"07/30/2024","$28,948.36","8935 HORNBILL DR","YOUNGSTOWN","FL","32466"
"07/30/2024","$24,804.71","8815 BAYHEAD CT W","YOUNGSTOWN","FL","32466"
"07/30/2024","$2,137.91","6031 SAGE BRUSH DR","PANAMA CITY","FL","32404"
"08/06/2024","$2,350.14","8528 KIWI LANE","YOUNGSTOWN","FL","32466"
"08/06/2024","$26,820.04","7212 CHERRY STREET","PANAMA CITY","FL","32404"
"08/06/2024","$2,310.95","3741 FREDRICKSON","SOUTHPORT","FL","32409"
"08/27/2024","$1,502.56","23 2N 12W - 7 -","FOUNTAIN","FL","32438"
"08/27/2024","$2,489.93","9125 SANDRA GRACE RD","SOUTHPORT","FL","32409"
"08/27/2024","$2,331.21","3936 SCURLOCK","SOUTHPORT","FL","32409"
"08/27/2024","$104,894.31","1402 MISSISSIPPI AVE","LYNN HAVEN","FL","32444"
"08/27/2024","$11,755.57","1321 CAPRI DR","PANAMA CITY","FL","32405"
"08/27/2024","$6,898.97","3602 A","PANAMA CITY","FL","32404"
"08/27/2024","$3,802.68","3500 A ST","PANAMA CITY","FL","32404"
"08/27/2024","$75,553.95","104 RIDGECREST CT","PANAMA CITY","FL","32405"
"08/27/2024","$25,374.31","2106 E NORWOOD DR","PANAMA CITY","FL","32405"
"08/27/2024","$3,052.23","2224 16TH CT E","PANAMA CITY","FL","32405"
"07/17/2024","$3,886.86","7358 N VERONICA DR","CITRUS SPRINGS","FL","34433"
"07/17/2024","$955.56","6360 E GLOVER ST","INVERNESS","FL","34452"
"07/17/2024","$4,111.54","3390 W EARLY PL","CITRUS SPRINGS","FL","34433"
"07/17/2024","$2,094.53","1195 E TOLEDO DR","CITRUS SPRINGS","FL","34434"
