"auction_date","opening_bid","address","city","state","zip"
"12/03/2024","$15,393.48","927 SW 55TH TER","GAINESVILLE","FL","32607"
"12/03/2024","$4,714.50","2811 SW ARCHER RD UNIT S154","GAINESVILLE","FL","32608"
"12/17/2024","$22,542.27","2448 ARDEN DR","GAINESVILLE","FL","32605"
"12/17/2024","$8,809.62","2219 SE 46TH TER","GAINESVILLE","FL","32641"
"12/17/2024","$11,586.93","4120 NW 10TH ST","GAINESVILLE","FL","32609"
"01/07/2025","$10,562.42","1221 SE 17TH DR","GAINESVILLE","FL","32641"
"01/07/2025","$10,010.84","1615 SE 15TH AVE","GAINESVILLE","FL","32641"
"01/07/2025","$4,886.15","123 NE 15TH ST","GAINESVILLE","FL","32641"
"01/14/2025","$4,787.17","14522 NE 138TH PL","WALDO","FL","32694"
"01/14/2025","$4,286.46","18825 NE COUNTY RD 1471","WALDO","FL","32694"
"01/28/2025","$10,195.90","5159 NE COUNTY RD 1469","HAWTHORNE","FL","32640"
"01/28/2025","$3,671.38","1709 SE HAWTHORNE RD","GAINESVILLE","FL","32641"
"11/19/2024","$3,031.68","6844 SMITH RD","PANAMA CITY","FL","32404"
"11/19/2024","$1,609.79","8804 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"11/19/2024","$2,263.89","2510 CANAL ST","LYNN HAVEN","FL","32444"
"11/19/2024","$12,765.28","2528 WAKULLA AVE","PANAMA CITY","FL","32405"
"11/19/2024","$4,582.77","405 MAINE AVENUE","PANAMA CITY","FL","32401"
"11/19/2024","$2,966.09","3607 2ND ST E","PANAMA CITY","FL","32401"
"11/19/2024","$2,433.57","739 N 9TH PLZ","PANAMA CITY","FL","32404"
"11/19/2024","$3,542.36","601 9TH PLZ N","PANAMA CITY","FL","32404"
"11/19/2024","$35,975.12","5026 HWY 98 BUSINESS E","PANAMA CITY","FL","32404"
"11/19/2024","$17,711.05","1709 FOSTER AVE","PANAMA CITY","FL","32405"
"11/26/2024","$1,056.53","IVYDELL ST","FOUNTAIN","FL","32438"
"11/26/2024","$997.90","NANDINA ST","FOUNTAIN","FL","32438"
"11/26/2024","$1,003.83","CAMELLA ST","FOUNTAIN","FL","32438"
"11/26/2024","$1,338.44","RIGSBY LN","FOUNTAIN","FL","32438"
"11/26/2024","$5,142.07","12129 MONTCLAIR RD","FOUNTAIN","FL","32438"
"11/26/2024","$1,630.68","SANDSTONE RD","FOUNTAIN","FL","32438"
"11/26/2024","$1,086.67","VIKING AVE","FOUNTAIN","FL","32438"
"11/26/2024","$1,162.74","FLAMINGO AVE","FOUNTAIN","FL","32438"
