"auction_date","opening_bid","address","city","state","zip"
"12/17/2024","$22,542.27","2448 ARDEN DR","GAINESVILLE","FL","32605"
"12/17/2024","$11,586.93","4120 NW 10TH ST","GAINESVILLE","FL","32609"
"01/07/2025","$10,562.42","1221 SE 17TH DR","GAINESVILLE","FL","32641"
"01/07/2025","$10,010.84","1615 SE 15TH AVE","GAINESVILLE","FL","32641"
"01/07/2025","$4,886.15","123 NE 15TH ST","GAINESVILLE","FL","32641"
"01/14/2025","$4,787.17","14522 NE 138TH PL","WALDO","FL","32694"
"01/14/2025","$4,286.46","18825 NE COUNTY RD 1471","WALDO","FL","32694"
"01/28/2025","$10,195.90","5159 NE COUNTY RD 1469","HAWTHORNE","FL","32640"
"01/28/2025","$3,671.38","1709 SE HAWTHORNE RD","GAINESVILLE","FL","32641"
"02/04/2025","$4,951.40","6218 NE 78TH LN","GAINESVILLE","FL","32609"
"02/04/2025","$6,932.31","17913 NE 136TH AVE","WALDO","FL","32694"
"02/04/2025","$34,921.35","22617 NW 202ND ST","HIGH SPRINGS","FL","32643"
"02/04/2025","$6,401.13","916 NW 1ST ST","GAINESVILLE","FL","32601"
"01/07/2025","$2,016.56","HWY 231","FOUNTAIN","FL","32438"
"01/07/2025","$3,605.43","BAIN RD","FOUNTAIN","FL","32438"
"01/07/2025","$2,671.04","22 1N 12W","FOUNTAIN","FL","32438"
"01/07/2025","$7,024.27","DETROIT AVE","PANAMA CITY","FL","32401"
"01/07/2025","$5,626.99","9912 FOXCHASE RD","SOUTHPORT","FL","32409"
"01/07/2025","$2,042.80","DEEP SPRINGS RD","FOUNTAIN","FL","32438"
"01/07/2025","$2,550.87","36 2N 12W - 60-","FOUNTAIN","FL","32438"
"01/07/2025","$9,604.14","1520 KIMBREL AVE S","PANAMA CITY","FL","32404"
"01/07/2025","$12,518.74","7206 LETOHATCHEE ST","PANAMA CITY","FL","32404"
"01/07/2025","$19,829.62","7524 JEFFERSON AVE","SOUTHPORT","FL","32409"
"01/14/2025","$2,529.65","116 8TH ST","MEXICO BEACH","FL","32456"
"01/14/2025","$1,533.84","335 FOX AVE N","PANAMA CITY","FL","32404"
"01/14/2025","$1,178.10","CHIPEWA ST","PANAMA CITY","FL","32404"
"01/14/2025","$2,063.34","1516 DOTY CIR","PANAMA CITY","FL","32404"
"01/14/2025","$1,306.37","SUNRISE POINT","PANAMA CITY","FL","32404"
"01/14/2025","$1,146.45","25 4S 13W","PANAMA CITY","FL","32404"
"01/14/2025","$1,133.92","RIVER LAKE DR","SOUTHPORT","FL","32409"
"01/14/2025","$1,668.36","8811 FREMER AVE","SOUTHPORT","FL","32409"
"01/14/2025","$1,703.12","1610 KENTUCKY AVE","LYNN HAVEN","FL","32444"
"01/14/2025","$1,444.83","9 3S 14W","LYNN HAVEN","FL","32444"
"01/28/2025","$1,575.48","HWY 231","FOUNTAIN","FL","32438"
"01/28/2025","$1,290.11","22 1N 12W 11","FOUNTAIN","FL","32438"
"01/28/2025","$1,903.79","MALLARD AVE","FOUNTAIN","FL","32438"
"01/28/2025","$1,505.60","MOORE PARK DR","FOUNTAIN","FL","32438"
"01/28/2025","$1,246.31","WESTERN RD","FOUNTAIN","FL","32438"
"01/28/2025","$1,515.96","BEAR CREEK RD","FOUNTAIN","FL","32438"
"01/28/2025","$1,314.41","CARDINAL AVE","FOUNTAIN","FL","32438"
"01/28/2025","$1,834.97","1120 15TH #42","MEXICO BEACH","FL","32456"
"01/28/2025","$1,846.85","1120 15TH ST #44","MEXICO BEACH","FL","32456"
"01/28/2025","$1,943.05","COMMANDER","YOUNGSTOWN","FL","32466"
"02/04/2025","$5,024.74","812 MISSISSIPPI AVE","LYNN HAVEN","FL","32444"
"02/04/2025","$34,426.80","332 GRAY AVE N","PANAMA CITY","FL","32401"
"01/15/2025","$5,280.00","6598 BROOKRIDGE CT","STARKE","FL","32091"
"01/15/2025","$5,389.00","2426 MARK AVE","JACKSONVILLE","FL","32207"
"01/15/2025","$6,766.02","8520 OSTEEN ST","JACKSONVILLE","FL","32210"
"01/15/2025","$1,843.54","1721 E 22ND ST","JACKSONVILLE","FL","32206"
"01/15/2025","$5,593.25","1842 E 9TH ST","JACKSONVILLE","FL","32206"
"01/15/2025","$9,961.29","8632 SIBBALD RD","JACKSONVILLE","FL","32208"
"01/15/2025","$4,370.45","3118 BUCKMAN ST","JACKSONVILLE","FL","32206"
"01/15/2025","$17,419.75","13041 SUNSET LAKE DR","JACKSONVILLE","FL","32258"
"01/15/2025","$1,571.25","0 PACKARD DR","JACKSONVILLE","FL","32246"
"01/15/2025","$6,225.94","4939 HARP ST","JACKSONVILLE","FL","32258"
"01/15/2025","$12,098.85","6012 MEADOW LN","JACKSONVILLE","FL","32277"
"02/12/2025","$15,084.39","3015 N LIBERTY ST","JACKSONVILLE","FL","32206"
"02/12/2025","$17,551.07","1444 N MAIN ST","JACKSONVILLE","FL","32206"
"02/12/2025","$12,081.08","8625 GALVESTON AVE","JACKSONVILLE","FL","32211"
"02/12/2025","$12,017.65","7531 PROXIMA RD","JACKSONVILLE","FL","32210"
"01/07/2025","$1,502.17","SE 82 ST","TRENTON","FL","32693"
"12/18/2024","$1,357.54","TOMLINSON LN","BROOKSVILLE","FL","34602"
"12/18/2024","$9,958.79","1089 ANDERSON SNOW RD","SPRING HILL","FL","34609"
"12/18/2024","$5,772.99","21334 CAMPBELL DR","BROOKSVILLE","FL","34601"
"12/18/2024","$16,784.61","3379 CORONET CT","SPRING HILL","FL","34609"
