"auction_date","opening_bid","address","city","state","zip"
"08/01/2023","$20,479.98","19162 NW 240TH ST","HIGH SPRINGS","FL","32643"
"07/18/2023","$2,406.69","HWY 231","FOUNTAIN","FL","32438"
"07/18/2023","$1,885.85","15 1N 12W -43-","FOUNTAIN","FL","32438"
"07/18/2023","$1,574.65","16 1N 12W -44-","FOUNTAIN","FL","32438"
"08/08/2023","$1,677.14","1 1N 12W -31.1-","FOUNTAIN","FL","32438"
"08/08/2023","$2,315.82","AMBER LN","FOUNTAIN","FL","32438"
"08/08/2023","$2,868.34","OAK FOREST","FOUNTAIN","FL","32438"
"08/08/2023","$2,306.35","MAGNOLIA DR","FOUNTAIN","FL","32438"
"08/08/2023","$1,807.44","GREENBRIAR","FOUNTAIN","FL","32438"
"08/08/2023","$1,983.64","JASMINE ST","FOUNTAIN","FL","32428"
"08/08/2023","$2,761.79","13 1N 12W -36-","FOUNTAIN","FL","32438"
"08/08/2023","$1,916.96","14 1N 12W -6-","FOUNTAIN","FL","32438"
"08/08/2023","$1,592.60","WESTERN RD","FOUNTAIN","FL","32438"
"08/08/2023","$1,592.40","WESTCHESTER DR","FOUNTAIN","FL","32438"
"08/15/2023","$1,243.57","11742 POINSETTIA ST","FOUNTAIN","FL","32438"
"08/15/2023","$1,394.54","27 1N 12W -18.1-","FOUNTAIN","FL","32438"
"08/15/2023","$1,437.50","12241 PINE RIDGE RD","FOUNTAIN","FL","32438"
"08/15/2023","$1,819.61","12105 WAGNER WAY","FOUNTAIN","FL","32438"
"08/15/2023","$1,729.68","35 1N 12W","FOUNTAIN","FL","32438"
"08/15/2023","$1,721.34","35 1N 12W","FOUNTAIN","FL","32438"
"08/22/2023","$974.11","GARDENIA","FOUNTAIN","FL","32438"
"08/22/2023","$913.89","CHESTNUT WAY","PANAMA CITY","FL","32404"
"08/22/2023","$1,420.36","3603 2ND ST E","PANAMA CITY","FL","32401"
"08/22/2023","$2,518.13","509 JAMES N","PANAMA CITY","FL","32401"
"08/29/2023","$4,173.69","13430 TIMBERCREST","FOUNTAIN","FL","32438"
"08/29/2023","$2,486.29","12113 HWY 231","YOUNGSTOWN","FL","32466"
"08/29/2023","$18,205.81","6411 BUCKINGHAM RD","YOUNGSTOWN","FL","32466"
"08/29/2023","$3,144.96","6836 DAVIS RD","PANAMA CITY","FL","32404"
"08/29/2023","$5,483.61","5713 5TH CT E","PANAMA CITY","FL","32404"
"08/29/2023","$5,311.10","6603 ENZOR ST","PANAMA CITY","FL","32404"
"08/29/2023","$3,991.20","1730 MALLARD DR G","PANAMA CITY","FL","32404"
"07/19/2023","$2,103.68","4615 N TUMBLEWEED TRL","HERNANDO","FL","34442"
