"auction_date","opening_bid","address","city","state","zip"
"06/13/2023","$121,381.89","2309 GRANT AVE","PANAMA CITY","FL","32405"
"06/27/2023","$1,418.24","13406 TIMBERCREST","FOUNTAIN","FL","32438"
"06/27/2023","$2,072.13","19434 DEEP SPRINGS","FOUNTAIN","FL","32438"
"06/27/2023","$1,972.19","ROSS RD","FOUNTAIN","FL","32438"
"06/27/2023","$5,704.17","8613 PRESERVATION","PANAMA CITY BEACH","FL","32413"
"07/11/2023","$1,267.64","13 1N 12W 29","FOUNTAIN","FL","32438"
"07/11/2023","$1,238.63","BAX REST RD","FOUNTAIN","FL","32438"
"07/11/2023","$1,708.12","22035 OAK TREE LN","FOUNTAIN","FL","32438"
"07/11/2023","$1,683.97","21107 TESWOOD ACRE","FOUNTAIN","FL","32438"
"07/11/2023","$14,546.05","15531 RACETRACK RD","YOUNGSTOWN","FL","32466"
"07/11/2023","$2,332.18","7231 ECONFINA ESTATES RD","YOUNGSTOWN","FL","32466"
"07/11/2023","$1,973.82","12340 HWY 2301","YOUNGSTOWN","FL","32466"
"07/11/2023","$2,670.84","6605 BOLIVIA ST","YOUNGSTOWN","FL","32466"
"07/11/2023","$1,691.11","6312 ROOK DR","YOUNGSTOWN","FL","32466"
"07/11/2023","$3,614.72","6420 LAKE JOANNA CIRCLE","PANAMA CITY","FL","32404"
"07/18/2023","$990.19","TIMBERCREST RD","FOUNTAIN","FL","324385"
"07/18/2023","$2,406.69","HWY 231","FOUNTAIN","FL","32438"
"07/18/2023","$1,955.95","12842 TIMBERCREST RD","FOUNTAIN","FL","32438"
"07/18/2023","$1,551.28","20022 RING","FOUNTAIN","FL","32438"
"07/18/2023","$1,540.43","20022 RING RD","FOUNTAIN","FL","32438"
"07/18/2023","$1,517.54","20022 RING RD","FOUNTAIN","FL","32438"
"07/18/2023","$1,263.66","5 IN 12W -42-","FOUNTAIN","FL","32438"
"07/18/2023","$1,885.85","15 1N 12W -43-","FOUNTAIN","FL","32438"
"07/18/2023","$1,574.65","16 1N 12W -44-","FOUNTAIN","FL","32438"
"06/07/2023","$2,984.13","4615 N TUMBLEWEED TRL","HERNANDO","FL","34442"
"06/07/2023","$2,079.90","3600 S ARUNDEL TER","HOMOSASSA","FL","34448"
"06/07/2023","$1,598.18","2606 JACKSON ST","INVERNESS","FL","34453"
"06/07/2023","$1,589.63","2412 REAGAN ST","INVERNESS","FL","34453"
"06/07/2023","$1,589.63","2311 REAGAN ST","INVERNESS","FL","34453"
"06/07/2023","$1,589.63","2309 REAGAN ST","INVERNESS","FL","34453"
"06/07/2023","$1,434.30","9711 N GALIUM TER","CITRUS SPRINGS","FL","34434"
"06/07/2023","$2,225.00","9001 N NOBLETON WAY","CITRUS SPRINGS","FL","34434"
"06/07/2023","$1,665.62","2312 REAGAN ST","INVERNESS","FL","34453"
"06/07/2023","$1,568.46","2402 GARFIELD ST","INVERNESS","FL","34453"
"06/07/2023","$1,710.22","7080 SMITH ST","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$1,902.80","6371 BELOIT AVE","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$1,902.80","7156 DUKE ST","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$9,092.44","FLEMING ST","FLEMING ISLAND","FL","32003"
"06/07/2023","$4,827.83","MARTIN LUTHER KING JR BLVD","GREEN COVE SPRINGS","FL","32043"
"06/07/2023","$1,664.69","7154 WESLEYAN","KEYSTONE HEIGHTS","FL","32656"
"06/28/2023","$1,823.12","6353 ANTIOCH AVE","KEYSTONE HEIGHTS","FL","32656"
"06/28/2023","$1,810.39","7221 RADCLIFFE ST","KEYSTONE HEIGHTS","FL","32656"
