"auction_date","opening_bid","address","city","state","zip"
"01/23/2024","$4,665.05","4006 NW 13TH PL","GAINESVILLE","FL","32605"
"12/19/2023","$56,444.12","6516 HWY 22","PANAMA CITY","FL","32404"
"12/19/2023","$2,457.40","DOUGLAS AVE W","PANAMA CITY","FL","32405"
"12/19/2023","$2,096.38","LOUISIANA","LYNN HAVEN","FL","32444"
"12/19/2023","$3,158.81","3915 20TH CT W","PANAMA CITY","FL","32405"
"12/19/2023","$4,315.76","2712 PLEASANT OAK CT N","PANAMA CITY BEACH","FL","32408"
"01/09/2024","$1,563.72","TRACY WAY","PANAMA CITY","FL","32404"
"01/09/2024","$384.19","HALSEY CIR","PANAMA CITY","FL","32404"
"01/09/2024","$1,794.70","8336 ANGIE CIR","PANAMA CITY","FL","32404"
"01/09/2024","$2,042.83","7124 BROWN RD","PANAMA CITY","FL","32404"
"01/09/2024","$1,615.04","6401 ZINNIA ST","PANAMA CITY","FL","32404"
"01/09/2024","$2,471.98","525 GAY AVE N","PANAMA CITY","FL","32404"
"01/09/2024","$1,550.34","6241 KELLY CT","PANAMA CITY","FL","32404"
"01/09/2024","$1,939.61","5000 HWY 98 BUS E","PANAMA CITY","FL","32404"
"01/09/2024","$2,295.98","17201 FRONT BEACH","PANAMA CITY BEACH","FL","32413"
"01/23/2024","$1,380.50","5527 GLENSWAY RD","PANAMA CITY","FL","32404"
"01/23/2024","$3,682.47","145 COMET AVE","PANAMA CITY","FL","32404"
"01/23/2024","$4,202.62","1730 MALLARD DR A","PANAMA CITY","FL","32404"
"01/23/2024","$2,261.36","9TH ST E","PANAMA CITY","FL","32404"
"01/23/2024","$30,074.10","2810 14TH ST E","PANAMA CITY","FL","32401"
"01/23/2024","$2,098.56","757 HELEN AVE","PANAMA CITY","FL","32401"
"01/23/2024","$1,628.79","907 11TH CT E","PANAMA CITY","FL","32401"
"01/23/2024","$2,591.93","240 A 9TH ST E","PANAMA CITY","FL","32401"
"01/23/2024","$2,449.45","1106 N HARRIS AVE","PANAMA CITY","FL","32401"
"01/23/2024","$8,986.02","1014 HARRIS AVE","PANAMA CITY","FL","32401"
"01/30/2024","$2,007.89","20615 AVANT LN","FOUNTAIN","FL","32438"
"01/30/2024","$3,929.53","11932 IVYDELL ST","FOUNTAIN","FL","32438"
"01/30/2024","$4,243.61","11920 JASMINE ST","FOUNTAIN","FL","32438"
"01/30/2024","$3,528.71","3507 2ND CT E","PANAMA CITY","FL","32401"
"01/30/2024","$2,280.42","IVYDELL ST","FOUNTAIN","FL","32438"
"01/30/2024","$5,972.76","636 FERNWOOD WAY","PANAMA CITY","FL","32404"
"01/30/2024","$1,080.30","KELDAVE CT","PANAMA CITY","FL","32404"
"01/30/2024","$11,748.76","9 E 15TH ST","PANAMA CITY","FL","32405"
"01/30/2024","$2,828.32","3926 1/2 E 9TH ST","PANAMA CITY","FL","32404"
"01/30/2024","$2,184.71","3 4S 14W -231.4-","PANAMA CITY","FL","32401"
"02/13/2024","$1,784.61","20021 BRANDON RD","FOUNTAIN","FL","32438"
"02/13/2024","$1,983.86","12 1N 12W -33-","FOUNTAIN","FL","32438"
"02/13/2024","$3,414.90","WEBBER RD","FOUNTAIN","FL","32438"
"02/13/2024","$3,409.23","8828 PARK AVE","YOUNGSTOWN","FL","32466"
"02/13/2024","$46,642.75","6700 5TH CT E","PANAMA CITY","FL","32404"
"02/13/2024","$2,812.86","MC KENZIE RD","SOUTHPORT","FL","32409"
"02/13/2024","$40,872.56","4117 CORBIN RD","PANAMA CITY","FL","32404"
"02/13/2024","$1,586.32","1525 LISENBY AVE","PANAMA CITY","FL","32405"
"02/13/2024","$6,238.43","3616 13TH CT E","PANAMA CITY","FL","32404"
"02/13/2024","$1,803.08","922 JENKS AVE","PANAMA CITY","FL","32401"
"01/17/2024","$3,970.57","59 GOLFVIEW CT","HOMOSASSA","FL","34446"
"01/17/2024","$1,649.17","9214 E SYCAMORE PL","INVERNESS","FL","34450"
"01/17/2024","$1,498.28","10287 N JACOBSON WAY","CITRUS SPRINGS","FL","34434"
"01/17/2024","$1,589.28","514 W DANDEE PL","CITRUS SPRINGS","FL","34434"
"01/17/2024","$1,632.47","8130 N GOLFVIEW DR","CITRUS SPRINGS","FL","34434"
"01/17/2024","$1,478.55","204 TEMPLE ST","INVERNESS","FL","34452"
"01/17/2024","$1,262.23","9203 E REDWOOD PL","INVERNESS","FL","34450"
"01/17/2024","$1,087.01","4039 N MITCHUM PT","CRYSTAL RIVER","FL","34428"
"01/17/2024","$1,484.70","8669 N HIMALAYAS PT","DUNNELLON","FL","34433"
"01/17/2024","$1,498.08","8334 N ELMTREE AVE","CRYSTAL RIVER","FL","34428"
"01/10/2024","$1,129.32","6830 OAK BROOK CT","KEYSTONE HEIGHTS","FL","32656"
"01/10/2024","$1,819.59","6121 KENT AVE","KEYSTONE HEIGHTS","FL","32656"
"01/10/2024","$1,869.26","6209 OLGETHORPE AVE","KEYSTONE HEIGHTS","FL","32656"
"01/17/2024","$2,997.07","N 11TH AVE","JACKSONVILLE BEACH","FL","32250"
"01/17/2024","$3,487.41","2285 CALVIN ST","JACKSONVILLE","FL","32204"
"01/17/2024","$86,718.15","763 ATLANTIC BLVD","ATLANTIC BEACH","FL","32233"
"01/17/2024","$5,064.80","BELFORT RD","JACKSONVILLE","FL","32216"
"01/17/2024","$4,290.20","BELFORT RD","JACKSONVILLE","FL","32216"
"01/17/2024","$1,940.60","2ND AVE","JACKSONVILLE","FL","32208"
"01/17/2024","$5,915.75","6993 GOLFVIEW ST","JACKSONVILLE","FL","32210"
"01/17/2024","$4,043.79","8775 MC GLOTHLIN ST","JACKSONVILLE","FL","32210"
"01/17/2024","$1,343.00","1776 NASH RD","JACKSONVILLE","FL","32209"
"01/17/2024","$8,252.97","159 W 17TH ST","JACKSONVILLE","FL","32206"
"02/14/2024","$5,937.58","0 SOMERS RD","JACKSONVILLE","FL","32218"
"02/14/2024","$17,029.50","2732 CALLOWAY CIR","JACKSONVILLE","FL","32209"
