"auction_date","opening_bid","address","city","state","zip"
"06/25/2024","$2,040.61","12505 SUNCREST","FOUNTAIN","FL","32438"
"06/25/2024","$1,260.11","MANOR BLVD","FOUNTAIN","FL","32438"
"06/25/2024","$1,705.93","11636 PRICKLEY PEAR LANE","FOUNTAIN","FL","32438"
"06/25/2024","$1,461.52","7 4S 13W -178-","PANAMA CITY","FL","32404"
"06/25/2024","$12,897.91","1513 LOUISIANA AVE","PANAMA CITY","FL","32405"
"06/25/2024","$2,257.65","940 MAGNOLIA AVE","PANAMA CITY","FL","32401"
"06/25/2024","$2,003.07","4703 3RD E","PANAMA CITY","FL","32404"
"07/02/2024","$2,462.28","17924 APRIL AVE","FOUNTAIN","FL","32438"
"07/02/2024","$4,814.07","7332 COPENHAGEN LN","PANAMA CITY","FL","32404"
"07/02/2024","$2,452.44","6604 LAKE DR","CALLAWAY","FL","32404"
"07/02/2024","$6,338.42","3043 TRANSMITTER RD","PANAMA CITY","FL","32405"
"07/02/2024","$5,555.01","810 MAPLE AVE","PANAMA CITY","FL","32401"
"07/02/2024","$26,322.07","4003 HWY 98 W","PANAMA CITY","FL","32401"
"07/02/2024","$198,636.63","431 WAHOO","PANAMA CITY BEACH","FL","32408"
"07/02/2024","$25,016.55","11347 FRONT BEACH 514","PANAMA CITY BEACH","FL","32407"
"07/02/2024","$21,049.61","21115 LAKEVIEW DR S","PANAMA CITY BEACH","FL","32413"
"07/30/2024","$2,742.45","12505 PITTS RD","FOUNTAIN","FL","32438"
"07/30/2024","$5,086.17","13021 PITTS RD","FOUNTAIN","FL","32438"
"07/30/2024","$2,278.63","10801 MOLINE ST","YOUNGSTOWN","FL","32466"
"07/30/2024","$2,342.21","6333 CAMPFLOWERS RD","YOUNGSTOWN","FL","32466"
"07/30/2024","$2,605.96","9717 CREEK BANK DR","YOUNGSTOWN","FL","32466"
"07/30/2024","$28,948.36","8935 HORNBILL DR","YOUNGSTOWN","FL","32466"
"07/30/2024","$3,149.65","9032 KIWI LANE","YOUNGSTOWN","FL","32466"
"07/30/2024","$24,804.71","8815 BAYHEAD CT W","YOUNGSTOWN","FL","32466"
"07/30/2024","$2,137.91","6031 SAGE BRUSH DR","PANAMA CITY","FL","32404"
"08/06/2024","$2,350.14","8528 KIWI LANE","YOUNGSTOWN","FL","32466"
"08/06/2024","$24,789.57","5639 ARNOLD ROAD","PANAMA CITY","FL","32404"
"08/06/2024","$26,820.04","7212 CHERRY STREET","PANAMA CITY","FL","32404"
"08/06/2024","$5,321.10","115 KIMBREL AVE S","PANAMA CITY","FL","32404"
"08/06/2024","$28,898.99","15147 BANKS DR","SOUTHPORT","FL","32409"
"08/06/2024","$2,406.34","712 HEAVENER LN","SOUTHPORT","FL","32409"
"08/06/2024","$2,310.95","3741 FREDRICKSON","SOUTHPORT","FL","32409"
"06/12/2024","$1,450.74","7589 W BROADWAY ST","DUNNELLON","FL","34433"
"06/12/2024","$1,648.30","6844 W GRANT ST","HOMOSASSA","FL","34448"
