"auction_date","opening_bid","address","city","state","zip"
"02/04/2025","$4,951.40","6218 NE 78TH LN","GAINESVILLE","FL","32609"
"02/04/2025","$6,932.31","17913 NE 136TH AVE","WALDO","FL","32694"
"02/04/2025","$11,858.82","2232 SE 8TH PL","GAINESVILLE","FL","32641"
"02/25/2025","$56,835.62","13336 SW 160TH TER","ARCHER","FL","32618"
"02/25/2025","$76,054.88","9117 NW 37TH CIR","GAINESVILLE","FL","32653"
"02/25/2025","$30,488.62","3960 SW 1ST AVE","GAINESVILLE","FL","32607"
"03/04/2025","$2,503.29","4107 NE 119TH TER","GAINESVILLE","FL","32641"
"03/04/2025","$17,894.03","7526 SE 225TH WAY","HAWTHORNE","FL","32640"
"03/04/2025","$20,412.59","907 NW 11TH AVE","GAINESVILLE","FL","32601"
"03/11/2025","$27,397.17","106 NW 7TH ST","GAINESVILLE","FL","32601"
"03/11/2025","$45,541.52","3723 NW 55TH PL","GAINESVILLE","FL","32653"
"03/11/2025","$6,281.33","719 SW 75TH ST UNIT 101","GAINESVILLE","FL","32607"
"03/11/2025","$5,694.27","701 SW 75TH ST UNIT 202","GAINESVILLE","FL","32607"
"03/11/2025","$22,112.14","108 NW 7TH ST","GAINESVILLE","FL","32601"
"03/18/2025","$12,799.18","507 NW 39TH RD UNIT 163","GAINESVILLE","FL","32607"
"03/25/2025","$11,191.87","930 SE 9TH PL","GAINESVILLE","FL","32601"
"03/25/2025","$21,452.92","2436 NE 12TH AVE","GAINESVILLE","FL","32641"
"03/25/2025","$49,031.98","2105 NE 8TH AVE","GAINESVILLE","FL","32641"
"04/01/2025","$10,317.49","1239 SE 18TH TER","GAINESVILLE","FL","32641"
"04/01/2025","$6,420.11","2410 NE 3RD PL","GAINESVILLE","FL","32641"
"04/01/2025","$13,132.29","428 NW 8TH ST","GAINESVILLE","FL","32601"
"04/01/2025","$12,341.90","14911 NE 139TH TER","WALDO","FL","32694"
"04/08/2025","$17,821.27","1119 NW 25TH AVE","GAINESVILLE","FL","32609"
"02/04/2025","$1,243.11","22 1N 12W 11","FOUNTAIN","FL","32438"
"02/04/2025","$5,024.74","812 MISSISSIPPI AVE","LYNN HAVEN","FL","32444"
"02/25/2025","$2,891.60","614 8TH PL E","PANAMA CITY","FL","32401"
"03/11/2025","$1,536.32","JASMINE ST","FOUNTAIN","FL","32438"
"03/11/2025","$2,579.88","KROCUS ST","FOUNTAIN","FL","32438"
"03/11/2025","$1,561.69","CAMELLIA ST","FOUNTAIN","FL","32438"
"03/11/2025","$1,561.55","DOGWOOD","FOUNTAIN","FL","32438"
"02/26/2025","$2,965.15","5700 CHEROKEE ST","KEYSTONE HEIGHTS","FL","32656"
"04/09/2025","$2,554.88","5775 W OVERLOOK DR","KEYSTONE HEIGHTS","FL","32656"
"04/09/2025","$1,309.16","0 MARTIN LTHR KNG JR BLVD","GREEN COVE SPRINGS","FL","32043"
"02/12/2025","$2,702.98","0 E VINEYARD LAKE RD","JACKSONVILLE","FL","32256"
"02/12/2025","$40,689.16","525 N 3RD ST 305","JACKSONVILLE BEACH","FL","32250"
"02/12/2025","$1,384.79","0 PINE ISLAND DR","JACKSONVILLE","FL","32224"
"02/12/2025","$12,168.16","8625 GALVESTON AVE","JACKSONVILLE","FL","32211"
"02/12/2025","$12,110.16","7531 PROXIMA RD","JACKSONVILLE","FL","32210"
"02/12/2025","$3,765.55","908 SPEARING ST","JACKSONVILLE","FL","32206"
"02/12/2025","$1,474.47","3364 DEER ST","JACKSONVILLE","FL","32209"
"03/12/2025","$6,575.66","5731 KATZ AVE","JACKSONVILLE","FL","32208"
"03/12/2025","$1,668.77","0 W 1ST ST","JACKSONVILLE","FL","32209"
"03/12/2025","$1,415.18","0 WINFREY ST","JACKSONVILLE","FL","32207"
"03/12/2025","$102,974.43","1818 THE WOODS DR","JACKSONVILLE","FL","32246"
"03/12/2025","$5,381.49","11014 CREEKWOOD DR","JACKSONVILLE","FL","32256"
"03/12/2025","$35,738.51","1980 W 3RD ST","JACKSONVILLE","FL","32209"
"03/12/2025","$5,701.98","303 MAPLE AVE","JACKSONVILLE","FL","32220"
"03/12/2025","$42,312.31","1428 MENLO AVE","JACKSONVILLE","FL","32218"
"03/12/2025","$7,967.44","9059 CASTLE BLVD","JACKSONVILLE","FL","32208"
"03/12/2025","$37,735.84","12406 EAGLES CLAW LN","JACKSONVILLE","FL","32225"
"04/16/2025","$6,665.63","632 W 18TH ST","JACKSONVILLE","FL","32206"
"04/16/2025","$1,834.26","0 PARIS AVE","JACKSONVILLE","FL","32209"
"04/16/2025","$2,421.00","0 GARDEN ST","JACKSONVILLE","FL","32219"
"02/05/2025","$19,916.59","335 ALBRITT AVE 32506","PENSACOLA","FL","32506"
"02/05/2025","$2,705.89","1800 BLAKELY AVE 32507","PERDIDO KEY","FL","32507"
"02/05/2025","$2,875.17","1156 MILLS AVE 32507","PERDIDO KEY","FL","32507"
"02/05/2025","$1,626.89","7401 HAYWARD ST 32526","PENSACOLA","FL","32526"
"02/05/2025","$14,529.85","1928 CORAL ISLAND RD 32506","PENSACOLA","FL","32506"
"02/05/2025","$2,150.37","193S314203000000 -NO ADDRESS","PERDIDO KEY","FL","32507"
"02/05/2025","$3,532.03","10118 COMSTOCK AVE 32507","PERDIDO KEY","FL","32507"
"02/05/2025","$1,920.09","5447 STATLER AVE 32507","PERDIDO KEY","FL","32507"
"02/05/2025","$26,545.25","220 WOOD ST 32535","CENTURY","FL","32535"
"02/19/2025","$62,484.67","4377 DUVAL ST","SPRING HILL","FL","34606"
"02/19/2025","$7,511.96","26281 ALAMO RD","BROOKSVILLE","FL","34601"
"02/19/2025","$15,401.90","TWIGG ST","BROOKSVILLE","FL","34601"
"02/19/2025","$4,977.00","18002 NICHOLAS AVE","BROOKSVILLE","FL","34604"
"02/19/2025","$8,880.10","RINGWALT DR","DADE CITY","FL","33523"
"02/19/2025","$22,977.77","8445 MORNINGSIDE DR","BROOKSVILLE","FL","34601"
"02/19/2025","$9,503.58","27182 HALIFAX RD","BROOKSVILLE","FL","34602"
"02/19/2025","$72,311.68","9129 HORIZON DR","SPRING HILL","FL","34608"
"02/19/2025","$2,350.15","FORT DADE AVE","BROOKSVILLE","FL","34601"
"02/19/2025","$2,292.64","MARINER BLVD","SPRING HILL","FL","34609"
"02/06/2025","$7,629.21","1410 27TH AVE","TAMPA","FL","33605"
"02/06/2025","$3,648.25","S 48TH ST","TAMPA","FL","33619"
"02/06/2025","$5,838.83","8306 N SEMMES ST","TAMPA","FL","33604"
"02/27/2025","$8,691.30","8100 N MARKS ST","TAMPA","FL","33604"
"02/27/2025","$21,980.19","3413 PITTWOOD RD","VALRICO","FL","33596"
"02/27/2025","$8,289.78","3412 N SUNRISE VILLAS CT","TAMPA","FL","33614"
"02/27/2025","$6,069.51","8220 N 12TH ST","TAMPA","FL","33604"
"02/27/2025","$23,275.21","10438 LILLYCREST PL","GIBSONTON","FL","33534"
"02/27/2025","$17,117.96","1701 W WALNUT ST","TAMPA","FL","33607"
