"auction_date","opening_bid","address","city","state","zip"
"11/18/2025","$9,799.42","20431 NE 6TH ST","GAINESVILLE","FL","32609"
"12/09/2025","$9,754.04","6104 NW 268TH TER","HIGH SPRINGS","FL","32643"
"12/16/2025","$10,549.07","1534 SE 41ST AVE","GAINESVILLE","FL","32641"
"01/06/2026","$11,935.84","18426 NW 231ST ST","HIGH SPRINGS","FL","32643"
"01/06/2026","$6,140.37","18118 NE 143RD AVE","WALDO","FL","32694"
"01/13/2026","$14,158.52","407 SE 14TH LN","GAINESVILLE","FL","32601"
"01/13/2026","$66,650.24","14828 NE 145TH AVE","WALDO","FL","32694"
"01/27/2026","$84,586.55","713 NW 8TH AVE","GAINESVILLE","FL","32601"
"01/27/2026","$157,849.90","4105 NW 22ND DR","GAINESVILLE","FL","32605"
"02/03/2026","$153,314.80","1226 NE 20TH AVE","GAINESVILLE","FL","32609"
"02/03/2026","$6,289.39","UNASSIGNED LOCATION RE","HAWTHORNE","FL","32640"
"02/10/2026","$4,501.91","13011 SW 176TH ST","ARCHER","FL","32618"
"02/24/2026","$148,643.71","27005 SW 46TH AVE","NEWBERRY","FL","32669"
"02/24/2026","$24,209.03","19162 NW 240TH ST","HIGH SPRINGS","FL","32643"
"11/18/2025","$4,496.34","2142 E 8TH CT","PANAMA CITY","FL","32401"
"11/18/2025","$25,961.33","1115 HARMON AVE","PANAMA CITY","FL","32401"
"11/25/2025","$2,317.53","10514 ALEX DR","FOUNTAIN","FL","32438"
"11/25/2025","$2,357.55","11922 TAMMY PITTS RD","FOUNTAIN","FL","32438"
"11/25/2025","$2,177.26","6802 REBEKAH LN A","YOUNGSTOWN","FL","32466"
"11/25/2025","$3,103.05","9327 JODY LANE","YOUNGSTOWN","FL","32466"
"11/25/2025","$1,466.24","6038 SAGE BRUSH DR","PANAMA CITY","FL","32404"
"11/25/2025","$1,299.04","6731 HWY 231","PANAMA CITY","FL","32404"
"11/25/2025","$2,199.51","5938 JARVIS DR","PANAMA CITY","FL","32404"
"11/25/2025","$1,330.99","6031 MICHELLE CIR","PANAMA CITY","FL","32404"
"11/25/2025","$2,600.62","3902 CEDAR BLUFF RD","SOUTHPORT","FL","32409"
"11/25/2025","$1,825.37","975 HOPKINS LN","SOUTHPORT","FL","32409"
"12/02/2025","$4,574.07","SWEETWATER BRANCH RD","FOUNTAIN","FL","32438"
"12/02/2025","$1,936.48","5940 MUSCOGEE DR","YOUNGSTOWN","FL","32466"
"12/02/2025","$2,410.91","PATTON PL","PANAMA CITY","FL","32404"
"12/02/2025","$1,476.41","7332 WAVERLY ST","YOUNGSTOWN","FL","32466"
"12/09/2025","$4,870.99","6241 BUCKINGHAM RD","YOUNGSTOWN","FL","32466"
"12/09/2025","$1,355.21","6027 MICHELLE CIR","PANAMA CITY","FL","32404"
"12/30/2025","$1,726.55","4TH ST","FOUNTAIN","FL","32438"
"12/30/2025","$1,684.98","12319 3RD ST","FOUNTAIN","FL","32438"
