"auction_date","opening_bid","address","city","state","zip"
"05/07/2024","$23,691.89","7921 NE 57TH TER","GAINESVILLE","FL","32609"
"05/14/2024","$5,026.14","17515 SW 129TH AVE","ARCHER","FL","32618"
"06/04/2024","$17,758.19","1024 SW 60TH TER","GAINESVILLE","FL","32607"
"06/04/2024","$28,895.30","2234 NW 162ND ST","NEWBERRY","FL","32669"
"06/04/2024","$15,190.11","6110 SW 10TH PL","GAINESVILLE","FL","32607"
"05/07/2024","$3,110.65","11TH ST","SOUTHPORT","FL","32409"
"06/04/2024","$2,549.72","CREEK HAVEN RD","FOUNTAIN","FL","32438"
"06/04/2024","$37,868.25","1554 SALAMANDER TRL","PANAMA CITY BEACH","FL","32413"
"06/25/2024","$2,040.61","12505 SUNCREST","FOUNTAIN","FL","32438"
"06/25/2024","$1,033.90","DOGWOOD ST","FOUNTAIN","FL","32438"
"06/25/2024","$1,260.11","MANOR BLVD","FOUNTAIN","FL","32438"
"06/25/2024","$1,705.93","11636 PRICKLEY PEAR LANE","FOUNTAIN","FL","32438"
"06/25/2024","$1,461.52","7 4S 13W -178-","PANAMA CITY","FL","32404"
"06/25/2024","$12,897.91","1513 LOUISIANA AVE","PANAMA CITY","FL","32405"
"06/25/2024","$2,257.65","940 MAGNOLIA AVE","PANAMA CITY","FL","32401"
"06/25/2024","$10,124.41","504 6TH CT E","PANAMA CITY","FL","32401"
"06/25/2024","$2,003.07","4703 3RD E","PANAMA CITY","FL","32404"
"07/02/2024","$2,462.28","17924 APRIL AVE","FOUNTAIN","FL","32438"
"07/02/2024","$221,876.32","10835 HWY 20 E","YOUNGSTOWN","FL","32438"
"07/02/2024","$4,814.07","7332 COPENHAGEN LN","PANAMA CITY","FL","32404"
"07/02/2024","$2,452.44","6604 LAKE DR","CALLAWAY","FL","32404"
"07/02/2024","$6,338.42","3043 TRANSMITTER RD","PANAMA CITY","FL","32405"
"07/02/2024","$5,555.01","810 MAPLE AVE","PANAMA CITY","FL","32401"
"07/02/2024","$2,756.97","848 WEST ST","PANAMA CITY","FL","32404"
"05/08/2024","$3,392.49","4106 S JODY PT","HOMOSASSA","FL","34446"
"05/08/2024","$7,612.68","9255 E TINPAN ALLEY","INVERNESS","FL","34453"
"05/08/2024","$1,945.88","7589 W BROADWAY ST","DUNNELLON","FL","34433"
"05/08/2024","$4,351.48","8602 N ZURICH WAY","CITRUS SPRINGS","FL","34434"
"05/08/2024","$4,637.72","4599 N TUMBLEWEED TRL","HERNANDO","FL","34442"
"05/08/2024","$2,020.38","10410 E JOY LN","INVERNESS","FL","34450"
"05/08/2024","$1,888.41","8207 W EMMA LN","CRYSTAL RIVER","FL","34428"
"05/08/2024","$1,971.35","8178 W BAUMGARDNER LN","CRYSTAL RIVER","FL","34428"
"05/08/2024","$2,209.99","6844 W GRANT ST","HOMOSASSA","FL","34448"
"05/08/2024","$3,237.45","8236 N TINY LILY DR","CITRUS SPRINGS","FL","34434"
"06/05/2024","$1,670.45","6013 FURMAN AVE","KEYSTONE HEIGHTS","FL","32656"
"06/05/2024","$1,894.33","6039 HARVARD AVE","KEYSTONE HEIGHTS","FL","32656"
"06/05/2024","$1,883.12","6056 FURMAN AVE","KEYSTONE HEIGHTS","FL","32656"
"06/26/2024","$3,274.85","OFF SWAN LAKE","MELROSE","FL","32666"
"06/26/2024","$1,958.89","6295 DRAKE AVE","KEYSTONE HEIGHTS","FL","32656"
"06/26/2024","$2,107.48","7152 LEHIGH DR","KEYSTONE HEIGHTS","FL","32656"
"06/26/2024","$1,739.89","7160 LEHIGH DR","KEYSTONE HEIGHTS","FL","32656"
"06/26/2024","$1,535.85","0 MAGNOLIA ST","KEYSTONE HEIGHTS","FL","32656"
"05/15/2024","$5,018.11","1183 W 23RD ST","JACKSONVILLE","FL","32209"
"05/15/2024","$30,834.17","6889 WEST VIRGINIA AVE","JACKSONVILLE","FL","32209"
"05/15/2024","$2,557.80","8961 WASHINGTON AVE","JACKSONVILLE","FL","32208"
"05/15/2024","$1,779.27","WASHINGTON AVE","JACKSONVILLE","FL","32208"
"05/15/2024","$2,243.62","WASHINGTON AVE","JACKSONVILLE","FL","32208"
"05/15/2024","$1,263.80","W 21ST ST","JACKSONVILLE","FL","32209"
"05/15/2024","$3,180.41","5509 POTOMAC AVE","JACKSONVILLE","FL","32254"
"05/15/2024","$4,169.28","1724 MCQUADE ST","JACKSONVILLE","FL","32209"
"05/15/2024","$1,654.14","ISLAND LAKE DR","JACKSONVILLE","FL","32226"
"06/12/2024","$12,117.09","1935 SILVER ST","JACKSONVILLE","FL","32206"
"06/12/2024","$93,398.86","14119 LITTLE FALLS CT","JACKSONVILLE","FL","32224"
"06/12/2024","$12,293.39","RANCH RD","JACKSONVILLE","FL","32218"
"06/12/2024","$1,928.46","W MONCRIEF RD","JACKSONVILLE","FL","32208"
"06/12/2024","$1,235.31","W HICKORY CREEK BLVD","JACKSONVILLE","FL","32225"
"06/12/2024","$1,836.57","OCEAN DR L","JACKSONVILLE BEACH","FL","32250"
"06/12/2024","$1,774.63","1957 W 12TH ST","JACKSONVILLE","FL","32209"
"06/12/2024","$1,844.26","WASHINGTON AVE","JACKSONVILLE","FL","32208"
"06/12/2024","$1,734.73","CHARLES AVE","JACKSONVILLE","FL","32218"
"06/12/2024","$14,926.05","1865 EVERLEE RD","JACKSONVILLE","FL","32216"
"06/05/2024","$2,149.84","6200 BLK BLAKES ST 32577","MOLINO","FL","32577"
"06/05/2024","$1,969.61","2817 W LLOYD ST 32505","PENSACOLA","FL","32505"
"06/05/2024","$1,733.10","800 BLK OF ROBINSON RD 32533","CANTONMENT","FL","32533"
"06/05/2024","$26,621.65","5525 SUN VALLEY DR 32505","PENSACOLA","FL","32505"
"06/05/2024","$59,914.27","4511 ST NAZAIRE RD 32505","PENSACOLA","FL","32505"
"06/05/2024","$1,763.56","(LANDLOCKED)1100 BLK S FAIRFIE","PERDIDO KEY","FL","32507"
"06/05/2024","$3,457.38","615 CALHOUN AVE 32507","PERDIDO KEY","FL","32507"
"06/05/2024","$2,007.17","(LANDLOCKED)700 BLK ROBINSON R","CANTONMENT","FL","32533"
"07/09/2024","$4,753.76","N/A","PALM COAST","FL","32164"
"05/14/2024","$5,457.87","3049 NW 45 AVE","BELL","FL","32619"
"05/14/2024","$3,006.23","NW 25 CIR","BELL","FL","32619"
"05/14/2024","$31,831.32","1089 NW 65 ST","BELL","FL","32619"
"05/15/2024","$5,122.22","VACANT, W MARSH LINE RD","WEWAHITCHKA","FL","32465"
"05/15/2024","$3,402.80","VACANT, SR 30A","PORT ST JOE","FL","32456"
"05/15/2024","$2,048.63","248 CATALPA AVE","WEWAHITCHKA","FL","32465"
"05/29/2024","$2,043.17","VACANT, OLD PANAMA HWY","WEWAHITCHKA","FL","32465"
"05/16/2024","$2,466.96","2626 E EMMA ST","TAMPA","FL","33610"
"05/16/2024","$3,698.30","4904 N SUWANEE AVE","TAMPA","FL","33603"
"05/16/2024","$148,191.46","8322 PATSY ST","TAMPA","FL","33615"
"05/16/2024","$6,806.89","3616 PHILLIPS ST","TAMPA","FL","33619"
"06/06/2024","$8,705.38","3611 E ELLICOTT ST","TAMPA","FL","33610"
"06/06/2024","$6,138.00","JORDAN RD","DOVER","FL","33527"
"06/06/2024","$12,317.16","9509 NEWDALE WAY 201","RIVERVIEW","FL","33578"
"06/06/2024","$938.59","SUNSET PATH DR","RIVERVIEW","FL","33578"
"06/06/2024","$1,184.15","LEE RD","WIMAUMA","FL","33598"
"06/06/2024","$3,325.20","CYPRESS VILLAGE BLVD","RUSKIN","FL","33573"
"06/06/2024","$3,604.56","5010 E 32ND AVE","TAMPA","FL","33619"
"06/06/2024","$4,727.10","804 E 145TH AVE","TAMPA","FL","33613"
"06/06/2024","$15,062.15","312 E PLYMOUTH ST","TAMPA","FL","33603"
"06/27/2024","$2,652.35","2904 N ELMORE AVE","TAMPA","FL","33602"
"05/21/2024","$2,251.32","950 8TH CT SW","VERO BEACH","FL","32962"
"05/07/2024","$7,701.86","ACCESS UNDETERMINED","ALVA","FL","33920"
"05/07/2024","$1,640.63","WEST LANSING CIR","ALVA","FL","33920"
"05/07/2024","$2,498.54","3034 PRICE AVE","FORT MYERS","FL","33916"
"05/07/2024","$1,781.71","674 PINE ST","FORT MYERS","FL","33916"
"05/07/2024","$2,063.69","3136 DOUGLAS AVE","FORT MYERS","FL","33916"
"05/07/2024","$2,004.14","12949 THIRD ST","FORT MYERS","FL","33905"
"05/07/2024","$2,212.42","13344 FIRST ST","FORT MYERS","FL","33905"
"05/07/2024","$36,893.13","1014 NE 6TH AVE","CAPE CORAL","FL","33909"
"05/07/2024","$3,269.18","1041 COLERIDGE ST","LEHIGH ACRES","FL","33974"
"05/07/2024","$3,289.89","709 APRILE AVE S","LEHIGH ACRES","FL","33974"
"05/14/2024","$2,976.45","311 PROGRESS AVE","LEHIGH ACRES","FL","33974"
"05/14/2024","$2,898.24","3207 32ND ST SW","LEHIGH ACRES","FL","33976"
"05/14/2024","$2,929.24","3404 42ND ST SW","LEHIGH ACRES","FL","33976"
"05/14/2024","$4,772.23","1822 DIPLOMAT PKWY E","CAPE CORAL","FL","33909"
"05/14/2024","$3,520.38","3009 IRENE AVE S","LEHIGH ACRES","FL","33976"
"05/14/2024","$3,489.83","461 GREENBRIAR BLVD","LEHIGH ACRES","FL","33972"
"05/14/2024","$3,409.12","4210 15TH ST SW","LEHIGH ACRES","FL","33976"
