"auction_date","opening_bid","address","city","state","zip"
"03/28/2023","$6,599.02","5510 NE 77TH AVE","GAINESVILLE","FL","32609"
"03/28/2023","$9,459.69","715 NE 23RD ST","GAINESVILLE","FL","32641"
"03/28/2023","$43,752.87","14425 NW 138TH TER","ALACHUA","FL","32615"
"04/11/2023","$6,785.87","13601 NW 158TH PL","ALACHUA","FL","32615"
"04/18/2023","$7,852.22","13015 NW 150TH RD","ALACHUA","FL","32615"
"04/18/2023","$5,750.01","17021 NE 21ST ST","GAINESVILLE","FL","32609"
"04/18/2023","$8,354.04","316 NE 44TH ST","GAINESVILLE","FL","32641"
"04/18/2023","$4,309.82","14864 NE 141ST ST","WALDO","FL","32694"
"04/25/2023","$2,648.10","14008 NE 148TH AVE","WALDO","FL","32694"
"04/25/2023","$5,540.60","6528 SE 222ND DR","HAWTHORNE","FL","32640"
"04/25/2023","$4,604.37","14466 NE 139TH ST","WALDO","FL","32694"
"05/02/2023","$22,212.76","1421 NE 1ST AVE","GAINESVILLE","FL","32641"
"05/09/2023","$15,753.77","8615 NE 77TH LN","GAINESVILLE","FL","32609"
"03/28/2023","$12,141.33","2604 GRANT AVE","PANAMA CITY","FL","32405"
"04/04/2023","$5,127.07","3636 EAGLE LN","PANAMA CITY","FL","32404"
"04/25/2023","$35,542.30","2601 BEECH ST","PANAMA CITY BEACH","FL","32408"
"04/12/2023","$2,834.84","2190 W ANDROMEDAE DR","CITRUS SPRINGS","FL","34434"
"04/12/2023","$2,569.22","SE 4TH ST","CRYSTAL RIVER","FL","34429"
"04/12/2023","$2,501.35","340 S JANICE TER","LECANTO","FL","34461"
"04/12/2023","$2,138.42","1165 W RILEY DR","CITRUS SPRINGS","FL","34434"
"04/12/2023","$1,777.39","9616 W POMEGRANATE ST","CRYSTAL RIVER","FL","34428"
"04/12/2023","$2,199.70","8185 N KILLIAN PT","CITRUS SPRINGS","FL","34434"
"04/12/2023","$1,766.46","8762 W FAUST LN","HOMOSASSA","FL","34448"
"04/12/2023","$1,796.74","2314 BLUEGRASS ST","INVERNESS","FL","34453"
"04/12/2023","$2,282.16","8083 N KILLIAN PT","CITRUS SPRINGS","FL","34434"
"04/12/2023","$1,762.91","9772 W CHEROKEE LN","CRYSTAL RIVER","FL","34428"
"03/29/2023","$1,679.06","6405 BAYLOR AVE","KEYSTONE HEIGHTS","FL","32656"
"03/29/2023","$2,982.90","LEANING OAK DR","MELROSE","FL","32666"
"03/29/2023","$3,088.15","W R THOMAS","KEYSTONE HEIGHTS","FL","32656"
"03/29/2023","$1,792.10","6388 ANTIOCH AVE","KEYSTONE HEIGHTS","FL","32656"
"03/29/2023","$3,308.43","7035 RIDGE TRAIL","KEYSTONE HEIGHTS","FL","32656"
"03/29/2023","$1,619.37","7173 COE DR","KEYSTONE HEIGHTS","FL","32656"
"03/29/2023","$1,266.39","ART MUSEUM DR","JACKSONVILLE","FL","32207"
"03/29/2023","$2,171.67","8539 W GATE PKWY 1021","JACKSONVILLE","FL","32216"
"03/29/2023","$2,149.36","8539 W GATE PKWY 1037","JACKSONVILLE","FL","32216"
"03/29/2023","$7,808.88","1787 HELENA ST","JACKSONVILLE","FL","32208"
"04/12/2023","$59,571.99","9961 JEANETTE RD","JACKSONVILLE","FL","32246"
"04/12/2023","$1,089.41","MAYPORT RD","ATLANTIC BEACH","FL","32233"
"04/12/2023","$802.51","W 3RD ST","JACKSONVILLE","FL","32209"
"04/12/2023","$17,775.68","9062 MOORGATE CT","JACKSONVILLE","FL","32257"
"04/12/2023","$11,585.72","6215 CLARET DR","JACKSONVILLE","FL","32210"
"04/12/2023","$6,313.53","2543 KOHN RD","JACKSONVILLE","FL","32210"
"04/12/2023","$5,583.93","GOSSETT ST","JACKSONVILLE","FL","32218"
"04/12/2023","$9,970.72","BONEY RD","JACKSONVILLE","FL","32226"
"04/12/2023","$5,781.01","8961 WASHINGTON AVE","JACKSONVILLE","FL","32208"
"04/12/2023","$1,409.63","ELWOOD AVE","JACKSONVILLE","FL","32208"
"05/17/2023","$5,365.49","1113 W 5TH ST","JACKSONVILLE","FL","32209"
"05/17/2023","$7,814.53","2822 MYRTIS RD","JACKSONVILLE","FL","32218"
"05/17/2023","$6,001.05","ATLANTIC BLVD D12","JACKSONVILLE","FL","32224"
"05/17/2023","$3,838.21","CHARBRAY DR","JACKSONVILLE","FL","32211"
"04/03/2023","$2,519.10","JUNIPER ST 32568","WALNUT HILL","FL","32568"
"04/03/2023","$2,706.55","7153 SPANISH TRL 32504","PENSACOLA","FL","32504"
"04/03/2023","$4,736.75","710 TUMBLEWEED TRL 32534","PENSACOLA","FL","32534"
"04/03/2023","$3,433.23","2509 W FISHER ST 32505","PENSACOLA","FL","32505"
"04/03/2023","$1,832.50","6931 TWIGGS LN 32505","PENSACOLA","FL","32505"
"04/03/2023","$5,248.97","2618 W DELANO ST 32505","PENSACOLA","FL","32505"
"04/03/2023","$4,416.57","5499 LONDON AVE 32526","PENSACOLA","FL","32526"
"04/03/2023","$4,411.78","321 GARFIELD DR 32505","PENSACOLA","FL","32505"
"04/03/2023","$4,307.69","2520 N Z ST 32505","PENSACOLA","FL","32505"
"04/03/2023","$7,607.86","2609 W MAXWELL ST 32505","PENSACOLA","FL","32505"
"05/03/2023","$1,573.25","TIENDAS CIR 32507","PERDIDO KEY","FL","32507"
"05/03/2023","$3,749.57","8001 JAKES RD 32568","WALNUT HILL","FL","32568"
"05/03/2023","$4,404.78","41 MURPHY LN B 32505","PENSACOLA","FL","32505"
"05/03/2023","$2,057.70","3400 BLK OLD FAIRFIELD DR 3250","PENSACOLA","FL","32505"
"05/03/2023","$1,936.04","7207 LAGO VISTA CT 32506","PENSACOLA","FL","32506"
"05/03/2023","$2,290.43","TWIGGS LN 32505","PENSACOLA","FL","32505"
"05/03/2023","$2,487.97","6300 BLK MOCKINGBIRD LN 32503","PENSACOLA","FL","32503"
"05/03/2023","$1,729.30","100 BLK MEMORY LN 32503","PENSACOLA","FL","32503"
"05/03/2023","$1,862.38","1691 KEMP RD 32505","PENSACOLA","FL","32505"
"06/07/2023","$5,964.18","1231 RIO GRANDE CIR 32505","PENSACOLA","FL","32505"
"06/07/2023","$4,110.50","201 CURTISS DR 32505","PENSACOLA","FL","32505"
"06/07/2023","$3,002.33","2421 N T ST 32505","PENSACOLA","FL","32505"
"06/07/2023","$2,689.49","ESTHER ST 32506","PENSACOLA","FL","32506"
"06/07/2023","$1,756.97","500 BLK COLBERT AVE 32507","PERDIDO KEY","FL","32507"
"06/07/2023","$1,495.08","700 BLK POLK AVE 32507","PERDIDO KEY","FL","32507"
"06/07/2023","$2,996.51","HILLTOP RD AREA RD 32535","CENTURY","FL","32535"
"06/07/2023","$2,685.04","700 BLK BRIGGS BLVD 32535","CENTURY","FL","32535"
"05/09/2023","$1,163.88","N/A","HASTINGS","FL","32145"
"04/12/2023","$2,644.88","COCKLEBERRY DR","WEBSTER","FL","33597"
"04/12/2023","$2,643.90","KRAMER ST","WEBSTER","FL","33597"
"04/12/2023","$2,677.27","ROUSSEAU ST","WEBSTER","FL","33597"
"04/12/2023","$2,900.95","CLEFT ROCK ST","WEBSTER","FL","33597"
"04/12/2023","$2,666.56","HARDSTONE DR","WEBSTER","FL","33597"
"04/12/2023","$2,350.19","RIVERSTONE ST","WEBSTER","FL","33597"
"04/12/2023","$2,614.65","WILFORD ST","WEBSTER","FL","33597"
"04/12/2023","$2,477.31","COALSTONE DR","WEBSTER","FL","33597"
"04/12/2023","$2,456.21","TREIMAN BLVD","WEBSTER","FL","33597"
"04/12/2023","$2,603.29","TREIMAN BLVD","WEBSTER","FL","33597"
"03/30/2023","$4,341.92","4211 E PALIFOX ST","TAMPA","FL","33610"
"03/30/2023","$42,379.98","2102 W HANNA AVE","TAMPA","FL","33604"
"03/30/2023","$77,879.81","1201 WILLIAMS RD","PLANT CITY","FL","33565"
"03/30/2023","$2,870.93","3801 N WILDER RD","PLANT CITY","FL","33565"
"04/13/2023","$3,594.21","3107 E DR MARTIN LUTHER KING J","TAMPA","FL","33610"
"04/13/2023","$54,296.84","2602 S 69TH ST","TAMPA","FL","33619"
"04/13/2023","$28,130.82","4211 E ALENE DR","TAMPA","FL","33617"
"04/13/2023","$5,271.31","2921 E 24TH AVE","TAMPA","FL","33605"
"04/13/2023","$6,983.42","2212 S US HIGHWAY 41","RUSKIN","FL","33570"
"04/13/2023","$19,050.85","4851 W GANDY BLVD","TAMPA","FL","33611"
"04/13/2023","$20,199.85","2940 KELLY RIDGE LN","TAMPA","FL","33604"
"04/13/2023","$123,245.53","708 WILLOW BROOK CT","LUTZ","FL","33549"
"04/13/2023","$3,582.71","3110 E CHELSEA ST","TAMPA","FL","33610"
"04/20/2023","$11,612.50","2109 BAYSHORE BLVD","TAMPA","FL","33606"
"04/20/2023","$13,877.57","800 S DAKOTA AVE","TAMPA","FL","33606"
"04/20/2023","$46,565.04","1810 E PALM AVE","TAMPA","FL","33605"
"04/20/2023","$4,738.46","507 E SPARKMAN AVE","TAMPA","FL","33602"
"04/20/2023","$23,853.53","WOODROW WILSON ST","PLANT CITY","FL","33563"
"04/20/2023","$4,392.03","2905 E 148TH AVE","LUTZ","FL","33559"
"04/27/2023","$17,939.52","S 47TH ST","TAMPA","FL","33619"
"04/27/2023","$5,010.95","5914 ALEY ST","WIMAUMA","FL","33598"
"04/27/2023","$3,888.36","8617 FANCY FINCH DR","TAMPA","FL","33614"
"04/27/2023","$2,919.92","5829 S 58TH ST","TAMPA","FL","33619"
"04/27/2023","$6,706.77","12201 SHELBY DR","RIVERVIEW","FL","33579"
"04/27/2023","$4,081.91","12521 674 HWY","LITHIA","FL","33547"
"05/04/2023","$6,355.71","7203 S SPARKMAN ST","TAMPA","FL","33616"
"05/04/2023","$8,333.13","503 E SLIGH AVE","TAMPA","FL","33604"
"05/04/2023","$2,824.08","12680 N CENTRAL AVE","TAMPA","FL","33612"
"05/04/2023","$11,075.59","10345 SUMMERVIEW CIR","RIVERVIEW","FL","33578"
"05/04/2023","$10,657.75","15816 FISHHAWK VIEW DR","LITHIA","FL","33547"
"05/04/2023","$2,481.56","1703 E RIVER COVE ST","TAMPA","FL","33604"
"05/04/2023","$1,589.37","4617 N 44TH ST","TAMPA","FL","33610"
"05/04/2023","$1,589.37","4615 N 44TH ST","TAMPA","FL","33610"
"05/04/2023","$2,209.23","3704 PHILLIPS ST","TAMPA","FL","33619"
"05/11/2023","$1,806.67","2210 E 23RD AVE","TAMPA","FL","33605"
"05/11/2023","$2,329.21","2408 E COLUMBUS DR","TAMPA","FL","33605"
"05/11/2023","$2,605.35","2317 E COLUMBUS DR","TAMPA","FL","33605"
"05/11/2023","$2,145.60","4430 PORPOISE DR","TAMPA","FL","33617"
"05/11/2023","$1,201.97","7210 BALDWIN AVE","TAMPA","FL","33619"
"05/11/2023","$2,574.26","9803 HAROLD BEDFORD RD","RIVERVIEW","FL","33578"
"05/18/2023","$3,300.53","9242 N HYALEAH RD","TAMPA","FL","33617"
"05/18/2023","$5,276.24","14413 HANGING MOSS CIR","TAMPA","FL","33613"
"05/18/2023","$1,936.22","554 ESTUARY SHORE LN","APOLLO BEACH","FL","33572"
"05/18/2023","$8,659.05","1808 E BOUGAINVILLEA AVE","TAMPA","FL","33612"
"05/18/2023","$3,547.80","6220 N 49TH ST","TAMPA","FL","33610"
"05/18/2023","$2,961.71","11436 ENNIS SHEARD RD","SEFFNER","FL","33584"
"05/18/2023","$4,095.87","12103 ANDERSON DR","RIVERVIEW","FL","33579"
"05/18/2023","$2,984.22","5211 N 45TH ST","TAMPA","FL","33610"
"05/25/2023","$2,097.46","10122 N 11TH ST","TAMPA","FL","33612"
"05/25/2023","$87,652.71","1405 N 23RD ST","TAMPA","FL","33605"
"05/25/2023","$2,322.12","913 LOTUS AVE","TAMPA","FL","33612"
"04/04/2023","$10,156.25","ACCESS UNDETERMINED","CAPE CORAL","FL","33993"
"04/04/2023","$2,865.64","4124 CASTILLA CIR 206","FORT MYERS","FL","33916"
"04/04/2023","$3,984.22","3409 22ND ST W","LEHIGH ACRES","FL","33971"
"04/04/2023","$4,406.47","DELEON ST","FORT MYERS","FL","33901"
"04/04/2023","$3,114.28","DELEON ST","FORT MYERS","FL","33901"
"04/04/2023","$2,711.84","1017 BAGGET ST E","LEHIGH ACRES","FL","33974"
"04/04/2023","$5,392.91","8581 ORTIZ CIR","FORT MYERS","FL","33905"
"04/04/2023","$5,261.52","RIGHT OF WAY","FORT MYERS","FL","33905"
"04/18/2023","$4,160.22","2131 NW 19TH AVE","CAPE CORAL","FL","33993"
"04/18/2023","$2,262.54","3022 LINCOLN BLVD","FORT MYERS","FL","33916"
"04/18/2023","$3,505.91","438 RATHBURN ST","LEHIGH ACRES","FL","33974"
"04/18/2023","$5,491.78","380 MCARTHUR BLVD","LEHIGH ACRES","FL","33974"
"04/18/2023","$7,152.22","4011 NW 22ND TER","CAPE CORAL","FL","33993"
"04/18/2023","$3,291.67","1110 RACHEL ST E","LEHIGH ACRES","FL","33974"
"04/18/2023","$4,438.70","305 EDWARD AVE","LEHIGH ACRES","FL","33936"
