"auction_date","opening_bid","address","city","state","zip"
"01/10/2023","$8,571.11","5820 SE HAWTHORNE RD","GAINESVILLE","FL","32641"
"01/10/2023","$3,051.04","2ND CT E","PANAMA CITY","FL","32401"
"01/24/2023","$2,294.61","FLAMINGO AVE","FOUNTAIN","FL","32438"
"01/24/2023","$3,423.20","7830 LIBERTY AVE","SOUTHPORT","FL","32409"
"01/24/2023","$2,176.49","2ND PLZ E","PANAMA CITY","FL","32401"
"01/24/2023","$2,631.69","4819 ALAMEDA ST","PANAMA CITY","FL","32404"
"02/14/2023","$7,615.45","721 SATSUMA AVE","PANAMA CITY","FL","32401"
"02/28/2023","$2,912.01","909 7TH CT E","PANAMA CITY","FL","32401"
"01/11/2023","$1,768.39","8189 W CARLOS LN","CRYSTAL RIVER","FL","34428"
"01/11/2023","$2,236.21","2063 W CHANRON PL","CITRUS SPRINGS","FL","34434"
"01/11/2023","$2,222.77","145 E ANTON DR","CITRUS SPRINGS","FL","34434"
"01/11/2023","$1,958.68","1625 W G MARTINELLI BLVD","CITRUS SPRINGS","FL","34434"
"01/11/2023","$2,184.87","11287 N KENNEY LOOP","CITRUS SPRING","FL","34433"
"01/11/2023","$2,331.31","875 E NOAH LN","CITRUS SPRINGS","FL","34434"
"01/11/2023","$5,032.80","6488 N SANDBORN LOOP","CITRUS SPRINGS","FL","34433"
"01/11/2023","$5,216.02","3926 W CALVARY ST","CITRUS SPRINGS","FL","34433"
"01/11/2023","$2,061.58","7937 W SOLAR PL","HOMOSASSA","FL","34448"
"01/11/2023","$2,369.73","679 E BAFFIN PL","CITRUS SPRINGS","FL","34434"
"02/08/2023","$7,388.71","9242 N SAPONARIA DR","CITRUS SPRINGS","FL","34433"
"02/08/2023","$5,530.90","7164 N OUTRIGGER TER","CITRUS SPRINGS","FL","34433"
"02/08/2023","$1,622.97","7747 W FERN PL","HOMOSASSA","FL","34448"
"02/08/2023","$4,517.34","7987 N PRIMROSE DR","CITRUS SPRINGS","FL","34434"
"02/08/2023","$5,526.76","8917 N PARADISEA DR","CITRUS SPRINGS","FL","34433"
"02/08/2023","$5,467.77","8649 N EMPIRE AVE","CITRUS SPRINGS","FL","34433"
"02/08/2023","$7,885.03","10090 S WOODWARD PT","HOMOSASSA","FL","34448"
"01/18/2023","$1,487.58","6120 CORNELL","KEYSTONE HEIGHTS","FL","32656"
"01/18/2023","$9,276.11","1075 CULPEPPER RD","GREEN COVE SPRINGS","FL","32043"
"01/11/2023","$2,095.25","0 W 28TH ST","JACKSONVILLE","FL","32209"
"01/11/2023","$11,286.58","11436 HALL BLVD","JACKSONVILLE","FL","32218"
"01/11/2023","$4,386.94","1014 BARNETT ST","JACKSONVILLE","FL","32209"
"01/11/2023","$2,521.03","1954 W 15TH ST","JACKSONVILLE","FL","32209"
"01/11/2023","$829.38","56TH ST","JACKSONVILLE","FL","32221"
"01/11/2023","$3,379.10","520 W 26TH ST","JACKSONVILLE","FL","32206"
"01/11/2023","$3,440.49","5632 SILVERDALE AVE","JACKSONVILLE","FL","32209"
"01/11/2023","$1,813.65","7036 E KEN KNIGHT DR","JACKSONVILLE","FL","32209"
"01/11/2023","$4,080.88","1717 E 22ND ST","JACKSONVILLE","FL","32206"
"01/11/2023","$4,472.24","1646 COCOANUT RD","JACKSONVILLE","FL","32224"
"02/08/2023","$4,052.55","1964 W 15TH ST","JACKSONVILLE","FL","32209"
"02/08/2023","$6,576.19","1649 N LOYOLA DR","JACKSONVILLE","FL","32218"
"02/08/2023","$6,333.60","10425 S BRIARCLIFF RD","JACKSONVILLE","FL","32218"
"02/08/2023","$3,249.04","974 DOUGLAS CIR","JACKSONVILLE","FL","32254"
"02/08/2023","$1,879.15","1397 HELENA ST","JACKSONVILLE","FL","32208"
"02/08/2023","$4,336.16","1982 ERLINE DR","JACKSONVILLE","FL","32209"
"02/08/2023","$10,014.37","2524 E MAYAPPLE RD","JACKSONVILLE","FL","32211"
"02/08/2023","$4,468.71","2719 KING COLE DR","JACKSONVILLE","FL","32209"
"02/08/2023","$3,614.83","209 W 21ST ST","JACKSONVILLE","FL","32206"
"02/08/2023","$3,769.86","7534 REED ST","JACKSONVILLE","FL","32208"
"02/06/2023","$6,568.37","6679 WESTMONT ST 32503","PENSACOLA","FL","32503"
"02/06/2023","$1,869.32","MOBILE HWY 32526","PENSACOLA","FL","32526"
"02/06/2023","$1,908.92","5000 BLK MOBILE HWY 32505","PENSACOLA","FL","32505"
"02/06/2023","$25,009.98","627 SALEM DR 32514","PENSACOLA","FL","32514"
