"auction_date","opening_bid","address","city","state","zip"
"05/02/2023","$22,212.76","1421 NE 1ST AVE","GAINESVILLE","FL","32641"
"05/09/2023","$15,753.77","8615 NE 77TH LN","GAINESVILLE","FL","32609"
"05/16/2023","$37,512.34","12005 S US HWY 441","MICANOPY","FL","32667"
"05/16/2023","$10,696.54","1823 NE 31ST AVE","GAINESVILLE","FL","32609"
"05/16/2023","$6,966.47","621 SW 2ND TER","GAINESVILLE","FL","32601"
"05/23/2023","$13,092.46","1105 NE 11TH ST","GAINESVILLE","FL","32601"
"05/23/2023","$14,710.10","20127 DEEP SPRINGS RD","FOUNTAIN","FL","32438"
"05/23/2023","$10,313.15","719 LILLIAN LN","SOUTHPORT","FL","32409"
"05/23/2023","$1,097.93","1310 HICKORY","PANAMA CITY","FL","32401"
"06/13/2023","$121,381.89","2309 GRANT AVE","PANAMA CITY","FL","32405"
"06/27/2023","$5,704.17","8613 PRESERVATION","PANAMA CITY BEACH","FL","32413"
"05/17/2023","$2,470.22","340 S JANICE TER","LECANTO","FL","34461"
"05/17/2023","$2,236.66","8628 N BAMBURY TER","CITRUS SPRINGS","FL","34434"
"05/17/2023","$1,776.20","9815 W LIME CT","CRYSTAL RIVER","FL","34428"
"05/17/2023","$1,396.07","8258 N POCONO DR","CITRUS SPRINGS","FL","34434"
"05/17/2023","$39,294.40","12695 S OAKVIEW AVE","FLORAL CITY","FL","34436"
"05/17/2023","$7,551.04","230 W CASURINA PL","BEVERLY HILLS","FL","34465"
"05/17/2023","$68,440.97","191 W VALERIAN PL","BEVERLY HILLS","FL","34465"
"05/17/2023","$1,861.24","5753 E SQUAW CT","HERNANDO","FL","34442"
"05/17/2023","$2,286.53","8508 N ESCOBAR RD","CITRUS SPRINGS","FL","34434"
"05/17/2023","$2,221.47","10940 N LETTERWOOD WAY","CITRUS SPRINGS","FL","34434"
"05/03/2023","$11,966.78","6416 CASCADE DR","KEYSTONE HEIGHTS","FL","32656"
"05/17/2023","$1,362.34","6227 NORTHWESTERN AVE","KEYSTONE HEIGHTS","FL","32656"
"05/17/2023","$4,046.21","7195 GAS LINE","KEYSTONE HEIGHTS","FL","32656"
"05/17/2023","$1,328.63","5423 LAREDO ST","KEYSTONE HEIGHTS","FL","32656"
"05/17/2023","$3,172.02","SWAN LAKE","MELROSE","FL","32666"
"05/17/2023","$1,179.14","RIVERS RD","GREEN COVE SPRINGS","FL","32043"
"05/17/2023","$1,868.11","7210 RADCLIFFE ST","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$1,710.22","7080 SMITH ST","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$1,902.80","6371 BELOIT AVE","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$1,902.80","7156 DUKE ST","KEYSTONE HEIGHTS","FL","32656"
"06/07/2023","$9,092.44","FLEMING ST","FLEMING ISLAND","FL","32003"
"06/07/2023","$4,827.83","MARTIN LUTHER KING JR BLVD","GREEN COVE SPRINGS","FL","32043"
"06/07/2023","$1,664.69","7154 WESLEYAN","KEYSTONE HEIGHTS","FL","32656"
"05/17/2023","$2,067.67","PLUMMER RD","JACKSONVILLE","FL","32219"
"05/17/2023","$2,671.56","MONCRIEF-DINSMORE RD","JACKSONVILLE","FL","32219"
"05/17/2023","$2,364.98","5836 PATTERSON AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$2,123.51","DUNMIRE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$1,755.19","DUNMIRE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$2,256.00","MONCRIEF RD","JACKSONVILLE","FL","32219"
"05/17/2023","$2,671.09","DEKLE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$3,005.69","7930 SMART AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$3,090.88","DEKLE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$2,757.40","5611 DUNMIRE AVE","JACKSONVILLE","FL","32219"
"06/14/2023","$84,218.73","1935 SILVER ST","JACKSONVILLE","FL","32206"
"06/14/2023","$2,167.74","1121 POWHATTAN ST","JACKSONVILLE","FL","32209"
"06/14/2023","$1,924.58","1525 E 22ND ST","JACKSONVILLE","FL","32206"
"06/14/2023","$1,493.72","E 27TH ST","JACKSONVILLE","FL","32206"
"06/14/2023","$1,859.32","2787 FITZGERALD ST","JACKSONVILLE","FL","32254"
"06/14/2023","$1,931.31","1098 W 19TH ST","JACKSONVILLE","FL","32209"
"06/14/2023","$2,012.02","3824 WILSON ST","JACKSONVILLE","FL","32209"
"06/14/2023","$1,471.58","W 12TH ST","JACKSONVILLE","FL","32209"
"06/14/2023","$3,068.58","611 ODESSA ST","JACKSONVILLE","FL","32206"
"06/14/2023","$1,749.05","W 35TH ST","JACKSONVILLE","FL","32209"
"05/03/2023","$2,426.68","5700 BLK PRINCETON DR 32526","PENSACOLA","FL","32526"
"05/03/2023","$3,538.31","301 ELSIE DAVIS RD","CENTURY","FL","32535"
"05/03/2023","$1,573.25","TIENDAS CIR 32507","PERDIDO KEY","FL","32507"
"05/03/2023","$3,833.81","8001 JAKES RD 32568","WALNUT HILL","FL","32568"
"05/03/2023","$4,710.79","41 MURPHY LN B 32505","PENSACOLA","FL","32505"
"05/03/2023","$2,139.69","3400 BLK OLD FAIRFIELD DR 3250","PENSACOLA","FL","32505"
"05/03/2023","$2,012.46","7207 LAGO VISTA CT 32506","PENSACOLA","FL","32506"
"05/03/2023","$2,378.99","TWIGGS LN 32505","PENSACOLA","FL","32505"
"05/03/2023","$1,806.19","100 BLK MEMORY LN 32503","PENSACOLA","FL","32503"
"06/07/2023","$5,949.10","1231 RIO GRANDE CIR 32505","PENSACOLA","FL","32505"
"06/07/2023","$4,074.78","201 CURTISS DR 32505","PENSACOLA","FL","32505"
"06/07/2023","$2,932.21","2421 N T ST 32505","PENSACOLA","FL","32505"
"06/07/2023","$1,700.61","500 BLK COLBERT AVE 32507","PERDIDO KEY","FL","32507"
"06/07/2023","$1,445.60","700 BLK POLK AVE 32507","PERDIDO KEY","FL","32507"
"06/07/2023","$2,933.27","HILLTOP RD AREA RD 32535","CENTURY","FL","32535"
"06/07/2023","$2,635.56","700 BLK BRIGGS BLVD 32535","CENTURY","FL","32535"
"06/07/2023","$4,905.76","7561 WEAVER DR 32534","PENSACOLA","FL","32534"
"05/09/2023","$1,165.11","N/A","HASTINGS","FL","32145"
"07/11/2023","$1,066.36","N/A","HASTINGS","FL","32145"
"05/10/2023","$1,637.63","TRACY ST","SPRING HILL","FL","34609"
"05/10/2023","$2,719.55","MERLIN CIR","DADE CITY","FL","33523"
"05/10/2023","$2,619.03","MANUEL ST","WEBSTER","FL","33597"
"05/10/2023","$2,686.61","TREIMAN RD","WEBSTER","FL","33597"
"05/10/2023","$2,686.61","TREIMAN BLVD","WEBSTER","FL","33597"
"05/10/2023","$2,675.67","TREIMAN BLVD","WEBSTER","FL","33597"
"05/10/2023","$2,675.67","TREIMAN BLVD","WEBSTER","FL","33597"
"05/10/2023","$2,640.36","KNOXVILLE DR","WEBSTER","FL","33597"
"05/10/2023","$2,776.16","N CANAL ST","WEBSTER","FL","33597"
"05/11/2023","$3,011.84","SUDAN DR","WEBSTER","FL","33597"
