"auction_date","opening_bid","address","city","state","zip"
"04/25/2023","$5,540.60","6528 SE 222ND DR","HAWTHORNE","FL","32640"
"05/02/2023","$22,212.76","1421 NE 1ST AVE","GAINESVILLE","FL","32641"
"05/09/2023","$15,753.77","8615 NE 77TH LN","GAINESVILLE","FL","32609"
"05/16/2023","$37,512.34","12005 S US HWY 441","MICANOPY","FL","32667"
"05/16/2023","$10,696.54","1823 NE 31ST AVE","GAINESVILLE","FL","32609"
"05/16/2023","$6,966.47","621 SW 2ND TER","GAINESVILLE","FL","32601"
"05/16/2023","$9,015.32","2441 NW 43RD ST 2C","GAINESVILLE","FL","32606"
"05/23/2023","$13,092.46","1105 NE 11TH ST","GAINESVILLE","FL","32601"
"04/25/2023","$35,542.30","2601 BEECH ST","PANAMA CITY BEACH","FL","32408"
"05/23/2023","$14,710.10","20127 DEEP SPRINGS RD","FOUNTAIN","FL","32438"
"05/23/2023","$10,313.15","719 LILLIAN LN","SOUTHPORT","FL","32409"
"05/23/2023","$1,097.93","1310 HICKORY","PANAMA CITY","FL","32401"
"06/13/2023","$121,381.89","2309 GRANT AVE","PANAMA CITY","FL","32405"
"05/17/2023","$2,236.66","8628 N BAMBURY TER","CITRUS SPRINGS","FL","34434"
"05/17/2023","$1,975.86","8163 W NAPOLI LN","CRYSTAL RIVER","FL","34428"
"05/17/2023","$1,776.20","9815 W LIME CT","CRYSTAL RIVER","FL","34428"
"05/17/2023","$1,396.07","8258 N POCONO DR","CITRUS SPRINGS","FL","34434"
"05/17/2023","$39,294.40","12695 S OAKVIEW AVE","FLORAL CITY","FL","34436"
"05/17/2023","$7,551.04","230 W CASURINA PL","BEVERLY HILLS","FL","34465"
"05/17/2023","$68,440.97","191 W VALERIAN PL","BEVERLY HILLS","FL","34465"
"05/17/2023","$1,861.24","5753 E SQUAW CT","HERNANDO","FL","34442"
"05/17/2023","$2,286.53","8508 N ESCOBAR RD","CITRUS SPRINGS","FL","34434"
"05/03/2023","$11,966.78","6416 CASCADE DR","KEYSTONE HEIGHTS","FL","32656"
"04/26/2023","$1,877.81","N LINCOLN CT","JACKSONVILLE","FL","32209"
"05/17/2023","$2,067.67","PLUMMER RD","JACKSONVILLE","FL","32219"
"05/17/2023","$2,671.56","MONCRIEF-DINSMORE RD","JACKSONVILLE","FL","32219"
"05/17/2023","$2,364.98","5836 PATTERSON AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$2,123.51","DUNMIRE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$1,755.19","DUNMIRE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$2,256.00","MONCRIEF RD","JACKSONVILLE","FL","32219"
"05/17/2023","$2,671.09","DEKLE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$3,005.69","7930 SMART AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$3,090.88","DEKLE AVE","JACKSONVILLE","FL","32219"
"05/17/2023","$2,757.40","5611 DUNMIRE AVE","JACKSONVILLE","FL","32219"
"06/14/2023","$14,034.78","3138 N 3RD ST CIR","JACKSONVILLE","FL","32254"
"06/14/2023","$4,794.57","1842 W 4TH ST","JACKSONVILLE","FL","32209"
"06/14/2023","$8,253.58","MIMOSA GROVE TRL","JACKSONVILLE","FL","32210"
"05/03/2023","$2,460.93","5700 BLK PRINCETON DR 32526","PENSACOLA","FL","32526"
"05/03/2023","$3,538.31","301 ELSIE DAVIS RD","CENTURY","FL","32535"
"05/03/2023","$1,573.25","TIENDAS CIR 32507","PERDIDO KEY","FL","32507"
"05/03/2023","$3,749.57","8001 JAKES RD 32568","WALNUT HILL","FL","32568"
"05/03/2023","$4,404.78","41 MURPHY LN B 32505","PENSACOLA","FL","32505"
"05/03/2023","$2,057.70","3400 BLK OLD FAIRFIELD DR 3250","PENSACOLA","FL","32505"
"05/03/2023","$1,936.04","7207 LAGO VISTA CT 32506","PENSACOLA","FL","32506"
"05/03/2023","$2,290.43","TWIGGS LN 32505","PENSACOLA","FL","32505"
"05/03/2023","$2,487.97","6300 BLK MOCKINGBIRD LN 32503","PENSACOLA","FL","32503"
"06/07/2023","$5,949.10","1231 RIO GRANDE CIR 32505","PENSACOLA","FL","32505"
"06/07/2023","$4,074.78","201 CURTISS DR 32505","PENSACOLA","FL","32505"
"06/07/2023","$2,932.21","2421 N T ST 32505","PENSACOLA","FL","32505"
"06/07/2023","$2,695.05","ESTHER ST 32506","PENSACOLA","FL","32506"
"06/07/2023","$1,700.61","500 BLK COLBERT AVE 32507","PERDIDO KEY","FL","32507"
"06/07/2023","$1,445.60","700 BLK POLK AVE 32507","PERDIDO KEY","FL","32507"
"06/07/2023","$2,933.27","HILLTOP RD AREA RD 32535","CENTURY","FL","32535"
