"auction_date","opening_bid","address","city","state","zip"
"12/05/2023","$2,798.62","14973 NE 141ST ST","WALDO","FL","32694"
"12/12/2023","$70,628.37","2831 NE 15TH ST","GAINESVILLE","FL","32609"
"12/12/2023","$47,332.55","16604 NW STATE RD 45","HIGH SPRINGS","FL","32643"
"12/12/2023","$5,150.33","4006 NW 13TH PL","GAINESVILLE","FL","32605"
"12/19/2023","$3,216.46","23293 NW 180TH AVE","HIGH SPRINGS","FL","32643"
"12/19/2023","$3,458.39","14964 NE 138TH AVE","WALDO","FL","32694"
"12/05/2023","$2,994.44","COWELS RD","FOUNTAIN","FL","32438"
"12/05/2023","$57,809.18","18226 SORRELS RD","FOUNTAIN","FL","32438"
"12/05/2023","$1,681.14","4915 BAY AVE","YOUNGSTOWN","FL","32466"
"12/05/2023","$2,350.14","7542 LITTLETON","PANAMA CITY","FL","32404"
"12/05/2023","$2,060.89","7 4S 13W -163.66-","PANAMA CITY","FL","32404"
"12/05/2023","$2,663.89","1011 TIDEWATER","PANAMA CITY","FL","32404"
"12/05/2023","$6,809.63","13712 HWY 77","SOUTHPORT","FL","32409"
"12/05/2023","$2,839.78","9 3S 14W","LYNN HAVEN","FL","32444"
"12/05/2023","$2,310.38","LOUISIANA","LYNN HAVEN","FL","32444"
"12/05/2023","$2,120.17","3513 13TH CT E","PANAMA CITY","FL","32404"
"12/12/2023","$1,928.11","724 SHEFFIELD","PANAMA CITY","FL","32401"
"12/12/2023","$1,978.32","848 12TH CT E","PANAMA CITH","FL","32401"
"12/12/2023","$2,373.55","721 12TH E","PANAMA CITY","FL","32401"
"12/12/2023","$1,998.80","528 7TH E","PANAMA CITY","FL","32401"
"12/12/2023","$2,540.99","3209 6TH PLZ E","PANAMA CITY","FL","32401"
"12/19/2023","$13,956.14","13310 SCOTT RD","FOUNTAIN","FL","32438"
"12/19/2023","$56,444.12","6516 HWY 22","PANAMA CITY","FL","32404"
"12/19/2023","$2,571.37","811 VISTA DEL SOL","PANAMA CITY","FL","32404"
"12/19/2023","$3,772.24","7506 COLERIDGE RD","PANAMA CITY","FL","32404"
"12/19/2023","$57,687.82","515 CAROLINA AVENUE","LYNN HAVEN","FL","32444"
"12/19/2023","$2,457.40","DOUGLAS AVE W","PANAMA CITY","FL","32405"
