"auction_date","opening_bid","address","city","state","zip"
"10/31/2023","$6,994.85","4620 SE HAWTHORNE RD","GAINESVILLE","FL","32641"
"10/31/2023","$3,990.91","15031 SE 189TH PL","HAWTHORNE","FL","32640"
"11/07/2023","$6,324.68","5758 SW 75TH ST","GAINESVILLE","FL","32608"
"11/07/2023","$4,846.11","407 NE 19TH DR","GAINESVILLE","FL","32641"
"12/05/2023","$2,358.91","14973 NE 141ST ST","WALDO","FL","32694"
"12/12/2023","$69,020.66","2831 NE 15TH ST","GAINESVILLE","FL","32609"
"12/12/2023","$37,499.34","16604 NW STATE RD 45","HIGH SPRINGS","FL","32643"
"12/12/2023","$5,104.31","4006 NW 13TH PL","GAINESVILLE","FL","32605"
"10/24/2023","$33,505.73","3730 8TH CT E","PANAMA CITY","FL","32401"
"10/24/2023","$20,991.29","3706 22ND W","PANAMA CITY","FL","32405"
"10/24/2023","$8,278.19","103 SHADOW BAY DR","PANAMA CITY BEACH","FL","32407"
"10/24/2023","$5,588.21","14401 FRONT BEACH RD #600","PANAMA CITY BEACH","FL","32413"
"10/24/2023","$4,877.78","709 GULF VIEW DR","PANAMA CITY BEACH","FL","32413"
"10/31/2023","$1,412.86","CAMELLIA ST","FOUNTAIN","FL","32438"
"10/31/2023","$3,537.51","2702 9TH ST E","PANAMA CITY","FL","32401"
"11/07/2023","$5,370.43","5713 5TH CT E B","PANAMA CITY","FL","32404"
"11/07/2023","$5,284.34","5705 5TH CT E A","PANAMA CITY","FL","32404"
"11/07/2023","$4,739.23","1730 MALLARD DR F","PANAMA CITY","FL","32404"
"11/07/2023","$4,188.76","8912 KINGSWOOD","SOUTHPORT","FL","32409"
"11/07/2023","$2,951.72","2824 HYDE AVE","PANAMA CITY","FL","32405"
"11/07/2023","$19,694.14","409 COLLEGE AVE","PANAMA CITY","FL","32401"
"11/07/2023","$3,857.32","4726 BAY POINT F248","PANAMA CITY BEACH","FL","32408"
"11/14/2023","$3,385.68","1507 IOWA AVE","LYNN HAVEN","FL","32444"
"12/05/2023","$2,994.44","COWELS RD","FOUNTAIN","FL","32438"
"12/05/2023","$57,809.18","18226 SORRELS RD","FOUNTAIN","FL","32438"
"12/05/2023","$1,681.14","4915 BAY AVE","YOUNGSTOWN","FL","32466"
"12/05/2023","$2,350.14","7542 LITTLETON","PANAMA CITY","FL","32404"
"12/05/2023","$2,060.89","7 4S 13W -163.66-","PANAMA CITY","FL","32404"
"12/05/2023","$2,663.89","1011 TIDEWATER","PANAMA CITY","FL","32404"
"12/05/2023","$6,809.63","13712 HWY 77","SOUTHPORT","FL","32409"
"12/05/2023","$2,839.78","9 3S 14W","LYNN HAVEN","FL","32444"
"12/05/2023","$2,536.07","3430 B ST","PANAMA CITY","FL","32404"
"12/05/2023","$2,310.38","LOUISIANA","LYNN HAVEN","FL","32444"
"12/12/2023","$1,928.11","724 SHEFFIELD","PANAMA CITY","FL","32401"
"12/12/2023","$1,978.32","848 12TH CT E","PANAMA CITH","FL","32401"
"12/12/2023","$2,373.55","721 12TH E","PANAMA CITY","FL","32401"
"12/12/2023","$1,998.80","528 7TH E","PANAMA CITY","FL","32401"
"12/12/2023","$2,540.99","3209 6TH PLZ E","PANAMA CITY","FL","32401"
"12/12/2023","$2,054.74","6TH ST","PANAMA CITY","FL","32401"
"11/15/2023","$2,247.15","7141 WESLEYAN DR","KEYSTONE HEIGHTS","FL","32656"
"11/15/2023","$2,005.18","7184 RUTGERS ST","KEYSTONE HEIGHTS","FL","32656"
"11/15/2023","$1,521.25","SCENIC DR","MIDDLEBURG","FL","32068"
