"auction_date","opening_bid","address","city","state","zip"
"10/28/2025","$20,664.53","1021 NE 23RD AVE","GAINESVILLE","FL","32609"
"10/28/2025","$10,271.84","16601 NW STATE RD 45","HIGH SPRINGS","FL","32643"
"10/28/2025","$7,434.80","825 SW 60TH TER","GAINESVILLE","FL","32607"
"11/04/2025","$12,214.05","1823 NE 31ST AVE","GAINESVILLE","FL","32609"
"11/04/2025","$9,393.44","14425 NW 138TH TER","ALACHUA","FL","32615"
"11/04/2025","$36,313.19","27226 NW 142ND AVE","HIGH SPRINGS","FL","32643"
"11/04/2025","$27,336.67","2448 ARDEN DR","GAINESVILLE","FL","32605"
"11/11/2025","$6,593.40","10616 NE 76TH TER","GAINESVILLE","FL","32609"
"11/11/2025","$6,285.50","20431 NE 6TH ST","GAINESVILLE","FL","32609"
"09/30/2025","$126,039.98","800 15TH STREET","MEXICO BEACH","FL","32456"
"09/30/2025","$5,187.28","7515 CHIPEWA ST","PANAMA CITY","FL","32404"
"09/30/2025","$6,375.13","2038 BALLPARK RD","SOUTHPORT, FL- 32409-1727","FL",""
"09/30/2025","$9,147.20","835 JENKS AVE","PANAMA CITY","FL","32401"
"09/30/2025","$13,231.78","338 BONITA N","PANAMA CITY","FL","32401"
"09/30/2025","$18,552.29","4535 E HWY 98 BUS","PANAMA CITY","FL","32404"
"09/30/2025","$13,385.32","520 RICHARD JACKSON BLVD #1910","PANAMA CITY BEACH","FL","32407"
"10/07/2025","$9,637.76","6205 THOMAS DR 1F","PANAMA CITY","FL","32408"
"10/07/2025","$6,337.51","613 GARDENIA ST","PANAMA CITY BEACH","FL","32407"
"10/21/2025","$1,803.48","4511 TARA LANE","PANAMA CITY","FL","32404"
"10/21/2025","$5,044.27","3807 RAIN FOREST RD","PANAMA CITY","FL","32404"
"10/21/2025","$6,022.70","3906 WAVE AVE","PANAMA CITY","FL","32404"
"10/21/2025","$4,764.05","2420 E 2ND PLZ","PANAMA CITY","FL","32401"
"10/21/2025","$7,474.58","4117 W 20TH CT","PANAMA CITY","FL","32405"
"10/21/2025","$6,435.23","8129 SUNSET AVE","PANAMA CITY BEACH","FL","32408"
"10/21/2025","$9,017.41","409 BETH ST","PANAMA CITY BEACH","FL","32407"
"10/28/2025","$2,892.57","9200 HWY 2301","YOUNGSTOWN","FL","32466"
"10/28/2025","$46,883.51","882 E BAYHEAD CT","YOUNGSTOWN","FL","32466"
"10/28/2025","$1,812.05","4507 TARA LN","PANAMA CITY","FL","32404"
"10/28/2025","$5,579.66","7638 SWEETBRIAR RD","PANAMA CITY","FL","32404"
"10/28/2025","$3,057.07","407 HILL DR","PANAMA CITY","FL","32404"
"10/28/2025","$9,134.43","225 HAMILTON AVE","PANAMA CITY","FL","32401"
"11/04/2025","$5,935.78","20408 ROSS RD","FOUNTAIN","FL","32438"
"11/04/2025","$34,738.80","8811 CHEROKEE ST","YOUNGSTOWN","FL","32466"
"11/04/2025","$9,757.67","11131 SEAMANS LN","PANAMA CITY","FL","32404"
"11/04/2025","$4,698.32","7307 HWY 77","SOUTHPORT","FL","32409"
"11/04/2025","$7,364.99","930 PIERSON W","LYNN HAVEN","FL","32444"
"11/04/2025","$5,924.92","4521 HWY 98 BUS E","PANAMA CITY","FL","32404"
"11/18/2025","$7,740.79","1542 MC KENZIE","SOUTHPORT","FL","32409"
"11/18/2025","$3,811.48","925 SCHOOL AVE","PANAMA CITY","FL","32401"
"11/18/2025","$4,496.34","2142 E 8TH CT","PANAMA CITY","FL","32401"
"11/18/2025","$5,482.68","708 SATSUMA AVE","PANAMA CITY","FL","32401"
"11/18/2025","$7,812.55","904 MAPLE AVE","PANAMA CITY","FL","32401"
"11/18/2025","$4,994.57","604 E 7TH CT","PANAMA CITY","FL","32401"
"09/17/2025","$64,895.89","640 SHADY LN","KEYSTONE HEIGHTS","FL","32656"
"10/01/2025","$2,485.78","7213 PRINCETON ST","KEYSTONE HEIGHTS","FL","32656"
"10/01/2025","$10,282.59","5525 DARWOOD ST","MELROSE, FL- 32666-8943","FL",""
"10/01/2025","$6,302.82","933 HARRISON AVE","ORANGE PARK","FL","32065"
"11/05/2025","$3,065.28","2621 HANDS DR","GREEN COVE SPRINGS","FL","32043"
"11/05/2025","$1,395.32","0 KINDLEWOOD DR","MIDDLEBURG","FL","32068"
"11/05/2025","$1,768.20","5696 QUAIL LN","KEYSTONE HEIGHTS","FL","32656"
"11/05/2025","$1,336.62","0 KINDLEWOOD DR","MIDDLEBURG","FL","32068"
"11/19/2025","$1,206.00","5773 W OVERLOOK DR","KEYSTONE HEIGHTS","FL","32656"
"11/19/2025","$2,994.33","7017 RIDGE TRAIL","KEYSTONE HEIGHTS","FL","32656"
"11/19/2025","$2,172.62","0 DETTA CT","KEYSTONE HEIGHTS","FL","32656"
"11/19/2025","$1,995.77","0 KINDLEWOOD DR","MIDDLEBURG","FL","32068"
"11/19/2025","$3,059.02","1785 SPARROW CT","MIDDLEBURG","FL","32068"
"12/03/2025","$98,351.42","1984 RED BUG ALY","MIDDLEBURG","FL","32068"
"12/03/2025","$37,695.13","2493 HIBISCUS AVE","MIDDLEBURG","FL","32068"
"12/03/2025","$1,543.37","6211 HARVARD AVE","KEYSTONE HEIGHTS","FL","32656"
"12/03/2025","$1,400.33","7189 ROSEMONT ST","KEYSTONE HEIGHTS","FL","32656"
"12/17/2025","$19,177.39","468 TAYLOR AVE","ORANGE PARK","FL","32065"
"12/17/2025","$5,174.99","5160 COUNTY ROAD 218","MIDDLEBURG","FL","32068"
"12/17/2025","$926.47","0 LEHIGH DR","KEYSTONE HEIGHTS","FL","32656"
"12/17/2025","$1,334.02","6050 LEHIGH CIR","KEYSTONE HEIGHTS","FL","32656"
"12/17/2025","$1,620.71","6319 REED DR","KEYSTONE HEIGHTS","FL","32656"
"09/24/2025","$6,245.03","7853 E CAXTON CIR","JACKSONVILLE","FL","32208"
"09/24/2025","$2,728.05","9949 SIBBALD RD","JACKSONVILLE","FL","32208"
"09/24/2025","$763.60","3606 WARRINGTON ST","JACKSONVILLE","FL","32254"
"10/15/2025","$4,367.02","564 LYONS LN","BALDWIN","FL","32234"
