"auction_date","opening_bid","address","city","state","zip"
"03/17/2026","$137,738.39","17604 NW COUNTY RD 241","ALACHUA","FL","32615"
"03/17/2026","$146,885.74","4415 NW 75TH ST","GAINESVILLE","FL","32606"
"03/31/2026","$14,553.99","9820 SW ARCHER RD","GAINESVILLE","FL","32608"
"04/14/2026","$30,088.74","8773 NW 40TH CIR","GAINESVILLE","FL","32653"
"04/14/2026","$10,114.10","3414 NW 244TH TER","NEWBERRY","FL","32669"
"04/14/2026","$24,118.59","1421 NE 1ST AVE","GAINESVILLE","FL","32641"
"05/05/2026","$5,119.06","13834 CAPRI AVE","FOUNTAIN","FL","32438"
"05/05/2026","$20,479.60","7815 PONDEROSA ST","SOUTHPORT","FL","32409"
"05/05/2026","$15,097.70","728 E 13TH CT","PANAMA CITY","FL","32401"
"04/15/2026","$29,829.31","43 W 44TH ST","JACKSONVILLE","FL","32208"
"04/15/2026","$25,313.42","2904 BOULEVARD","JACKSONVILLE","FL","32206"
"04/15/2026","$2,657.76","NEVADA ST","JACKSONVILLE","FL","32220"
"04/15/2026","$3,899.86","3028 W 1ST ST","JACKSONVILLE","FL","32254"
"04/15/2026","$2,425.29","BROADWAY AVE","JACKSONVILLE","FL","32254"
"04/15/2026","$2,103.50","W 18TH ST","JACKSONVILLE","FL","32209"
"05/13/2026","$16,867.00","10658 BISCAYNE BLVD","JACKSONVILLE","FL","32218"
"06/10/2026","$26,287.19","7871 MORSE AVE","JACKSONVILLE","FL","32244"
"04/01/2026","$2,139.92","2210 N W ST 32505","PENSACOLA","FL","32505"
"04/01/2026","$1,900.08","BEHIND 200 PLUM ST 32535","CENTURY","FL","32535"
"04/01/2026","$6,191.05","CEMETERY RD 32505","PENSACOLA","FL","32505"
"04/01/2026","$7,850.70","8715 HANDICARE ST 32514","PENSACOLA","FL","32514"
"04/01/2026","$9,098.31","1655 ELMHURST RD 32505","PENSACOLA","FL","32505"
"04/01/2026","$3,322.42","4 MADDOX CT 32507","PERDIDO KEY","FL","32507"
"04/01/2026","$12,414.81","2296 PACKWOOD DR 32534","PENSACOLA","FL","32534"
"04/01/2026","$3,939.33","7131 STUCKY RD 32535","CENTURY","FL","32535"
"04/01/2026","$10,522.02","2011 DR MARTIN LUTHER KING JR","PENSACOLA","FL","32503"
"04/01/2026","$17,157.72","820 W BLOUNT ST 32501","PENSACOLA","FL","32501"
"05/12/2026","$1,526.21","N/A","HASTINGS","FL","32145"
"03/24/2026","$12,728.78","8269 SE 71ST COURT","TRENTON","FL","32693"
"03/24/2026","$7,477.68","6390 NW 12TH COURT","BELL","FL","32619"
"03/24/2026","$1,839.00","213 NW FOURTH","TRENTON","FL","32693"
"03/24/2026","$3,170.45","206 SE FOURTH ST","TRENTON","FL","32693"
"03/18/2026","$1,597.93","VACANT, S8-T4S-R9W","WEWAHITCHKA","FL","32456"
"03/18/2026","$2,364.79","OVERCUP DR","WEBSTER","FL","33597"
"03/18/2026","$11,278.96","532 EDGEHILL AVE","SPRING HILL","FL","34606"
"03/18/2026","$3,167.02","LAS PALMAS AVE","SPRING HILL","FL","34606"
"03/18/2026","$4,169.39","TABLE ROCK DR","WEBSTER","FL","33597"
"03/18/2026","$2,282.63","WHEYSTONE DR","WEBSTER","FL","33597"
"03/18/2026","$1,944.69","S BAILEY AVE","BROOKSVILLE","FL","34601"
"03/18/2026","$2,173.24","BIGELOW AVE","WEBSTER","FL","33597"
"03/26/2026","$4,098.04","406 W 60 HWY","PLANT CITY","FL","33567"
"03/26/2026","$2,956.29","LAKEVIEW DR","WIMAUMA","FL","33598"
"03/26/2026","$4,263.08","413 E LUTZ LAKE FERN RD","LUTZ","FL","33549"
"03/26/2026","$7,466.25","11916 RHODINE RD","RIVERVIEW","FL","33569"
"03/26/2026","$4,978.67","6312 NEWTOWN CIR 12C3","TAMPA","FL","33615"
"03/26/2026","$8,986.63","TAMPA, FL- 33618","TAMPA","FL","33618"
"03/26/2026","$48,754.47","4702 E CURTIS ST","TAMPA","FL","33610"
"03/26/2026","$84,021.33","2903 PAUL BUCHMAN HWY","PLANT CITY","FL","33563"
"03/26/2026","$3,512.64","1262 E 113TH AVE UNIT H112","TAMPA","FL","33612"
"04/09/2026","$4,649.85","5015 LOWELL RD","TAMPA","FL","33624"
"04/09/2026","$83,938.65","10324 BIRDWATCH DR","TAMPA","FL","33647"
"04/09/2026","$20,903.36","12206 STONELAKE RANCH BLVD","THONOTOSASSA","FL","33592"
"04/09/2026","$6,092.95","2507 FAIRVIEW AVE, SEFFNER","SEFFNER","FL","33584"
"04/09/2026","$6,245.33","4900 DR MARTIN LUTHER KING JR","PLANT CITY","FL","33566"
"04/09/2026","$6,529.77","308 S MERRIN ST","PLANT CITY","FL","33563"
"04/09/2026","$13,561.61","LUTZ, FL- 33549","LUTZ","FL","33549"
"04/09/2026","$5,131.40","5902 N 50TH ST","TAMPA","FL","33610"
"04/09/2026","$4,703.48","10721 FLORENCE AVE","THONOTOSASSA","FL","33592"
"04/16/2026","$4,504.53","STARK RD","SEFFNER","FL","33584"
"04/16/2026","$4,634.78","7021 BENJAMIN RD","TAMPA","FL","33634"
"04/16/2026","$3,614.40","SEFFNER, FL- 33584","SEFFNER","FL","33584"
"04/16/2026","$7,120.09","808 E GROVE AVE","TAMPA","FL","33613"
"04/16/2026","$19,597.63","2527 GOTHAM WAY","VALRICO","FL","33596"
"04/16/2026","$23,441.04","8429 LOPEZ DR","TAMPA","FL","33615"
"04/16/2026","$25,327.10","2605 W CLEVELAND ST","TAMPA","FL","33609"
"04/16/2026","$41,894.32","4112 W WALLACE AVE","TAMPA","FL","33611"
"04/16/2026","$20,996.92","2817 DURHAM ST","TAMPA","FL","33605"
"04/16/2026","$3,273.43","1915 E 148TH ST","LUTZ","FL","33549"
"04/23/2026","$14,139.68","7513 LEON AVE","TEMPLE TERRACE","FL","33637"
"04/23/2026","$6,438.24","3509 E 23RD AVE","TAMPA","FL","33605"
"04/23/2026","$15,151.91","7116 FLOUNDER DR","TAMPA","FL","33617"
"04/23/2026","$12,530.51","9521 GROVEDALE CIR 102","RIVERVIEW","FL","33578"
"04/23/2026","$23,803.42","715 EAGLE LN","APOLLO BEACH","FL","33572"
"04/23/2026","$11,381.44","7207 WESTINGHOUSE AVE","TAMPA","FL","33619"
