"auction_date","opening_bid","address","city","state","zip"
"12/03/2024","$12,021.54","927 SW 55TH TER","GAINESVILLE","FL","32607"
"12/03/2024","$2,857.93","2811 SW ARCHER RD UNIT S154","GAINESVILLE","FL","32608"
"12/10/2024","$6,601.84","2831 NE 10TH ST","GAINESVILLE","FL","32609"
"12/17/2024","$17,368.41","2448 ARDEN DR","GAINESVILLE","FL","32605"
"12/17/2024","$3,098.97","6113 SE COUNTY RD 234","GAINESVILLE","FL","32641"
"12/17/2024","$6,104.24","2219 SE 46TH TER","GAINESVILLE","FL","32641"
"12/17/2024","$9,001.40","4120 NW 10TH ST","GAINESVILLE","FL","32609"
"01/07/2025","$8,252.31","1221 SE 17TH DR","GAINESVILLE","FL","32641"
"01/07/2025","$6,619.30","1615 SE 15TH AVE","GAINESVILLE","FL","32641"
"01/07/2025","$2,858.93","123 NE 15TH ST","GAINESVILLE","FL","32641"
"10/29/2024","$4,654.38","14240 HALLVILLE","YOUNGSTOWN","FL","32466"
"10/29/2024","$16,462.26","346 SPRING AVE","PANAMA CITY","FL","32401"
"10/29/2024","$2,129.34","613 POWELL AVE","PANAMA CITY","FL","32401"
"10/29/2024","$2,202.62","237 JAMES N","PANAMA CITY","FL","32401"
"10/29/2024","$1,425.91","1816 MOUND AVE","PANAMA CITY","FL","32405"
"10/29/2024","$5,365.15","2507 SHADY OAK CT","PANAMA CITY BEACH","FL","32408"
"10/29/2024","$20,405.60","8715 SURF DR UNIT CP#A-505","PANAMA CITY BEACH","FL","32408"
"11/05/2024","$3,106.93","NANDINA","FOUNTAIN","FL","32438"
"11/05/2024","$5,950.33","706 CACTUS AVE","PANAMA CITY","FL","32401"
"11/05/2024","$1,669.67","1421 FORTUNE AVE","PANAMA CITY","FL","32401"
"11/05/2024","$2,418.30","1497 FLOWER AVE","PANAMA CITY","FL","32401"
"11/05/2024","$7,172.68","831 JENKS AVE","PANAMA CITY","FL","32401"
"11/05/2024","$2,175.73","17199 FRONT BEACH RD","PANAMA CITY BEACH","FL","32413"
"11/19/2024","$3,031.68","6844 SMITH RD","PANAMA CITY","FL","32404"
"11/19/2024","$1,609.79","8804 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"11/19/2024","$2,263.89","2510 CANAL ST","LYNN HAVEN","FL","32444"
"11/19/2024","$12,765.28","2528 WAKULLA AVE","PANAMA CITY","FL","32405"
"11/19/2024","$4,582.48","1025 W 19TH ST #8C","PANAMA CITY","FL","32405"
"11/19/2024","$4,582.77","405 MAINE AVENUE","PANAMA CITY","FL","32401"
"11/19/2024","$2,966.09","3607 2ND ST E","PANAMA CITY","FL","32401"
"11/19/2024","$26,964.98","158 DETROIT AVE","PANAMA CITY","FL","32401"
"11/19/2024","$2,433.57","739 N 9TH PLZ","PANAMA CITY","FL","32404"
"11/19/2024","$3,542.36","601 9TH PLZ N","PANAMA CITY","FL","32404"
"11/26/2024","$1,056.53","IVYDELL ST","FOUNTAIN","FL","32438"
"11/26/2024","$1,065.63","MAGNOLIA ST","FOUNTAIN","FL","32438"
"11/26/2024","$997.90","NANDINA ST","FOUNTAIN","FL","32438"
"11/26/2024","$1,003.83","CAMELLA ST","FOUNTAIN","FL","32438"
"11/26/2024","$1,338.44","RIGSBY LN","FOUNTAIN","FL","32438"
"11/26/2024","$5,142.07","12129 MONTCLAIR RD","FOUNTAIN","FL","32438"
"11/26/2024","$1,755.52","12100 MONTCLAIR RD","FOUNTAIN","FL","32438"
"11/26/2024","$1,630.68","SANDSTONE RD","FOUNTAIN","FL","32438"
"11/26/2024","$1,086.67","VIKING AVE","FOUNTAIN","FL","32438"
"11/26/2024","$1,162.74","FLAMINGO AVE","FOUNTAIN","FL","32438"
"01/07/2025","$2,016.56","HWY 231","FOUNTAIN","FL","32438"
"01/07/2025","$3,650.83","BAIN RD","FOUNTAIN","FL","32438"
"01/07/2025","$2,671.04","22 1N 12W","FOUNTAIN","FL","32438"
"01/07/2025","$5,626.99","9912 FOXCHASE RD","SOUTHPORT","FL","32409"
"01/07/2025","$2,042.80","DEEP SPRINGS RD","FOUNTAIN","FL","32438"
"01/07/2025","$9,604.14","1520 KIMBREL AVE S","PANAMA CITY","FL","32404"
"01/07/2025","$12,518.74","7206 LETOHATCHEE ST","PANAMA CITY","FL","32404"
"01/07/2025","$2,512.71","1029 TASHANNA LN","SOUTHPORT","FL","32409"
"01/07/2025","$19,829.62","7524 JEFFERSON AVE","SOUTHPORT","FL","32409"
"01/07/2025","$5,212.65","1413 MICHIGAN AVE","LYNN HAVEN","FL","32444"
"11/06/2024","$14,482.40","98 N SATURN AVE","INVERNESS","FL","34453"
"11/06/2024","$484.59","8572 N LEGACY LOOP","CITRUS SPRINGS","FL","34433"
"11/06/2024","$5,634.96","6645 S FRANKFURTER WAY","HOMOSASSA","FL","34446"
"11/06/2024","$2,856.24","11079 N EDITH PT","CITRUS SPRINGS","FL","34434"
"11/06/2024","$6,662.42","461 N CHARLES AVE","INVERNESS","FL","34453"
"11/06/2024","$7,497.85","3489 W CHERUB CT","LECANTO","FL","34461"
