"auction_date","opening_bid","address","city","state","zip"
"04/22/2025","$2,851.04","1115 RALPH ST E","LEHIGH ACRES","FL","33974"
"04/22/2025","$2,441.36","721 LONG ISLAND ST E","LEHIGH ACRES","FL","33974"
"04/22/2025","$3,655.85","2617 23RD ST W","LEHIGH ACRES","FL","33971"
"04/22/2025","$3,312.15","53 ANITA AVE S","LEHIGH ACRES","FL","33976"
"04/22/2025","$2,560.96","4208 20TH ST SW","LEHIGH ACRES","FL","33976"
"04/22/2025","$2,739.58","332 TYRONE AVE","LEHIGH ACRES","FL","33972"
"04/22/2025","$2,645.24","2809 48TH ST SW","LEHIGH ACRES","FL","33976"
"04/22/2025","$2,911.59","1308 HENRY AVE","LEHIGH ACRES","FL","33972"
"04/22/2025","$3,603.60","1208 EUCLID AVE","LEHIGH ACRES","FL","33972"
"04/22/2025","$3,208.20","1121 WELLS AVE","LEHIGH ACRES","FL","33972"
"04/29/2025","$1,860.56","15748 ANDERSON LN","FORT MYERS","FL","33912"
"04/29/2025","$6,340.05","3009 SANTA BARBARA BLVD N","CAPE CORAL","FL","33993"
"04/29/2025","$1,813.66","ACCESS UNDETERMINED","MATLACHA","FL","33993"
"04/29/2025","$2,466.56","1113 COLONIAL ST E","LEHIGH ACRES","FL","33974"
"04/29/2025","$2,577.93","1226 AMHERST ST E","LEHIGH ACRES","FL","33974"
"04/29/2025","$4,651.02","ACCESS UNDETERMINED","CAPE CORAL","FL","33909"
"04/29/2025","$14,282.38","110 SW 19TH ST","CAPE CORAL","FL","33991"
"04/29/2025","$3,631.99","ACCESS UNDETERMINED","CAPE CORAL","FL","33909"
"04/29/2025","$6,609.42","1013 NE 7TH TER","CAPE CORAL","FL","33909"
"04/29/2025","$6,617.15","825 NE 7TH ST","CAPE CORAL","FL","33909"
"04/22/2025","$6,711.48","3016 PARKWAY BLVD 110","KISSIMMEE","FL","34747"
"04/22/2025","$1,640.76","ONEIDA LOOP","KISSIMMEE","FL","34747"
"04/22/2025","$1,539.00","HOLOPAW GROVES RD","SAINT CLOUD","FL","34773"
"04/22/2025","$1,944.61","MICHIGAN AVE","KISSIMMEE","FL","34744"
"04/22/2025","$1,475.03","HOLOPAW GROVES RD","SAINT CLOUD","FL","34772"
"04/22/2025","$1,793.42","HOLOPAW GROVES RD","SAINT CLOUD","FL","34772"
"04/22/2025","$1,793.42","HOLOPAW GROVES RD","SAINT CLOUD","FL","34772"
"04/22/2025","$1,793.15","HOLOPAW GROVES RD","SAINT CLOUD","FL","34772"
"04/22/2025","$1,794.64","HOLOPAW GROVES RD","SAINT CLOUD","FL","34772"
"04/22/2025","$1,266.26","HOLOPAW GROVES RD","SAINT CLOUD","FL","34773"
"04/29/2025","$5,707.40","EASTMAN CIR","NORTH PORT","FL","34288"
"04/29/2025","$5,468.52","WHIPTREE CIR","NORTH PORT","FL","34288"
"04/29/2025","$6,370.37","BASKET ST","NORTH PORT","FL","34288"
"04/29/2025","$5,692.33","NEWMAN DR","NORTH PORT","FL","34288"
"04/29/2025","$5,766.00","N HOLLOWAY AVE","NORTH PORT","FL","34288"
"04/29/2025","$5,451.53","LANGLAIS DR","NORTH PORT","FL","34288"
"04/29/2025","$6,712.70","MARSDEN AVE","NORTH PORT","FL","34288"
"04/29/2025","$5,466.63","WILD CT","NORTH PORT","FL","34288"
"04/29/2025","$6,828.90","SKINNER LN","NORTH PORT","FL","34288"
"04/29/2025","$6,420.98","FLAVIA CT","NORTH PORT","FL","34288"
"04/22/2025","$1,116.14","W 6TH AVE","PIERSON","FL","32180"
"04/22/2025","$6,034.12","740 OLD TREELINE TR","DELAND","FL","32724"
"04/22/2025","$6,048.02","742 OLD TREELINE TR","DELAND","FL","32724"
"04/22/2025","$6,466.89","744 OLD TREELINE TR","DELAND","FL","32724"
"04/22/2025","$1,635.85","RIEGEL (PAPER) AVE","ORANGE CITY","FL","32763"
"04/22/2025","$1,205.80","NORWOOD AVE","ORANGE CITY","FL","32763"
