"auction_date","opening_bid","address","city","state","zip"
"02/24/2026","$24,209.03","19162 NW 240TH ST","HIGH SPRINGS","FL","32643"
"03/17/2026","$137,738.39","17604 NW COUNTY RD 241","ALACHUA","FL","32615"
"03/17/2026","$146,885.74","4415 NW 75TH ST","GAINESVILLE","FL","32606"
"03/31/2026","$14,553.84","9820 SW ARCHER RD","GAINESVILLE","FL","32608"
"04/14/2026","$30,088.74","8773 NW 40TH CIR","GAINESVILLE","FL","32653"
"04/14/2026","$10,114.10","3414 NW 244TH TER","NEWBERRY","FL","32669"
"04/14/2026","$24,118.59","1421 NE 1ST AVE","GAINESVILLE","FL","32641"
"03/03/2026","$13,258.30","806 CEDAR AVE","PANAMA CITY","FL","32401"
"03/03/2026","$31,661.70","615 E 8TH PL","PANAMA CITY","FL","32401"
"04/07/2026","$10,674.43","6129 KATIE WAY","PANAMA CITY","FL","32404"
"02/25/2026","$1,542.03","0 PLAINFIELD AVE","ORANGE PARK","FL","32073"
"02/25/2026","$1,640.61","6184 KENT AVE","KEYSTONE HEIGHTS","FL","32656"
"03/11/2026","$6,854.45","10131 JACKSON TER","JACKSONVILLE","FL","32225"
"04/15/2026","$23,659.34","43 W 44TH ST","JACKSONVILLE","FL","32208"
"04/15/2026","$15,971.28","2904 BOULEVARD","JACKSONVILLE","FL","32206"
"04/15/2026","$2,425.29","BROADWAY AVE","JACKSONVILLE","FL","32254"
"05/13/2026","$16,812.00","10658 BISCAYNE BLVD","JACKSONVILLE","FL","32218"
"03/04/2026","$3,479.72","7100 PLANTATION RD 27 32504","PENSACOLA","FL","32504"
"03/04/2026","$2,131.11","2210 N W ST 32505","PENSACOLA","FL","32505"
"03/04/2026","$16,229.98","4100 LILLIAN HWY 32506","PENSACOLA","FL","32506"
"03/04/2026","$3,404.27","3000 BLK HIGHWAY 29 SOUTH 3253","CANTONMENT","FL","32533"
"03/04/2026","$2,267.22","4007 KELLY AVE BEHIND 32505","PENSACOLA","FL","32505"
"03/04/2026","$4,309.00","1000 BLK BLUE ANGEL PKWY 32506","PENSACOLA","FL","32506"
"03/04/2026","$1,735.07","6051 W HIGHWAY 4 32535","CENTURY","FL","32535"
"03/04/2026","$3,880.03","1307 N V ST 32505","PENSACOLA","FL","32505"
"03/04/2026","$3,551.31","1961 N ROBERTS CIR 32534","PENSACOLA","FL","32534"
"03/04/2026","$1,901.58","BEHIND 200 PLUM ST 32535","CENTURY","FL","32535"
"03/24/2026","$12,728.78","8269 SE 71ST COURT","TRENTON","FL","32693"
"03/24/2026","$7,477.68","6390 NW 12TH COURT","BELL","FL","32619"
"03/24/2026","$1,839.00","213 NW FOURTH","TRENTON","FL","32693"
"03/24/2026","$3,170.45","206 SE FOURTH ST","TRENTON","FL","32693"
"03/04/2026","$2,047.17","270 TENNESSEE AVE","WEWAHITCHKA","FL","32456"
"03/18/2026","$1,597.93","VACANT, S8-T4S-R9W","WEWAHITCHKA","FL","32456"
"03/18/2026","$1,992.34","OVERCUP DR","WEBSTER","FL","33597"
"03/18/2026","$9,043.94","532 EDGEHILL AVE","SPRING HILL","FL","34606"
"03/18/2026","$2,992.43","LAS PALMAS AVE","SPRING HILL","FL","34606"
"03/18/2026","$3,844.12","TABLE ROCK DR","WEBSTER","FL","33597"
"03/18/2026","$2,155.12","WHEYSTONE DR","WEBSTER","FL","33597"
"03/18/2026","$2,166.73","WHEYSTONE DR","WEBSTER","FL","33597"
"03/18/2026","$1,687.21","S BAILEY AVE","BROOKSVILLE","FL","34601"
"03/18/2026","$1,857.15","BIGELOW AVE","WEBSTER","FL","33597"
"03/05/2026","$108,955.23","1026 78TH ST","TAMPA","FL","33619"
"03/05/2026","$129,975.68","5903 YORKSHIRE RD","TAMPA","FL","33634"
"03/05/2026","$19,015.24","8806 AMOS DR","RIVERVIEW","FL","33578"
"03/05/2026","$6,232.30","3826 RAMROOP ACRES LN","PLANT CITY","FL","33565"
"03/12/2026","$2,971.16","3817 TEMPLE ST","TAMPA","FL","33619"
"03/12/2026","$2,316.78","108 9TH ST","RUSKIN","FL","33570"
"03/12/2026","$102,315.45","5609 LARIMER DR","TAMPA","FL","33615"
"03/12/2026","$10,825.53","9481 HIGHLAND OAK DR 1409","TAMPA","FL","33647"
"03/12/2026","$127,913.42","7310 RIVERVIEW DR","RIVERVIEW","FL","33578"
"03/12/2026","$5,601.32","CANAL ST","RUSKIN","FL","33570"
"03/12/2026","$7,529.33","2206 SW 7TH ST","RUSKIN","FL","33570"
"03/12/2026","$14,319.32","809 LOBELIA ST","BRANDON","FL","33510"
"03/19/2026","$1,968.99","TAMPA, FL- 33611","TAMPA","FL","33611"
"03/19/2026","$2,420.07","TAMPA, FL- 33611","TAMPA","FL","33611"
"03/19/2026","$2,766.43","TITIAN RD","SEFFNER","FL","33584"
"03/19/2026","$3,263.78","1703 E RIVER COVE ST","TAMPA","FL","33604"
"03/19/2026","$3,999.52","ODESSA, FL- 33556","ODESSA","FL","33556"
