"auction_date","opening_bid","address","city","state","zip"
"05/14/2024","$5,026.14","17515 SW 129TH AVE","ARCHER","FL","32618"
"06/04/2024","$17,758.19","1024 SW 60TH TER","GAINESVILLE","FL","32607"
"06/04/2024","$28,895.30","2234 NW 162ND ST","NEWBERRY","FL","32669"
"06/04/2024","$15,190.11","6110 SW 10TH PL","GAINESVILLE","FL","32607"
"06/04/2024","$2,549.72","CREEK HAVEN RD","FOUNTAIN","FL","32438"
"06/04/2024","$37,868.25","1554 SALAMANDER TRL","PANAMA CITY BEACH","FL","32413"
"06/25/2024","$2,040.61","12505 SUNCREST","FOUNTAIN","FL","32438"
"06/25/2024","$1,033.90","DOGWOOD ST","FOUNTAIN","FL","32438"
"06/25/2024","$1,260.11","MANOR BLVD","FOUNTAIN","FL","32438"
"06/25/2024","$1,705.93","11636 PRICKLEY PEAR LANE","FOUNTAIN","FL","32438"
"06/25/2024","$1,461.52","7 4S 13W -178-","PANAMA CITY","FL","32404"
"06/25/2024","$12,897.91","1513 LOUISIANA AVE","PANAMA CITY","FL","32405"
"06/25/2024","$2,257.65","940 MAGNOLIA AVE","PANAMA CITY","FL","32401"
"06/25/2024","$10,124.41","504 6TH CT E","PANAMA CITY","FL","32401"
"06/25/2024","$2,003.07","4703 3RD E","PANAMA CITY","FL","32404"
"07/02/2024","$2,462.28","17924 APRIL AVE","FOUNTAIN","FL","32438"
"07/02/2024","$221,876.32","10835 HWY 20 E","YOUNGSTOWN","FL","32438"
"07/02/2024","$4,814.07","7332 COPENHAGEN LN","PANAMA CITY","FL","32404"
"07/02/2024","$2,452.44","6604 LAKE DR","CALLAWAY","FL","32404"
"07/02/2024","$6,338.42","3043 TRANSMITTER RD","PANAMA CITY","FL","32405"
"07/02/2024","$5,555.01","810 MAPLE AVE","PANAMA CITY","FL","32401"
"07/02/2024","$26,322.07","4003 HWY 98 W","PANAMA CITY","FL","32401"
"07/02/2024","$43,863.07","6708 THOMAS DR E","PANAMA CITY BEACH","FL","32408"
"07/02/2024","$4,014.12","6211 SOUTH LAGOON B","PANAMA CITY BEACH","FL","32408"
"07/02/2024","$198,636.63","431 WAHOO","PANAMA CITY BEACH","FL","32408"
"06/05/2024","$1,670.45","6013 FURMAN AVE","KEYSTONE HEIGHTS","FL","32656"
"06/05/2024","$1,894.33","6039 HARVARD AVE","KEYSTONE HEIGHTS","FL","32656"
"06/05/2024","$1,883.12","6056 FURMAN AVE","KEYSTONE HEIGHTS","FL","32656"
